,time,PressMode
53,2023-01-05 20:16:16.838,8
54,2023-01-05 20:25:23.017,16
55,2023-01-06 00:44:58.243,0
56,2023-01-06 00:44:59.253,8
57,2023-01-06 00:54:25.516,16
58,2023-01-06 04:05:57.423,8
59,2023-01-06 05:40:39.112,16
60,2023-01-09 07:27:23.038,4
61,2023-01-09 07:27:27.058,16
62,2023-01-09 07:46:35.641,4
63,2023-01-09 07:46:50.701,16
64,2023-01-09 07:53:58.414,4
65,2023-01-09 07:54:11.464,16
66,2023-01-09 07:57:10.180,4
67,2023-01-09 07:57:14.190,16
68,2023-01-09 08:52:40.483,8
69,2023-01-09 09:01:01.484,16
70,2023-01-09 09:01:02.484,4
71,2023-01-09 09:02:08.755,16
72,2023-01-09 14:07:59.065,8
73,2023-01-09 14:15:03.760,4
74,2023-01-09 14:15:19.821,16
75,2023-01-09 15:46:18.631,4
76,2023-01-09 15:46:22.641,16
77,2023-01-09 16:04:58.105,4
78,2023-01-09 16:05:09.144,16
79,2023-01-09 16:09:34.200,4
80,2023-01-09 16:09:41.230,16
81,2023-01-09 18:41:19.578,8
82,2023-01-09 18:45:32.585,4
83,2023-01-09 18:51:41.059,16
84,2023-01-09 22:46:31.345,8
85,2023-01-09 22:50:46.359,0
86,2023-01-09 22:50:47.369,16
87,2023-01-10 01:50:57.551,8
88,2023-01-10 01:55:40.676,4
89,2023-01-10 01:58:16.302,16
90,2023-01-10 10:36:58.663,8
91,2023-01-10 10:46:45.000,4
92,2023-01-10 10:51:50.214,16
93,2023-01-10 15:03:07.440,4
94,2023-01-10 15:04:29.769,16
95,2023-01-11 01:45:26.401,8
96,2023-01-11 01:56:57.163,16
97,2023-01-11 01:56:58.173,4
98,2023-01-11 02:09:38.210,16
99,2023-01-11 09:23:25.191,8
100,2023-01-11 09:35:00.970,4
101,2023-01-11 09:44:09.154,16
102,2023-01-11 10:23:27.578,4
103,2023-01-11 10:24:03.726,16
104,2023-01-11 10:30:39.299,8
105,2023-01-11 10:41:08.822,4
106,2023-01-11 10:42:06.049,16
107,2023-01-11 16:16:58.325,0
108,2023-01-11 16:16:59.335,8
109,2023-01-11 16:27:08.766,4
110,2023-01-11 16:28:36.115,16
111,2023-01-11 21:05:49.569,8
112,2023-01-11 21:13:01.295,16
113,2023-01-11 21:13:02.305,4
114,2023-01-11 21:20:33.098,16
115,2023-01-12 00:46:37.487,8
116,2023-01-12 00:51:06.562,4
117,2023-01-12 00:53:42.181,16
118,2023-01-12 01:54:11.688,4
119,2023-01-12 01:54:57.877,16
120,2023-01-12 03:20:12.309,4
121,2023-01-12 03:20:26.361,16
122,2023-01-12 03:21:44.678,4
123,2023-01-12 03:25:40.627,16
124,2023-01-12 04:42:31.049,8
125,2023-01-12 04:46:55.112,4
126,2023-01-12 04:48:46.549,16
127,2023-01-12 11:33:41.608,8
128,2023-01-12 11:42:31.723,0
129,2023-01-12 11:42:32.733,4
130,2023-01-12 11:50:10.555,16
131,2023-01-12 13:16:17.201,4
132,2023-01-12 13:17:20.453,16
133,2023-01-12 15:53:17.841,0
134,2023-01-12 15:53:18.842,8
135,2023-01-12 15:54:51.210,4
136,2023-01-12 16:00:36.596,8
137,2023-01-12 16:00:47.635,4
138,2023-01-12 16:17:02.530,16
139,2023-01-12 18:05:29.529,8
140,2023-01-12 18:18:24.628,0
141,2023-01-12 18:18:25.627,4
142,2023-01-12 18:20:19.076,16
143,2023-01-12 20:52:25.549,8
144,2023-01-12 23:03:25.944,4
145,2023-01-13 01:14:43.414,16
146,2023-01-13 06:33:36.865,4
147,2023-01-13 06:33:58.956,16
148,2023-01-13 14:53:58.809,8
149,2023-01-13 15:00:25.352,16
150,2023-01-13 16:55:28.947,8
151,2023-01-13 18:46:27.539,16
152,2023-01-13 18:46:28.539,4
153,2023-01-13 18:47:51.877,16
154,2023-01-13 23:50:40.471,8
155,2023-01-14 00:01:56.163,16
156,2023-01-14 07:00:17.450,4
157,2023-01-16 05:25:18.997,16
158,2023-01-16 07:42:52.970,4
159,2023-01-16 07:43:31.118,16
160,2023-01-16 07:46:47.905,4
161,2023-01-16 07:46:55.936,16
162,2023-01-16 07:58:24.696,0
163,2023-01-16 07:58:26.706,4
164,2023-01-16 08:01:41.480,16
165,2023-01-16 08:02:57.779,4
166,2023-01-16 08:03:15.858,16
167,2023-01-16 08:27:37.693,4
168,2023-01-16 08:30:58.490,16
169,2023-01-16 10:54:44.967,0
170,2023-01-16 10:54:45.969,8
171,2023-01-16 11:01:34.602,16
172,2023-01-16 22:19:26.081,8
173,2023-01-16 22:28:24.230,16
174,2023-01-17 03:04:03.312,32
175,2023-01-17 03:04:04.312,8
176,2023-01-17 06:46:53.723,0
177,2023-01-17 06:46:54.733,4
178,2023-01-17 08:49:57.223,16
179,2023-01-17 08:50:56.461,4
180,2023-01-17 13:31:51.805,16
181,2023-01-17 13:31:53.805,8
182,2023-01-17 13:38:03.289,4
183,2023-01-17 13:45:14.003,16
184,2023-01-17 19:16:38.446,8
185,2023-01-17 19:36:23.174,16
186,2023-01-18 10:21:52.448,8
187,2023-01-18 10:34:41.513,32
188,2023-01-18 10:34:42.515,4
189,2023-01-18 10:37:14.121,16
190,2023-01-18 10:57:03.874,4
191,2023-01-18 10:57:49.052,16
192,2023-01-18 10:58:35.243,4
193,2023-01-18 11:05:57.006,16
194,2023-01-18 11:06:56.246,4
195,2023-01-18 11:33:17.562,8
196,2023-01-18 12:06:33.535,16
197,2023-01-18 18:21:40.454,8
198,2023-01-18 18:32:36.075,32
199,2023-01-18 18:32:37.075,16
200,2023-01-18 19:58:28.655,8
201,2023-01-18 20:10:41.585,16
202,2023-01-19 02:26:19.625,8
203,2023-01-19 02:43:41.802,16
204,2023-01-19 10:03:18.180,8
205,2023-01-19 10:11:16.082,4
206,2023-01-19 10:15:20.059,16
207,2023-01-19 10:15:41.150,4
208,2023-01-19 10:16:03.240,16
209,2023-01-19 11:58:33.802,8
210,2023-01-19 12:05:07.378,4
211,2023-01-19 12:08:36.213,16
212,2023-01-19 17:12:40.105,8
213,2023-01-19 17:20:49.055,4
214,2023-01-19 17:24:10.862,16
215,2023-01-19 17:44:52.819,4
216,2023-01-19 17:48:28.684,16
217,2023-01-19 19:31:56.482,8
218,2023-01-19 19:38:34.073,16
219,2023-01-19 20:02:21.772,4
220,2023-01-19 20:05:04.420,16
221,2023-01-20 00:19:59.523,8
222,2023-01-20 00:27:24.305,16
223,2023-01-20 04:21:58.530,8
224,2023-01-20 04:32:18.013,4
225,2023-01-20 04:35:08.688,16
226,2023-01-20 12:06:35.908,8
227,2023-01-20 12:13:56.671,32
228,2023-01-20 12:13:57.671,4
229,2023-01-20 12:21:47.546,16
230,2023-01-20 15:11:30.220,8
231,2023-01-20 15:19:15.085,4
232,2023-01-20 15:19:18.095,16
233,2023-01-20 20:14:26.838,4
234,2023-01-20 20:30:49.763,16
235,2023-01-21 01:51:32.635,4
236,2023-01-21 01:51:44.686,16
237,2023-01-21 04:07:43.283,8
238,2023-01-21 04:18:58.982,4
239,2023-01-21 14:19:46.989,16
240,2023-01-21 15:50:30.743,4
241,2023-01-21 15:50:39.773,16
242,2023-01-21 19:58:25.157,8
243,2023-01-21 20:06:38.121,32
244,2023-01-21 20:06:39.121,4
245,2023-01-21 20:07:15.270,0
246,2023-01-21 20:07:16.270,8
247,2023-01-21 20:07:18.280,4
248,2023-01-21 20:47:53.016,16
249,2023-01-24 15:56:00.398,8
250,2023-01-24 16:09:31.648,4
251,2023-01-24 16:09:34.657,16
252,2023-01-24 20:59:25.121,8
253,2023-01-24 21:06:39.857,4
254,2023-01-24 21:08:41.345,16
255,2023-01-25 00:16:58.469,0
256,2023-01-25 00:16:59.469,8
257,2023-01-25 00:25:34.529,4
258,2023-01-25 00:40:11.026,16
259,2023-01-25 10:05:42.586,8
260,2023-01-25 10:14:17.640,4
261,2023-01-25 10:15:37.957,16
262,2023-01-25 14:34:21.980,8
263,2023-01-25 14:44:07.321,16
264,2023-01-25 15:41:45.131,4
265,2023-01-25 15:53:18.901,16
266,2023-01-25 16:40:08.131,8
267,2023-01-25 16:48:46.203,4
268,2023-01-25 16:50:50.691,16
269,2023-01-25 22:14:22.227,8
270,2023-01-25 22:53:53.703,4
271,2023-01-25 22:55:56.190,16
272,2023-01-26 10:40:21.033,0
273,2023-01-26 10:40:22.033,8
274,2023-01-26 10:43:06.691,0
275,2023-01-26 10:43:07.701,16
276,2023-01-26 13:19:50.273,4
277,2023-01-26 13:26:57.976,16
278,2023-01-26 16:28:00.374,8
279,2023-01-26 16:31:16.148,4
280,2023-01-26 16:32:51.528,16
281,2023-01-26 18:22:07.720,0
282,2023-01-26 18:22:08.720,8
283,2023-01-27 01:12:24.058,4
284,2023-01-27 01:18:46.579,16
285,2023-01-27 09:21:26.276,4
286,2023-01-27 09:21:42.346,8
287,2023-01-27 09:27:17.680,16
288,2023-01-27 09:39:19.572,8
289,2023-01-27 09:39:52.701,0
290,2023-01-27 09:39:53.710,16
291,2023-01-27 13:33:16.638,4
292,2023-01-27 13:33:40.736,16
293,2023-01-27 19:00:16.023,32
294,2023-01-27 19:00:17.023,8
295,2023-01-28 00:33:05.790,4
296,2023-01-28 01:22:03.526,16
297,2023-01-28 07:13:11.687,4
298,2023-01-29 05:24:06.665,0
299,2023-02-04 00:33:23.780,16
300,2023-02-06 11:10:31.670,4
301,2023-02-06 11:11:07.809,0
302,2023-02-06 11:11:08.809,8
303,2023-02-06 11:16:13.035,32
304,2023-02-06 11:16:14.036,4
305,2023-02-07 13:29:52.138,16
306,2023-02-07 15:43:53.250,4
307,2023-02-07 15:44:25.378,16
308,2023-02-07 15:50:18.793,8
309,2023-02-07 15:57:30.516,16
310,2023-02-07 19:18:08.607,8
311,2023-02-07 19:24:26.109,16
312,2023-02-07 21:37:56.114,4
313,2023-02-07 21:38:12.173,16
314,2023-02-08 04:34:31.950,8
315,2023-02-08 04:43:32.098,4
316,2023-02-08 04:45:07.487,16
317,2023-02-08 10:46:32.099,0
318,2023-02-08 10:46:33.099,8
319,2023-02-08 10:57:50.808,4
320,2023-02-08 11:04:20.361,16
321,2023-02-08 13:51:29.426,8
322,2023-02-08 14:02:22.036,0
323,2023-02-08 14:02:23.046,4
324,2023-02-08 14:03:56.415,16
325,2023-02-08 19:12:09.283,8
326,2023-02-08 19:30:12.615,16
327,2023-02-08 21:41:31.084,4
328,2023-02-08 21:41:41.124,16
329,2023-02-09 03:02:21.973,4
330,2023-02-09 03:02:44.062,16
331,2023-02-09 08:45:31.221,0
332,2023-02-09 08:45:32.221,8
333,2023-02-09 08:51:17.605,4
334,2023-02-09 08:54:05.273,16
335,2023-02-09 12:57:46.687,8
336,2023-02-09 13:05:34.549,4
337,2023-02-09 13:10:43.782,16
338,2023-02-09 14:19:11.187,8
339,2023-02-09 14:26:03.838,4
340,2023-02-09 14:27:26.170,16
341,2023-02-09 15:39:24.421,0
342,2023-02-09 15:39:26.430,1
343,2023-02-09 15:41:03.809,16
344,2023-02-09 20:08:25.898,8
345,2023-02-09 20:14:25.334,0
346,2023-02-09 20:14:26.344,4
347,2023-02-09 20:24:21.713,16
348,2023-02-10 03:53:02.257,8
349,2023-02-10 03:58:36.595,16
350,2023-02-10 06:28:19.473,4
351,2023-02-10 06:29:25.743,8
352,2023-02-10 06:51:07.944,4
353,2023-02-10 07:05:49.457,0
354,2023-02-10 07:05:51.467,1
355,2023-02-10 07:08:45.163,0
356,2023-02-10 07:08:46.163,16
357,2023-02-10 12:01:35.358,4
358,2023-02-10 12:07:28.773,16
359,2023-02-10 12:51:39.358,4
360,2023-02-10 12:54:15.986,8
361,2023-02-10 13:02:50.038,16
362,2023-02-10 17:50:50.062,4
363,2023-02-10 17:51:14.153,16
364,2023-02-10 17:51:15.163,8
365,2023-02-10 17:58:29.898,4
366,2023-02-10 17:59:58.255,16
367,2023-02-10 22:34:09.964,8
368,2023-02-10 23:18:30.595,16
369,2023-02-11 04:05:12.306,4
370,2023-02-11 04:13:50.381,16
371,2023-02-13 12:42:33.520,8
372,2023-02-13 12:50:17.371,16
373,2023-02-13 19:20:45.963,8
374,2023-02-13 19:29:51.132,4
375,2023-02-13 19:34:56.357,16
376,2023-02-14 05:28:00.513,8
377,2023-02-14 05:31:03.240,4
378,2023-02-14 05:48:18.369,16
379,2023-02-14 17:03:16.157,8
380,2023-02-14 17:14:56.954,16
381,2023-02-14 19:38:04.256,4
382,2023-02-14 19:38:22.326,16
383,2023-02-15 03:19:23.819,8
384,2023-02-15 03:28:07.913,4
385,2023-02-15 03:32:00.842,16
386,2023-02-15 04:21:47.783,4
387,2023-02-15 04:22:01.844,8
388,2023-02-15 05:07:09.661,0
389,2023-02-15 05:07:10.661,4
390,2023-02-15 05:09:43.269,16
391,2023-02-15 05:37:19.897,4
392,2023-02-15 05:39:00.296,16
393,2023-02-15 13:31:20.507,4
394,2023-02-15 13:31:38.578,8
395,2023-02-15 13:39:29.460,16
396,2023-02-15 18:01:19.216,4
397,2023-02-15 18:01:34.273,16
398,2023-02-15 22:59:15.627,8
399,2023-02-15 23:14:07.194,16
400,2023-02-16 04:39:30.180,0
401,2023-02-16 04:39:31.190,8
402,2023-02-16 04:48:05.242,4
403,2023-02-16 04:49:56.690,16
404,2023-02-16 08:55:15.483,32
405,2023-02-16 08:55:16.484,8
406,2023-02-16 09:27:45.275,4
407,2023-02-16 09:35:12.059,16
408,2023-02-16 12:58:14.730,4
409,2023-02-16 12:59:51.118,16
410,2023-02-16 13:08:55.288,0
411,2023-02-16 13:08:56.299,8
412,2023-02-16 13:20:50.148,4
413,2023-02-16 13:33:04.078,16
414,2023-02-17 00:47:02.631,4
415,2023-02-17 00:47:31.740,16
416,2023-02-17 05:17:21.426,8
417,2023-02-17 05:26:23.598,4
418,2023-02-17 05:28:40.137,16
419,2023-02-17 05:33:18.253,4
420,2023-02-17 05:37:45.318,16
421,2023-02-17 07:26:57.497,0
422,2023-02-17 07:26:58.499,8
423,2023-02-17 07:40:17.697,4
424,2023-02-17 07:44:15.645,16
425,2023-02-17 08:35:10.845,8
426,2023-02-17 08:46:38.594,16
427,2023-02-17 12:03:43.845,8
428,2023-02-17 12:10:59.589,4
429,2023-02-17 12:12:32.967,16
430,2023-02-17 22:26:32.125,0
431,2023-02-17 22:26:33.135,8
432,2023-02-17 22:31:21.292,4
433,2023-02-17 22:37:42.819,16
434,2023-02-18 03:26:45.092,8
435,2023-02-18 03:36:43.482,4
436,2023-02-18 03:41:27.615,16
437,2023-02-18 05:01:04.703,4
438,2023-02-18 05:04:21.482,16
439,2023-02-19 07:07:15.088,4
440,2023-02-20 06:10:48.674,16
441,2023-02-20 16:16:37.875,4
442,2023-02-20 16:21:38.072,16
443,2023-02-20 19:16:00.874,32
444,2023-02-20 19:16:01.875,8
445,2023-02-20 19:20:59.069,4
446,2023-02-20 19:22:58.548,16
447,2023-02-21 11:17:00.204,8
448,2023-02-21 11:24:23.977,4
449,2023-02-21 11:33:34.180,16
450,2023-02-21 15:06:04.117,8
451,2023-02-21 15:11:35.441,16
452,2023-02-21 15:11:36.451,4
453,2023-02-21 15:27:55.358,16
454,2023-02-21 17:28:52.358,4
455,2023-02-21 17:29:04.408,16
456,2023-02-21 20:36:57.457,4
457,2023-02-21 20:37:09.507,16
458,2023-02-22 01:27:54.154,4
459,2023-02-22 03:56:09.697,16
460,2023-02-22 06:51:43.772,4
461,2023-02-22 06:52:05.861,16
462,2023-02-22 15:23:21.407,4
463,2023-02-22 15:27:50.483,16
464,2023-02-22 16:13:39.457,0
465,2023-02-22 16:13:56.526,16
466,2023-02-22 16:17:45.440,0
467,2023-02-22 16:18:02.512,16
468,2023-02-22 19:50:30.437,4
469,2023-02-22 19:57:17.059,16
470,2023-02-22 20:06:20.232,4
471,2023-02-22 20:15:53.520,16
472,2023-02-22 20:25:25.812,4
473,2023-02-22 20:26:14.000,16
474,2023-02-23 03:11:13.075,0
475,2023-02-23 03:11:14.075,8
476,2023-02-23 03:16:24.321,4
477,2023-02-23 03:18:03.710,16
478,2023-02-23 08:40:07.451,16
479,2023-02-23 08:57:24.153,16
480,2023-02-23 08:58:15.982,16
481,2023-02-23 09:15:19.553,16
482,2023-02-23 09:16:39.983,16
483,2023-02-23 09:17:14.322,16
484,2023-02-23 09:17:29.262,16
485,2023-02-23 09:20:51.835,16
486,2023-02-23 09:34:18.069,16
487,2023-02-23 09:35:50.688,16
488,2023-02-23 09:40:17.328,16
489,2023-02-23 09:40:50.605,16
490,2023-02-23 09:43:04.209,16
491,2023-02-23 09:43:41.559,16
492,2023-02-23 09:51:29.756,16
493,2023-02-23 09:51:29.808,16
494,2023-02-23 10:14:47.973,16
495,2023-02-23 10:14:48.026,16
496,2023-02-23 10:16:53.109,8
497,2023-02-23 10:23:13.625,16
498,2023-02-23 11:02:59.029,16
499,2023-02-23 11:02:59.081,16
500,2023-02-23 11:05:06.588,16
501,2023-02-23 11:05:06.638,16
502,2023-02-23 11:06:18.926,16
503,2023-02-23 11:06:18.976,16
504,2023-02-23 11:06:39.595,16
505,2023-02-23 11:06:39.647,16
506,2023-02-23 13:00:23.191,16
507,2023-02-23 13:00:23.243,16
508,2023-02-23 14:47:18.357,16
509,2023-02-23 14:47:18.407,16
510,2023-02-23 14:55:11.005,16
511,2023-02-23 15:00:12.484,16
512,2023-02-23 15:01:54.526,16
513,2023-02-23 15:07:58.368,16
514,2023-02-23 15:16:02.418,16
515,2023-02-23 15:50:09.989,8
516,2023-02-23 15:58:46.049,4
517,2023-02-23 16:05:30.661,16
518,2023-02-23 22:30:53.040,4
519,2023-02-23 22:32:31.440,8
520,2023-02-23 22:41:06.490,4
521,2023-02-23 22:43:12.999,16
522,2023-02-24 07:11:14.779,4
523,2023-02-24 07:26:32.446,16
524,2023-02-24 08:40:26.157,4
525,2023-02-24 08:40:37.206,16
526,2023-02-24 08:42:45.714,8
527,2023-02-24 08:53:25.276,16
528,2023-02-24 08:53:52.385,4
529,2023-02-24 08:55:14.713,16
530,2023-02-24 08:57:34.273,4
531,2023-02-24 09:58:31.890,16
532,2023-02-24 11:57:15.344,8
533,2023-02-24 12:04:53.167,4
534,2023-02-24 12:07:55.894,16
535,2023-02-24 19:14:30.157,32
536,2023-02-24 19:14:31.157,8
537,2023-02-24 19:27:44.325,16
538,2023-02-24 20:18:33.506,8
539,2023-02-24 23:08:55.342,4
540,2023-02-24 23:11:49.032,16
541,2023-02-25 03:18:42.224,4
542,2023-02-26 01:12:01.994,64
543,2023-02-26 02:54:56.654,4
544,2023-02-27 06:31:15.607,16
545,2023-02-27 06:31:27.657,4
546,2023-02-27 06:32:16.855,16
547,2023-02-27 08:41:12.520,16
548,2023-02-27 13:12:40.576,4
549,2023-02-27 13:12:52.627,8
550,2023-02-27 13:20:42.479,16
551,2023-02-27 13:20:43.487,4
552,2023-02-27 14:19:11.407,16
553,2023-02-27 17:46:41.477,8
554,2023-02-27 17:55:56.726,4
555,2023-02-27 18:27:46.361,16
556,2023-02-27 21:41:41.831,8
557,2023-02-27 22:06:28.766,16
558,2023-02-27 22:06:29.776,4
559,2023-02-27 22:13:50.529,16
560,2023-02-28 00:48:11.513,8
561,2023-02-28 00:55:16.214,4
562,2023-02-28 00:57:30.753,16
563,2023-02-28 06:19:33.946,8
564,2023-02-28 06:28:44.138,4
565,2023-02-28 06:31:23.776,16
566,2023-02-28 10:38:08.908,8
567,2023-02-28 12:51:12.809,0
568,2023-02-28 12:51:13.819,4
569,2023-02-28 12:53:40.395,16
570,2023-02-28 19:07:56.091,8
571,2023-02-28 19:26:11.463,16
