,time,PressMode
157,2023-01-18 18:37:19.210,16
158,2023-01-18 19:58:35.694,32
159,2023-01-18 19:58:36.694,8
160,2023-01-18 20:12:33.043,16
161,2023-01-19 02:26:21.664,8
162,2023-01-19 02:33:37.400,4
163,2023-01-19 02:35:06.757,16
164,2023-01-19 10:03:20.232,8
165,2023-01-19 10:13:19.621,16
166,2023-01-19 11:58:55.941,8
167,2023-01-19 12:06:47.825,16
168,2023-01-19 17:28:26.937,8
169,2023-01-19 17:38:32.367,16
170,2023-01-19 19:30:43.253,8
171,2023-01-19 19:34:48.239,16
172,2023-01-20 00:22:12.131,8
173,2023-01-20 00:27:59.526,4
174,2023-01-20 00:29:55.983,16
175,2023-01-20 04:29:19.375,8
176,2023-01-20 04:51:13.634,16
177,2023-01-20 12:09:00.588,0
178,2023-01-20 12:09:01.586,8
179,2023-01-20 12:18:09.778,0
180,2023-01-20 12:18:10.788,16
181,2023-01-20 15:12:12.500,8
182,2023-01-20 15:20:18.444,16
183,2023-01-20 20:16:42.496,4
184,2023-01-20 20:17:29.684,16
185,2023-01-21 01:53:54.332,4
186,2023-01-21 01:54:33.493,16
187,2023-01-21 04:05:29.884,0
188,2023-01-21 04:05:30.894,8
189,2023-01-21 04:15:14.226,32
190,2023-01-21 04:15:15.226,4
191,2023-01-21 14:19:21.049,16
192,2023-01-21 20:01:41.105,8
193,2023-01-21 20:24:35.596,16
194,2023-01-24 15:55:56.678,8
195,2023-01-24 16:03:09.411,4
196,2023-01-24 16:09:43.986,16
197,2023-01-24 20:58:32.211,4
198,2023-01-24 21:02:56.279,0
199,2023-01-24 21:02:57.279,16
200,2023-01-25 00:18:17.096,8
201,2023-01-25 00:22:12.033,0
202,2023-01-25 00:22:13.033,4
203,2023-01-25 00:22:18.053,16
204,2023-01-25 10:15:28.246,8
205,2023-01-25 10:27:12.065,16
206,2023-01-25 10:27:55.233,8
207,2023-01-25 10:28:48.441,4
208,2023-01-25 10:28:57.483,16
209,2023-01-25 14:36:05.727,8
210,2023-01-25 14:48:33.716,16
211,2023-01-25 15:17:01.543,4
212,2023-01-25 15:17:17.604,16
213,2023-01-25 16:36:03.493,0
214,2023-01-25 16:36:04.493,8
215,2023-01-25 16:50:08.874,16
216,2023-01-25 22:23:16.719,8
217,2023-01-25 22:33:48.240,4
218,2023-01-26 00:49:50.855,16
219,2023-01-26 10:40:38.483,8
220,2023-01-26 10:50:13.782,16
221,2023-01-26 13:17:48.164,8
222,2023-01-26 13:22:29.289,16
223,2023-01-26 16:27:37.674,8
224,2023-01-26 16:35:36.585,16
225,2023-01-26 18:16:44.825,8
226,2023-01-27 01:05:35.845,16
227,2023-01-27 01:05:36.845,4
228,2023-01-27 01:05:38.855,16
229,2023-01-27 09:40:37.311,8
230,2023-01-27 09:44:23.217,16
231,2023-01-27 13:35:04.503,8
232,2023-01-27 13:52:42.740,0
233,2023-01-27 13:52:43.740,4
234,2023-01-27 14:00:33.622,16
235,2023-01-27 16:25:03.259,4
236,2023-01-27 16:26:18.559,16
237,2023-01-27 19:19:59.197,8
238,2023-01-28 01:17:30.901,4
239,2023-01-28 01:17:58.009,16
240,2023-01-28 10:43:22.543,4
241,2023-01-30 07:12:09.216,16
242,2023-01-30 09:05:37.411,0
243,2023-01-30 09:05:38.413,8
244,2023-01-30 09:17:02.153,4
245,2023-01-30 10:35:21.928,16
246,2023-01-30 17:22:24.486,8
247,2023-01-30 17:30:00.309,0
248,2023-01-30 17:30:01.319,16
249,2023-01-30 19:30:22.160,8
250,2023-01-31 14:04:00.102,4
251,2023-01-31 14:06:55.799,16
252,2023-01-31 19:23:27.677,8
253,2023-01-31 19:28:55.990,16
254,2023-01-31 22:37:57.282,8
255,2023-01-31 22:44:04.756,0
256,2023-01-31 22:44:05.756,16
257,2023-02-01 06:26:38.644,8
258,2023-02-01 06:28:03.983,16
259,2023-02-01 06:28:04.983,4
260,2023-02-01 06:29:30.322,16
261,2023-02-01 06:30:21.532,4
262,2023-02-01 06:30:23.542,16
263,2023-02-01 06:30:30.562,8
264,2023-02-01 06:36:58.115,16
265,2023-02-01 08:08:44.105,4
266,2023-02-01 08:09:35.313,16
267,2023-02-01 11:08:47.269,8
268,2023-02-01 11:35:10.595,0
269,2023-02-01 11:35:11.607,16
270,2023-02-01 22:03:34.230,0
271,2023-02-01 22:03:35.240,8
272,2023-02-01 22:12:59.487,0
273,2023-02-01 22:13:00.497,16
274,2023-02-02 08:46:46.430,8
275,2023-02-02 08:51:32.578,4
276,2023-02-02 08:55:23.493,16
277,2023-02-02 15:00:08.938,0
278,2023-02-02 15:00:09.948,8
279,2023-02-02 15:05:10.142,16
280,2023-02-02 18:30:50.437,8
281,2023-02-02 18:37:44.102,16
282,2023-02-02 21:30:05.414,8
283,2023-02-02 21:38:04.328,16
284,2023-02-03 01:28:15.503,8
285,2023-02-03 01:38:54.055,16
286,2023-02-03 23:30:41.506,8
287,2023-02-03 23:41:35.127,0
288,2023-02-03 23:41:36.127,16
289,2023-02-04 00:32:39.151,0
290,2023-02-04 00:32:39.171,16
291,2023-02-04 00:32:46.391,0
292,2023-02-04 00:33:18.520,16
293,2023-02-04 09:35:50.578,4
294,2023-02-06 10:27:18.177,8
295,2023-02-06 10:32:40.470,4
296,2023-02-07 12:17:47.785,16
297,2023-02-07 15:53:44.539,4
298,2023-02-07 15:53:58.599,16
299,2023-02-07 19:19:20.825,8
300,2023-02-07 19:24:08.970,0
301,2023-02-07 19:24:09.980,16
302,2023-02-07 21:33:54.076,4
303,2023-02-07 21:35:51.545,16
304,2023-02-08 04:33:34.661,8
305,2023-02-08 04:45:23.497,16
306,2023-02-08 10:47:46.358,8
307,2023-02-08 11:04:10.282,16
308,2023-02-08 13:51:22.365,8
309,2023-02-08 14:03:33.296,16
310,2023-02-08 19:13:13.523,0
311,2023-02-08 19:13:14.523,8
312,2023-02-08 19:22:59.862,16
313,2023-02-08 21:29:19.144,8
314,2023-02-08 21:35:09.551,16
315,2023-02-09 03:03:33.252,8
316,2023-02-09 03:11:11.085,16
317,2023-02-09 07:02:37.571,4
318,2023-02-09 07:03:18.730,16
319,2023-02-09 08:46:37.500,0
320,2023-02-09 08:46:38.500,8
321,2023-02-09 08:53:40.184,16
322,2023-02-09 12:59:49.196,8
323,2023-02-09 13:07:13.966,32
324,2023-02-09 13:07:14.966,16
325,2023-02-09 14:19:07.197,32
326,2023-02-09 14:19:08.207,8
327,2023-02-09 14:25:49.809,16
328,2023-02-09 20:10:46.496,8
329,2023-02-09 20:16:33.882,16
330,2023-02-10 03:52:42.230,4
331,2023-02-10 03:58:48.694,16
332,2023-02-10 06:28:36.594,8
333,2023-02-10 06:41:38.723,16
334,2023-02-10 06:54:47.869,4
335,2023-02-10 06:57:25.506,16
336,2023-02-10 13:04:50.584,4
337,2023-02-10 13:05:17.694,8
338,2023-02-10 13:10:52.028,4
339,2023-02-10 13:10:58.046,16
340,2023-02-10 18:07:44.187,8
341,2023-02-10 18:22:39.766,16
342,2023-02-10 22:23:00.375,8
343,2023-02-10 23:04:33.332,0
344,2023-02-10 23:04:34.344,4
345,2023-02-10 23:04:48.392,16
346,2023-02-11 03:00:04.796,4
347,2023-02-13 06:50:01.233,16
348,2023-02-13 12:43:12.891,8
349,2023-02-13 12:55:42.884,16
350,2023-02-13 19:20:53.213,8
351,2023-02-13 19:30:18.473,16
352,2023-02-14 05:28:51.960,8
353,2023-02-14 05:42:12.160,16
354,2023-02-14 17:03:20.448,8
355,2023-02-14 17:17:26.831,4
356,2023-02-14 17:20:37.588,16
357,2023-02-14 19:25:17.483,8
358,2023-02-14 19:28:57.358,16
359,2023-02-15 03:21:13.558,8
360,2023-02-15 03:34:11.671,16
361,2023-02-15 04:35:33.392,4
362,2023-02-15 04:36:02.502,8
363,2023-02-15 05:34:40.559,32
364,2023-02-15 05:34:41.569,4
365,2023-02-15 06:56:50.252,16
366,2023-02-15 13:27:29.911,8
367,2023-02-15 13:34:06.493,16
368,2023-02-15 18:03:47.142,4
369,2023-02-15 18:06:35.811,16
370,2023-02-15 22:59:16.976,8
371,2023-02-15 23:30:41.506,16
372,2023-02-16 04:29:06.052,8
373,2023-02-16 05:46:55.710,16
374,2023-02-16 09:22:21.351,8
375,2023-02-16 09:31:26.532,32
376,2023-02-16 09:31:27.532,16
377,2023-02-16 13:09:19.767,8
378,2023-02-16 13:25:56.755,16
379,2023-02-17 05:18:31.124,0
380,2023-02-17 05:18:32.124,8
381,2023-02-17 05:32:16.423,32
382,2023-02-17 05:32:17.434,16
383,2023-02-17 07:27:08.967,0
384,2023-02-17 07:27:09.967,16
385,2023-02-17 07:27:10.977,8
386,2023-02-17 07:41:44.467,16
387,2023-02-17 08:36:08.503,0
388,2023-02-17 08:36:09.513,8
389,2023-02-17 08:53:37.698,16
390,2023-02-17 12:03:49.305,8
391,2023-02-17 12:12:58.507,0
392,2023-02-17 12:12:59.507,16
393,2023-02-17 22:29:01.194,0
394,2023-02-17 22:29:02.194,8
395,2023-02-17 22:35:59.858,16
396,2023-02-18 03:27:01.631,8
397,2023-02-18 03:37:23.121,4
398,2023-02-18 03:42:11.265,16
399,2023-02-19 22:57:16.345,4
400,2023-02-20 06:19:16.286,16
401,2023-02-20 16:11:09.161,8
402,2023-02-20 16:23:34.141,16
403,2023-02-20 19:16:33.614,8
404,2023-02-20 19:20:06.470,16
405,2023-02-20 22:51:02.015,4
406,2023-02-21 05:19:51.233,16
407,2023-02-21 11:16:09.644,8
408,2023-02-21 11:18:19.164,0
409,2023-02-21 11:18:20.164,4
410,2023-02-21 11:19:21.413,0
411,2023-02-21 11:19:22.423,8
412,2023-02-21 11:23:10.328,32
413,2023-02-21 11:23:11.328,16
414,2023-02-21 15:07:20.075,0
415,2023-02-21 15:07:21.075,8
416,2023-02-21 15:11:41.111,16
417,2023-02-21 17:30:56.507,4
418,2023-02-21 17:32:16.825,16
419,2023-02-21 20:33:40.332,8
420,2023-02-21 20:36:58.128,16
421,2023-02-22 01:08:51.263,4
422,2023-02-22 03:47:52.382,16
423,2023-02-22 06:46:48.272,8
424,2023-02-22 06:52:02.532,16
425,2023-02-22 15:24:41.426,8
426,2023-02-22 15:33:42.588,16
427,2023-02-22 15:39:10.901,4
428,2023-02-22 15:39:57.082,16
429,2023-02-22 15:51:44.908,4
430,2023-02-22 15:52:13.029,16
431,2023-02-22 15:57:12.213,4
432,2023-02-22 15:57:48.361,16
433,2023-02-22 16:14:47.434,0
434,2023-02-22 16:15:04.493,16
435,2023-02-22 19:49:54.009,32
436,2023-02-22 19:49:55.009,8
437,2023-02-22 20:29:52.585,4
438,2023-02-22 22:28:53.118,0
439,2023-02-22 22:28:54.118,16
440,2023-02-23 03:10:17.578,8
441,2023-02-23 03:22:50.585,16
442,2023-02-23 06:43:59.805,0
443,2023-02-23 06:44:00.815,4
444,2023-02-23 06:44:16.885,16
445,2023-02-23 07:10:30.165,4
446,2023-02-23 07:26:27.987,16
447,2023-02-23 08:40:07.451,16
448,2023-02-23 08:57:24.153,16
449,2023-02-23 08:58:15.982,16
450,2023-02-23 09:15:19.553,16
451,2023-02-23 09:16:39.983,16
452,2023-02-23 09:17:29.262,16
453,2023-02-23 09:20:51.835,16
454,2023-02-23 09:34:18.069,16
455,2023-02-23 09:35:50.688,16
456,2023-02-23 09:40:50.605,16
457,2023-02-23 09:43:04.209,16
458,2023-02-23 09:43:41.559,16
459,2023-02-23 09:51:29.756,16
460,2023-02-23 09:51:29.808,16
461,2023-02-23 10:14:47.973,16
462,2023-02-23 10:14:48.026,16
463,2023-02-23 10:16:57.869,8
464,2023-02-23 10:26:39.201,0
465,2023-02-23 10:26:40.201,4
466,2023-02-23 10:43:50.309,16
467,2023-02-23 10:49:23.644,4
468,2023-02-23 10:49:26.654,16
469,2023-02-23 11:02:59.029,16
470,2023-02-23 11:02:59.081,16
471,2023-02-23 11:05:06.638,16
472,2023-02-23 11:06:18.926,16
473,2023-02-23 11:06:39.595,16
474,2023-02-23 11:06:39.647,16
475,2023-02-23 13:00:23.191,16
476,2023-02-23 14:47:18.357,16
477,2023-02-23 14:47:18.407,16
478,2023-02-23 14:55:11.005,16
479,2023-02-23 15:01:54.526,16
480,2023-02-23 15:07:58.368,16
481,2023-02-23 15:16:02.418,16
482,2023-02-23 15:49:24.559,8
483,2023-02-23 16:00:21.187,16
484,2023-02-23 22:31:53.059,8
485,2023-02-23 22:48:37.075,16
486,2023-02-23 23:28:31.634,4
487,2023-02-23 23:28:58.744,16
488,2023-02-23 23:30:01.993,4
489,2023-02-23 23:30:17.053,16
490,2023-02-23 23:50:18.855,4
491,2023-02-23 23:50:26.894,0
492,2023-02-23 23:50:27.894,16
493,2023-02-24 08:41:32.226,4
494,2023-02-24 08:41:47.286,16
495,2023-02-24 08:42:49.535,8
496,2023-02-24 08:52:56.967,16
497,2023-02-24 11:58:26.433,8
498,2023-02-24 12:06:21.325,0
499,2023-02-24 12:06:22.335,16
500,2023-02-24 19:15:19.177,8
501,2023-02-24 19:24:55.476,16
502,2023-02-24 20:19:36.595,32
503,2023-02-24 20:19:37.595,8
504,2023-02-24 22:57:58.553,0
505,2023-02-24 22:57:59.553,4
506,2023-02-25 01:36:47.634,0
507,2023-02-25 01:36:48.634,16
508,2023-02-25 01:36:49.634,4
509,2023-02-25 01:37:41.854,16
510,2023-02-25 03:20:10.421,4
511,2023-02-27 06:50:32.167,16
512,2023-02-27 08:17:51.094,4
513,2023-02-27 08:18:28.243,16
514,2023-02-27 08:41:12.520,16
515,2023-02-27 11:48:52.676,4
516,2023-02-27 11:49:06.726,16
517,2023-02-27 12:04:22.391,4
518,2023-02-27 12:04:35.440,16
519,2023-02-27 12:06:02.789,4
520,2023-02-27 12:06:13.828,16
521,2023-02-27 12:26:34.707,4
522,2023-02-27 12:27:00.805,16
523,2023-02-27 12:34:11.499,4
524,2023-02-27 12:34:49.644,16
525,2023-02-27 12:38:18.453,4
526,2023-02-27 12:38:30.503,16
527,2023-02-27 13:25:23.555,8
528,2023-02-27 13:33:15.420,4
529,2023-02-27 13:46:27.565,16
530,2023-02-27 17:42:27.428,8
531,2023-02-27 18:08:32.707,0
532,2023-02-27 18:08:33.717,4
533,2023-02-27 18:08:36.726,16
534,2023-02-27 21:42:40.029,8
535,2023-02-27 21:49:57.780,0
536,2023-02-27 21:49:58.792,16
537,2023-02-28 00:48:22.543,32
538,2023-02-28 00:48:23.543,8
539,2023-02-28 01:04:04.295,4
540,2023-02-28 01:07:13.052,16
541,2023-02-28 06:19:25.905,8
542,2023-02-28 06:31:01.677,0
543,2023-02-28 06:31:02.687,4
544,2023-02-28 06:55:08.464,16
545,2023-02-28 09:31:35.963,4
546,2023-02-28 10:03:47.684,16
547,2023-02-28 10:17:29.961,4
548,2023-02-28 10:17:55.062,16
549,2023-02-28 10:18:35.220,4
550,2023-02-28 10:18:52.290,16
551,2023-02-28 10:41:52.806,0
552,2023-02-28 10:41:53.815,8
553,2023-02-28 11:46:21.270,4
554,2023-02-28 11:47:41.588,16
555,2023-02-28 19:08:04.141,8
556,2023-02-28 19:23:53.934,16
