,time,PressMode
119,2023-01-16 17:59:19.742,4
120,2023-01-16 17:59:25.772,16
121,2023-01-16 22:19:34.141,8
122,2023-01-16 22:33:20.447,16
123,2023-01-17 03:08:21.400,8
124,2023-01-17 06:42:00.617,4
125,2023-01-17 08:58:31.365,16
126,2023-01-17 08:58:59.473,4
127,2023-01-17 08:59:04.493,16
128,2023-01-17 08:59:18.543,4
129,2023-01-17 13:33:47.362,0
130,2023-01-17 13:33:48.362,8
131,2023-01-17 13:42:54.555,0
132,2023-01-17 13:42:55.555,16
133,2023-01-17 19:15:53.398,8
134,2023-01-17 19:25:28.687,4
135,2023-01-17 19:29:21.621,16
136,2023-01-18 10:56:35.953,0
137,2023-01-18 10:56:36.963,8
138,2023-01-18 11:10:42.342,16
139,2023-01-18 11:10:43.351,4
140,2023-01-18 11:11:34.551,16
141,2023-01-18 11:12:14.710,4
142,2023-01-18 11:12:20.730,16
143,2023-01-18 11:12:37.799,4
144,2023-01-18 11:16:07.647,16
145,2023-01-18 11:16:09.657,4
146,2023-01-18 11:16:33.746,16
147,2023-01-18 11:16:59.855,4
148,2023-01-18 11:23:35.430,16
149,2023-01-18 11:23:43.460,8
150,2023-01-18 12:39:25.615,0
151,2023-01-18 12:39:26.624,16
152,2023-01-18 18:22:34.903,8
153,2023-01-18 18:32:10.197,4
154,2023-01-18 18:33:36.546,16
155,2023-01-18 18:47:55.982,4
156,2023-01-18 18:48:03.013,16
157,2023-01-18 19:58:39.944,32
158,2023-01-18 19:58:40.944,8
159,2023-01-18 20:09:11.466,0
160,2023-01-18 20:09:12.466,4
161,2023-01-18 20:11:14.953,16
162,2023-01-19 02:25:39.734,8
163,2023-01-19 02:42:41.822,16
164,2023-01-19 03:16:21.891,4
165,2023-01-19 03:16:28.923,16
166,2023-01-19 03:19:07.561,4
167,2023-01-19 03:19:29.648,16
168,2023-01-19 03:37:47.032,4
169,2023-01-19 03:37:57.071,16
170,2023-01-19 10:03:27.512,8
171,2023-01-19 10:13:30.921,0
172,2023-01-19 10:13:31.930,4
173,2023-01-19 10:17:43.937,16
174,2023-01-19 11:59:13.270,8
175,2023-01-19 12:06:58.125,0
176,2023-01-19 12:06:59.134,16
177,2023-01-19 17:28:10.148,0
178,2023-01-19 17:28:11.148,8
179,2023-01-19 17:34:24.641,32
180,2023-01-19 17:34:25.651,4
181,2023-01-19 17:37:03.278,16
182,2023-01-19 19:30:53.572,8
183,2023-01-19 19:33:38.229,16
184,2023-01-19 19:33:39.229,4
185,2023-01-19 19:35:28.667,16
186,2023-01-19 19:35:33.687,0
187,2023-01-19 19:35:34.697,4
188,2023-01-19 20:02:35.171,16
189,2023-01-20 00:23:29.720,8
190,2023-01-20 00:30:19.364,16
191,2023-01-20 04:25:50.836,0
192,2023-01-20 04:25:51.846,8
193,2023-01-20 04:37:37.665,32
194,2023-01-20 04:37:38.665,16
195,2023-01-20 12:07:28.528,8
196,2023-01-20 12:18:22.138,16
197,2023-01-20 15:12:09.809,8
198,2023-01-20 15:21:31.052,4
199,2023-01-20 15:28:54.828,16
200,2023-01-20 20:14:20.257,8
201,2023-01-20 20:20:07.654,4
202,2023-01-20 20:23:01.349,16
203,2023-01-21 01:51:59.224,8
204,2023-01-21 01:59:00.907,16
205,2023-01-21 04:05:29.233,8
206,2023-01-21 04:10:26.421,4
207,2023-01-21 16:18:28.977,0
208,2023-01-21 16:18:29.987,16
209,2023-01-21 16:25:34.680,0
210,2023-01-21 16:25:35.681,4
211,2023-01-21 16:25:50.740,16
212,2023-01-21 16:41:31.509,4
213,2023-01-21 16:41:40.539,16
214,2023-01-21 17:57:08.631,4
215,2023-01-21 17:57:39.750,16
216,2023-01-21 19:10:06.125,4
217,2023-01-21 19:10:17.167,16
218,2023-01-21 20:25:28.196,8
219,2023-01-21 20:51:33.451,0
220,2023-01-21 20:51:34.451,4
221,2023-01-21 20:51:35.451,16
222,2023-01-24 06:23:22.933,4
223,2023-01-24 06:23:24.943,16
224,2023-01-24 15:55:44.148,8
225,2023-01-24 16:03:31.012,16
226,2023-01-24 20:58:01.622,8
227,2023-01-24 21:05:53.506,16
228,2023-01-25 00:16:58.319,8
229,2023-01-25 00:23:46.951,4
230,2023-01-25 00:26:57.707,16
231,2023-01-25 10:16:39.096,8
232,2023-01-25 10:24:13.918,4
233,2023-01-25 10:29:54.270,16
234,2023-01-25 14:34:06.829,8
235,2023-01-25 14:48:35.305,16
236,2023-01-25 15:09:46.381,4
237,2023-01-25 15:11:43.841,16
238,2023-01-25 16:36:47.243,8
239,2023-01-25 16:44:12.017,0
240,2023-01-25 16:44:13.026,4
241,2023-01-25 16:50:09.453,0
242,2023-01-25 16:50:10.453,16
243,2023-01-25 17:12:53.901,4
244,2023-01-25 17:13:55.148,16
245,2023-01-25 17:14:34.299,4
246,2023-01-25 17:14:42.338,16
247,2023-01-25 17:25:10.846,4
248,2023-01-25 17:25:20.885,16
249,2023-01-25 22:20:30.641,8
250,2023-01-25 22:37:21.687,4
251,2023-01-25 22:53:27.542,16
252,2023-01-26 10:41:34.322,0
253,2023-01-26 10:41:35.323,8
254,2023-01-26 10:50:26.443,16
255,2023-01-26 13:17:34.733,8
256,2023-01-26 13:30:06.743,32
257,2023-01-26 13:30:07.743,16
258,2023-01-26 16:27:13.203,8
259,2023-01-26 16:37:12.594,16
260,2023-01-26 18:16:52.484,0
261,2023-01-26 18:16:53.484,8
262,2023-01-27 01:09:37.450,4
263,2023-01-27 01:20:38.088,16
264,2023-01-27 09:40:36.970,8
265,2023-01-27 09:47:02.515,16
266,2023-01-27 13:34:33.055,8
267,2023-01-27 13:49:48.723,4
268,2023-01-27 14:02:14.700,16
269,2023-01-27 16:23:45.631,4
270,2023-01-27 16:24:58.918,16
271,2023-01-27 19:12:12.013,8
272,2023-01-27 22:51:10.513,4
273,2023-01-30 06:24:11.533,16
274,2023-01-30 06:57:35.532,4
275,2023-01-30 06:57:40.552,16
276,2023-01-30 09:05:53.292,8
277,2023-01-30 09:12:43.936,4
278,2023-01-30 09:26:56.342,16
279,2023-01-30 10:50:58.480,4
280,2023-01-30 10:51:20.569,16
281,2023-01-30 11:08:35.710,4
282,2023-01-30 11:10:52.249,16
283,2023-01-30 17:21:53.198,8
284,2023-01-30 17:34:43.275,16
285,2023-01-30 19:29:44.851,8
286,2023-01-31 14:32:42.857,32
287,2023-01-31 14:32:43.857,4
288,2023-01-31 14:33:44.105,16
289,2023-01-31 19:24:45.865,8
290,2023-01-31 19:32:38.756,16
291,2023-01-31 22:39:25.529,8
292,2023-01-31 22:47:26.453,0
293,2023-01-31 22:47:27.453,16
294,2023-02-01 06:24:38.065,8
295,2023-02-01 06:33:29.187,16
296,2023-02-01 11:09:11.288,8
297,2023-02-01 11:19:32.779,16
298,2023-02-01 22:04:29.401,8
299,2023-02-01 22:20:42.292,16
300,2023-02-02 08:47:49.651,8
301,2023-02-02 08:57:29.973,16
302,2023-02-02 15:00:27.997,0
303,2023-02-02 15:00:28.999,8
304,2023-02-02 15:08:07.839,16
305,2023-02-02 18:31:04.487,0
306,2023-02-02 18:31:05.497,8
307,2023-02-02 18:39:04.411,16
308,2023-02-02 21:29:34.293,4
309,2023-02-02 21:30:35.533,8
310,2023-02-02 21:39:45.736,0
311,2023-02-02 21:39:46.736,16
312,2023-02-03 01:31:08.201,0
313,2023-02-03 01:31:09.201,8
314,2023-02-03 01:38:51.046,4
315,2023-02-03 03:59:11.694,16
316,2023-02-03 23:30:59.635,8
317,2023-02-03 23:42:39.436,16
318,2023-02-04 00:32:36.361,0
319,2023-02-04 00:32:39.930,16
320,2023-02-04 00:32:47.450,0
321,2023-02-04 00:33:17.581,16
322,2023-02-06 07:06:36.257,4
323,2023-02-06 10:46:03.854,8
324,2023-02-06 10:48:31.451,16
325,2023-02-06 10:48:32.453,4
326,2023-02-07 13:36:53.982,16
327,2023-02-07 15:56:08.368,0
328,2023-02-07 15:56:09.368,4
329,2023-02-07 15:56:18.407,16
330,2023-02-07 19:21:13.533,8
331,2023-02-07 19:29:41.563,16
332,2023-02-07 21:30:40.571,8
333,2023-02-07 21:38:38.471,16
334,2023-02-07 22:29:21.624,4
335,2023-02-07 22:30:04.793,16
336,2023-02-07 23:01:37.361,4
337,2023-02-07 23:14:17.390,16
338,2023-02-08 04:33:59.040,8
339,2023-02-08 04:41:05.743,16
340,2023-02-08 10:47:23.559,0
341,2023-02-08 10:47:24.559,8
342,2023-02-08 11:01:04.835,16
343,2023-02-08 13:51:16.645,8
344,2023-02-08 14:03:52.665,16
345,2023-02-08 19:12:37.694,0
346,2023-02-08 19:12:38.694,8
347,2023-02-08 19:21:38.855,32
348,2023-02-08 19:21:39.855,16
349,2023-02-08 21:29:26.494,8
350,2023-02-08 21:36:52.267,32
351,2023-02-08 21:36:53.278,16
352,2023-02-09 03:02:55.433,8
353,2023-02-09 03:11:26.476,16
354,2023-02-09 08:47:28.038,8
355,2023-02-09 08:56:11.132,16
356,2023-02-09 09:29:17.062,4
357,2023-02-09 09:59:25.288,16
358,2023-02-09 12:59:13.397,0
359,2023-02-09 12:59:14.405,8
360,2023-02-09 13:08:56.724,32
361,2023-02-09 13:08:57.724,16
362,2023-02-09 14:19:38.677,0
363,2023-02-09 14:19:39.677,8
364,2023-02-09 14:28:03.687,16
365,2023-02-09 20:10:45.855,8
366,2023-02-09 20:19:13.888,16
367,2023-02-10 03:53:34.818,8
368,2023-02-10 03:59:31.243,16
369,2023-02-10 06:28:44.023,8
370,2023-02-10 08:17:10.017,4
371,2023-02-10 09:09:03.463,16
372,2023-02-10 09:23:01.812,4
373,2023-02-10 09:23:23.891,16
374,2023-02-10 11:23:27.681,0
375,2023-02-10 11:23:28.691,4
376,2023-02-10 11:23:30.701,16
377,2023-02-10 12:59:27.700,4
378,2023-02-10 13:00:28.948,8
379,2023-02-10 13:09:24.078,16
380,2023-02-10 18:10:59.384,0
381,2023-02-10 18:11:00.384,8
382,2023-02-10 18:24:42.684,16
383,2023-02-10 22:29:54.457,0
384,2023-02-10 22:29:55.469,8
385,2023-02-11 00:07:55.954,16
386,2023-02-11 03:21:44.426,4
387,2023-02-11 03:41:39.197,16
388,2023-02-13 11:52:28.288,4
389,2023-02-13 11:52:35.308,16
390,2023-02-13 12:22:34.502,4
391,2023-02-13 12:22:35.512,16
392,2023-02-13 12:47:06.387,8
393,2023-02-13 12:57:48.944,4
394,2023-02-13 12:59:48.421,16
395,2023-02-13 15:26:51.673,4
396,2023-02-13 15:52:10.746,16
397,2023-02-13 19:20:41.743,8
398,2023-02-13 19:27:57.484,16
399,2023-02-14 05:28:24.441,8
400,2023-02-14 05:41:12.509,32
401,2023-02-14 05:41:13.519,16
402,2023-02-14 05:41:27.569,4
403,2023-02-14 05:46:13.711,16
404,2023-02-14 17:03:49.187,8
405,2023-02-14 17:11:26.007,16
406,2023-02-14 17:27:15.799,4
407,2023-02-14 17:27:28.851,16
408,2023-02-14 17:30:19.536,4
409,2023-02-14 17:32:03.944,16
410,2023-02-14 19:23:46.733,8
411,2023-02-14 19:30:42.394,16
412,2023-02-15 03:21:23.237,8
413,2023-02-15 03:33:16.092,16
414,2023-02-15 04:29:13.519,4
415,2023-02-15 04:29:50.657,0
416,2023-02-15 04:29:51.667,8
417,2023-02-15 05:11:05.549,4
418,2023-02-15 05:39:33.375,0
419,2023-02-15 05:39:34.385,16
420,2023-02-15 13:27:18.520,8
421,2023-02-15 13:39:56.549,16
422,2023-02-15 18:01:02.154,8
423,2023-02-15 18:07:31.710,16
424,2023-02-15 22:57:29.239,0
425,2023-02-15 22:57:30.239,8
426,2023-02-15 23:13:33.085,4
427,2023-02-15 23:23:28.463,16
428,2023-02-15 23:38:06.969,4
429,2023-02-15 23:38:27.049,16
430,2023-02-15 23:52:01.308,4
431,2023-02-15 23:52:07.338,16
432,2023-02-15 23:52:38.457,4
433,2023-02-15 23:52:45.486,16
434,2023-02-15 23:55:43.194,4
435,2023-02-15 23:55:50.223,16
436,2023-02-15 23:56:20.344,4
437,2023-02-15 23:56:27.372,16
438,2023-02-16 03:58:55.507,4
439,2023-02-16 04:01:43.176,16
440,2023-02-16 04:34:38.065,4
441,2023-02-16 04:37:46.822,0
442,2023-02-16 04:37:47.822,8
443,2023-02-16 05:47:14.479,16
444,2023-02-16 09:23:01.220,8
445,2023-02-16 09:31:48.322,0
446,2023-02-16 09:31:49.332,16
447,2023-02-16 13:10:40.796,0
448,2023-02-16 13:10:41.806,8
449,2023-02-16 13:25:59.473,16
450,2023-02-16 20:22:59.457,8
451,2023-02-16 20:23:00.467,0
452,2023-02-16 20:23:02.477,1
453,2023-02-16 20:24:35.848,16
454,2023-02-17 05:18:06.765,8
455,2023-02-17 05:30:39.786,0
456,2023-02-17 05:30:40.786,4
457,2023-02-17 05:35:08.861,16
458,2023-02-17 07:27:38.828,8
459,2023-02-17 07:42:51.476,4
460,2023-02-17 07:43:38.674,0
461,2023-02-17 07:43:39.676,16
462,2023-02-17 08:37:31.592,8
463,2023-02-17 08:52:47.249,16
464,2023-02-17 08:52:48.250,4
465,2023-02-17 09:23:17.562,16
466,2023-02-17 11:45:40.710,4
467,2023-02-17 11:46:29.910,16
468,2023-02-17 11:53:46.653,4
469,2023-02-17 11:58:06.700,16
470,2023-02-17 12:04:01.115,8
471,2023-02-17 12:13:40.426,4
472,2023-02-17 14:34:12.122,4
473,2023-02-17 14:42:31.115,16
474,2023-02-17 14:46:27.062,4
475,2023-02-17 14:46:33.082,16
476,2023-02-17 14:47:53.401,4
477,2023-02-17 15:14:10.700,16
478,2023-02-17 22:27:56.716,8
479,2023-02-17 22:36:23.739,0
480,2023-02-17 22:36:24.749,16
481,2023-02-18 03:27:22.510,0
482,2023-02-18 03:27:23.510,8
483,2023-02-18 03:38:38.209,0
484,2023-02-18 03:38:39.209,16
485,2023-02-19 07:07:43.578,4
486,2023-02-20 06:06:27.115,16
487,2023-02-20 16:09:53.193,32
488,2023-02-20 16:09:54.203,8
489,2023-02-20 16:20:55.434,32
490,2023-02-20 16:20:56.434,16
491,2023-02-20 19:16:04.424,8
492,2023-02-20 19:22:44.028,0
493,2023-02-20 19:22:45.028,16
494,2023-02-21 11:15:51.536,8
495,2023-02-21 11:22:41.170,16
496,2023-02-21 15:06:18.795,8
497,2023-02-21 15:24:49.232,16
498,2023-02-21 17:28:53.989,0
499,2023-02-21 17:28:54.999,8
500,2023-02-21 17:38:13.230,32
501,2023-02-21 17:38:14.230,16
502,2023-02-21 20:32:09.963,8
503,2023-02-21 20:38:32.486,16
504,2023-02-22 06:44:25.714,32
505,2023-02-22 06:44:26.713,8
506,2023-02-22 06:53:21.864,16
507,2023-02-22 15:23:07.078,8
508,2023-02-22 15:30:30.851,16
509,2023-02-22 19:49:26.928,8
510,2023-02-22 19:59:58.457,16
511,2023-02-22 20:03:01.184,4
512,2023-02-22 20:05:10.703,16
513,2023-02-23 03:10:13.618,8
514,2023-02-23 03:21:20.275,16
515,2023-02-23 06:18:30.762,4
516,2023-02-23 06:18:35.780,16
517,2023-02-23 06:18:57.869,4
518,2023-02-23 06:19:07.911,16
519,2023-02-23 08:40:07.451,16
520,2023-02-23 08:57:24.153,16
521,2023-02-23 08:58:15.982,16
522,2023-02-23 09:15:19.553,16
523,2023-02-23 09:16:39.983,16
524,2023-02-23 09:17:14.322,16
525,2023-02-23 09:17:29.262,16
526,2023-02-23 09:20:51.835,16
527,2023-02-23 09:34:18.069,16
528,2023-02-23 09:35:50.688,16
529,2023-02-23 09:40:17.328,16
530,2023-02-23 09:40:50.605,16
531,2023-02-23 09:43:04.209,16
532,2023-02-23 09:43:41.559,16
533,2023-02-23 09:51:29.756,16
534,2023-02-23 09:51:29.808,16
535,2023-02-23 10:14:47.973,16
536,2023-02-23 10:17:03.969,8
537,2023-02-23 10:29:40.989,16
538,2023-02-23 11:02:59.029,16
539,2023-02-23 11:02:59.081,16
540,2023-02-23 11:05:06.588,16
541,2023-02-23 11:05:06.638,16
542,2023-02-23 11:06:18.926,16
543,2023-02-23 11:06:39.595,16
544,2023-02-23 11:06:39.647,16
545,2023-02-23 13:00:23.191,16
546,2023-02-23 14:47:18.357,16
547,2023-02-23 14:47:18.407,16
548,2023-02-23 14:55:11.005,16
549,2023-02-23 15:00:12.484,16
550,2023-02-23 15:01:54.526,16
551,2023-02-23 15:07:58.368,16
552,2023-02-23 15:16:02.418,16
553,2023-02-23 15:49:12.599,8
554,2023-02-23 15:57:18.542,16
555,2023-02-23 22:30:12.752,8
556,2023-02-23 22:45:13.358,16
557,2023-02-23 23:44:56.671,4
558,2023-02-23 23:45:08.720,16
559,2023-02-24 00:19:07.871,4
560,2023-02-24 00:19:50.040,16
561,2023-02-24 07:44:50.752,4
562,2023-02-24 07:45:05.811,16
563,2023-02-24 07:48:18.588,4
564,2023-02-24 07:48:25.608,16
565,2023-02-24 08:40:59.207,4
566,2023-02-24 08:41:09.246,16
567,2023-02-24 08:42:42.625,32
568,2023-02-24 08:42:43.625,8
569,2023-02-24 08:52:14.907,16
570,2023-02-24 11:57:02.213,8
571,2023-02-24 12:04:38.038,16
572,2023-02-24 13:26:39.711,4
573,2023-02-24 13:27:24.891,16
574,2023-02-24 19:15:02.256,0
575,2023-02-24 19:15:03.256,8
576,2023-02-24 19:24:46.586,16
577,2023-02-24 20:18:47.536,8
578,2023-02-24 23:31:34.765,4
579,2023-02-25 01:31:54.618,16
580,2023-02-25 01:32:31.767,4
581,2023-02-25 01:32:40.799,16
582,2023-02-25 01:33:04.897,4
583,2023-02-25 02:59:30.621,16
584,2023-02-25 02:59:48.690,4
585,2023-02-25 03:06:22.266,16
586,2023-02-25 03:06:43.355,4
587,2023-02-27 06:35:09.762,16
588,2023-02-27 08:13:14.269,4
589,2023-02-27 08:13:25.319,16
590,2023-02-27 08:41:12.520,16
591,2023-02-27 12:15:03.237,4
592,2023-02-27 12:15:20.299,16
593,2023-02-27 13:06:29.364,4
594,2023-02-27 13:06:36.381,16
595,2023-02-27 13:19:42.492,0
596,2023-02-27 13:19:43.490,8
597,2023-02-27 13:29:21.780,16
598,2023-02-27 17:41:26.480,8
599,2023-02-27 17:51:36.938,16
600,2023-02-27 21:43:06.448,8
601,2023-02-27 21:53:25.920,16
602,2023-02-28 00:48:42.933,8
603,2023-02-28 01:00:14.698,0
604,2023-02-28 01:00:15.698,16
605,2023-02-28 06:20:29.474,8
606,2023-02-28 06:34:52.934,4
607,2023-02-28 06:41:46.586,16
608,2023-02-28 10:39:26.559,8
609,2023-02-28 11:50:11.528,4
610,2023-02-28 12:52:29.457,16
611,2023-02-28 19:06:22.091,8
612,2023-02-28 19:22:20.917,32
613,2023-02-28 19:22:21.917,16
