time;TraceabilityCode;Cylinder3MaxParalelismErrorInBDC;time.value
2023-01-04 16:06:13.986 CET;1010123004150427;5,6;2023-01-04 16:06:14.315 CET
2023-01-04 16:15:51.285 CET;1010123004151529;5,7;2023-01-04 16:15:51.525 CET
2023-01-04 16:16:06.075 CET;1010123004151543;5,6;2023-01-04 16:16:06.224 CET
2023-01-04 16:16:13.505 CET;1010123004151551;5,7;2023-01-04 16:16:13.694 CET
2023-01-04 16:16:28.463 CET;1010123004151606;5,6;2023-01-04 16:16:28.644 CET
2023-01-04 16:16:51.003 CET;1010123004151628;5,7;2023-01-04 16:16:51.203 CET
2023-01-04 16:17:13.323 CET;1010123004151651;5,6;2023-01-04 16:17:13.523 CET
2023-01-04 16:18:20.013 CET;1010123004151757;5,7;2023-01-04 16:18:20.253 CET
2023-01-04 16:18:27.431 CET;1010123004151805;5,6;2023-01-04 16:18:27.700 CET
2023-01-04 16:18:34.752 CET;1010123004151812;5,7;2023-01-04 16:18:34.970 CET
2023-01-04 16:18:42.022 CET;1010123004151820;5,6;2023-01-04 16:18:42.240 CET
2023-01-04 16:19:04.020 CET;1010123004151842;5,7;2023-01-04 16:19:04.250 CET
2023-01-04 16:19:11.391 CET;1010123004151849;5,6;2023-01-04 16:19:11.611 CET
2023-01-04 16:19:26.171 CET;1010123004151904;5,7;2023-01-04 16:19:26.321 CET
2023-01-04 16:28:09.173 CET;1010123004151948;5,6;2023-01-04 16:28:16.742 CET
2023-01-04 16:28:25.223 CET;1010123004151956;5,7;2023-01-04 16:28:32.802 CET
2023-01-04 16:28:34.282 CET;1010123004152748;5,6;2023-01-04 16:28:41.941 CET
2023-01-04 16:29:49.520 CET;1010123004152824;5,7;2023-01-04 16:29:49.710 CET
2023-01-04 16:29:56.801 CET;1010123004152930;5,6;2023-01-04 16:29:57.059 CET
2023-01-04 16:30:33.900 CET;1010123004153011;5,7;2023-01-04 16:30:34.180 CET
2023-01-04 16:30:41.279 CET;1010123004153019;5,6;2023-01-04 16:30:41.460 CET
2023-01-04 16:30:48.559 CET;1010123004153026;5,7;2023-01-04 16:30:48.829 CET
2023-01-04 16:30:55.990 CET;1010123004153034;5,6;2023-01-04 16:30:56.098 CET
2023-01-04 16:31:18.190 CET;1010123004153056;5,7;2023-01-04 16:31:18.338 CET
2023-01-04 16:32:02.489 CET;1010123004153140;5,6;2023-01-04 16:32:02.657 CET
2023-01-04 16:32:09.819 CET;1010123004153147;5,7;2023-01-04 16:32:10.017 CET
2023-01-04 16:32:17.128 CET;1010123004153155;5,6;2023-01-04 16:32:17.388 CET
2023-01-04 16:32:24.477 CET;1010123004153202;5,7;2023-01-04 16:32:24.737 CET
2023-01-04 16:32:39.217 CET;1010123004153217;5,6;2023-01-04 16:32:39.298 CET
2023-01-04 16:32:54.357 CET;1010123004153232;5,7;2023-01-04 16:32:54.427 CET
2023-01-04 16:33:09.096 CET;1010123004153246;5,6;2023-01-04 16:33:09.216 CET
2023-01-04 16:33:46.486 CET;1010123004153331;5,6;2023-01-04 16:33:46.665 CET
2023-01-04 16:34:50.625 CET;1010123004153435;5,7;2023-01-04 16:34:50.875 CET
2023-01-04 16:47:32.023 CET;1010123004154710;5,7;2023-01-04 16:47:32.183 CET
2023-01-04 16:47:39.433 CET;1010123004154717;5,6;2023-01-04 16:47:39.552 CET
2023-01-04 16:47:54.272 CET;1010123004154732;5,7;2023-01-04 16:47:54.441 CET
2023-01-04 16:48:01.762 CET;1010123004154739;5,6;2023-01-04 16:48:01.871 CET
2023-01-04 16:48:38.711 CET;1010123004154816;5,7;2023-01-04 16:48:38.941 CET
2023-01-04 16:48:46.141 CET;1010123004154824;5,6;2023-01-04 16:48:46.332 CET
2023-01-04 16:49:52.710 CET;1010123004154930;5,7;2023-01-04 16:49:52.828 CET
2023-01-04 16:50:00.230 CET;1010123004154938;5,6;2023-01-04 16:50:00.259 CET
2023-01-04 16:50:51.838 CET;1010123004155030;5,7;2023-01-04 16:50:52.028 CET
2023-01-04 16:50:59.358 CET;1010123004155037;5,6;2023-01-04 16:50:59.467 CET
2023-01-04 16:51:14.279 CET;1010123004155052;5,7;2023-01-04 16:51:14.437 CET
2023-01-04 16:52:20.868 CET;1010123004155159;5,6;2023-01-04 16:52:21.066 CET
2023-01-04 16:52:35.596 CET;1010123004155213;5,7;2023-01-04 16:52:35.796 CET
2023-01-04 16:52:50.417 CET;1010123004155228;5,6;2023-01-04 16:52:50.595 CET
2023-01-04 16:53:21.226 CET;1010123004155304;5,6;2023-01-04 16:53:21.395 CET
2023-01-04 16:53:28.585 CET;1010123004155311;5,7;2023-01-04 16:53:28.756 CET
2023-01-04 16:53:43.196 CET;1010123004155326;5,6;2023-01-04 16:53:43.385 CET
2023-01-04 16:53:50.665 CET;1010123004155333;5,7;2023-01-04 16:53:50.825 CET
2023-01-04 16:53:58.065 CET;1010123004155340;5,6;2023-01-04 16:53:58.194 CET
2023-01-04 16:54:12.765 CET;1010123004155355;5,7;2023-01-04 16:54:12.984 CET
2023-01-04 16:54:20.184 CET;1010123004155402;5,6;2023-01-04 16:54:20.273 CET
2023-01-04 16:54:42.424 CET;1010123004155424;5,7;2023-01-04 16:54:42.605 CET
2023-01-04 16:54:49.765 CET;1010123004155431;5,6;2023-01-04 16:54:49.954 CET
2023-01-04 16:55:04.594 CET;1010123004155446;5,7;2023-01-04 16:55:04.753 CET
2023-01-04 16:55:19.293 CET;1010123004155500;5,6;2023-01-04 16:55:19.563 CET
2023-01-04 16:55:26.733 CET;1010123004155507;5,7;2023-01-04 16:55:26.923 CET
2023-01-04 16:55:56.372 CET;1010123004155536;5,6;2023-01-04 16:55:56.513 CET
2023-01-04 16:56:03.663 CET;1010123004155543;5,7;2023-01-04 16:56:03.872 CET
2023-01-04 16:56:33.302 CET;1010123004155612;5,6;2023-01-04 16:56:33.480 CET
2023-01-04 16:56:40.701 CET;1010123004155619;5,7;2023-01-04 16:56:40.911 CET
2023-01-04 17:20:04.023 CET;1010123004155626;5,7;2023-01-04 17:20:14.421 CET
2023-01-04 17:20:22.703 CET;1010123004155648;5,6;2023-01-04 17:20:22.933 CET
2023-01-04 17:20:29.993 CET;1010123004161948;5,7;2023-01-04 17:20:30.233 CET
2023-01-04 17:21:07.292 CET;1010123004162048;5,6;2023-01-04 17:21:07.512 CET
2023-01-04 17:21:24.861 CET;1010123004162109;5,6;2023-01-04 17:21:24.901 CET
2023-01-04 17:21:53.450 CET;1010123004162138;5,6;2023-01-04 17:21:53.740 CET
2023-01-04 17:22:00.881 CET;1010123004162145;5,7;2023-01-04 17:22:01.099 CET
2023-01-04 17:22:16.371 CET;1010123004162200;5,7;2023-01-04 17:22:16.559 CET
2023-01-04 17:22:23.740 CET;1010123004162207;5,6;2023-01-04 17:22:23.910 CET
2023-01-04 17:23:56.029 CET;1010123004162341;5,5;2023-01-04 17:23:56.408 CET
2023-01-04 17:24:03.459 CET;1010123004162348;5,6;2023-01-04 17:24:03.588 CET
2023-01-04 17:25:10.788 CET;1010123004162452;5,7;2023-01-04 17:25:10.947 CET
2023-01-04 17:25:18.217 CET;1010123004162500;5,6;2023-01-04 17:25:18.316 CET
2023-01-04 17:27:09.387 CET;1010123004162641;5,5;2023-01-04 17:27:09.506 CET
2023-01-04 17:27:53.605 CET;1010123004162732;5,6;2023-01-04 17:27:53.674 CET
2023-01-04 17:28:22.865 CET;1010123004162802;5,5;2023-01-04 17:28:23.105 CET
2023-01-04 17:28:37.494 CET;1010123004162817;5,6;2023-01-04 17:28:37.753 CET
2023-01-04 17:28:44.835 CET;1010123004162824;5,7;2023-01-04 17:28:45.035 CET
2023-01-04 17:28:59.444 CET;1010123004162839;5,6;2023-01-04 17:28:59.743 CET
2023-01-04 17:29:21.654 CET;1010123004162901;5,5;2023-01-04 17:29:21.924 CET
2023-01-04 17:29:29.134 CET;1010123004162908;5,6;2023-01-04 17:29:29.303 CET
2023-01-04 17:30:13.483 CET;1010123004162952;5,5;2023-01-04 17:30:13.753 CET
2023-01-04 17:30:20.963 CET;1010123004163000;5,6;2023-01-04 17:30:21.112 CET
2023-01-04 17:31:20.072 CET;1010123004163059;5,5;2023-01-04 17:31:20.322 CET
2023-01-04 17:31:27.512 CET;1010123004163106;5,6;2023-01-04 17:31:27.681 CET
2023-01-04 17:31:35.052 CET;1010123004163113;5,5;2023-01-04 17:31:35.201 CET
2023-01-04 17:31:49.732 CET;1010123004163128;5,6;2023-01-04 17:31:49.992 CET
2023-01-04 17:31:57.220 CET;1010123004163136;5,5;2023-01-04 17:31:57.359 CET
2023-01-04 17:32:04.460 CET;1010123004163143;5,6;2023-01-04 17:32:04.710 CET
2023-01-04 17:32:33.871 CET;1010123004163213;5,7;2023-01-04 17:32:34.081 CET
2023-01-04 17:32:41.220 CET;1010123004163220;5,6;2023-01-04 17:32:41.440 CET
2023-01-04 17:33:03.400 CET;1010123004163242;5,5;2023-01-04 17:33:03.578 CET
2023-01-04 17:33:10.769 CET;1010123004163250;5,6;2023-01-04 17:33:10.960 CET
2023-01-04 17:33:25.440 CET;1010123004163304;5,7;2023-01-04 17:33:25.680 CET
2023-01-04 17:33:32.799 CET;1010123004163312;5,6;2023-01-04 17:33:33.039 CET
2023-01-04 17:33:47.630 CET;1010123004163327;5,7;2023-01-04 17:33:47.829 CET
2023-01-04 17:33:54.999 CET;1010123004163334;5,6;2023-01-04 17:33:55.108 CET
2023-01-04 17:34:09.499 CET;1010123004163349;5,7;2023-01-04 17:34:09.759 CET
2023-01-04 17:34:16.848 CET;1010123004163356;5,6;2023-01-04 17:34:17.118 CET
2023-01-04 17:35:10.157 CET;1010123004163455;5,5;2023-01-04 17:35:10.246 CET
2023-01-04 17:37:13.325 CET;1010123004163658;5,5;2023-01-04 17:37:13.505 CET
2023-01-04 17:37:35.085 CET;1010123004163720;5,6;2023-01-04 17:37:35.334 CET
2023-01-04 17:38:33.053 CET;1010123004163818;5,6;2023-01-04 17:38:33.114 CET
2023-01-04 17:40:21.602 CET;1010123004164006;5,5;2023-01-04 17:40:21.832 CET
2023-01-04 17:44:20.069 CET;1010123004164357;5,7;2023-01-04 17:44:20.259 CET
2023-01-04 17:44:27.588 CET;1010123004164405;5,6;2023-01-04 17:44:27.767 CET
2023-01-04 17:44:42.459 CET;1010123004164420;5,5;2023-01-04 17:44:42.648 CET
2023-01-04 17:44:49.969 CET;1010123004164427;5,6;2023-01-04 17:44:50.167 CET
2023-01-04 17:45:27.217 CET;1010123004164505;5,5;2023-01-04 17:45:27.368 CET
2023-01-04 17:45:34.697 CET;1010123004164512;5,7;2023-01-04 17:45:34.927 CET
2023-01-04 17:45:42.368 CET;1010123004164520;5,6;2023-01-04 17:45:42.397 CET
2023-01-04 17:45:57.236 CET;1010123004164535;5,7;2023-01-04 17:45:57.367 CET
2023-01-04 17:46:04.677 CET;1010123004164542;5,6;2023-01-04 17:46:04.805 CET
2023-01-04 17:46:12.016 CET;1010123004164550;5,7;2023-01-04 17:46:12.167 CET
2023-01-04 17:46:19.377 CET;1010123004164557;5,6;2023-01-04 17:46:19.615 CET
2023-01-04 17:49:03.414 CET;1010123004164841;5,5;2023-01-04 17:49:03.614 CET
2023-01-04 17:49:10.773 CET;1010123004164849;5,6;2023-01-04 17:49:10.963 CET
2023-01-04 17:49:47.582 CET;1010123004164926;5,7;2023-01-04 17:49:47.762 CET
2023-01-04 17:49:54.892 CET;1010123004164934;5,6;2023-01-04 17:49:55.132 CET
2023-01-04 17:50:32.381 CET;1010123004165011;5,5;2023-01-04 17:50:32.651 CET
2023-01-04 17:50:39.901 CET;1010123004165018;5,6;2023-01-04 17:50:40.081 CET
2023-01-04 17:51:39.720 CET;1010123004165124;5,5;2023-01-04 17:51:39.740 CET
2023-01-04 17:51:47.190 CET;1010123004165132;5,6;2023-01-04 17:51:47.290 CET
2023-01-04 17:54:24.868 CET;1010123004165323;5,5;2023-01-04 17:54:25.046 CET
2023-01-04 17:54:32.338 CET;1010123004165408;5,7;2023-01-04 17:54:32.506 CET
2023-01-04 17:54:39.578 CET;1010123004165416;5,6;2023-01-04 17:54:39.858 CET
2023-01-04 17:55:45.627 CET;1010123004165530;5,5;2023-01-04 17:55:45.857 CET
2023-01-04 17:57:05.996 CET;1010123004165650;5,7;2023-01-04 17:57:06.176 CET
2023-01-04 17:58:33.634 CET;1010123004165818;5,7;2023-01-04 17:58:33.844 CET
2023-01-04 17:58:41.015 CET;1010123004165825;5,6;2023-01-04 17:58:41.134 CET
2023-01-04 17:59:09.854 CET;1010123004165854;5,5;2023-01-04 17:59:09.923 CET
2023-01-04 18:00:44.513 CET;1010123004170029;5,5;2023-01-04 18:00:44.703 CET
2023-01-04 18:00:52.082 CET;1010123004170036;5,7;2023-01-04 18:00:52.181 CET
2023-01-04 18:00:59.631 CET;1010123004170044;5,6;2023-01-04 18:00:59.790 CET
2023-01-04 18:01:06.971 CET;1010123004170051;5,7;2023-01-04 18:01:07.210 CET
2023-01-04 18:01:14.441 CET;1010123004170059;5,6;2023-01-04 18:01:14.581 CET
2023-01-04 18:01:37.421 CET;1010123004170120;5,6;2023-01-04 18:01:37.539 CET
2023-01-04 18:02:53.440 CET;1010223004170238;5,5;2023-01-04 18:02:53.608 CET
2023-01-04 18:03:08.539 CET;1010223004170253;5,5;2023-01-04 18:03:08.729 CET
2023-01-04 18:03:16.039 CET;1010223004170300;5,6;2023-01-04 18:03:16.190 CET
2023-01-04 18:03:23.279 CET;1010223004170308;5,7;2023-01-04 18:03:23.539 CET
2023-01-04 18:03:30.749 CET;1010223004170315;5,6;2023-01-04 18:03:30.898 CET
2023-01-04 18:04:59.596 CET;1010223004170444;5,7;2023-01-04 18:04:59.707 CET
2023-01-04 18:05:07.086 CET;1010223004170451;5,6;2023-01-04 18:05:07.226 CET
2023-01-04 18:06:13.936 CET;1010223004170558;5,5;2023-01-04 18:06:14.174 CET
2023-01-04 18:06:21.315 CET;1010223004170606;5,7;2023-01-04 18:06:21.546 CET
2023-01-04 18:06:36.046 CET;1010223004170620;5,6;2023-01-04 18:06:36.255 CET
2023-01-04 18:06:50.986 CET;1010223004170635;5,5;2023-01-04 18:06:51.134 CET
2023-01-04 18:06:58.404 CET;1010223004170643;5,6;2023-01-04 18:06:58.563 CET
2023-01-04 18:07:20.704 CET;1010223004170705;5,7;2023-01-04 18:07:20.823 CET
2023-01-04 18:07:28.025 CET;1010223004170712;5,6;2023-01-04 18:07:28.255 CET
2023-01-04 18:07:42.894 CET;1010223004170727;5,5;2023-01-04 18:07:42.974 CET
2023-01-04 18:07:50.454 CET;1010223004170735;5,6;2023-01-04 18:07:50.605 CET
2023-01-04 18:08:20.104 CET;1010223004170805;5,7;2023-01-04 18:08:20.263 CET
2023-01-04 18:08:35.223 CET;1010223004170819;5,6;2023-01-04 18:08:35.391 CET
2023-01-04 18:09:04.933 CET;1010223004170849;5,5;2023-01-04 18:09:04.971 CET
2023-01-04 18:09:19.923 CET;1010223004170904;5,7;2023-01-04 18:09:20.092 CET
2023-01-04 18:09:27.352 CET;1010223004170912;5,6;2023-01-04 18:09:27.542 CET
2023-01-04 18:09:42.253 CET;1010223004170927;5,7;2023-01-04 18:09:42.433 CET
2023-01-04 18:09:49.763 CET;1010223004170934;5,6;2023-01-04 18:09:49.862 CET
2023-01-04 18:10:04.621 CET;1010223004170949;5,7;2023-01-04 18:10:04.811 CET
2023-01-04 18:10:11.911 CET;1010223004170956;5,6;2023-01-04 18:10:12.171 CET
2023-01-04 18:11:19.180 CET;1010223004171104;5,6;2023-01-04 18:11:19.381 CET
2023-01-04 18:11:34.141 CET;1010223004171118;5,6;2023-01-04 18:11:34.341 CET
2023-01-04 18:11:48.960 CET;1010223004171133;5,7;2023-01-04 18:11:49.059 CET
2023-01-04 18:11:56.331 CET;1010223004171141;5,6;2023-01-04 18:11:56.510 CET
2023-01-04 18:12:33.759 CET;1010223004171218;5,7;2023-01-04 18:12:33.868 CET
2023-01-04 18:12:41.200 CET;1010223004171226;5,6;2023-01-04 18:12:41.388 CET
2023-01-04 18:12:56.170 CET;1010223004171241;5,5;2023-01-04 18:12:56.180 CET
2023-01-04 18:13:03.549 CET;1010223004171248;5,6;2023-01-04 18:13:03.710 CET
2023-01-04 18:13:48.109 CET;1010223004171333;5,7;2023-01-04 18:13:48.339 CET
2023-01-04 18:14:03.069 CET;1010223004171347;5,6;2023-01-04 18:14:03.219 CET
2023-01-04 18:14:32.747 CET;1010223004171417;5,7;2023-01-04 18:14:32.986 CET
2023-01-04 18:14:40.348 CET;1010223004171425;5,6;2023-01-04 18:14:40.357 CET
2023-01-04 18:14:55.148 CET;1010223004171440;5,7;2023-01-04 18:14:55.308 CET
2023-01-04 18:15:40.026 CET;1010223004171525;5,7;2023-01-04 18:15:40.107 CET
2023-01-04 18:15:47.536 CET;1010223004171532;5,6;2023-01-04 18:15:47.707 CET
2023-01-04 18:16:25.226 CET;1010223004171610;5,6;2023-01-04 18:16:25.305 CET
2023-01-04 18:16:32.664 CET;1010223004171617;5,7;2023-01-04 18:16:32.755 CET
2023-01-04 18:16:40.186 CET;1010223004171625;5,6;2023-01-04 18:16:40.265 CET
2023-01-04 18:16:55.046 CET;1010223004171639;5,7;2023-01-04 18:16:55.144 CET
2023-01-04 18:17:17.526 CET;1010223004171702;5,6;2023-01-04 18:17:17.625 CET
2023-01-04 18:17:25.226 CET;1010223004171710;5,7;2023-01-04 18:17:25.226 CET
2023-01-04 18:17:47.744 CET;1010223004171732;5,6;2023-01-04 18:17:47.953 CET
2023-01-04 18:17:55.255 CET;1010223004171739;5,7;2023-01-04 18:17:55.382 CET
2023-01-04 18:18:47.713 CET;1010223004171832;5,6;2023-01-04 18:18:47.803 CET
2023-01-04 18:19:02.700 CET;1010223004171847;5,7;2023-01-04 18:19:02.921 CET
2023-01-04 18:19:10.230 CET;1010223004171855;5,6;2023-01-04 18:19:10.270 CET
2023-01-04 18:19:47.703 CET;1010223004171932;5,6;2023-01-04 18:19:47.871 CET
2023-01-04 18:20:02.982 CET;1010223004171947;5,7;2023-01-04 18:20:03.151 CET
2023-01-04 18:20:18.042 CET;1010223004172002;5,6;2023-01-04 18:20:18.200 CET
2023-01-04 18:20:47.971 CET;1010223004172032;5,7;2023-01-04 18:20:48.181 CET
2023-01-04 18:21:33.099 CET;1010223004172117;5,7;2023-01-04 18:21:33.239 CET
2023-01-04 18:21:55.480 CET;1010223004172140;5,6;2023-01-04 18:21:55.559 CET
2023-01-04 18:22:10.400 CET;1010223004172155;5,7;2023-01-04 18:22:10.589 CET
2023-01-04 18:22:17.700 CET;1010223004172202;5,6;2023-01-04 18:22:17.960 CET
2023-01-04 18:23:02.709 CET;1010223004172247;5,6;2023-01-04 18:23:02.907 CET
2023-01-04 18:23:48.167 CET;1010223004172333;5,7;2023-01-04 18:23:48.437 CET
2023-01-04 18:24:03.308 CET;1010223004172348;5,6;2023-01-04 18:24:03.308 CET
2023-01-04 18:25:11.617 CET;1010223004172456;5,7;2023-01-04 18:25:11.635 CET
2023-01-04 18:25:19.056 CET;1010223004172503;5,6;2023-01-04 18:25:19.226 CET
2023-01-04 18:25:34.096 CET;1010223004172518;5,6;2023-01-04 18:25:34.367 CET
2023-01-04 18:25:49.276 CET;1010223004172534;5,6;2023-01-04 18:25:49.486 CET
2023-01-04 18:26:34.986 CET;1010223004172619;5,6;2023-01-04 18:26:35.065 CET
2023-01-04 18:27:50.605 CET;1010223004172735;5,7;2023-01-04 18:27:50.674 CET
2023-01-04 18:27:58.194 CET;1010223004172743;5,6;2023-01-04 18:27:58.273 CET
2023-01-04 18:28:20.904 CET;1010223004172805;5,7;2023-01-04 18:28:20.914 CET
2023-01-04 18:29:06.263 CET;1010223004172851;5,7;2023-01-04 18:29:06.443 CET
2023-01-04 18:29:21.313 CET;1010223004172906;5,6;2023-01-04 18:29:21.392 CET
2023-01-04 18:29:36.471 CET;1010223004172921;5,7;2023-01-04 18:29:36.512 CET
2023-01-04 18:29:51.642 CET;1010223004172936;5,7;2023-01-04 18:29:51.792 CET
2023-01-04 18:30:06.802 CET;1010223004172951;5,7;2023-01-04 18:30:06.923 CET
2023-01-04 18:30:21.872 CET;1010223004173006;5,6;2023-01-04 18:30:21.953 CET
2023-01-04 18:31:15.000 CET;1010223004173059;5,7;2023-01-04 18:31:15.079 CET
2023-01-04 18:31:22.430 CET;1010223004173107;5,6;2023-01-04 18:31:22.591 CET
2023-01-04 18:31:52.740 CET;1010223004173137;5,7;2023-01-04 18:31:53.009 CET
2023-01-04 18:32:07.920 CET;1010223004173152;5,6;2023-01-04 18:32:08.049 CET
2023-01-04 18:32:15.410 CET;1010223004173200;5,7;2023-01-04 18:32:15.469 CET
2023-01-04 18:32:38.210 CET;1010223004173223;5,7;2023-01-04 18:32:38.359 CET
2023-01-04 18:32:45.710 CET;1010223004173230;5,6;2023-01-04 18:32:45.720 CET
2023-01-04 18:33:23.598 CET;1010223004173308;5,6;2023-01-04 18:33:23.798 CET
2023-01-04 18:34:09.207 CET;1010223004173354;5,7;2023-01-04 18:34:09.316 CET
2023-01-04 18:34:54.746 CET;1010223004173439;5,7;2023-01-04 18:34:55.076 CET
2023-01-04 18:35:09.907 CET;1010223004173454;5,6;2023-01-04 18:35:10.115 CET
2023-01-04 18:35:25.236 CET;1010223004173510;5,7;2023-01-04 18:35:25.407 CET
2023-01-04 18:35:40.385 CET;1010223004173525;5,7;2023-01-04 18:35:40.515 CET
2023-01-04 18:36:10.855 CET;1010223004173555;5,6;2023-01-04 18:36:11.005 CET
2023-01-04 18:37:11.434 CET;1010223004173656;5,6;2023-01-04 18:37:11.724 CET
2023-01-04 18:37:19.035 CET;1010223004173704;5,7;2023-01-04 18:37:19.065 CET
2023-01-04 18:37:34.194 CET;1010223004173719;5,6;2023-01-04 18:37:34.203 CET
2023-01-04 18:37:49.523 CET;1010223004173734;5,6;2023-01-04 18:37:49.563 CET
2023-01-04 18:38:43.042 CET;1010223004173827;5,6;2023-01-04 18:38:43.092 CET
2023-01-04 18:38:58.431 CET;1010223004173843;5,6;2023-01-04 18:38:58.440 CET
2023-01-04 18:39:28.901 CET;1010223004173913;5,7;2023-01-04 18:39:29.012 CET
2023-01-04 18:39:44.101 CET;1010223004173928;5,6;2023-01-04 18:39:44.272 CET
2023-01-04 18:40:22.252 CET;1010223004174007;5,6;2023-01-04 18:40:22.282 CET
2023-01-04 18:41:00.270 CET;1010223004174045;5,7;2023-01-04 18:41:00.361 CET
2023-01-04 18:42:01.420 CET;1010223004174146;5,7;2023-01-04 18:42:01.479 CET
2023-01-04 18:42:09.130 CET;1010223004174153;5,6;2023-01-04 18:42:09.160 CET
2023-01-04 18:44:02.997 CET;1010223004174347;5,7;2023-01-04 18:44:03.086 CET
2023-01-04 18:44:10.638 CET;1010223004174355;5,6;2023-01-04 18:44:18.286 CET
2023-01-04 18:46:44.345 CET;1010223004174410;5,7;2023-01-04 18:46:51.954 CET
2023-01-04 18:47:08.265 CET;1010223004174433;5,7;2023-01-04 18:47:08.444 CET
2023-01-04 18:47:15.664 CET;1010223004174644;5,6;2023-01-04 18:47:15.815 CET
2023-01-04 18:47:53.043 CET;1010223004174731;5,7;2023-01-04 18:47:53.253 CET
2023-01-04 18:48:07.733 CET;1010223004174747;5,6;2023-01-04 18:48:07.894 CET
2023-01-04 18:48:15.283 CET;1010223004174755;5,7;2023-01-04 18:48:15.332 CET
2023-01-04 18:48:22.854 CET;1010223004174802;5,6;2023-01-04 18:48:22.933 CET
2023-01-04 18:48:37.733 CET;1010223004174817;5,7;2023-01-04 18:48:37.882 CET
2023-01-04 18:49:22.413 CET;1010223004174903;5,6;2023-01-04 18:49:22.681 CET
2023-01-04 18:49:29.681 CET;1010223004174911;5,7;2023-01-04 18:49:29.960 CET
2023-01-04 18:49:59.371 CET;1010223004174941;5,6;2023-01-04 18:49:59.482 CET
2023-01-04 18:50:06.822 CET;1010223004174949;5,7;2023-01-04 18:50:06.941 CET
2023-01-04 18:50:29.170 CET;1010223004175012;5,6;2023-01-04 18:50:29.329 CET
2023-01-04 18:51:22.140 CET;1010223004175105;5,6;2023-01-04 18:51:22.289 CET
2023-01-04 18:51:37.630 CET;1010223004175121;5,7;2023-01-04 18:51:37.658 CET
2023-01-04 18:51:52.789 CET;1010223004175136;5,7;2023-01-04 18:51:53.019 CET
