time;TraceabilityCode;Cylinder2MaxParalelismErrorInBDC;time.value
2023-01-04 17:32:56.039 CET;1010123004163235;1,4;2023-01-04 17:32:56.190 CET
2023-01-04 17:33:03.400 CET;1010123004163242;1,3;2023-01-04 17:33:03.578 CET
2023-01-04 17:33:10.769 CET;1010123004163250;1,4;2023-01-04 17:33:10.960 CET
2023-01-04 17:33:18.059 CET;1010123004163257;1,3;2023-01-04 17:33:18.319 CET
2023-01-04 17:33:25.440 CET;1010123004163304;1,4;2023-01-04 17:33:25.680 CET
2023-01-04 17:33:32.799 CET;1010123004163312;1,3;2023-01-04 17:33:33.039 CET
2023-01-04 17:33:47.630 CET;1010123004163327;1,4;2023-01-04 17:33:47.829 CET
2023-01-04 17:33:54.999 CET;1010123004163334;1,3;2023-01-04 17:33:55.108 CET
2023-01-04 17:34:09.499 CET;1010123004163349;1,4;2023-01-04 17:34:09.759 CET
2023-01-04 17:34:16.848 CET;1010123004163356;1,3;2023-01-04 17:34:17.118 CET
2023-01-04 17:35:32.006 CET;1010123004163516;1,3;2023-01-04 17:35:32.036 CET
2023-01-04 17:37:13.325 CET;1010123004163658;1,3;2023-01-04 17:37:13.505 CET
2023-01-04 17:37:35.085 CET;1010123004163720;1,3;2023-01-04 17:37:35.334 CET
2023-01-04 17:39:16.624 CET;1010123004163901;1,4;2023-01-04 17:39:16.713 CET
2023-01-04 17:43:50.140 CET;1010123004164323;1,3;2023-01-04 17:43:50.329 CET
2023-01-04 17:43:57.579 CET;1010123004164330;1,4;2023-01-04 17:43:57.779 CET
2023-01-04 17:44:05.119 CET;1010123004164338;1,3;2023-01-04 17:44:05.289 CET
2023-01-04 17:44:20.069 CET;1010123004164357;1,4;2023-01-04 17:44:20.259 CET
2023-01-04 17:44:27.588 CET;1010123004164405;1,3;2023-01-04 17:44:27.767 CET
2023-01-04 17:44:49.969 CET;1010123004164427;1,4;2023-01-04 17:44:50.167 CET
2023-01-04 17:45:04.788 CET;1010123004164443;1,3;2023-01-04 17:45:05.048 CET
2023-01-04 17:45:34.697 CET;1010123004164512;1,4;2023-01-04 17:45:34.927 CET
2023-01-04 17:45:42.368 CET;1010123004164520;1,3;2023-01-04 17:45:42.397 CET
2023-01-04 17:45:57.236 CET;1010123004164535;1,4;2023-01-04 17:45:57.367 CET
2023-01-04 17:46:04.677 CET;1010123004164542;1,3;2023-01-04 17:46:04.805 CET
2023-01-04 17:46:12.016 CET;1010123004164550;1,4;2023-01-04 17:46:12.167 CET
2023-01-04 17:46:19.377 CET;1010123004164557;1,3;2023-01-04 17:46:19.615 CET
2023-01-04 17:47:26.746 CET;1010123004164704;1,4;2023-01-04 17:47:26.894 CET
2023-01-04 17:47:34.296 CET;1010123004164712;1,3;2023-01-04 17:47:34.484 CET
2023-01-04 17:47:49.196 CET;1010123004164727;1,4;2023-01-04 17:47:49.295 CET
2023-01-04 17:48:26.573 CET;1010123004164804;1,3;2023-01-04 17:48:26.733 CET
2023-01-04 17:48:41.164 CET;1010123004164819;1,4;2023-01-04 17:48:41.453 CET
2023-01-04 17:48:48.584 CET;1010123004164826;1,3;2023-01-04 17:48:48.823 CET
2023-01-04 17:49:25.352 CET;1010123004164904;1,4;2023-01-04 17:49:25.611 CET
2023-01-04 17:49:32.822 CET;1010123004164911;1,3;2023-01-04 17:49:32.971 CET
2023-01-04 17:49:47.582 CET;1010123004164926;1,4;2023-01-04 17:49:47.762 CET
2023-01-04 17:49:54.892 CET;1010123004164934;1,3;2023-01-04 17:49:55.132 CET
2023-01-04 17:50:17.372 CET;1010123004164956;1,4;2023-01-04 17:50:17.453 CET
2023-01-04 17:50:24.911 CET;1010123004165004;1,3;2023-01-04 17:50:25.051 CET
2023-01-04 17:51:39.720 CET;1010123004165124;1,3;2023-01-04 17:51:39.740 CET
2023-01-04 17:51:47.190 CET;1010123004165132;1,4;2023-01-04 17:51:47.290 CET
2023-01-04 17:54:01.278 CET;1010123004165146;1,4;2023-01-04 17:54:08.898 CET
2023-01-04 17:54:24.868 CET;1010123004165323;1,3;2023-01-04 17:54:25.046 CET
2023-01-04 17:54:32.338 CET;1010123004165408;1,4;2023-01-04 17:54:32.506 CET
2023-01-04 17:54:39.578 CET;1010123004165416;1,3;2023-01-04 17:54:39.858 CET
2023-01-04 17:55:01.898 CET;1010123004165446;1,4;2023-01-04 17:55:01.937 CET
2023-01-04 17:55:30.647 CET;1010123004165515;1,3;2023-01-04 17:55:30.877 CET
2023-01-04 17:55:38.167 CET;1010123004165523;1,4;2023-01-04 17:55:38.246 CET
2023-01-04 17:55:45.627 CET;1010123004165530;1,3;2023-01-04 17:55:45.857 CET
2023-01-04 17:56:58.456 CET;1010123004165643;1,4;2023-01-04 17:56:58.575 CET
2023-01-04 17:57:27.506 CET;1010123004165712;1,3;2023-01-04 17:57:27.664 CET
2023-01-04 17:58:33.634 CET;1010123004165818;1,4;2023-01-04 17:58:33.844 CET
2023-01-04 17:58:41.015 CET;1010123004165825;1,3;2023-01-04 17:58:41.134 CET
2023-01-04 17:59:09.854 CET;1010123004165854;1,3;2023-01-04 17:59:09.923 CET
2023-01-04 18:00:52.082 CET;1010123004170036;1,4;2023-01-04 18:00:52.181 CET
2023-01-04 18:00:59.631 CET;1010123004170044;1,3;2023-01-04 18:00:59.790 CET
2023-01-04 18:01:06.971 CET;1010123004170051;1,4;2023-01-04 18:01:07.210 CET
2023-01-04 18:01:14.441 CET;1010123004170059;1,3;2023-01-04 18:01:14.581 CET
2023-01-04 18:01:37.421 CET;1010123004170120;1,3;2023-01-04 18:01:37.539 CET
2023-01-04 18:02:06.990 CET;1010123004170150;1,4;2023-01-04 18:02:07.140 CET
2023-01-04 18:02:14.510 CET;1010123004170157;1,3;2023-01-04 18:02:14.581 CET
2023-01-04 18:02:53.440 CET;1010223004170238;1,3;2023-01-04 18:02:53.608 CET
2023-01-04 18:03:08.539 CET;1010223004170253;1,3;2023-01-04 18:03:08.729 CET
2023-01-04 18:03:16.039 CET;1010223004170300;1,4;2023-01-04 18:03:16.190 CET
2023-01-04 18:03:38.059 CET;1010223004170322;1,3;2023-01-04 18:03:38.257 CET
2023-01-04 18:03:45.517 CET;1010223004170330;1,4;2023-01-04 18:03:45.608 CET
2023-01-04 18:03:52.938 CET;1010223004170337;1,3;2023-01-04 18:03:53.128 CET
2023-01-04 18:04:07.769 CET;1010223004170352;1,4;2023-01-04 18:04:07.937 CET
2023-01-04 18:04:29.967 CET;1010223004170414;1,3;2023-01-04 18:04:30.257 CET
2023-01-04 18:04:37.417 CET;1010223004170422;1,4;2023-01-04 18:04:37.627 CET
2023-01-04 18:04:52.108 CET;1010223004170437;1,3;2023-01-04 18:04:52.256 CET
2023-01-04 18:04:59.596 CET;1010223004170444;1,4;2023-01-04 18:04:59.707 CET
2023-01-04 18:05:07.086 CET;1010223004170451;1,3;2023-01-04 18:05:07.226 CET
2023-01-04 18:06:21.315 CET;1010223004170606;1,4;2023-01-04 18:06:21.546 CET
2023-01-04 18:06:36.046 CET;1010223004170620;1,3;2023-01-04 18:06:36.255 CET
2023-01-04 18:07:05.845 CET;1010223004170650;1,4;2023-01-04 18:07:06.013 CET
2023-01-04 18:07:28.025 CET;1010223004170712;1,3;2023-01-04 18:07:28.255 CET
2023-01-04 18:08:12.624 CET;1010223004170757;1,4;2023-01-04 18:08:12.812 CET
2023-01-04 18:09:04.933 CET;1010223004170849;1,3;2023-01-04 18:09:04.971 CET
2023-01-04 18:09:19.923 CET;1010223004170904;1,4;2023-01-04 18:09:20.092 CET
2023-01-04 18:09:27.352 CET;1010223004170912;1,3;2023-01-04 18:09:27.542 CET
2023-01-04 18:09:42.253 CET;1010223004170927;1,4;2023-01-04 18:09:42.433 CET
2023-01-04 18:09:49.763 CET;1010223004170934;1,3;2023-01-04 18:09:49.862 CET
2023-01-04 18:10:04.621 CET;1010223004170949;1,4;2023-01-04 18:10:04.811 CET
2023-01-04 18:10:11.911 CET;1010223004170956;1,3;2023-01-04 18:10:12.171 CET
2023-01-04 18:10:56.841 CET;1010223004171041;1,4;2023-01-04 18:10:56.891 CET
2023-01-04 18:11:04.161 CET;1010223004171049;1,3;2023-01-04 18:11:04.341 CET
2023-01-04 18:11:34.141 CET;1010223004171118;1,4;2023-01-04 18:11:34.341 CET
2023-01-04 18:11:56.331 CET;1010223004171141;1,3;2023-01-04 18:11:56.510 CET
2023-01-04 18:12:03.740 CET;1010223004171148;1,4;2023-01-04 18:12:03.861 CET
2023-01-04 18:12:18.950 CET;1010223004171203;1,4;2023-01-04 18:12:19.151 CET
2023-01-04 18:12:48.630 CET;1010223004171233;1,3;2023-01-04 18:12:48.740 CET
2023-01-04 18:13:25.900 CET;1010223004171310;1,3;2023-01-04 18:13:26.178 CET
2023-01-04 18:13:48.109 CET;1010223004171333;1,4;2023-01-04 18:13:48.339 CET
2023-01-04 18:14:10.668 CET;1010223004171355;1,3;2023-01-04 18:14:10.749 CET
2023-01-04 18:14:25.447 CET;1010223004171410;1,4;2023-01-04 18:14:25.707 CET
2023-01-04 18:14:40.348 CET;1010223004171425;1,3;2023-01-04 18:14:40.357 CET
2023-01-04 18:14:55.148 CET;1010223004171440;1,4;2023-01-04 18:14:55.308 CET
2023-01-04 18:15:32.596 CET;1010223004171517;1,4;2023-01-04 18:15:32.746 CET
2023-01-04 18:15:55.076 CET;1010223004171540;1,3;2023-01-04 18:15:55.147 CET
2023-01-04 18:16:02.516 CET;1010223004171547;1,4;2023-01-04 18:16:02.665 CET
2023-01-04 18:16:25.226 CET;1010223004171610;1,3;2023-01-04 18:16:25.305 CET
2023-01-04 18:16:32.664 CET;1010223004171617;1,4;2023-01-04 18:16:32.755 CET
2023-01-04 18:16:40.186 CET;1010223004171625;1,3;2023-01-04 18:16:40.265 CET
2023-01-04 18:16:47.555 CET;1010223004171632;1,4;2023-01-04 18:16:47.775 CET
2023-01-04 18:17:47.744 CET;1010223004171732;1,3;2023-01-04 18:17:47.953 CET
2023-01-04 18:17:55.255 CET;1010223004171739;1,4;2023-01-04 18:17:55.382 CET
2023-01-04 18:18:47.713 CET;1010223004171832;1,3;2023-01-04 18:18:47.803 CET
2023-01-04 18:18:55.293 CET;1010223004171840;1,4;2023-01-04 18:18:55.312 CET
2023-01-04 18:19:02.700 CET;1010223004171847;1,3;2023-01-04 18:19:02.921 CET
2023-01-04 18:19:17.530 CET;1010223004171902;1,4;2023-01-04 18:19:17.790 CET
2023-01-04 18:19:47.703 CET;1010223004171932;1,3;2023-01-04 18:19:47.871 CET
2023-01-04 18:20:02.982 CET;1010223004171947;1,4;2023-01-04 18:20:03.151 CET
2023-01-04 18:20:18.042 CET;1010223004172002;1,3;2023-01-04 18:20:18.200 CET
2023-01-04 18:20:33.052 CET;1010223004172017;1,4;2023-01-04 18:20:33.302 CET
2023-01-04 18:21:03.061 CET;1010223004172047;1,3;2023-01-04 18:21:03.220 CET
2023-01-04 18:21:10.430 CET;1010223004172055;1,4;2023-01-04 18:21:10.581 CET
2023-01-04 18:21:17.871 CET;1010223004172102;1,3;2023-01-04 18:21:18.039 CET
2023-01-04 18:21:55.480 CET;1010223004172140;1,3;2023-01-04 18:21:55.559 CET
2023-01-04 18:22:03.119 CET;1010223004172147;1,4;2023-01-04 18:22:03.160 CET
2023-01-04 18:22:17.700 CET;1010223004172202;1,3;2023-01-04 18:22:17.960 CET
2023-01-04 18:23:02.709 CET;1010223004172247;1,3;2023-01-04 18:23:02.907 CET
2023-01-04 18:23:33.026 CET;1010223004172317;1,3;2023-01-04 18:23:33.147 CET
2023-01-04 18:23:48.167 CET;1010223004172333;1,4;2023-01-04 18:23:48.437 CET
2023-01-04 18:25:19.056 CET;1010223004172503;1,3;2023-01-04 18:25:19.226 CET
2023-01-04 18:25:34.096 CET;1010223004172518;1,3;2023-01-04 18:25:34.367 CET
2023-01-04 18:25:49.276 CET;1010223004172534;1,3;2023-01-04 18:25:49.486 CET
2023-01-04 18:26:04.645 CET;1010223004172549;1,4;2023-01-04 18:26:04.756 CET
2023-01-04 18:26:34.986 CET;1010223004172619;1,3;2023-01-04 18:26:35.065 CET
2023-01-04 18:26:42.506 CET;1010223004172627;1,4;2023-01-04 18:26:42.595 CET
2023-01-04 18:26:50.016 CET;1010223004172634;1,3;2023-01-04 18:26:50.115 CET
2023-01-04 18:27:05.295 CET;1010223004172650;1,4;2023-01-04 18:27:05.563 CET
2023-01-04 18:27:35.454 CET;1010223004172720;1,3;2023-01-04 18:27:35.634 CET
2023-01-04 18:27:58.194 CET;1010223004172743;1,3;2023-01-04 18:27:58.273 CET
2023-01-04 18:28:20.904 CET;1010223004172805;1,4;2023-01-04 18:28:20.914 CET
2023-01-04 18:29:28.882 CET;1010223004172913;1,3;2023-01-04 18:29:28.911 CET
2023-01-04 18:29:36.471 CET;1010223004172921;1,4;2023-01-04 18:29:36.512 CET
2023-01-04 18:29:51.642 CET;1010223004172936;1,4;2023-01-04 18:29:51.792 CET
2023-01-04 18:30:06.802 CET;1010223004172951;1,4;2023-01-04 18:30:06.923 CET
2023-01-04 18:30:21.872 CET;1010223004173006;1,3;2023-01-04 18:30:21.953 CET
2023-01-04 18:30:37.191 CET;1010223004173021;1,4;2023-01-04 18:30:37.311 CET
2023-01-04 18:31:07.421 CET;1010223004173052;1,4;2023-01-04 18:31:07.480 CET
2023-01-04 18:31:22.430 CET;1010223004173107;1,3;2023-01-04 18:31:22.591 CET
2023-01-04 18:31:52.740 CET;1010223004173137;1,4;2023-01-04 18:31:53.009 CET
2023-01-04 18:32:15.410 CET;1010223004173200;1,4;2023-01-04 18:32:15.469 CET
2023-01-04 18:32:30.710 CET;1010223004173215;1,4;2023-01-04 18:32:30.759 CET
2023-01-04 18:32:45.710 CET;1010223004173230;1,3;2023-01-04 18:32:45.720 CET
2023-01-04 18:34:09.207 CET;1010223004173354;1,4;2023-01-04 18:34:09.316 CET
2023-01-04 18:34:24.398 CET;1010223004173409;1,4;2023-01-04 18:34:24.437 CET
2023-01-04 18:34:39.496 CET;1010223004173424;1,4;2023-01-04 18:34:39.637 CET
2023-01-04 18:35:09.907 CET;1010223004173454;1,3;2023-01-04 18:35:10.115 CET
2023-01-04 18:35:25.236 CET;1010223004173510;1,4;2023-01-04 18:35:25.407 CET
2023-01-04 18:36:10.855 CET;1010223004173555;1,3;2023-01-04 18:36:11.005 CET
2023-01-04 18:37:11.434 CET;1010223004173656;1,3;2023-01-04 18:37:11.724 CET
2023-01-04 18:37:26.523 CET;1010223004173711;1,4;2023-01-04 18:37:26.594 CET
2023-01-04 18:37:34.194 CET;1010223004173719;1,3;2023-01-04 18:37:34.203 CET
2023-01-04 18:38:35.443 CET;1010223004173820;1,4;2023-01-04 18:38:35.492 CET
2023-01-04 18:38:43.042 CET;1010223004173827;1,3;2023-01-04 18:38:43.092 CET
2023-01-04 18:39:28.901 CET;1010223004173913;1,4;2023-01-04 18:39:29.012 CET
2023-01-04 18:40:22.252 CET;1010223004174007;1,3;2023-01-04 18:40:22.282 CET
2023-01-04 18:41:15.631 CET;1010223004174100;1,3;2023-01-04 18:41:15.641 CET
2023-01-04 18:44:10.638 CET;1010223004174355;1,3;2023-01-04 18:44:18.286 CET
2023-01-04 18:47:53.043 CET;1010223004174731;1,4;2023-01-04 18:47:53.253 CET
2023-01-04 18:48:00.384 CET;1010223004174739;1,3;2023-01-04 18:48:00.612 CET
2023-01-04 18:48:07.733 CET;1010223004174747;1,4;2023-01-04 18:48:07.894 CET
2023-01-04 18:48:15.283 CET;1010223004174755;1,3;2023-01-04 18:48:15.332 CET
2023-01-04 18:48:37.733 CET;1010223004174817;1,4;2023-01-04 18:48:37.882 CET
2023-01-04 18:48:45.273 CET;1010223004174825;1,3;2023-01-04 18:48:45.342 CET
2023-01-04 18:48:52.753 CET;1010223004174833;1,4;2023-01-04 18:48:52.851 CET
2023-01-04 18:49:22.413 CET;1010223004174903;1,3;2023-01-04 18:49:22.681 CET
2023-01-04 18:49:29.681 CET;1010223004174911;1,4;2023-01-04 18:49:29.960 CET
2023-01-04 18:49:59.371 CET;1010223004174941;1,3;2023-01-04 18:49:59.482 CET
