time;TraceabilityCode;CushionPumpMaxPower1;time.value
2023-01-04 15:00:10.723 CET;1010123004135948;52,5;2023-01-04 15:00:10.983 CET
2023-01-04 15:00:18.184 CET;1010123004135956;52,2;2023-01-04 15:00:18.342 CET
2023-01-04 15:02:24.062 CET;1010123004140207;52,5;2023-01-04 15:02:24.282 CET
2023-01-04 15:02:56.030 CET;1010123004140214;52,2;2023-01-04 15:02:56.361 CET
2023-01-04 15:03:03.460 CET;1010123004140221;53,1;2023-01-04 15:03:03.641 CET
2023-01-04 15:03:10.841 CET;1010123004140228;52,2;2023-01-04 15:03:10.930 CET
2023-01-04 15:03:18.270 CET;1010123004140235;52,5;2023-01-04 15:03:18.440 CET
2023-01-04 15:06:01.628 CET;1010123004140318;52,8;2023-01-04 15:06:01.878 CET
2023-01-04 15:06:09.019 CET;1010123004140333;52,5;2023-01-04 15:06:09.247 CET
2023-01-04 15:06:16.418 CET;1010123004140354;52,2;2023-01-04 15:06:16.608 CET
2023-01-04 15:08:17.756 CET;1010123004140801;52,8;2023-01-04 15:08:17.887 CET
2023-01-04 15:08:25.137 CET;1010123004140808;52,5;2023-01-04 15:08:25.326 CET
2023-01-04 15:09:01.736 CET;1010123004140828;52,5;2023-01-04 15:09:01.884 CET
2023-01-04 15:09:24.625 CET;1010123004140901;52,5;2023-01-04 15:09:24.763 CET
2023-01-04 15:09:32.025 CET;1010123004140909;52,2;2023-01-04 15:09:32.203 CET
2023-01-04 15:10:53.434 CET;1010123004141023;53,1;2023-01-04 15:10:53.614 CET
2023-01-04 15:11:00.743 CET;1010123004141031;52,8;2023-01-04 15:11:00.923 CET
2023-01-04 15:11:08.243 CET;1010123004141038;52,2;2023-01-04 15:11:08.374 CET
2023-01-04 15:11:54.973 CET;1010123004141123;52,8;2023-01-04 15:11:55.233 CET
2023-01-04 15:12:09.782 CET;1010123004141138;51,9;2023-01-04 15:12:10.052 CET
2023-01-04 15:12:17.273 CET;1010123004141145;52,2;2023-01-04 15:12:17.413 CET
2023-01-04 15:12:46.881 CET;1010123004141224;51,9;2023-01-04 15:12:47.081 CET
2023-01-04 15:12:54.361 CET;1010123004141232;52,2;2023-01-04 15:12:54.520 CET
2023-01-04 15:13:09.020 CET;1010123004141247;51,9;2023-01-04 15:13:09.250 CET
2023-01-04 15:13:16.440 CET;1010123004141254;52,2;2023-01-04 15:13:16.611 CET
2023-01-04 15:14:00.730 CET;1010123004141338;51,9;2023-01-04 15:14:00.940 CET
2023-01-04 15:14:23.039 CET;1010123004141401;52,2;2023-01-04 15:14:23.088 CET
2023-01-04 15:14:30.259 CET;1010123004141408;51,9;2023-01-04 15:14:30.529 CET
2023-01-04 15:14:59.908 CET;1010123004141437;52,2;2023-01-04 15:15:00.049 CET
2023-01-04 15:15:29.437 CET;1010123004141507;51,9;2023-01-04 15:15:29.648 CET
2023-01-04 15:15:36.858 CET;1010123004141514;52,2;2023-01-04 15:15:36.999 CET
2023-01-04 15:16:21.167 CET;1010123004141559;51,9;2023-01-04 15:16:21.326 CET
2023-01-04 15:16:35.967 CET;1010123004141614;52,2;2023-01-04 15:16:36.127 CET
2023-01-04 15:16:43.346 CET;1010123004141621;51,9;2023-01-04 15:16:43.496 CET
2023-01-04 15:17:05.566 CET;1010123004141643;52,2;2023-01-04 15:17:05.726 CET
2023-01-04 15:17:12.937 CET;1010123004141650;51,9;2023-01-04 15:17:13.085 CET
2023-01-04 15:19:32.703 CET;1010123004141735;52,2;2023-01-04 15:19:32.773 CET
2023-01-04 15:19:40.223 CET;1010123004141918;52,5;2023-01-04 15:19:40.293 CET
2023-01-04 15:19:47.654 CET;1010123004141925;52,2;2023-01-04 15:19:47.822 CET
2023-01-04 15:19:55.092 CET;1010123004141932;52,5;2023-01-04 15:19:55.252 CET
2023-01-04 15:20:02.443 CET;1010123004141947;52,2;2023-01-04 15:20:02.693 CET
2023-01-04 15:20:30.322 CET;1010123004142015;52,8;2023-01-04 15:20:30.592 CET
2023-01-04 15:21:12.651 CET;1010123004142057;53,1;2023-01-04 15:21:12.982 CET
2023-01-04 15:23:27.720 CET;1010123004142222;53,1;2023-01-04 15:23:27.888 CET
2023-01-04 15:23:35.180 CET;1010123004142250;52,2;2023-01-04 15:23:35.338 CET
2023-01-04 15:23:42.660 CET;1010123004142257;52,5;2023-01-04 15:23:42.769 CET
2023-01-04 15:24:17.838 CET;1010123004142402;53,1;2023-01-04 15:24:18.118 CET
2023-01-04 15:24:25.299 CET;1010123004142409;52,8;2023-01-04 15:24:25.418 CET
2023-01-04 15:24:47.948 CET;1010123004142431;52,5;2023-01-04 15:24:48.128 CET
2023-01-04 15:24:55.408 CET;1010123004142438;52,2;2023-01-04 15:24:55.578 CET
2023-01-04 15:25:54.776 CET;1010123004142534;51,9;2023-01-04 15:25:54.927 CET
2023-01-04 15:26:02.207 CET;1010123004142541;52,2;2023-01-04 15:26:02.377 CET
2023-01-04 15:26:24.427 CET;1010123004142602;51,9;2023-01-04 15:26:24.618 CET
2023-01-04 15:26:31.838 CET;1010123004142609;52,2;2023-01-04 15:26:31.976 CET
2023-01-04 15:26:46.667 CET;1010123004142624;51,9;2023-01-04 15:26:46.776 CET
2023-01-04 15:26:54.107 CET;1010123004142632;52,2;2023-01-04 15:26:54.286 CET
2023-01-04 15:27:08.855 CET;1010123004142646;51,9;2023-01-04 15:27:09.016 CET
2023-01-04 15:27:45.796 CET;1010123004142723;52,2;2023-01-04 15:27:46.055 CET
2023-01-04 15:28:00.565 CET;1010123004142738;51,6;2023-01-04 15:28:00.785 CET
2023-01-04 15:28:08.026 CET;1010123004142746;51,9;2023-01-04 15:28:08.144 CET
2023-01-04 15:29:07.075 CET;1010123004142845;52,2;2023-01-04 15:29:07.253 CET
2023-01-04 15:29:14.404 CET;1010123004142852;51,9;2023-01-04 15:29:14.625 CET
2023-01-04 15:29:36.503 CET;1010123004142914;51,6;2023-01-04 15:29:36.693 CET
2023-01-04 15:29:51.243 CET;1010123004142929;51,9;2023-01-04 15:29:51.493 CET
2023-01-04 15:29:58.733 CET;1010123004142936;51,6;2023-01-04 15:29:58.862 CET
2023-01-04 15:30:06.063 CET;1010123004142944;51,9;2023-01-04 15:30:06.223 CET
2023-01-04 15:30:43.153 CET;1010123004143021;51,6;2023-01-04 15:30:43.342 CET
2023-01-04 15:31:34.842 CET;1010123004143113;51,3;2023-01-04 15:31:35.022 CET
2023-01-04 15:31:42.302 CET;1010123004143120;51,6;2023-01-04 15:31:42.461 CET
2023-01-04 15:31:49.651 CET;1010123004143127;51,9;2023-01-04 15:31:49.812 CET
2023-01-04 15:31:57.191 CET;1010123004143135;51,6;2023-01-04 15:31:57.332 CET
2023-01-04 15:32:04.582 CET;1010123004143142;51,9;2023-01-04 15:32:04.701 CET
2023-01-04 15:32:19.341 CET;1010123004143157;51,6;2023-01-04 15:32:19.500 CET
2023-01-04 15:47:21.095 CET;1010123004143241;52,8;2023-01-04 15:47:21.345 CET
2023-01-04 15:47:21.095 CET;1010123004143241;51,9;2023-01-04 15:47:28.694 CET
2023-01-04 15:47:55.855 CET;1010123004144604;52,2;2023-01-04 15:48:03.434 CET
2023-01-04 15:48:10.904 CET;1010123004144709;52,8;2023-01-04 15:48:18.535 CET
2023-01-04 15:49:33.062 CET;1010123004144802;52,5;2023-01-04 15:49:33.242 CET
2023-01-04 15:49:40.423 CET;1010123004144810;52,8;2023-01-04 15:49:40.542 CET
2023-01-04 15:49:47.842 CET;1010123004144825;52,2;2023-01-04 15:49:47.993 CET
2023-01-04 15:50:24.742 CET;1010123004145002;51,9;2023-01-04 15:50:24.871 CET
2023-01-04 15:50:32.111 CET;1010123004145010;52,2;2023-01-04 15:50:32.311 CET
2023-01-04 15:51:53.460 CET;1010123004145131;51,9;2023-01-04 15:51:53.750 CET
2023-01-04 15:52:00.790 CET;1010123004145139;52,2;2023-01-04 15:52:01.029 CET
2023-01-04 15:52:15.680 CET;1010123004145153;51,9;2023-01-04 15:52:15.750 CET
2023-01-04 15:52:45.259 CET;1010123004145223;52,2;2023-01-04 15:52:45.428 CET
2023-01-04 15:52:59.999 CET;1010123004145238;51,9;2023-01-04 15:53:00.138 CET
2023-01-04 15:54:21.717 CET;1010123004145359;52,2;2023-01-04 15:54:21.917 CET
2023-01-04 15:54:36.657 CET;1010123004145414;51,9;2023-01-04 15:54:36.707 CET
2023-01-04 15:54:51.397 CET;1010123004145429;52,2;2023-01-04 15:54:51.596 CET
2023-01-04 15:54:58.826 CET;1010123004145436;51,9;2023-01-04 15:54:58.957 CET
2023-01-04 15:55:58.035 CET;1010123004145536;52,2;2023-01-04 15:55:58.244 CET
2023-01-04 15:56:05.464 CET;1010123004145543;51,9;2023-01-04 15:56:05.664 CET
2023-01-04 15:56:42.525 CET;1010123004145620;52,2;2023-01-04 15:56:42.704 CET
2023-01-04 15:56:49.904 CET;1010123004145627;51,9;2023-01-04 15:56:50.073 CET
2023-01-04 15:57:11.974 CET;1010123004145650;51,6;2023-01-04 15:57:12.154 CET
2023-01-04 15:57:19.315 CET;1010123004145657;51,9;2023-01-04 15:57:19.584 CET
2023-01-04 15:58:26.062 CET;1010123004145804;51,6;2023-01-04 15:58:26.221 CET
2023-01-04 15:58:41.092 CET;1010123004145819;51,9;2023-01-04 15:58:41.201 CET
2023-01-04 15:59:33.072 CET;1010123004145910;51,6;2023-01-04 15:59:33.190 CET
2023-01-04 15:59:40.371 CET;1010123004145918;51,9;2023-01-04 15:59:40.572 CET
2023-01-04 15:59:47.842 CET;1010123004145925;51,6;2023-01-04 15:59:47.992 CET
2023-01-04 15:59:55.240 CET;1010123004145933;51,9;2023-01-04 15:59:55.440 CET
2023-01-04 16:00:24.901 CET;1010123004150002;51,6;2023-01-04 16:00:25.040 CET
2023-01-04 16:01:22.490 CET;1010123004150108;52,8;2023-01-04 16:01:30.209 CET
2023-01-04 16:06:21.335 CET;1010123004150450;52,5;2023-01-04 16:06:21.605 CET
2023-01-04 16:06:36.155 CET;1010123004150519;52,2;2023-01-04 16:06:43.845 CET
2023-01-04 16:14:34.096 CET;1010123004150917;52,2;2023-01-04 16:14:41.526 CET
2023-01-04 16:14:58.835 CET;1010123004151154;52,8;2023-01-04 16:14:58.964 CET
2023-01-04 16:15:21.436 CET;1010123004151458;52,5;2023-01-04 16:15:21.686 CET
2023-01-04 16:15:28.825 CET;1010123004151506;52,2;2023-01-04 16:15:28.964 CET
2023-01-04 16:16:06.075 CET;1010123004151543;51,9;2023-01-04 16:16:06.224 CET
2023-01-04 16:16:13.505 CET;1010123004151551;52,2;2023-01-04 16:16:13.694 CET
2023-01-04 16:17:20.753 CET;1010123004151658;51,9;2023-01-04 16:17:20.963 CET
2023-01-04 16:17:28.003 CET;1010123004151706;52,2;2023-01-04 16:17:28.242 CET
2023-01-04 16:17:35.342 CET;1010123004151713;51,9;2023-01-04 16:17:35.523 CET
2023-01-04 16:18:05.003 CET;1010123004151743;52,2;2023-01-04 16:18:05.213 CET
2023-01-04 16:18:34.752 CET;1010123004151812;51,9;2023-01-04 16:18:34.970 CET
2023-01-04 16:18:56.651 CET;1010123004151835;51,6;2023-01-04 16:18:56.891 CET
2023-01-04 16:19:04.020 CET;1010123004151842;51,9;2023-01-04 16:19:04.250 CET
2023-01-04 16:19:26.171 CET;1010123004151904;51,6;2023-01-04 16:19:26.321 CET
2023-01-04 16:19:40.911 CET;1010123004151919;51,9;2023-01-04 16:19:41.131 CET
2023-01-04 16:28:00.882 CET;1010123004151941;51,9;2023-01-04 16:28:08.572 CET
2023-01-04 16:28:09.173 CET;1010123004151948;52,8;2023-01-04 16:28:16.742 CET
2023-01-04 16:28:25.223 CET;1010123004151956;53,1;2023-01-04 16:28:32.802 CET
2023-01-04 16:28:34.282 CET;1010123004152748;52,8;2023-01-04 16:28:41.941 CET
2023-01-04 16:29:33.891 CET;1010123004152804;53,1;2023-01-04 16:29:41.500 CET
2023-01-04 16:29:49.520 CET;1010123004152824;52,5;2023-01-04 16:29:49.710 CET
2023-01-04 16:29:56.801 CET;1010123004152930;52,8;2023-01-04 16:29:57.059 CET
2023-01-04 16:30:04.341 CET;1010123004152938;52,2;2023-01-04 16:30:04.490 CET
2023-01-04 16:30:41.279 CET;1010123004153019;51,9;2023-01-04 16:30:41.460 CET
2023-01-04 16:30:48.559 CET;1010123004153026;52,2;2023-01-04 16:30:48.829 CET
2023-01-04 16:31:03.369 CET;1010123004153041;51,9;2023-01-04 16:31:03.539 CET
2023-01-04 16:31:10.759 CET;1010123004153049;52,2;2023-01-04 16:31:10.898 CET
2023-01-04 16:31:40.128 CET;1010123004153118;51,9;2023-01-04 16:31:40.338 CET
2023-01-04 16:32:02.489 CET;1010123004153140;52,2;2023-01-04 16:32:02.657 CET
2023-01-04 16:32:17.128 CET;1010123004153155;51,9;2023-01-04 16:32:17.388 CET
2023-01-04 16:33:09.096 CET;1010123004153246;52,2;2023-01-04 16:33:09.216 CET
2023-01-04 16:33:16.346 CET;1010123004153254;51,9;2023-01-04 16:33:16.575 CET
2023-01-04 16:34:07.585 CET;1010123004153352;52,8;2023-01-04 16:34:07.825 CET
2023-01-04 16:34:29.145 CET;1010123004153414;52,8;2023-01-04 16:34:29.355 CET
2023-01-04 16:46:47.694 CET;1010123004154239;53,1;2023-01-04 16:46:48.072 CET
2023-01-04 16:46:55.072 CET;1010123004154246;52,2;2023-01-04 16:46:55.312 CET
2023-01-04 16:49:08.341 CET;1010123004154846;51,9;2023-01-04 16:49:08.520 CET
2023-01-04 16:49:15.690 CET;1010123004154853;52,2;2023-01-04 16:49:15.881 CET
2023-01-04 16:49:23.119 CET;1010123004154901;51,9;2023-01-04 16:49:23.230 CET
2023-01-04 16:50:00.230 CET;1010123004154938;52,2;2023-01-04 16:50:00.259 CET
2023-01-04 16:50:44.489 CET;1010123004155022;51,9;2023-01-04 16:50:44.667 CET
2023-01-04 16:51:14.279 CET;1010123004155052;52,2;2023-01-04 16:51:14.437 CET
2023-01-04 16:51:21.569 CET;1010123004155059;51,9;2023-01-04 16:51:21.789 CET
2023-01-04 16:51:43.846 CET;1010123004155122;52,2;2023-01-04 16:51:44.066 CET
2023-01-04 16:51:51.326 CET;1010123004155129;51,9;2023-01-04 16:51:51.546 CET
2023-01-04 16:51:58.687 CET;1010123004155136;52,2;2023-01-04 16:51:58.826 CET
2023-01-04 16:52:06.038 CET;1010123004155144;51,9;2023-01-04 16:52:06.197 CET
2023-01-04 16:52:20.868 CET;1010123004155159;52,2;2023-01-04 16:52:21.066 CET
2023-01-04 16:52:28.226 CET;1010123004155206;51,9;2023-01-04 16:52:28.436 CET
2023-01-04 16:53:05.766 CET;1010123004155250;52,2;2023-01-04 16:53:05.966 CET
2023-01-04 16:53:35.915 CET;1010123004155319;51,6;2023-01-04 16:53:36.035 CET
2023-01-04 16:53:58.065 CET;1010123004155340;51,9;2023-01-04 16:53:58.194 CET
2023-01-04 16:54:05.494 CET;1010123004155348;51,6;2023-01-04 16:54:05.644 CET
2023-01-04 16:54:12.765 CET;1010123004155355;51,9;2023-01-04 16:54:12.984 CET
2023-01-04 16:54:20.184 CET;1010123004155402;51,6;2023-01-04 16:54:20.273 CET
2023-01-04 16:54:34.944 CET;1010123004155417;51,9;2023-01-04 16:54:35.075 CET
2023-01-04 16:54:57.243 CET;1010123004155438;51,6;2023-01-04 16:54:57.394 CET
2023-01-04 16:55:04.594 CET;1010123004155446;51,9;2023-01-04 16:55:04.753 CET
2023-01-04 16:55:34.194 CET;1010123004155514;51,6;2023-01-04 16:55:34.342 CET
2023-01-04 16:56:03.663 CET;1010123004155543;51,9;2023-01-04 16:56:03.872 CET
2023-01-04 16:56:10.983 CET;1010123004155550;51,6;2023-01-04 16:56:11.153 CET
2023-01-04 16:56:40.701 CET;1010123004155619;51,9;2023-01-04 16:56:40.911 CET
2023-01-04 17:20:22.703 CET;1010123004155648;52,2;2023-01-04 17:20:22.933 CET
2023-01-04 17:20:29.993 CET;1010123004161948;52,8;2023-01-04 17:20:30.233 CET
2023-01-04 17:20:37.433 CET;1010123004161955;52,5;2023-01-04 17:20:37.592 CET
2023-01-04 17:20:44.862 CET;1010123004162026;52,2;2023-01-04 17:20:45.032 CET
2023-01-04 17:21:24.861 CET;1010123004162109;52,5;2023-01-04 17:21:24.901 CET
2023-01-04 17:22:00.881 CET;1010123004162145;52,5;2023-01-04 17:22:01.099 CET
2023-01-04 17:22:23.740 CET;1010123004162207;52,8;2023-01-04 17:22:23.910 CET
2023-01-04 17:24:03.459 CET;1010123004162348;52,5;2023-01-04 17:24:03.588 CET
2023-01-04 17:24:10.769 CET;1010123004162355;52,2;2023-01-04 17:24:10.959 CET
2023-01-04 17:24:26.177 CET;1010123004162409;52,2;2023-01-04 17:24:26.398 CET
2023-01-04 17:24:33.588 CET;1010123004162417;52,8;2023-01-04 17:24:33.746 CET
2023-01-04 17:24:40.997 CET;1010123004162424;52,2;2023-01-04 17:24:41.197 CET
2023-01-04 17:25:33.118 CET;1010123004162514;52,5;2023-01-04 17:25:33.197 CET
2023-01-04 17:25:40.638 CET;1010123004162521;52,2;2023-01-04 17:25:40.798 CET
2023-01-04 17:26:32.457 CET;1010123004162612;52,5;2023-01-04 17:26:32.706 CET
2023-01-04 17:26:54.536 CET;1010123004162626;53,1;2023-01-04 17:26:54.846 CET
2023-01-04 17:27:09.387 CET;1010123004162641;52,2;2023-01-04 17:27:09.506 CET
2023-01-04 17:27:53.605 CET;1010123004162732;51,9;2023-01-04 17:27:53.674 CET
2023-01-04 17:28:00.855 CET;1010123004162740;52,2;2023-01-04 17:28:01.125 CET
2023-01-04 17:28:15.546 CET;1010123004162754;51,9;2023-01-04 17:28:15.755 CET
2023-01-04 17:28:22.865 CET;1010123004162802;52,2;2023-01-04 17:28:23.105 CET
2023-01-04 17:28:30.234 CET;1010123004162809;51,9;2023-01-04 17:28:30.474 CET
2023-01-04 17:28:52.174 CET;1010123004162831;51,6;2023-01-04 17:28:52.384 CET
2023-01-04 17:28:59.444 CET;1010123004162839;51,9;2023-01-04 17:28:59.743 CET
2023-01-04 17:29:14.355 CET;1010123004162853;51,6;2023-01-04 17:29:14.483 CET
2023-01-04 17:29:21.654 CET;1010123004162901;52,2;2023-01-04 17:29:21.924 CET
2023-01-04 17:29:43.963 CET;1010123004162923;51,9;2023-01-04 17:29:44.164 CET
2023-01-04 17:29:58.834 CET;1010123004162938;52,2;2023-01-04 17:29:58.953 CET
2023-01-04 17:30:06.194 CET;1010123004162945;51,9;2023-01-04 17:30:06.392 CET
2023-01-04 17:30:28.392 CET;1010123004163007;52,2;2023-01-04 17:30:28.552 CET
2023-01-04 17:30:57.903 CET;1010123004163037;51,9;2023-01-04 17:30:58.082 CET
2023-01-04 17:31:05.322 CET;1010123004163044;52,2;2023-01-04 17:31:05.513 CET
2023-01-04 17:31:27.512 CET;1010123004163106;51,9;2023-01-04 17:31:27.681 CET
2023-01-04 17:31:42.411 CET;1010123004163121;52,2;2023-01-04 17:31:42.551 CET
2023-01-04 17:31:49.732 CET;1010123004163128;51,9;2023-01-04 17:31:49.992 CET
2023-01-04 17:32:19.250 CET;1010123004163158;52,2;2023-01-04 17:32:19.440 CET
2023-01-04 17:32:26.561 CET;1010123004163205;51,9;2023-01-04 17:32:26.789 CET
2023-01-04 17:34:02.239 CET;1010123004163341;51,6;2023-01-04 17:34:02.479 CET
2023-01-04 17:34:09.499 CET;1010123004163349;51,9;2023-01-04 17:34:09.759 CET
2023-01-04 17:34:24.209 CET;1010123004163403;51,6;2023-01-04 17:34:24.398 CET
2023-01-04 17:34:31.457 CET;1010123004163411;51,9;2023-01-04 17:34:31.757 CET
2023-01-04 17:34:38.969 CET;1010123004163418;51,6;2023-01-04 17:34:39.108 CET
2023-01-04 17:35:10.157 CET;1010123004163455;51,3;2023-01-04 17:35:10.246 CET
2023-01-04 17:36:00.796 CET;1010123004163545;53,1;2023-01-04 17:36:01.026 CET
2023-01-04 17:36:08.276 CET;1010123004163553;52,8;2023-01-04 17:36:08.395 CET
2023-01-04 17:36:15.575 CET;1010123004163600;52,2;2023-01-04 17:36:15.846 CET
2023-01-04 17:36:44.375 CET;1010123004163629;52,8;2023-01-04 17:36:44.634 CET
2023-01-04 17:38:33.053 CET;1010123004163818;53,1;2023-01-04 17:38:33.114 CET
2023-01-04 17:38:40.513 CET;1010123004163825;52,8;2023-01-04 17:38:40.644 CET
2023-01-04 17:38:47.904 CET;1010123004163832;52,2;2023-01-04 17:38:48.082 CET
2023-01-04 17:39:16.624 CET;1010123004163901;52,8;2023-01-04 17:39:16.713 CET
2023-01-04 17:43:57.579 CET;1010123004164330;52,2;2023-01-04 17:43:57.779 CET
2023-01-04 17:44:12.589 CET;1010123004164348;51,9;2023-01-04 17:44:12.730 CET
2023-01-04 17:44:27.588 CET;1010123004164405;52,2;2023-01-04 17:44:27.767 CET
2023-01-04 17:44:49.969 CET;1010123004164427;51,9;2023-01-04 17:44:50.167 CET
2023-01-04 17:44:57.348 CET;1010123004164435;52,2;2023-01-04 17:44:57.538 CET
2023-01-04 17:45:04.788 CET;1010123004164443;51,9;2023-01-04 17:45:05.048 CET
2023-01-04 17:45:19.727 CET;1010123004164457;52,2;2023-01-04 17:45:19.987 CET
2023-01-04 17:45:27.217 CET;1010123004164505;51,9;2023-01-04 17:45:27.368 CET
2023-01-04 17:45:42.368 CET;1010123004164520;52,2;2023-01-04 17:45:42.397 CET
2023-01-04 17:46:04.677 CET;1010123004164542;51,9;2023-01-04 17:46:04.805 CET
2023-01-04 17:47:26.746 CET;1010123004164704;52,2;2023-01-04 17:47:26.894 CET
2023-01-04 17:47:49.196 CET;1010123004164727;51,9;2023-01-04 17:47:49.295 CET
2023-01-04 17:48:04.255 CET;1010123004164742;52,2;2023-01-04 17:48:04.414 CET
2023-01-04 17:48:19.144 CET;1010123004164757;51,9;2023-01-04 17:48:19.444 CET
2023-01-04 17:48:26.573 CET;1010123004164804;52,2;2023-01-04 17:48:26.733 CET
2023-01-04 17:48:33.894 CET;1010123004164811;51,6;2023-01-04 17:48:34.174 CET
2023-01-04 17:48:41.164 CET;1010123004164819;51,9;2023-01-04 17:48:41.453 CET
2023-01-04 17:48:48.584 CET;1010123004164826;51,6;2023-01-04 17:48:48.823 CET
2023-01-04 17:49:10.773 CET;1010123004164849;51,9;2023-01-04 17:49:10.963 CET
2023-01-04 17:49:18.084 CET;1010123004164856;51,6;2023-01-04 17:49:18.323 CET
2023-01-04 17:49:25.352 CET;1010123004164904;51,3;2023-01-04 17:49:25.611 CET
2023-01-04 17:49:47.582 CET;1010123004164926;51,6;2023-01-04 17:49:47.762 CET
2023-01-04 17:49:54.892 CET;1010123004164934;51,3;2023-01-04 17:49:55.132 CET
2023-01-04 17:50:24.911 CET;1010123004165004;51,9;2023-01-04 17:50:25.051 CET
2023-01-04 17:50:47.482 CET;1010123004165026;51,6;2023-01-04 17:50:47.611 CET
2023-01-04 17:51:10.772 CET;1010123004165055;52,2;2023-01-04 17:51:11.052 CET
2023-01-04 17:51:18.201 CET;1010123004165102;51,9;2023-01-04 17:51:18.332 CET
2023-01-04 17:51:39.720 CET;1010123004165124;52,8;2023-01-04 17:51:39.740 CET
