time;TraceabilityCode;Cylinder4MaxParalelismErrorInBDC;time.value
2023-01-04 15:59:55.240 CET;1010123004145933;1,5;2023-01-04 15:59:55.440 CET
2023-01-04 16:00:47.540 CET;1010123004150032;1,6;2023-01-04 16:00:47.760 CET
2023-01-04 16:01:02.849 CET;1010123004150046;1,6;2023-01-04 16:01:03.130 CET
2023-01-04 16:01:10.359 CET;1010123004150053;1,5;2023-01-04 16:01:10.479 CET
2023-01-04 16:01:22.490 CET;1010123004150108;1,7;2023-01-04 16:01:30.209 CET
2023-01-04 16:06:13.986 CET;1010123004150427;1,5;2023-01-04 16:06:14.315 CET
2023-01-04 16:14:34.096 CET;1010123004150917;1,6;2023-01-04 16:14:41.526 CET
2023-01-04 16:15:14.085 CET;1010123004151449;1,5;2023-01-04 16:15:14.234 CET
2023-01-04 16:15:51.285 CET;1010123004151529;1,6;2023-01-04 16:15:51.525 CET
2023-01-04 16:16:06.075 CET;1010123004151543;1,5;2023-01-04 16:16:06.224 CET
2023-01-04 16:16:13.505 CET;1010123004151551;1,6;2023-01-04 16:16:13.694 CET
2023-01-04 16:16:28.463 CET;1010123004151606;1,5;2023-01-04 16:16:28.644 CET
2023-01-04 16:16:51.003 CET;1010123004151628;1,6;2023-01-04 16:16:51.203 CET
2023-01-04 16:17:13.323 CET;1010123004151651;1,5;2023-01-04 16:17:13.523 CET
2023-01-04 16:18:20.013 CET;1010123004151757;1,6;2023-01-04 16:18:20.253 CET
2023-01-04 16:18:27.431 CET;1010123004151805;1,5;2023-01-04 16:18:27.700 CET
2023-01-04 16:18:34.752 CET;1010123004151812;1,6;2023-01-04 16:18:34.970 CET
2023-01-04 16:18:42.022 CET;1010123004151820;1,5;2023-01-04 16:18:42.240 CET
2023-01-04 16:19:04.020 CET;1010123004151842;1,6;2023-01-04 16:19:04.250 CET
2023-01-04 16:19:11.391 CET;1010123004151849;1,5;2023-01-04 16:19:11.611 CET
2023-01-04 16:19:26.171 CET;1010123004151904;1,6;2023-01-04 16:19:26.321 CET
2023-01-04 16:28:09.173 CET;1010123004151948;1,5;2023-01-04 16:28:16.742 CET
2023-01-04 16:28:25.223 CET;1010123004151956;1,6;2023-01-04 16:28:32.802 CET
2023-01-04 16:28:34.282 CET;1010123004152748;1,5;2023-01-04 16:28:41.941 CET
2023-01-04 16:29:49.520 CET;1010123004152824;1,6;2023-01-04 16:29:49.710 CET
2023-01-04 16:29:56.801 CET;1010123004152930;1,5;2023-01-04 16:29:57.059 CET
2023-01-04 16:30:26.539 CET;1010123004153004;1,6;2023-01-04 16:30:26.819 CET
2023-01-04 16:30:41.279 CET;1010123004153019;1,5;2023-01-04 16:30:41.460 CET
2023-01-04 16:30:48.559 CET;1010123004153026;1,6;2023-01-04 16:30:48.829 CET
2023-01-04 16:30:55.990 CET;1010123004153034;1,5;2023-01-04 16:30:56.098 CET
2023-01-04 16:31:10.759 CET;1010123004153049;1,6;2023-01-04 16:31:10.898 CET
2023-01-04 16:32:02.489 CET;1010123004153140;1,5;2023-01-04 16:32:02.657 CET
2023-01-04 16:32:09.819 CET;1010123004153147;1,6;2023-01-04 16:32:10.017 CET
2023-01-04 16:32:17.128 CET;1010123004153155;1,5;2023-01-04 16:32:17.388 CET
2023-01-04 16:32:24.477 CET;1010123004153202;1,6;2023-01-04 16:32:24.737 CET
2023-01-04 16:32:39.217 CET;1010123004153217;1,5;2023-01-04 16:32:39.298 CET
2023-01-04 16:32:54.357 CET;1010123004153232;1,6;2023-01-04 16:32:54.427 CET
2023-01-04 16:33:09.096 CET;1010123004153246;1,5;2023-01-04 16:33:09.216 CET
2023-01-04 16:33:46.486 CET;1010123004153331;1,5;2023-01-04 16:33:46.665 CET
2023-01-04 16:34:50.625 CET;1010123004153435;1,6;2023-01-04 16:34:50.875 CET
2023-01-04 16:47:32.023 CET;1010123004154710;1,6;2023-01-04 16:47:32.183 CET
2023-01-04 16:47:39.433 CET;1010123004154717;1,5;2023-01-04 16:47:39.552 CET
2023-01-04 16:47:54.272 CET;1010123004154732;1,6;2023-01-04 16:47:54.441 CET
2023-01-04 16:48:01.762 CET;1010123004154739;1,5;2023-01-04 16:48:01.871 CET
2023-01-04 16:48:38.711 CET;1010123004154816;1,6;2023-01-04 16:48:38.941 CET
2023-01-04 16:48:46.141 CET;1010123004154824;1,5;2023-01-04 16:48:46.332 CET
2023-01-04 16:49:52.710 CET;1010123004154930;1,6;2023-01-04 16:49:52.828 CET
2023-01-04 16:50:00.230 CET;1010123004154938;1,5;2023-01-04 16:50:00.259 CET
2023-01-04 16:50:51.838 CET;1010123004155030;1,6;2023-01-04 16:50:52.028 CET
2023-01-04 16:50:59.358 CET;1010123004155037;1,5;2023-01-04 16:50:59.467 CET
2023-01-04 16:51:14.279 CET;1010123004155052;1,6;2023-01-04 16:51:14.437 CET
2023-01-04 16:52:20.868 CET;1010123004155159;1,5;2023-01-04 16:52:21.066 CET
2023-01-04 16:52:35.596 CET;1010123004155213;1,6;2023-01-04 16:52:35.796 CET
2023-01-04 16:52:50.417 CET;1010123004155228;1,5;2023-01-04 16:52:50.595 CET
2023-01-04 16:53:21.226 CET;1010123004155304;1,5;2023-01-04 16:53:21.395 CET
2023-01-04 16:53:28.585 CET;1010123004155311;1,6;2023-01-04 16:53:28.756 CET
2023-01-04 16:53:43.196 CET;1010123004155326;1,5;2023-01-04 16:53:43.385 CET
2023-01-04 16:53:50.665 CET;1010123004155333;1,6;2023-01-04 16:53:50.825 CET
2023-01-04 16:53:58.065 CET;1010123004155340;1,5;2023-01-04 16:53:58.194 CET
2023-01-04 16:54:12.765 CET;1010123004155355;1,6;2023-01-04 16:54:12.984 CET
2023-01-04 16:54:20.184 CET;1010123004155402;1,5;2023-01-04 16:54:20.273 CET
2023-01-04 16:54:42.424 CET;1010123004155424;1,6;2023-01-04 16:54:42.605 CET
2023-01-04 16:54:49.765 CET;1010123004155431;1,5;2023-01-04 16:54:49.954 CET
2023-01-04 16:55:04.594 CET;1010123004155446;1,6;2023-01-04 16:55:04.753 CET
2023-01-04 16:55:19.293 CET;1010123004155500;1,5;2023-01-04 16:55:19.563 CET
2023-01-04 16:55:26.733 CET;1010123004155507;1,6;2023-01-04 16:55:26.923 CET
2023-01-04 16:55:56.372 CET;1010123004155536;1,5;2023-01-04 16:55:56.513 CET
2023-01-04 16:56:03.663 CET;1010123004155543;1,6;2023-01-04 16:56:03.872 CET
2023-01-04 16:56:33.302 CET;1010123004155612;1,5;2023-01-04 16:56:33.480 CET
2023-01-04 16:56:40.701 CET;1010123004155619;1,6;2023-01-04 16:56:40.911 CET
2023-01-04 17:20:04.023 CET;1010123004155626;1,6;2023-01-04 17:20:14.421 CET
2023-01-04 17:20:22.703 CET;1010123004155648;1,5;2023-01-04 17:20:22.933 CET
2023-01-04 17:20:29.993 CET;1010123004161948;1,6;2023-01-04 17:20:30.233 CET
2023-01-04 17:21:07.292 CET;1010123004162048;1,5;2023-01-04 17:21:07.512 CET
2023-01-04 17:21:24.861 CET;1010123004162109;1,5;2023-01-04 17:21:24.901 CET
2023-01-04 17:21:53.450 CET;1010123004162138;1,5;2023-01-04 17:21:53.740 CET
2023-01-04 17:22:00.881 CET;1010123004162145;1,6;2023-01-04 17:22:01.099 CET
2023-01-04 17:22:16.371 CET;1010123004162200;1,6;2023-01-04 17:22:16.559 CET
2023-01-04 17:22:23.740 CET;1010123004162207;1,5;2023-01-04 17:22:23.910 CET
2023-01-04 17:23:56.029 CET;1010123004162341;1,5;2023-01-04 17:23:56.408 CET
2023-01-04 17:24:10.769 CET;1010123004162355;1,6;2023-01-04 17:24:10.959 CET
2023-01-04 17:25:10.788 CET;1010123004162452;1,6;2023-01-04 17:25:10.947 CET
2023-01-04 17:25:18.217 CET;1010123004162500;1,5;2023-01-04 17:25:18.316 CET
2023-01-04 17:28:44.835 CET;1010123004162824;1,6;2023-01-04 17:28:45.035 CET
2023-01-04 17:28:59.444 CET;1010123004162839;1,5;2023-01-04 17:28:59.743 CET
2023-01-04 17:31:05.322 CET;1010123004163044;1,6;2023-01-04 17:31:05.513 CET
2023-01-04 17:31:12.792 CET;1010123004163051;1,5;2023-01-04 17:31:12.963 CET
2023-01-04 17:31:27.512 CET;1010123004163106;1,6;2023-01-04 17:31:27.681 CET
2023-01-04 17:31:35.052 CET;1010123004163113;1,5;2023-01-04 17:31:35.201 CET
2023-01-04 17:32:11.861 CET;1010123004163150;1,6;2023-01-04 17:32:12.069 CET
2023-01-04 17:32:19.250 CET;1010123004163158;1,5;2023-01-04 17:32:19.440 CET
2023-01-04 17:32:33.871 CET;1010123004163213;1,6;2023-01-04 17:32:34.081 CET
2023-01-04 17:32:41.220 CET;1010123004163220;1,5;2023-01-04 17:32:41.440 CET
2023-01-04 17:32:56.039 CET;1010123004163235;1,6;2023-01-04 17:32:56.190 CET
2023-01-04 17:33:03.400 CET;1010123004163242;1,5;2023-01-04 17:33:03.578 CET
2023-01-04 17:33:10.769 CET;1010123004163250;1,6;2023-01-04 17:33:10.960 CET
2023-01-04 17:33:18.059 CET;1010123004163257;1,5;2023-01-04 17:33:18.319 CET
2023-01-04 17:33:25.440 CET;1010123004163304;1,6;2023-01-04 17:33:25.680 CET
2023-01-04 17:33:32.799 CET;1010123004163312;1,5;2023-01-04 17:33:33.039 CET
2023-01-04 17:33:47.630 CET;1010123004163327;1,6;2023-01-04 17:33:47.829 CET
2023-01-04 17:33:54.999 CET;1010123004163334;1,5;2023-01-04 17:33:55.108 CET
2023-01-04 17:34:09.499 CET;1010123004163349;1,6;2023-01-04 17:34:09.759 CET
2023-01-04 17:34:16.848 CET;1010123004163356;1,5;2023-01-04 17:34:17.118 CET
2023-01-04 17:35:32.006 CET;1010123004163516;1,5;2023-01-04 17:35:32.036 CET
2023-01-04 17:37:13.325 CET;1010123004163658;1,5;2023-01-04 17:37:13.505 CET
2023-01-04 17:37:35.085 CET;1010123004163720;1,5;2023-01-04 17:37:35.334 CET
2023-01-04 17:39:16.624 CET;1010123004163901;1,6;2023-01-04 17:39:16.713 CET
2023-01-04 17:44:05.119 CET;1010123004164338;1,5;2023-01-04 17:44:05.289 CET
2023-01-04 17:44:20.069 CET;1010123004164357;1,6;2023-01-04 17:44:20.259 CET
2023-01-04 17:44:27.588 CET;1010123004164405;1,5;2023-01-04 17:44:27.767 CET
2023-01-04 17:44:49.969 CET;1010123004164427;1,6;2023-01-04 17:44:50.167 CET
2023-01-04 17:45:04.788 CET;1010123004164443;1,5;2023-01-04 17:45:05.048 CET
2023-01-04 17:45:34.697 CET;1010123004164512;1,6;2023-01-04 17:45:34.927 CET
2023-01-04 17:45:42.368 CET;1010123004164520;1,5;2023-01-04 17:45:42.397 CET
2023-01-04 17:45:57.236 CET;1010123004164535;1,6;2023-01-04 17:45:57.367 CET
2023-01-04 17:46:04.677 CET;1010123004164542;1,5;2023-01-04 17:46:04.805 CET
2023-01-04 17:46:12.016 CET;1010123004164550;1,6;2023-01-04 17:46:12.167 CET
2023-01-04 17:46:19.377 CET;1010123004164557;1,5;2023-01-04 17:46:19.615 CET
2023-01-04 17:47:26.746 CET;1010123004164704;1,6;2023-01-04 17:47:26.894 CET
2023-01-04 17:47:41.676 CET;1010123004164719;1,5;2023-01-04 17:47:41.936 CET
2023-01-04 17:47:49.196 CET;1010123004164727;1,6;2023-01-04 17:47:49.295 CET
2023-01-04 17:48:26.573 CET;1010123004164804;1,5;2023-01-04 17:48:26.733 CET
2023-01-04 17:48:41.164 CET;1010123004164819;1,6;2023-01-04 17:48:41.453 CET
2023-01-04 17:48:48.584 CET;1010123004164826;1,5;2023-01-04 17:48:48.823 CET
2023-01-04 17:49:25.352 CET;1010123004164904;1,6;2023-01-04 17:49:25.611 CET
2023-01-04 17:49:32.822 CET;1010123004164911;1,5;2023-01-04 17:49:32.971 CET
2023-01-04 17:49:47.582 CET;1010123004164926;1,6;2023-01-04 17:49:47.762 CET
2023-01-04 17:49:54.892 CET;1010123004164934;1,5;2023-01-04 17:49:55.132 CET
2023-01-04 17:50:17.372 CET;1010123004164956;1,6;2023-01-04 17:50:17.453 CET
2023-01-04 17:50:24.911 CET;1010123004165004;1,5;2023-01-04 17:50:25.051 CET
2023-01-04 17:51:39.720 CET;1010123004165124;1,5;2023-01-04 17:51:39.740 CET
2023-01-04 17:51:47.190 CET;1010123004165132;1,6;2023-01-04 17:51:47.290 CET
2023-01-04 17:54:01.278 CET;1010123004165146;1,6;2023-01-04 17:54:08.898 CET
2023-01-04 17:54:24.868 CET;1010123004165323;1,5;2023-01-04 17:54:25.046 CET
2023-01-04 17:54:32.338 CET;1010123004165408;1,6;2023-01-04 17:54:32.506 CET
2023-01-04 17:54:39.578 CET;1010123004165416;1,5;2023-01-04 17:54:39.858 CET
2023-01-04 17:55:01.898 CET;1010123004165446;1,6;2023-01-04 17:55:01.937 CET
2023-01-04 17:55:30.647 CET;1010123004165515;1,5;2023-01-04 17:55:30.877 CET
2023-01-04 17:55:38.167 CET;1010123004165523;1,6;2023-01-04 17:55:38.246 CET
2023-01-04 17:55:45.627 CET;1010123004165530;1,5;2023-01-04 17:55:45.857 CET
2023-01-04 17:56:58.456 CET;1010123004165643;1,6;2023-01-04 17:56:58.575 CET
2023-01-04 17:57:27.506 CET;1010123004165712;1,5;2023-01-04 17:57:27.664 CET
2023-01-04 17:58:33.634 CET;1010123004165818;1,6;2023-01-04 17:58:33.844 CET
2023-01-04 17:58:41.015 CET;1010123004165825;1,5;2023-01-04 17:58:41.134 CET
2023-01-04 17:59:09.854 CET;1010123004165854;1,5;2023-01-04 17:59:09.923 CET
2023-01-04 18:00:52.082 CET;1010123004170036;1,6;2023-01-04 18:00:52.181 CET
2023-01-04 18:00:59.631 CET;1010123004170044;1,5;2023-01-04 18:00:59.790 CET
2023-01-04 18:01:06.971 CET;1010123004170051;1,6;2023-01-04 18:01:07.210 CET
2023-01-04 18:01:14.441 CET;1010123004170059;1,5;2023-01-04 18:01:14.581 CET
2023-01-04 18:01:37.421 CET;1010123004170120;1,5;2023-01-04 18:01:37.539 CET
2023-01-04 18:02:06.990 CET;1010123004170150;1,6;2023-01-04 18:02:07.140 CET
2023-01-04 18:02:14.510 CET;1010123004170157;1,5;2023-01-04 18:02:14.581 CET
2023-01-04 18:02:53.440 CET;1010223004170238;1,5;2023-01-04 18:02:53.608 CET
2023-01-04 18:03:08.539 CET;1010223004170253;1,5;2023-01-04 18:03:08.729 CET
2023-01-04 18:03:16.039 CET;1010223004170300;1,6;2023-01-04 18:03:16.190 CET
2023-01-04 18:03:38.059 CET;1010223004170322;1,5;2023-01-04 18:03:38.257 CET
2023-01-04 18:03:45.517 CET;1010223004170330;1,6;2023-01-04 18:03:45.608 CET
2023-01-04 18:03:52.938 CET;1010223004170337;1,5;2023-01-04 18:03:53.128 CET
2023-01-04 18:04:07.769 CET;1010223004170352;1,6;2023-01-04 18:04:07.937 CET
2023-01-04 18:04:29.967 CET;1010223004170414;1,5;2023-01-04 18:04:30.257 CET
2023-01-04 18:04:37.417 CET;1010223004170422;1,6;2023-01-04 18:04:37.627 CET
2023-01-04 18:04:52.108 CET;1010223004170437;1,5;2023-01-04 18:04:52.256 CET
2023-01-04 18:04:59.596 CET;1010223004170444;1,6;2023-01-04 18:04:59.707 CET
2023-01-04 18:05:07.086 CET;1010223004170451;1,5;2023-01-04 18:05:07.226 CET
2023-01-04 18:06:21.315 CET;1010223004170606;1,6;2023-01-04 18:06:21.546 CET
2023-01-04 18:06:36.046 CET;1010223004170620;1,5;2023-01-04 18:06:36.255 CET
2023-01-04 18:06:58.404 CET;1010223004170643;1,6;2023-01-04 18:06:58.563 CET
2023-01-04 18:07:28.025 CET;1010223004170712;1,5;2023-01-04 18:07:28.255 CET
2023-01-04 18:07:35.414 CET;1010223004170720;1,6;2023-01-04 18:07:35.605 CET
2023-01-04 18:07:42.894 CET;1010223004170727;1,5;2023-01-04 18:07:42.974 CET
2023-01-04 18:08:12.624 CET;1010223004170757;1,6;2023-01-04 18:08:12.812 CET
2023-01-04 18:09:04.933 CET;1010223004170849;1,5;2023-01-04 18:09:04.971 CET
2023-01-04 18:09:19.923 CET;1010223004170904;1,6;2023-01-04 18:09:20.092 CET
2023-01-04 18:09:27.352 CET;1010223004170912;1,5;2023-01-04 18:09:27.542 CET
2023-01-04 18:09:42.253 CET;1010223004170927;1,6;2023-01-04 18:09:42.433 CET
2023-01-04 18:09:49.763 CET;1010223004170934;1,5;2023-01-04 18:09:49.862 CET
2023-01-04 18:10:04.621 CET;1010223004170949;1,6;2023-01-04 18:10:04.811 CET
2023-01-04 18:10:11.911 CET;1010223004170956;1,5;2023-01-04 18:10:12.171 CET
2023-01-04 18:10:56.841 CET;1010223004171041;1,6;2023-01-04 18:10:56.891 CET
2023-01-04 18:11:34.141 CET;1010223004171118;1,6;2023-01-04 18:11:34.341 CET
2023-01-04 18:11:56.331 CET;1010223004171141;1,5;2023-01-04 18:11:56.510 CET
2023-01-04 18:12:03.740 CET;1010223004171148;1,6;2023-01-04 18:12:03.861 CET
2023-01-04 18:12:18.950 CET;1010223004171203;1,6;2023-01-04 18:12:19.151 CET
2023-01-04 18:12:48.630 CET;1010223004171233;1,5;2023-01-04 18:12:48.740 CET
2023-01-04 18:13:25.900 CET;1010223004171310;1,5;2023-01-04 18:13:26.178 CET
2023-01-04 18:13:48.109 CET;1010223004171333;1,6;2023-01-04 18:13:48.339 CET
2023-01-04 18:14:10.668 CET;1010223004171355;1,5;2023-01-04 18:14:10.749 CET
2023-01-04 18:14:25.447 CET;1010223004171410;1,6;2023-01-04 18:14:25.707 CET
2023-01-04 18:14:40.348 CET;1010223004171425;1,5;2023-01-04 18:14:40.357 CET
2023-01-04 18:14:47.717 CET;1010223004171432;1,6;2023-01-04 18:14:47.937 CET
2023-01-04 18:17:47.744 CET;1010223004171732;1,5;2023-01-04 18:17:47.953 CET
2023-01-04 18:17:55.255 CET;1010223004171739;1,6;2023-01-04 18:17:55.382 CET
2023-01-04 18:20:02.982 CET;1010223004171947;1,6;2023-01-04 18:20:03.151 CET
2023-01-04 18:20:18.042 CET;1010223004172002;1,5;2023-01-04 18:20:18.200 CET
2023-01-04 18:20:33.052 CET;1010223004172017;1,6;2023-01-04 18:20:33.302 CET
2023-01-04 18:21:03.061 CET;1010223004172047;1,5;2023-01-04 18:21:03.220 CET
2023-01-04 18:21:10.430 CET;1010223004172055;1,6;2023-01-04 18:21:10.581 CET
2023-01-04 18:21:17.871 CET;1010223004172102;1,5;2023-01-04 18:21:18.039 CET
2023-01-04 18:21:55.480 CET;1010223004172140;1,5;2023-01-04 18:21:55.559 CET
2023-01-04 18:22:03.119 CET;1010223004172147;1,6;2023-01-04 18:22:03.160 CET
2023-01-04 18:22:17.700 CET;1010223004172202;1,5;2023-01-04 18:22:17.960 CET
2023-01-04 18:23:48.167 CET;1010223004172333;1,6;2023-01-04 18:23:48.437 CET
2023-01-04 18:25:19.056 CET;1010223004172503;1,5;2023-01-04 18:25:19.226 CET
2023-01-04 18:25:34.096 CET;1010223004172518;1,5;2023-01-04 18:25:34.367 CET
2023-01-04 18:25:49.276 CET;1010223004172534;1,5;2023-01-04 18:25:49.486 CET
2023-01-04 18:26:04.645 CET;1010223004172549;1,6;2023-01-04 18:26:04.756 CET
2023-01-04 18:26:19.786 CET;1010223004172604;1,5;2023-01-04 18:26:19.966 CET
2023-01-04 18:26:34.986 CET;1010223004172619;1,5;2023-01-04 18:26:35.065 CET
2023-01-04 18:26:42.506 CET;1010223004172627;1,6;2023-01-04 18:26:42.595 CET
2023-01-04 18:29:28.882 CET;1010223004172913;1,5;2023-01-04 18:29:28.911 CET
2023-01-04 18:29:36.471 CET;1010223004172921;1,6;2023-01-04 18:29:36.512 CET
2023-01-04 18:29:51.642 CET;1010223004172936;1,6;2023-01-04 18:29:51.792 CET
2023-01-04 18:30:06.802 CET;1010223004172951;1,6;2023-01-04 18:30:06.923 CET
2023-01-04 18:30:21.872 CET;1010223004173006;1,5;2023-01-04 18:30:21.953 CET
2023-01-04 18:30:37.191 CET;1010223004173021;1,6;2023-01-04 18:30:37.311 CET
2023-01-04 18:31:22.430 CET;1010223004173107;1,5;2023-01-04 18:31:22.591 CET
2023-01-04 18:31:52.740 CET;1010223004173137;1,6;2023-01-04 18:31:53.009 CET
2023-01-04 18:32:07.920 CET;1010223004173152;1,6;2023-01-04 18:32:08.049 CET
2023-01-04 18:32:45.710 CET;1010223004173230;1,5;2023-01-04 18:32:45.720 CET
2023-01-04 18:34:09.207 CET;1010223004173354;1,6;2023-01-04 18:34:09.316 CET
2023-01-04 18:34:24.398 CET;1010223004173409;1,6;2023-01-04 18:34:24.437 CET
2023-01-04 18:34:39.496 CET;1010223004173424;1,6;2023-01-04 18:34:39.637 CET
2023-01-04 18:47:53.043 CET;1010223004174731;1,7;2023-01-04 18:47:53.253 CET
2023-01-04 18:48:00.384 CET;1010223004174739;1,6;2023-01-04 18:48:00.612 CET
2023-01-04 18:48:52.753 CET;1010223004174833;1,7;2023-01-04 18:48:52.851 CET
2023-01-04 18:49:00.142 CET;1010223004174840;1,6;2023-01-04 18:49:00.292 CET
2023-01-04 18:49:07.612 CET;1010223004174848;1,7;2023-01-04 18:49:07.721 CET
2023-01-04 18:49:15.141 CET;1010223004174856;1,6;2023-01-04 18:49:15.252 CET
2023-01-04 18:49:44.451 CET;1010223004174926;1,7;2023-01-04 18:49:44.680 CET
2023-01-04 18:49:51.792 CET;1010223004174934;1,6;2023-01-04 18:49:52.052 CET
2023-01-04 18:50:21.671 CET;1010223004175004;1,7;2023-01-04 18:50:21.891 CET
2023-01-04 18:50:29.170 CET;1010223004175012;1,6;2023-01-04 18:50:29.329 CET
2023-01-04 19:05:02.786 CET;1010223004180447;1,7;2023-01-04 19:05:02.786 CET
2023-01-04 19:09:10.302 CET;1010223004180848;1,7;2023-01-04 19:09:10.621 CET
2023-01-04 19:09:17.782 CET;1010223004180856;1,6;2023-01-04 19:09:17.980 CET
2023-01-04 19:40:51.141 CET;1010223004183640;1,7;2023-01-04 19:40:58.839 CET
2023-01-04 19:41:15.131 CET;1010223004183703;1,6;2023-01-04 19:41:15.369 CET
2023-01-04 20:48:24.242 CET;1010123004194802;1,5;2023-01-04 20:48:24.381 CET
2023-01-04 20:48:31.710 CET;1010123004194809;1,6;2023-01-04 20:48:31.980 CET
2023-01-04 21:11:48.767 CET;1010123004201126;1,5;2023-01-04 21:11:48.947 CET
2023-01-04 21:11:56.138 CET;1010123004201134;1,6;2023-01-04 21:11:56.398 CET
2023-01-04 21:15:46.592 CET;1010123004201525;1,5;2023-01-04 21:15:46.832 CET
2023-01-04 21:15:54.072 CET;1010123004201532;1,6;2023-01-04 21:15:54.223 CET
2023-01-04 21:16:01.592 CET;1010123004201539;1,5;2023-01-04 21:16:01.683 CET
2023-01-04 21:16:09.003 CET;1010123004201547;1,6;2023-01-04 21:16:09.283 CET
2023-01-04 21:17:45.092 CET;1010123004201723;1,5;2023-01-04 21:17:45.282 CET
2023-01-04 21:17:52.721 CET;1010123004201730;1,6;2023-01-04 21:17:52.842 CET
2023-01-04 21:18:37.081 CET;1010123004201815;1,5;2023-01-04 21:18:37.359 CET
2023-01-04 21:18:44.371 CET;1010123004201822;1,6;2023-01-04 21:18:44.640 CET
2023-01-04 21:22:48.645 CET;1010123004202227;1,5;2023-01-04 21:22:48.894 CET
2023-01-04 21:22:55.946 CET;1010123004202235;1,6;2023-01-04 21:22:56.246 CET
2023-01-04 21:27:24.441 CET;1010123004202658;1,5;2023-01-04 21:27:24.641 CET
2023-01-04 21:27:31.832 CET;1010123004202705;1,6;2023-01-04 21:27:32.012 CET
2023-01-04 21:27:46.690 CET;1010123004202726;1,5;2023-01-04 21:27:46.799 CET
2023-01-04 21:27:54.059 CET;1010123004202733;1,6;2023-01-04 21:27:54.250 CET
2023-01-04 21:39:29.969 CET;1010123004203909;1,5;2023-01-04 21:39:30.209 CET
2023-01-04 21:39:37.469 CET;1010123004203916;1,6;2023-01-04 21:39:37.598 CET
2023-01-04 21:48:15.890 CET;1010123004204750;1,5;2023-01-04 21:48:16.019 CET
2023-01-04 21:48:23.380 CET;1010123004204758;1,6;2023-01-04 21:48:23.460 CET
2023-01-04 21:53:02.855 CET;1010223004205247;1,5;2023-01-04 21:53:03.055 CET
2023-01-04 21:53:10.325 CET;1010223004205255;1,6;2023-01-04 21:53:10.503 CET
