time;TraceabilityCode;Cylinder5MaxParalelismErrorInBDC;time.value
2023-01-04 14:55:38.029 CET;1010123004135232;-0,1;2023-01-04 14:55:38.198 CET
2023-01-04 14:56:00.289 CET;1010123004135538;-0,2;2023-01-04 14:56:00.519 CET
2023-01-04 14:56:22.207 CET;1010123004135600;-0,1;2023-01-04 14:56:22.427 CET
2023-01-04 14:56:51.818 CET;1010123004135629;-0,2;2023-01-04 14:56:51.957 CET
2023-01-04 14:56:59.167 CET;1010123004135637;-0,1;2023-01-04 14:56:59.398 CET
2023-01-04 14:57:28.607 CET;1010123004135706;-0,2;2023-01-04 14:57:28.825 CET
2023-01-04 14:57:36.026 CET;1010123004135714;-0,1;2023-01-04 14:57:36.187 CET
2023-01-04 14:57:58.127 CET;1010123004135736;-0,2;2023-01-04 14:57:58.276 CET
2023-01-04 14:58:05.437 CET;1010123004135743;-0,1;2023-01-04 14:58:05.637 CET
2023-01-04 14:58:49.825 CET;1010123004135828;-0,2;2023-01-04 14:58:50.105 CET
2023-01-04 14:58:57.206 CET;1010123004135835;-0,1;2023-01-04 14:58:57.474 CET
2023-01-04 14:59:11.865 CET;1010123004135850;-0,2;2023-01-04 14:59:12.115 CET
2023-01-04 14:59:33.964 CET;1010123004135912;-0,1;2023-01-04 14:59:34.114 CET
2023-01-04 14:59:41.285 CET;1010123004135919;-0,2;2023-01-04 14:59:41.483 CET
2023-01-04 14:59:56.114 CET;1010123004135934;-0,1;2023-01-04 14:59:56.362 CET
2023-01-04 15:00:03.463 CET;1010123004135941;-0,2;2023-01-04 15:00:03.703 CET
2023-01-04 15:00:47.453 CET;1010123004140025;-0,1;2023-01-04 15:00:47.723 CET
2023-01-04 15:00:54.842 CET;1010123004140033;-0,2;2023-01-04 15:00:54.993 CET
2023-01-04 15:01:16.792 CET;1010123004140055;-0,1;2023-01-04 15:01:16.992 CET
2023-01-04 15:01:24.142 CET;1010123004140102;-0,2;2023-01-04 15:01:24.361 CET
2023-01-04 15:01:31.423 CET;1010123004140109;-0,1;2023-01-04 15:01:31.641 CET
2023-01-04 15:01:38.753 CET;1010123004140117;-0,2;2023-01-04 15:01:38.921 CET
2023-01-04 15:01:46.032 CET;1010123004140124;-0,1;2023-01-04 15:01:46.272 CET
2023-01-04 15:01:53.502 CET;1010123004140131;-0,2;2023-01-04 15:01:53.651 CET
2023-01-04 15:03:03.460 CET;1010123004140221;-0,1;2023-01-04 15:03:03.641 CET
2023-01-04 15:03:10.841 CET;1010123004140228;-0,2;2023-01-04 15:03:10.930 CET
2023-01-04 15:09:17.196 CET;1010123004140843;-0,1;2023-01-04 15:09:17.256 CET
2023-01-04 15:10:08.855 CET;1010123004140947;-0,2;2023-01-04 15:10:09.075 CET
2023-01-04 15:10:53.434 CET;1010123004141023;-0,2;2023-01-04 15:10:53.614 CET
2023-01-04 15:11:08.243 CET;1010123004141038;-0,1;2023-01-04 15:11:08.374 CET
2023-01-04 15:11:23.023 CET;1010123004141102;-0,2;2023-01-04 15:11:23.163 CET
2023-01-04 15:12:24.552 CET;1010123004141202;-0,1;2023-01-04 15:12:24.841 CET
2023-01-04 15:12:32.032 CET;1010123004141209;-0,2;2023-01-04 15:12:32.200 CET
2023-01-04 15:12:46.881 CET;1010123004141224;-0,1;2023-01-04 15:12:47.081 CET
2023-01-04 15:12:54.361 CET;1010123004141232;-0,2;2023-01-04 15:12:54.520 CET
2023-01-04 15:13:38.621 CET;1010123004141316;-0,1;2023-01-04 15:13:38.750 CET
2023-01-04 15:13:45.950 CET;1010123004141323;-0,2;2023-01-04 15:13:46.210 CET
2023-01-04 15:13:53.349 CET;1010123004141331;-0,1;2023-01-04 15:13:53.490 CET
2023-01-04 15:14:00.730 CET;1010123004141338;-0,2;2023-01-04 15:14:00.940 CET
2023-01-04 15:14:08.079 CET;1010123004141346;-0,1;2023-01-04 15:14:08.279 CET
2023-01-04 15:14:15.509 CET;1010123004141353;-0,2;2023-01-04 15:14:15.720 CET
2023-01-04 15:14:23.039 CET;1010123004141401;-0,1;2023-01-04 15:14:23.088 CET
2023-01-04 15:14:30.259 CET;1010123004141408;-0,2;2023-01-04 15:14:30.529 CET
2023-01-04 15:14:59.908 CET;1010123004141437;-0,1;2023-01-04 15:15:00.049 CET
2023-01-04 15:15:22.059 CET;1010123004141500;-0,2;2023-01-04 15:15:22.298 CET
2023-01-04 15:16:28.596 CET;1010123004141606;-0,1;2023-01-04 15:16:28.846 CET
2023-01-04 15:16:50.826 CET;1010123004141628;-0,2;2023-01-04 15:16:50.937 CET
2023-01-04 15:21:33.822 CET;1010123004142118;-0,2;2023-01-04 15:21:34.022 CET
2023-01-04 15:23:20.279 CET;1010123004142215;-0,1;2023-01-04 15:23:20.598 CET
2023-01-04 15:25:54.776 CET;1010123004142534;-0,1;2023-01-04 15:25:54.927 CET
2023-01-04 15:26:02.207 CET;1010123004142541;-0,2;2023-01-04 15:26:02.377 CET
2023-01-04 15:26:09.607 CET;1010123004142548;-0,1;2023-01-04 15:26:09.806 CET
2023-01-04 15:26:24.427 CET;1010123004142602;-0,2;2023-01-04 15:26:24.618 CET
2023-01-04 15:26:39.167 CET;1010123004142617;-0,1;2023-01-04 15:26:39.348 CET
2023-01-04 15:26:46.667 CET;1010123004142624;-0,2;2023-01-04 15:26:46.776 CET
2023-01-04 15:27:45.796 CET;1010123004142723;-0,1;2023-01-04 15:27:46.055 CET
2023-01-04 15:28:00.565 CET;1010123004142738;-0,2;2023-01-04 15:28:00.785 CET
2023-01-04 15:28:15.365 CET;1010123004142753;-0,1;2023-01-04 15:28:15.494 CET
2023-01-04 15:28:29.966 CET;1010123004142808;-0,2;2023-01-04 15:28:30.224 CET
2023-01-04 15:28:59.684 CET;1010123004142837;-0,1;2023-01-04 15:28:59.815 CET
2023-01-04 15:29:07.075 CET;1010123004142845;-0,2;2023-01-04 15:29:07.253 CET
2023-01-04 15:29:14.404 CET;1010123004142852;-0,1;2023-01-04 15:29:14.625 CET
2023-01-04 15:29:21.773 CET;1010123004142859;-0,2;2023-01-04 15:29:21.973 CET
2023-01-04 15:30:06.063 CET;1010123004142944;-0,1;2023-01-04 15:30:06.223 CET
2023-01-04 15:30:20.903 CET;1010123004142959;-0,2;2023-01-04 15:30:21.101 CET
2023-01-04 15:30:28.292 CET;1010123004143006;-0,1;2023-01-04 15:30:28.542 CET
2023-01-04 15:30:35.743 CET;1010123004143013;-0,2;2023-01-04 15:30:35.901 CET
2023-01-04 15:31:05.263 CET;1010123004143043;-0,1;2023-01-04 15:31:05.502 CET
2023-01-04 15:31:12.653 CET;1010123004143050;-0,2;2023-01-04 15:31:12.861 CET
2023-01-04 15:31:27.532 CET;1010123004143105;-0,1;2023-01-04 15:31:27.572 CET
2023-01-04 15:31:57.191 CET;1010123004143135;-0,2;2023-01-04 15:31:57.332 CET
2023-01-04 15:32:34.240 CET;1010123004143212;-0,1;2023-01-04 15:32:34.371 CET
2023-01-04 15:47:21.095 CET;1010123004143241;-0,1;2023-01-04 15:47:21.345 CET
2023-01-04 15:47:21.095 CET;1010123004143241;-0,2;2023-01-04 15:47:28.694 CET
2023-01-04 15:47:55.855 CET;1010123004144604;-0,1;2023-01-04 15:48:03.434 CET
2023-01-04 15:48:10.904 CET;1010123004144709;-0,2;2023-01-04 15:48:18.535 CET
2023-01-04 15:49:33.062 CET;1010123004144802;-0,2;2023-01-04 15:49:33.242 CET
2023-01-04 15:49:47.842 CET;1010123004144825;-0,1;2023-01-04 15:49:47.993 CET
2023-01-04 15:50:02.653 CET;1010123004144847;-0,2;2023-01-04 15:50:02.792 CET
2023-01-04 15:50:09.933 CET;1010123004144948;-0,1;2023-01-04 15:50:10.153 CET
2023-01-04 15:50:24.742 CET;1010123004145002;-0,2;2023-01-04 15:50:24.871 CET
2023-01-04 15:50:39.601 CET;1010123004145017;-0,1;2023-01-04 15:50:39.742 CET
2023-01-04 15:51:01.782 CET;1010123004145039;-0,2;2023-01-04 15:51:01.992 CET
2023-01-04 15:51:23.970 CET;1010123004145101;-0,1;2023-01-04 15:51:24.141 CET
2023-01-04 15:51:46.141 CET;1010123004145124;-0,2;2023-01-04 15:51:46.230 CET
2023-01-04 15:52:00.790 CET;1010123004145139;-0,1;2023-01-04 15:52:01.029 CET
2023-01-04 15:52:22.960 CET;1010123004145201;-0,2;2023-01-04 15:52:23.108 CET
2023-01-04 15:52:45.259 CET;1010123004145223;-0,1;2023-01-04 15:52:45.428 CET
2023-01-04 15:52:52.598 CET;1010123004145230;-0,2;2023-01-04 15:52:52.789 CET
2023-01-04 15:53:22.328 CET;1010123004145300;-0,1;2023-01-04 15:53:22.398 CET
2023-01-04 15:53:44.678 CET;1010123004145322;-0,2;2023-01-04 15:53:44.799 CET
2023-01-04 15:53:52.088 CET;1010123004145329;-0,1;2023-01-04 15:53:52.147 CET
2023-01-04 15:54:36.657 CET;1010123004145414;-0,2;2023-01-04 15:54:36.707 CET
2023-01-04 15:54:58.826 CET;1010123004145436;-0,1;2023-01-04 15:54:58.957 CET
2023-01-04 15:55:13.627 CET;1010123004145451;-0,2;2023-01-04 15:55:13.826 CET
2023-01-04 15:55:20.986 CET;1010123004145459;-0,1;2023-01-04 15:55:21.186 CET
2023-01-04 15:55:58.035 CET;1010123004145536;-0,2;2023-01-04 15:55:58.244 CET
2023-01-04 15:56:27.674 CET;1010123004145605;-0,1;2023-01-04 15:56:27.904 CET
2023-01-04 15:56:35.154 CET;1010123004145613;-0,2;2023-01-04 15:56:35.285 CET
2023-01-04 15:56:42.525 CET;1010123004145620;-0,1;2023-01-04 15:56:42.704 CET
2023-01-04 15:56:49.904 CET;1010123004145627;-0,2;2023-01-04 15:56:50.073 CET
2023-01-04 15:56:57.224 CET;1010123004145635;-0,1;2023-01-04 15:56:57.424 CET
2023-01-04 15:57:04.595 CET;1010123004145642;-0,2;2023-01-04 15:57:04.714 CET
2023-01-04 15:57:19.315 CET;1010123004145657;-0,1;2023-01-04 15:57:19.584 CET
2023-01-04 15:57:26.884 CET;1010123004145705;-0,2;2023-01-04 15:57:27.032 CET
2023-01-04 15:58:11.313 CET;1010123004145749;-0,1;2023-01-04 15:58:11.513 CET
2023-01-04 15:58:26.062 CET;1010123004145804;-0,2;2023-01-04 15:58:26.221 CET
2023-01-04 15:58:33.493 CET;1010123004145811;-0,1;2023-01-04 15:58:33.681 CET
2023-01-04 15:58:41.092 CET;1010123004145819;-0,2;2023-01-04 15:58:41.201 CET
2023-01-04 15:58:48.492 CET;1010123004145826;-0,1;2023-01-04 15:58:48.632 CET
2023-01-04 15:58:55.903 CET;1010123004145833;-0,2;2023-01-04 15:58:56.072 CET
2023-01-04 15:59:40.371 CET;1010123004145918;-0,1;2023-01-04 15:59:40.572 CET
2023-01-04 15:59:55.240 CET;1010123004145933;-0,2;2023-01-04 15:59:55.440 CET
2023-01-04 16:00:47.540 CET;1010123004150032;-0,1;2023-01-04 16:00:47.760 CET
2023-01-04 16:01:02.849 CET;1010123004150046;-0,1;2023-01-04 16:01:03.130 CET
2023-01-04 16:01:10.359 CET;1010123004150053;-0,2;2023-01-04 16:01:10.479 CET
2023-01-04 16:01:22.490 CET;1010123004150108;0;2023-01-04 16:01:30.209 CET
2023-01-04 16:06:36.155 CET;1010123004150519;-0,2;2023-01-04 16:06:36.325 CET
2023-01-04 16:06:36.155 CET;1010123004150519;-0,1;2023-01-04 16:06:43.845 CET
2023-01-04 16:14:34.096 CET;1010123004150917;-0,1;2023-01-04 16:14:41.526 CET
2023-01-04 16:15:14.085 CET;1010123004151449;-0,2;2023-01-04 16:15:14.234 CET
2023-01-04 16:15:36.315 CET;1010123004151513;-0,1;2023-01-04 16:15:36.415 CET
2023-01-04 16:15:43.895 CET;1010123004151521;-0,2;2023-01-04 16:15:44.016 CET
2023-01-04 16:15:51.285 CET;1010123004151529;0;2023-01-04 16:15:51.525 CET
2023-01-04 16:15:58.644 CET;1010123004151536;-0,1;2023-01-04 16:15:58.834 CET
2023-01-04 16:16:06.075 CET;1010123004151543;-0,2;2023-01-04 16:16:06.224 CET
2023-01-04 16:16:13.505 CET;1010123004151551;-0,1;2023-01-04 16:16:13.694 CET
2023-01-04 16:16:28.463 CET;1010123004151606;-0,2;2023-01-04 16:16:28.644 CET
2023-01-04 16:16:43.513 CET;1010123004151621;-0,1;2023-01-04 16:16:43.684 CET
2023-01-04 16:18:42.022 CET;1010123004151820;-0,2;2023-01-04 16:18:42.240 CET
2023-01-04 16:18:49.282 CET;1010123004151827;-0,1;2023-01-04 16:18:49.532 CET
2023-01-04 16:19:18.822 CET;1010123004151857;-0,2;2023-01-04 16:19:18.960 CET
2023-01-04 16:19:26.171 CET;1010123004151904;-0,1;2023-01-04 16:19:26.321 CET
2023-01-04 16:28:09.173 CET;1010123004151948;-0,2;2023-01-04 16:28:16.742 CET
2023-01-04 16:28:25.223 CET;1010123004151956;-0,1;2023-01-04 16:28:32.802 CET
2023-01-04 16:28:34.282 CET;1010123004152748;-0,2;2023-01-04 16:28:41.941 CET
2023-01-04 16:29:49.520 CET;1010123004152824;-0,1;2023-01-04 16:29:49.710 CET
2023-01-04 16:30:04.341 CET;1010123004152938;-0,2;2023-01-04 16:30:04.490 CET
2023-01-04 16:30:11.821 CET;1010123004152949;-0,1;2023-01-04 16:30:12.029 CET
2023-01-04 16:32:02.489 CET;1010123004153140;-0,2;2023-01-04 16:32:02.657 CET
2023-01-04 16:32:09.819 CET;1010123004153147;-0,1;2023-01-04 16:32:10.017 CET
2023-01-04 16:32:17.128 CET;1010123004153155;-0,2;2023-01-04 16:32:17.388 CET
2023-01-04 16:32:24.477 CET;1010123004153202;-0,1;2023-01-04 16:32:24.737 CET
2023-01-04 16:32:39.217 CET;1010123004153217;-0,2;2023-01-04 16:32:39.298 CET
2023-01-04 16:32:46.747 CET;1010123004153224;-0,1;2023-01-04 16:32:46.818 CET
2023-01-04 16:33:09.096 CET;1010123004153246;-0,2;2023-01-04 16:33:09.216 CET
2023-01-04 16:33:16.346 CET;1010123004153254;-0,1;2023-01-04 16:33:16.575 CET
2023-01-04 16:33:30.957 CET;1010123004153309;-0,2;2023-01-04 16:33:31.135 CET
2023-01-04 16:34:29.145 CET;1010123004153414;-0,2;2023-01-04 16:34:29.355 CET
2023-01-04 16:34:50.625 CET;1010123004153435;-0,1;2023-01-04 16:34:50.875 CET
2023-01-04 16:35:12.305 CET;1010123004153457;-0,2;2023-01-04 16:35:12.555 CET
2023-01-04 16:47:32.023 CET;1010123004154710;-0,1;2023-01-04 16:47:32.183 CET
2023-01-04 16:47:39.433 CET;1010123004154717;-0,2;2023-01-04 16:47:39.552 CET
2023-01-04 16:47:54.272 CET;1010123004154732;-0,1;2023-01-04 16:47:54.441 CET
2023-01-04 16:48:01.762 CET;1010123004154739;-0,2;2023-01-04 16:48:01.871 CET
2023-01-04 16:48:16.562 CET;1010123004154754;-0,1;2023-01-04 16:48:16.750 CET
2023-01-04 16:48:23.941 CET;1010123004154802;-0,2;2023-01-04 16:48:24.111 CET
2023-01-04 16:48:31.351 CET;1010123004154809;-0,1;2023-01-04 16:48:31.542 CET
2023-01-04 16:48:53.571 CET;1010123004154831;-0,2;2023-01-04 16:48:53.710 CET
2023-01-04 16:49:00.960 CET;1010123004154839;-0,1;2023-01-04 16:49:01.071 CET
2023-01-04 16:49:08.341 CET;1010123004154846;-0,2;2023-01-04 16:49:08.520 CET
2023-01-04 16:49:37.869 CET;1010123004154916;-0,1;2023-01-04 16:49:38.019 CET
2023-01-04 16:49:45.299 CET;1010123004154923;-0,2;2023-01-04 16:49:45.460 CET
2023-01-04 16:49:52.710 CET;1010123004154930;-0,1;2023-01-04 16:49:52.828 CET
2023-01-04 16:50:00.230 CET;1010123004154938;-0,2;2023-01-04 16:50:00.259 CET
2023-01-04 16:50:07.579 CET;1010123004154945;-0,1;2023-01-04 16:50:07.709 CET
2023-01-04 16:50:22.408 CET;1010123004155000;-0,2;2023-01-04 16:50:22.598 CET
2023-01-04 16:50:29.799 CET;1010123004155007;-0,1;2023-01-04 16:50:30.029 CET
2023-01-04 16:50:37.078 CET;1010123004155015;-0,2;2023-01-04 16:50:37.309 CET
2023-01-04 16:50:51.838 CET;1010123004155030;-0,1;2023-01-04 16:50:52.028 CET
2023-01-04 16:51:06.868 CET;1010123004155044;-0,2;2023-01-04 16:51:07.078 CET
2023-01-04 16:51:14.279 CET;1010123004155052;-0,1;2023-01-04 16:51:14.437 CET
2023-01-04 16:52:20.868 CET;1010123004155159;-0,2;2023-01-04 16:52:21.066 CET
2023-01-04 16:52:35.596 CET;1010123004155213;-0,1;2023-01-04 16:52:35.796 CET
2023-01-04 16:53:05.766 CET;1010123004155250;-0,1;2023-01-04 16:53:05.966 CET
2023-01-04 16:53:21.226 CET;1010123004155304;-0,2;2023-01-04 16:53:21.395 CET
2023-01-04 16:53:28.585 CET;1010123004155311;-0,1;2023-01-04 16:53:28.756 CET
2023-01-04 16:53:43.196 CET;1010123004155326;-0,2;2023-01-04 16:53:43.385 CET
2023-01-04 16:53:50.665 CET;1010123004155333;-0,1;2023-01-04 16:53:50.825 CET
2023-01-04 16:53:58.065 CET;1010123004155340;-0,2;2023-01-04 16:53:58.194 CET
2023-01-04 16:54:12.765 CET;1010123004155355;-0,1;2023-01-04 16:54:12.984 CET
2023-01-04 16:54:34.944 CET;1010123004155417;-0,2;2023-01-04 16:54:35.075 CET
2023-01-04 16:54:42.424 CET;1010123004155424;-0,1;2023-01-04 16:54:42.605 CET
2023-01-04 16:54:49.765 CET;1010123004155431;-0,2;2023-01-04 16:54:49.954 CET
2023-01-04 16:54:57.243 CET;1010123004155438;-0,1;2023-01-04 16:54:57.394 CET
2023-01-04 16:55:19.293 CET;1010123004155500;-0,2;2023-01-04 16:55:19.563 CET
2023-01-04 16:55:26.733 CET;1010123004155507;-0,1;2023-01-04 16:55:26.923 CET
2023-01-04 16:55:56.372 CET;1010123004155536;-0,2;2023-01-04 16:55:56.513 CET
2023-01-04 16:56:03.663 CET;1010123004155543;-0,1;2023-01-04 16:56:03.872 CET
2023-01-04 16:56:33.302 CET;1010123004155612;-0,2;2023-01-04 16:56:33.480 CET
2023-01-04 16:56:40.701 CET;1010123004155619;-0,1;2023-01-04 16:56:40.911 CET
2023-01-04 17:20:04.023 CET;1010123004155626;-0,1;2023-01-04 17:20:14.421 CET
2023-01-04 17:20:22.703 CET;1010123004155648;-0,2;2023-01-04 17:20:22.933 CET
2023-01-04 17:20:29.993 CET;1010123004161948;-0,1;2023-01-04 17:20:30.233 CET
2023-01-04 17:21:53.450 CET;1010123004162138;-0,2;2023-01-04 17:21:53.740 CET
2023-01-04 17:22:00.881 CET;1010123004162145;-0,1;2023-01-04 17:22:01.099 CET
2023-01-04 17:22:16.371 CET;1010123004162200;-0,1;2023-01-04 17:22:16.559 CET
2023-01-04 17:22:23.740 CET;1010123004162207;-0,2;2023-01-04 17:22:23.910 CET
2023-01-04 17:23:56.029 CET;1010123004162341;-0,2;2023-01-04 17:23:56.408 CET
2023-01-04 17:24:03.459 CET;1010123004162348;-0,1;2023-01-04 17:24:03.588 CET
2023-01-04 17:24:10.769 CET;1010123004162355;0;2023-01-04 17:24:10.959 CET
2023-01-04 17:24:26.177 CET;1010123004162409;-0,1;2023-01-04 17:24:26.398 CET
2023-01-04 17:24:40.997 CET;1010123004162424;-0,2;2023-01-04 17:24:41.197 CET
2023-01-04 17:24:55.898 CET;1010123004162438;-0,1;2023-01-04 17:24:55.997 CET
2023-01-04 17:25:03.348 CET;1010123004162445;-0,2;2023-01-04 17:25:03.517 CET
2023-01-04 17:25:10.788 CET;1010123004162452;-0,1;2023-01-04 17:25:10.947 CET
2023-01-04 17:25:25.487 CET;1010123004162507;-0,2;2023-01-04 17:25:25.757 CET
2023-01-04 17:25:33.118 CET;1010123004162514;-0,1;2023-01-04 17:25:33.197 CET
2023-01-04 17:26:25.096 CET;1010123004162604;-0,2;2023-01-04 17:26:25.286 CET
2023-01-04 17:26:32.457 CET;1010123004162612;-0,1;2023-01-04 17:26:32.706 CET
2023-01-04 17:27:09.387 CET;1010123004162641;-0,2;2023-01-04 17:27:09.506 CET
2023-01-04 17:28:08.135 CET;1010123004162747;-0,1;2023-01-04 17:28:08.394 CET
2023-01-04 17:28:22.865 CET;1010123004162802;-0,2;2023-01-04 17:28:23.105 CET
2023-01-04 17:28:37.494 CET;1010123004162817;-0,1;2023-01-04 17:28:37.753 CET
2023-01-04 17:29:21.654 CET;1010123004162901;-0,2;2023-01-04 17:29:21.924 CET
2023-01-04 17:29:29.134 CET;1010123004162908;-0,1;2023-01-04 17:29:29.303 CET
2023-01-04 17:29:36.634 CET;1010123004162915;-0,2;2023-01-04 17:29:36.783 CET
2023-01-04 17:29:43.963 CET;1010123004162923;-0,1;2023-01-04 17:29:44.164 CET
2023-01-04 17:29:51.243 CET;1010123004162930;-0,2;2023-01-04 17:29:51.503 CET
2023-01-04 17:29:58.834 CET;1010123004162938;-0,1;2023-01-04 17:29:58.953 CET
2023-01-04 17:30:06.194 CET;1010123004162945;-0,2;2023-01-04 17:30:06.392 CET
2023-01-04 17:30:28.392 CET;1010123004163007;-0,1;2023-01-04 17:30:28.552 CET
2023-01-04 17:30:35.753 CET;1010123004163014;-0,2;2023-01-04 17:30:35.921 CET
2023-01-04 17:30:43.213 CET;1010123004163022;-0,1;2023-01-04 17:30:43.352 CET
2023-01-04 17:30:50.513 CET;1010123004163029;-0,2;2023-01-04 17:30:50.713 CET
2023-01-04 17:31:05.322 CET;1010123004163044;-0,1;2023-01-04 17:31:05.513 CET
2023-01-04 17:31:12.792 CET;1010123004163051;-0,2;2023-01-04 17:31:12.963 CET
2023-01-04 17:31:27.512 CET;1010123004163106;-0,1;2023-01-04 17:31:27.681 CET
2023-01-04 17:31:35.052 CET;1010123004163113;-0,2;2023-01-04 17:31:35.201 CET
2023-01-04 17:31:49.732 CET;1010123004163128;-0,1;2023-01-04 17:31:49.992 CET
2023-01-04 17:31:57.220 CET;1010123004163136;-0,2;2023-01-04 17:31:57.359 CET
2023-01-04 17:32:04.460 CET;1010123004163143;-0,1;2023-01-04 17:32:04.710 CET
2023-01-04 17:32:19.250 CET;1010123004163158;-0,2;2023-01-04 17:32:19.440 CET
2023-01-04 17:32:33.871 CET;1010123004163213;-0,1;2023-01-04 17:32:34.081 CET
2023-01-04 17:32:48.591 CET;1010123004163227;-0,2;2023-01-04 17:32:48.790 CET
2023-01-04 17:32:56.039 CET;1010123004163235;-0,1;2023-01-04 17:32:56.190 CET
2023-01-04 17:33:03.400 CET;1010123004163242;-0,2;2023-01-04 17:33:03.578 CET
2023-01-04 17:33:10.769 CET;1010123004163250;-0,1;2023-01-04 17:33:10.960 CET
2023-01-04 17:33:18.059 CET;1010123004163257;-0,2;2023-01-04 17:33:18.319 CET
2023-01-04 17:33:25.440 CET;1010123004163304;-0,1;2023-01-04 17:33:25.680 CET
2023-01-04 17:33:40.220 CET;1010123004163319;-0,2;2023-01-04 17:33:40.440 CET
2023-01-04 17:33:47.630 CET;1010123004163327;-0,1;2023-01-04 17:33:47.829 CET
2023-01-04 17:33:54.999 CET;1010123004163334;-0,2;2023-01-04 17:33:55.108 CET
