,time,TraceabilityCode,PressForceValueRL,time.value
14992,2023-02-09 21:25:37.661,1010123040202450,17.0,2023-02-09 21:25:42.311
14993,2023-02-09 21:25:46.092,1010123040202459,15.7,2023-02-09 21:25:50.720
14994,2023-02-09 21:25:54.661,1010123040202507,16.5,2023-02-09 21:25:59.280
14995,2023-02-09 21:26:21.720,1010123040202516,16.2,2023-02-09 21:26:26.381
14996,2023-02-09 21:26:30.081,1010123040202524,16.5,2023-02-09 21:26:34.811
14997,2023-02-09 21:26:38.302,1010123040202533,16.2,2023-02-09 21:26:42.970
14998,2023-02-09 21:26:54.921,1010123040202550,16.5,2023-02-09 21:26:59.601
14999,2023-02-09 21:27:03.220,1010123040202558,17.0,2023-02-09 21:27:07.921
15000,2023-02-09 21:27:11.680,1010123040202606,16.5,2023-02-09 21:27:16.319
15001,2023-02-09 21:27:20.210,1010123040202615,16.0,2023-02-09 21:27:24.881
15002,2023-02-09 21:27:28.710,1010123040202623,16.2,2023-02-09 21:27:33.351
15003,2023-02-09 21:27:37.141,1010123040202650,16.5,2023-02-09 21:27:41.760
15004,2023-02-09 21:27:54.081,1010123040202707,16.2,2023-02-09 21:27:58.720
15005,2023-02-09 21:28:10.990,1010123040202724,16.0,2023-02-09 21:28:15.680
15006,2023-02-09 21:28:19.490,1010123040202732,16.8,2023-02-09 21:28:24.158
15007,2023-02-09 21:28:28.079,1010123040202741,16.0,2023-02-09 21:28:32.720
15008,2023-02-09 21:28:36.480,1010123040202749,15.7,2023-02-09 21:28:41.118
15009,2023-02-09 21:28:45.099,1010123040202757,16.0,2023-02-09 21:28:49.759
15010,2023-02-09 21:28:53.650,1010123040202806,16.5,2023-02-09 21:28:58.309
15011,2023-02-09 21:29:02.119,1010123040202814,16.2,2023-02-09 21:29:06.799
15012,2023-02-09 21:35:16.365,1010123040202823,14.9,2023-02-09 21:35:22.013
15013,2023-02-09 21:35:36.914,1010123040202831,15.4,2023-02-09 21:35:41.604
15014,2023-02-09 21:40:06.809,1010123040202849,14.4,2023-02-09 21:40:11.460
15015,2023-02-09 21:40:16.029,1010123040202857,14.9,2023-02-09 21:40:20.737
15016,2023-02-09 21:40:24.569,1010123040202905,15.7,2023-02-09 21:40:29.299
15017,2023-02-09 21:40:33.098,1010123040203506,14.6,2023-02-09 21:40:37.848
15018,2023-02-09 21:40:50.239,1010123040204004,15.7,2023-02-09 21:40:54.977
15019,2023-02-09 21:40:58.578,1010123040204012,16.0,2023-02-09 21:41:03.207
15020,2023-02-09 21:41:07.078,1010123040204020,15.4,2023-02-09 21:41:11.767
15021,2023-02-09 21:41:15.539,1010123040204029,15.2,2023-02-09 21:41:20.167
15022,2023-02-09 21:41:24.028,1010123040204037,14.9,2023-02-09 21:41:28.648
15023,2023-02-09 21:41:32.398,1010123040204046,15.4,2023-02-09 21:41:37.036
15024,2023-02-09 21:41:40.917,1010123040204054,15.2,2023-02-09 21:41:45.607
15025,2023-02-09 21:41:49.578,1010123040204103,14.9,2023-02-09 21:41:54.316
15026,2023-02-09 21:41:58.007,1010123040204111,15.7,2023-02-09 21:42:02.726
15027,2023-02-09 21:42:15.048,1010123040204128,15.2,2023-02-09 21:42:19.767
15028,2023-02-09 21:42:32.197,1010123040204145,15.7,2023-02-09 21:42:36.878
15029,2023-02-09 21:42:40.558,1010123040204154,14.9,2023-02-09 21:42:45.217
15030,2023-02-09 21:42:53.707,1010223040204219,15.4,2023-02-09 21:42:58.326
15031,2023-02-09 21:52:16.430,1010223040205050,14.6,2023-02-09 21:52:21.029
15032,2023-02-09 21:52:24.950,1010223040205123,14.9,2023-02-09 21:52:29.619
15033,2023-02-09 21:52:33.559,1010223040205130,15.2,2023-02-09 21:52:38.178
15034,2023-02-09 21:52:59.819,1010223040205211,15.4,2023-02-09 21:53:04.499
15035,2023-02-09 21:53:17.029,1010223040205230,15.2,2023-02-09 21:53:21.697
15036,2023-02-09 21:53:25.469,1010223040205238,14.9,2023-02-09 21:53:30.177
15037,2023-02-09 21:53:34.108,1010223040205247,15.4,2023-02-09 21:53:38.818
15038,2023-02-09 21:53:50.878,1010223040205304,15.2,2023-02-09 21:53:55.457
15039,2023-02-09 21:54:16.348,1010223040205329,14.9,2023-02-09 21:54:21.068
15040,2023-02-09 21:54:38.278,1010223040205403,15.4,2023-02-09 21:54:42.907
15041,2023-02-09 21:55:03.058,1010223040205428,16.2,2023-02-09 21:55:07.717
15042,2023-02-09 21:55:12.267,1010223040205435,14.9,2023-02-09 21:55:16.897
15043,2023-02-09 21:55:20.977,1010223040205442,15.2,2023-02-09 21:55:25.697
15044,2023-02-09 21:55:29.447,1010223040205449,16.2,2023-02-09 21:55:34.187
15045,2023-02-09 21:55:37.868,1010223040205456,15.2,2023-02-09 21:55:42.586
15046,2023-02-09 21:56:03.236,1010223040205518,15.7,2023-02-09 21:56:07.865
15047,2023-02-09 21:56:20.214,1010223040205533,15.2,2023-02-09 21:56:24.904
15048,2023-02-09 21:56:28.684,1010223040205542,16.2,2023-02-09 21:56:33.384
15049,2023-02-09 21:56:37.295,1010223040205550,15.2,2023-02-09 21:56:41.944
15050,2023-02-09 21:56:45.716,1010223040205559,15.4,2023-02-09 21:56:50.345
15051,2023-02-09 21:57:02.716,1010223040205607,15.2,2023-02-09 21:57:07.345
15052,2023-02-09 22:01:41.779,1010223040205624,16.0,2023-02-09 22:01:46.519
15053,2023-02-09 22:01:50.108,1010223040205633,15.4,2023-02-09 22:01:54.819
15054,2023-02-09 22:01:58.489,1010223040205641,14.9,2023-02-09 22:02:03.157
15055,2023-02-09 22:02:23.509,1010223040205707,15.2,2023-02-09 22:02:28.108
15056,2023-02-09 22:02:39.459,1010223040205715,14.9,2023-02-09 22:02:44.158
15057,2023-02-09 22:02:48.809,1010223040205730,15.7,2023-02-09 22:02:53.479
15058,2023-02-09 22:02:57.289,1010223040210138,14.9,2023-02-09 22:03:01.868
15059,2023-02-09 22:03:05.848,1010223040210209,15.2,2023-02-09 22:03:10.588
15060,2023-02-09 22:03:22.737,1010223040210236,15.4,2023-02-09 22:03:27.387
15061,2023-02-09 22:03:31.407,1010223040210244,15.7,2023-02-09 22:03:36.026
15062,2023-02-09 22:03:39.788,1010223040210253,14.9,2023-02-09 22:03:44.427
15063,2023-02-09 22:03:48.128,1010223040210301,15.7,2023-02-09 22:03:52.826
15064,2023-02-09 22:03:56.588,1010223040210310,15.2,2023-02-09 22:04:01.217
15065,2023-02-09 22:04:05.068,1010223040210318,15.4,2023-02-09 22:04:09.788
15066,2023-02-09 22:04:13.588,1010223040210327,15.7,2023-02-09 22:04:18.196
15067,2023-02-09 22:04:22.197,1010223040210335,15.4,2023-02-09 22:04:26.826
15068,2023-02-09 22:04:30.877,1010223040210344,15.7,2023-02-09 22:04:35.546
15069,2023-02-09 22:04:39.296,1010223040210352,15.4,2023-02-09 22:04:44.026
15070,2023-02-09 22:04:56.486,1010223040210409,14.9,2023-02-09 22:05:01.155
15071,2023-02-09 22:05:04.867,1010223040210418,15.2,2023-02-09 22:05:09.546
15072,2023-02-09 22:05:13.516,1010223040210426,15.4,2023-02-09 22:05:18.186
15073,2023-02-09 22:05:30.385,1010223040210443,16.2,2023-02-09 22:05:34.996
15074,2023-02-09 22:05:47.055,1010223040210501,14.9,2023-02-09 22:05:51.723
15075,2023-02-09 22:05:55.384,1010223040210509,16.0,2023-02-09 22:06:00.124
15076,2023-02-09 22:06:03.823,1010223040210517,15.7,2023-02-09 22:06:08.513
15077,2023-02-09 22:06:20.992,1010223040210534,15.4,2023-02-09 22:06:25.700
15078,2023-02-09 22:06:29.322,1010223040210543,16.2,2023-02-09 22:06:33.951
15079,2023-02-09 22:06:38.002,1010223040210551,15.4,2023-02-09 22:06:42.661
15080,2023-02-09 22:06:46.421,1010223040210559,16.0,2023-02-09 22:06:51.061
15081,2023-02-09 22:07:03.341,1010223040210616,15.4,2023-02-09 22:07:07.950
15082,2023-02-09 22:07:11.881,1010223040210625,16.2,2023-02-09 22:07:16.510
15083,2023-02-09 22:07:20.428,1010223040210633,15.4,2023-02-09 22:07:25.078
15084,2023-02-09 22:07:28.809,1010223040210642,15.2,2023-02-09 22:07:33.477
15085,2023-02-09 22:07:37.438,1010223040210650,15.7,2023-02-09 22:07:42.108
15086,2023-02-09 22:07:45.999,1010223040210659,16.0,2023-02-09 22:07:50.667
15087,2023-02-09 22:07:54.516,1010223040210707,15.2,2023-02-09 22:07:59.226
15088,2023-02-09 22:08:02.907,1010223040210716,16.0,2023-02-09 22:08:07.627
15089,2023-02-09 22:08:11.357,1010223040210724,14.9,2023-02-09 22:08:16.115
15090,2023-02-09 22:08:28.345,1010223040210741,16.5,2023-02-09 22:08:32.984
15091,2023-02-09 22:08:36.815,1010223040210750,16.2,2023-02-09 22:08:41.546
15092,2023-02-09 22:08:45.385,1010223040210758,15.7,2023-02-09 22:08:50.032
15093,2023-02-09 22:09:02.523,1010223040210815,16.0,2023-02-09 22:09:07.223
15094,2023-02-09 22:09:11.023,1010223040210824,16.2,2023-02-09 22:09:15.703
15095,2023-02-09 22:09:19.631,1010223040210833,15.2,2023-02-09 22:09:24.351
15096,2023-02-09 22:09:28.072,1010223040210841,15.4,2023-02-09 22:09:32.661
15097,2023-02-09 22:09:36.461,1010223040210849,15.7,2023-02-09 22:09:41.211
15098,2023-02-09 22:09:45.042,1010223040210858,15.4,2023-02-09 22:09:49.789
15099,2023-02-09 22:09:53.450,1010223040210907,16.0,2023-02-09 22:09:58.099
15100,2023-02-09 22:10:01.940,1010223040210915,15.2,2023-02-09 22:10:06.579
15101,2023-02-09 22:10:10.650,1010223040210924,15.4,2023-02-09 22:10:15.390
15102,2023-02-09 22:10:18.969,1010223040210932,15.7,2023-02-09 22:10:23.628
15103,2023-02-09 22:10:27.499,1010223040210941,15.4,2023-02-09 22:10:32.108
15104,2023-02-09 22:10:35.888,1010223040210949,16.0,2023-02-09 22:10:40.578
15105,2023-02-09 22:10:44.428,1010223040210958,15.7,2023-02-09 22:10:49.138
15106,2023-02-09 22:10:52.878,1010223040211006,15.2,2023-02-09 22:10:57.628
15107,2023-02-09 22:11:01.328,1010223040211015,15.4,2023-02-09 22:11:06.019
15108,2023-02-09 22:11:18.017,1010223040211031,15.7,2023-02-09 22:11:22.657
15109,2023-02-09 22:11:26.506,1010223040211040,15.4,2023-02-09 22:11:31.147
15110,2023-02-09 22:11:35.227,1010223040211048,15.2,2023-02-09 22:11:39.937
15111,2023-02-09 22:11:43.717,1010223040211057,15.4,2023-02-09 22:11:48.336
15112,2023-02-09 22:11:52.138,1010223040211105,16.0,2023-02-09 22:11:56.828
15113,2023-02-09 22:12:09.048,1010223040211122,16.2,2023-02-09 22:12:13.798
15114,2023-02-09 22:12:17.667,1010223040211131,15.4,2023-02-09 22:12:22.336
15115,2023-02-09 22:12:26.026,1010223040211139,16.0,2023-02-09 22:12:30.657
15116,2023-02-09 22:12:34.457,1010223040211148,15.7,2023-02-09 22:12:39.066
15117,2023-02-09 22:12:42.907,1010223040211156,16.0,2023-02-09 22:12:47.625
15118,2023-02-09 22:13:00.036,1010223040211213,15.7,2023-02-09 22:13:04.744
15119,2023-02-09 22:13:08.335,1010223040211222,16.0,2023-02-09 22:13:12.986
15120,2023-02-09 22:13:25.365,1010223040211238,16.2,2023-02-09 22:13:30.105
15121,2023-02-09 22:13:33.956,1010223040211247,16.0,2023-02-09 22:13:38.595
15122,2023-02-09 22:13:42.325,1010223040211256,15.7,2023-02-09 22:13:46.986
15123,2023-02-09 22:13:50.934,1010223040211304,16.0,2023-02-09 22:13:55.543
15124,2023-02-09 22:13:59.203,1010223040211312,15.7,2023-02-09 22:14:03.854
15125,2023-02-09 22:14:07.743,1010223040211321,16.5,2023-02-09 22:14:12.424
15126,2023-02-09 22:14:16.184,1010223040211329,15.7,2023-02-09 22:14:20.904
15127,2023-02-09 22:14:24.535,1010223040211338,15.4,2023-02-09 22:14:29.223
15128,2023-02-09 22:14:33.055,1010223040211346,16.8,2023-02-09 22:14:37.713
15129,2023-02-09 22:14:41.644,1010223040211355,16.0,2023-02-09 22:14:46.334
15130,2023-02-09 22:14:50.194,1010223040211403,15.7,2023-02-09 22:14:54.812
15131,2023-02-09 22:14:58.644,1010223040211412,15.4,2023-02-09 22:15:03.384
15132,2023-02-09 22:15:07.253,1010223040211420,16.2,2023-02-09 22:15:11.862
15133,2023-02-09 22:15:15.444,1010223040211429,16.0,2023-02-09 22:15:20.174
15134,2023-02-09 22:15:24.043,1010223040211437,15.7,2023-02-09 22:15:28.743
15135,2023-02-09 22:15:32.584,1010223040211446,16.0,2023-02-09 22:15:37.302
15136,2023-02-09 22:15:40.944,1010223040211454,15.2,2023-02-09 22:15:45.622
15137,2023-02-09 22:15:49.592,1010223040211503,15.7,2023-02-09 22:15:54.342
15138,2023-02-09 22:15:58.092,1010223040211511,16.2,2023-02-09 22:16:02.752
15139,2023-02-09 22:16:06.663,1010223040211520,15.4,2023-02-09 22:16:11.302
15140,2023-02-09 22:16:15.102,1010223040211528,15.7,2023-02-09 22:16:19.782
15141,2023-02-09 22:16:31.971,1010223040211545,16.2,2023-02-09 22:16:36.661
15142,2023-02-09 22:16:40.453,1010223040211554,16.5,2023-02-09 22:16:45.072
15143,2023-02-09 22:16:48.903,1010223040211602,15.2,2023-02-09 22:16:53.542
15144,2023-02-09 22:16:57.532,1010223040211611,15.4,2023-02-09 22:17:02.263
15145,2023-02-09 22:17:12.032,1010223040211637,14.9,2023-02-09 22:17:16.642
15146,2023-02-09 22:17:21.072,1010123040211644,16.0,2023-02-09 22:17:25.710
15147,2023-02-09 22:17:29.552,1010123040211651,15.7,2023-02-09 22:17:34.262
15148,2023-02-09 22:18:12.190,1010123040211726,15.4,2023-02-09 22:18:16.900
15149,2023-02-09 22:18:28.970,1010123040211742,16.0,2023-02-09 22:18:33.619
15150,2023-02-09 22:18:37.530,1010123040211751,15.7,2023-02-09 22:18:42.180
15151,2023-02-09 22:18:54.630,1010123040211808,16.0,2023-02-09 22:18:59.309
15152,2023-02-09 22:19:03.109,1010123040211816,16.2,2023-02-09 22:19:07.789
15153,2023-02-09 22:19:11.460,1010123040211825,16.0,2023-02-09 22:19:16.180
15154,2023-02-09 22:19:20.059,1010123040211833,15.4,2023-02-09 22:19:24.740
15155,2023-02-09 22:19:28.559,1010123040211842,16.0,2023-02-09 22:19:33.230
15156,2023-02-09 22:19:45.680,1010123040211859,15.7,2023-02-09 22:19:50.428
15157,2023-02-09 22:19:54.319,1010123040211907,16.0,2023-02-09 22:19:58.908
15158,2023-02-09 22:20:02.688,1010123040211916,15.4,2023-02-09 22:20:07.309
15159,2023-02-09 22:20:11.198,1010123040211924,15.7,2023-02-09 22:20:15.938
15160,2023-02-09 22:20:19.618,1010123040211933,15.4,2023-02-09 22:20:24.348
15161,2023-02-09 22:20:28.188,1010123040211941,16.0,2023-02-09 22:20:32.898
15162,2023-02-09 22:20:45.009,1010123040211958,15.4,2023-02-09 22:20:49.707
15163,2023-02-09 22:21:18.947,1010123040212032,16.2,2023-02-09 22:21:23.617
15164,2023-02-09 22:21:27.286,1010123040212041,15.2,2023-02-09 22:21:31.937
15165,2023-02-09 22:21:35.816,1010123040212049,15.7,2023-02-09 22:21:40.506
15166,2023-02-09 22:22:09.816,1010123040212123,16.2,2023-02-09 22:22:14.506
15167,2023-02-09 22:22:35.446,1010123040212148,15.4,2023-02-09 22:22:40.105
15168,2023-02-09 22:23:00.895,1010123040212214,14.9,2023-02-09 22:23:05.545
15169,2023-02-09 22:23:15.575,1010123040212222,15.4,2023-02-09 22:23:20.155
15170,2023-02-09 22:23:24.196,1010123040212231,15.2,2023-02-09 22:23:28.845
15171,2023-02-09 22:23:33.365,1010123040212239,16.0,2023-02-09 22:23:38.105
15172,2023-02-09 22:23:41.855,1010123040212248,15.2,2023-02-09 22:23:46.585
15173,2023-02-09 22:23:50.414,1010123040212305,15.7,2023-02-09 22:23:55.154
15174,2023-02-09 22:23:58.984,1010123040212313,15.4,2023-02-09 22:24:03.624
15175,2023-02-09 22:24:15.964,1010123040212329,16.0,2023-02-09 22:24:20.573
15176,2023-02-09 22:24:24.295,1010123040212338,15.2,2023-02-09 22:24:28.894
15177,2023-02-09 22:24:32.815,1010123040212346,14.9,2023-02-09 22:24:37.464
15178,2023-02-09 22:24:41.085,1010123040212355,15.7,2023-02-09 22:24:45.785
15179,2023-02-09 22:24:49.654,1010123040212403,16.0,2023-02-09 22:24:54.334
15180,2023-02-09 22:24:58.104,1010123040212412,15.7,2023-02-09 22:25:02.753
15181,2023-02-09 22:25:06.563,1010123040212420,14.9,2023-02-09 22:25:11.233
15182,2023-02-09 22:25:15.194,1010123040212428,15.7,2023-02-09 22:25:19.793
15183,2023-02-09 22:25:23.723,1010123040212437,16.0,2023-02-09 22:25:28.434
15184,2023-02-09 22:25:32.424,1010123040212445,15.7,2023-02-09 22:25:37.073
15185,2023-02-09 22:25:40.924,1010123040212454,15.4,2023-02-09 22:25:45.644
15186,2023-02-09 22:25:49.283,1010123040212502,15.2,2023-02-09 22:25:53.953
15187,2023-02-09 22:26:56.612,1010123040212519,15.4,2023-02-09 22:27:01.232
15188,2023-02-09 22:27:04.872,1010123040212528,15.2,2023-02-09 22:27:09.471
15189,2023-02-09 22:27:13.163,1010123040212537,15.7,2023-02-09 22:27:17.792
15190,2023-02-09 22:27:44.601,1010123040212554,16.0,2023-02-09 22:27:49.332
15191,2023-02-09 22:27:52.911,1010123040212602,16.2,2023-02-09 22:27:57.551
15192,2023-02-09 22:28:00.971,1010123040212610,16.0,2023-02-09 22:28:05.641
15193,2023-02-09 22:28:26.471,1010123040212741,15.4,2023-02-09 22:28:31.151
15194,2023-02-09 22:28:34.992,1010123040212749,15.7,2023-02-09 22:28:39.631
15195,2023-02-09 22:28:43.631,1010123040212757,15.4,2023-02-09 22:28:48.280
15196,2023-02-09 22:28:52.141,1010123040212805,16.0,2023-02-09 22:28:56.829
15197,2023-02-09 22:29:00.661,1010123040212814,15.2,2023-02-09 22:29:05.309
15198,2023-02-09 22:29:09.131,1010123040212822,15.4,2023-02-09 22:29:13.789
15199,2023-02-09 22:29:17.710,1010123040212831,16.2,2023-02-09 22:29:22.430
15200,2023-02-09 22:29:26.200,1010123040212839,15.7,2023-02-09 22:29:30.831
15201,2023-02-09 22:29:34.621,1010123040212848,16.0,2023-02-09 22:29:39.311
15202,2023-02-09 22:29:43.180,1010123040212856,15.4,2023-02-09 22:29:47.869
15203,2023-02-09 22:29:51.631,1010123040212905,16.0,2023-02-09 22:29:56.351
15204,2023-02-09 22:29:59.950,1010123040212913,15.4,2023-02-09 22:30:04.680
15205,2023-02-09 22:30:08.381,1010123040212922,15.7,2023-02-09 22:30:12.990
15206,2023-02-09 22:30:25.410,1010123040212939,15.4,2023-02-09 22:30:30.109
15207,2023-02-09 22:30:33.819,1010123040212947,16.0,2023-02-09 22:30:38.509
15208,2023-02-09 22:30:42.460,1010123040212956,15.7,2023-02-09 22:30:47.079
15209,2023-02-09 22:30:50.920,1010123040213004,16.0,2023-02-09 22:30:55.549
15210,2023-02-09 22:30:59.369,1010123040213013,15.7,2023-02-09 22:31:04.119
15211,2023-02-09 22:31:07.970,1010123040213021,16.0,2023-02-09 22:31:12.670
15212,2023-02-09 22:31:16.529,1010123040213030,15.2,2023-02-09 22:31:21.239
15213,2023-02-09 22:31:24.819,1010123040213038,16.5,2023-02-09 22:31:29.469
15214,2023-02-09 22:31:33.128,1010123040213047,16.0,2023-02-09 22:31:37.798
15215,2023-02-09 22:31:41.759,1010123040213055,15.2,2023-02-09 22:31:46.437
15216,2023-02-09 22:31:50.448,1010123040213104,15.7,2023-02-09 22:31:55.069
15217,2023-02-09 22:31:58.769,1010123040213112,15.4,2023-02-09 22:32:03.477
15218,2023-02-09 22:32:07.348,1010123040213121,15.7,2023-02-09 22:32:11.959
15219,2023-02-09 22:32:15.898,1010123040213129,15.4,2023-02-09 22:32:20.598
15220,2023-02-09 22:32:32.757,1010123040213146,16.8,2023-02-09 22:32:37.407
15221,2023-02-09 22:32:41.168,1010123040213155,15.4,2023-02-09 22:32:45.798
15222,2023-02-09 22:32:49.497,1010123040213203,16.0,2023-02-09 22:32:54.118
15223,2023-02-09 22:32:58.197,1010123040213211,15.4,2023-02-09 22:33:02.836
15224,2023-02-09 22:33:31.878,1010123040213245,16.0,2023-02-09 22:33:36.596
15225,2023-02-09 22:33:40.578,1010123040213254,15.7,2023-02-09 22:33:45.236
15226,2023-02-09 22:33:48.937,1010123040213302,16.0,2023-02-09 22:33:53.635
15227,2023-02-09 22:33:57.596,1010123040213311,15.2,2023-02-09 22:34:02.197
15228,2023-02-09 22:34:05.836,1010123040213319,15.7,2023-02-09 22:34:10.516
15229,2023-02-09 22:37:05.644,1010123040213336,14.9,2023-02-09 22:37:10.283
15230,2023-02-09 22:37:14.035,1010123040213345,15.4,2023-02-09 22:37:18.704
15231,2023-02-09 22:37:22.265,1010123040213353,15.2,2023-02-09 22:37:26.924
15232,2023-02-09 22:37:30.575,1010123040213402,15.4,2023-02-09 22:37:35.244
15233,2023-02-09 22:37:38.835,1010123040213410,15.2,2023-02-09 22:37:43.493
15234,2023-02-09 22:37:55.823,1010123040213639,15.4,2023-02-09 22:38:00.443
15235,2023-02-09 22:38:04.323,1010123040213647,14.9,2023-02-09 22:38:08.934
15236,2023-02-09 22:38:12.803,1010123040213655,15.2,2023-02-09 22:38:17.473
15237,2023-02-09 22:38:38.213,1010123040213751,14.9,2023-02-09 22:38:42.842
15238,2023-02-09 22:38:46.733,1010123040213759,15.2,2023-02-09 22:38:51.483
15239,2023-02-09 22:39:12.154,1010123040213825,15.4,2023-02-09 22:39:16.832
15240,2023-02-09 22:39:37.542,1010123040213850,14.6,2023-02-09 22:39:42.193
15241,2023-02-09 22:39:45.953,1010123040213859,15.2,2023-02-09 22:39:50.592
15242,2023-02-09 22:39:54.322,1010123040213907,14.9,2023-02-09 22:39:58.993
15243,2023-02-09 22:40:02.872,1010123040213916,15.7,2023-02-09 22:40:07.562
15244,2023-02-09 22:40:11.322,1010123040213924,15.2,2023-02-09 22:40:15.963
15245,2023-02-09 22:40:28.421,1010123040213941,15.4,2023-02-09 22:40:33.082
15246,2023-02-09 22:40:36.901,1010123040213949,15.2,2023-02-09 22:40:41.482
15247,2023-02-09 22:40:49.522,1010223040214015,16.0,2023-02-09 22:40:54.151
15248,2023-02-09 22:40:58.842,1010223040214021,15.4,2023-02-09 22:41:03.482
15249,2023-02-09 22:41:07.351,1010223040214028,16.2,2023-02-09 22:41:11.961
15250,2023-02-09 22:41:15.881,1010223040214036,16.0,2023-02-09 22:41:20.520
15251,2023-02-09 22:41:57.121,1010223040214050,16.2,2023-02-09 22:42:01.811
15252,2023-02-09 22:42:05.831,1010223040214057,15.7,2023-02-09 22:42:10.519
15253,2023-02-09 22:42:25.361,1010223040214104,16.2,2023-02-09 22:42:29.970
15254,2023-02-09 22:42:34.490,1010223040214112,16.0,2023-02-09 22:42:39.161
15255,2023-02-09 22:42:43.000,1010223040214120,15.7,2023-02-09 22:42:47.730
15256,2023-02-09 22:42:51.500,1010223040214128,15.4,2023-02-09 22:42:56.209
15257,2023-02-09 22:42:59.990,1010223040214157,15.2,2023-02-09 22:43:04.618
15258,2023-02-09 22:43:08.509,1010223040214220,15.7,2023-02-09 22:43:13.249
15259,2023-02-09 22:44:12.509,1010223040214335,15.2,2023-02-09 22:44:17.160
15260,2023-02-09 22:44:20.907,1010223040214342,15.7,2023-02-09 22:44:25.578
15261,2023-02-09 22:44:29.459,1010223040214349,15.2,2023-02-09 22:44:34.138
15262,2023-02-09 22:44:46.559,1010223040214404,15.4,2023-02-09 22:44:51.239
15263,2023-02-09 22:45:03.509,1010223040214418,15.7,2023-02-09 22:45:08.128
15264,2023-02-09 22:45:20.509,1010223040214433,16.2,2023-02-09 22:45:25.167
15265,2023-02-09 22:45:28.898,1010223040214442,15.7,2023-02-09 22:45:33.569
15266,2023-02-09 22:45:46.168,1010223040214459,15.4,2023-02-09 22:45:50.838
15267,2023-02-09 22:45:54.657,1010223040214508,16.0,2023-02-09 22:45:59.328
15268,2023-02-09 22:46:03.227,1010223040214516,15.7,2023-02-09 22:46:07.898
15269,2023-02-09 22:46:11.628,1010223040214525,15.4,2023-02-09 22:46:16.286
15270,2023-02-09 22:46:28.798,1010223040214542,15.7,2023-02-09 22:46:33.417
15271,2023-02-09 22:46:54.217,1010223040214607,15.2,2023-02-09 22:46:58.926
15272,2023-02-09 22:47:02.687,1010223040214616,15.7,2023-02-09 22:47:07.335
15273,2023-02-09 22:47:11.326,1010223040214624,15.4,2023-02-09 22:47:16.046
15274,2023-02-09 22:47:28.117,1010223040214641,15.2,2023-02-09 22:47:32.855
15275,2023-02-09 22:47:36.766,1010223040214650,15.4,2023-02-09 22:47:41.486
15276,2023-02-09 22:47:53.846,1010223040214707,15.2,2023-02-09 22:47:58.526
15277,2023-02-09 22:48:40.115,1010223040214715,15.7,2023-02-09 22:48:44.776
15278,2023-02-09 22:48:59.345,1010223040214732,15.4,2023-02-09 22:49:03.976
15279,2023-02-09 22:51:01.283,1010223040214741,14.6,2023-02-09 22:51:05.993
15280,2023-02-09 22:54:30.910,1010223040214758,14.9,2023-02-09 22:54:35.650
15281,2023-02-09 22:54:49.259,1010223040214855,14.6,2023-02-09 22:54:53.888
15282,2023-02-09 22:54:57.569,1010223040214951,14.9,2023-02-09 22:55:02.227
15283,2023-02-09 22:55:05.928,1010223040215101,15.2,2023-02-09 22:55:10.618
15284,2023-02-09 22:55:14.178,1010223040215403,14.6,2023-02-09 22:55:18.848
15285,2023-02-09 22:55:22.418,1010223040215412,15.4,2023-02-09 22:55:27.098
15286,2023-02-09 22:58:06.226,1010223040215450,14.4,2023-02-09 22:58:10.966
15287,2023-02-09 22:58:14.815,1010223040215459,15.2,2023-02-09 22:58:19.506
15288,2023-02-09 22:58:35.756,1010223040215508,15.4,2023-02-09 22:58:40.385
15289,2023-02-09 22:59:09.555,1010223040215806,15.2,2023-02-09 22:59:14.296
15290,2023-02-09 22:59:17.885,1010223040215821,14.9,2023-02-09 22:59:22.615
15291,2023-02-09 22:59:26.244,1010223040215829,15.7,2023-02-09 22:59:30.924
15292,2023-02-09 23:02:07.122,1010223040215846,15.2,2023-02-09 23:02:11.773
15293,2023-02-09 23:02:26.792,1010223040215913,15.7,2023-02-09 23:02:31.431
15294,2023-02-09 23:02:36.773,1010223040215921,16.0,2023-02-09 23:02:41.502
15295,2023-02-09 23:02:45.132,1010223040215930,15.7,2023-02-09 23:02:49.732
15296,2023-02-09 23:02:53.411,1010223040215938,15.2,2023-02-09 23:02:58.072
15297,2023-02-09 23:03:30.062,1010223040220216,15.4,2023-02-09 23:03:34.710
15298,2023-02-09 23:03:38.312,1010223040220228,15.2,2023-02-09 23:03:43.030
15299,2023-02-09 23:04:20.331,1010223040220313,14.9,2023-02-09 23:04:25.030
15300,2023-02-09 23:04:28.811,1010223040220322,15.4,2023-02-09 23:04:33.420
15301,2023-02-09 23:04:54.349,1010223040220407,15.7,2023-02-09 23:04:59.029
15302,2023-02-09 23:05:19.571,1010223040220432,14.9,2023-02-09 23:05:24.230
15303,2023-02-09 23:05:27.970,1010223040220441,15.7,2023-02-09 23:05:32.621
15304,2023-02-09 23:05:36.460,1010223040220449,16.0,2023-02-09 23:05:41.170
15305,2023-02-09 23:05:44.990,1010223040220458,15.4,2023-02-09 23:05:49.589
15306,2023-02-09 23:06:19.000,1010223040220531,15.7,2023-02-09 23:06:23.680
15307,2023-02-09 23:06:27.500,1010223040220540,15.4,2023-02-09 23:06:32.230
15308,2023-02-09 23:06:35.789,1010223040220548,14.6,2023-02-09 23:06:40.460
