Erling,Haaland,13,BHA (H) 3-1,13,79,2,0,0,1,0,0,0,0,0,0,3,55,66.4,11.7,58,13.6,Harry,Kane,12,MUN (A) 2-0,2,90,0,0,0,2,0,0,0,0,0,0,0,0,11.2,12,68,9.1,Mohamed,Salah,13,NFO (A) 1-0,2,90,0,0,0,1,0,0,0,0,0,0,0,1,6,10.8,64,8.1,Martin,Ødegaard,13,SOU (A) 1-1,2,82,0,0,0,1,0,0,0,0,0,0,0,20,9.4,43.8,11,6.4,Gabriel,Martinelli,13,SOU (A) 1-1,2,70,0,0,0,1,0,0,0,0,0,0,0,9,10.4,5.8,16,3.2,Marcus,Rashford,13,CHE (A) 1-1,3,80,0,0,1,0,0,0,0,0,0,0,0,4,8.4,2.5,46,5.7,Bukayo,Saka,13,SOU (A) 1-1,1,90,0,0,0,1,0,0,0,1,0,0,0,2,3,3,11,1.7,Ivan,Toney,12,CHE (H) 0-0,2,90,0,0,1,0,0,0,0,0,0,0,0,-1,7,2.7,84,9.4
Erling,Haaland,14,LEI (A) 0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Harry,Kane,13,NEW (H) 1-2,8,90,1,0,0,2,0,0,0,0,0,0,2,33,45,35.1,84,16.4,Mohamed,Salah,14,LEE (H) 1-2,7,90,1,0,0,2,0,0,0,0,0,0,0,23,40.6,15,100,15.6,Martin,Ødegaard,14,NFO (H) 5-0,10,90,1,0,1,0,0,0,0,0,0,0,2,33,49.4,66.3,61,17.7,Gabriel,Martinelli,14,NFO (H) 5-0,8,62,1,0,1,0,0,0,0,0,0,0,0,24,37.4,13.9,43,9.4,Marcus,Rashford,14,WHU (H) 1-0,8,90,1,0,1,0,0,0,0,0,0,0,0,23,34.6,15.9,82,13.3,Bukayo,Saka,14,NFO (H) 5-0,4,26,0,1,0,0,0,0,0,0,0,0,0,15,21.6,40.8,10,7.2,Ivan,Toney,13,AVL (A) 4-0,2,90,0,0,0,4,0,0,0,0,0,0,0,11,4.8,16.5,5,2.6
Erling,Haaland,15,FUL (H) 2-1,5,26,1,0,0,0,0,0,0,1,0,0,1,25,30.2,0.3,63,9.4,Harry,Kane,14,BOU (A) 2-3,1,90,0,0,0,2,0,0,0,1,0,0,0,-4,3.4,14.3,45,6.3,Mohamed,Salah,15,TOT (A) 1-2,15,90,2,0,0,1,0,0,0,0,0,0,3,41,71.2,3.7,63,13.8,Martin,Ødegaard,15,CHE (A) 0-1,3,86,0,0,1,0,0,0,0,0,0,0,0,6,9.8,27.3,6,4.3,Gabriel,Martinelli,15,CHE (A) 0-1,3,90,0,0,1,0,0,0,0,0,0,0,0,5,0,13.3,7,2,Marcus,Rashford,15,AVL (A) 3-1,2,90,0,0,0,3,0,0,0,0,0,0,0,5,1.6,8.3,10,2,Bukayo,Saka,15,CHE (A) 0-1,5,90,0,1,1,0,0,0,0,1,0,0,0,16,23.8,43.5,6,7.3,Ivan,Toney,14,WOL (H) 1-1,1,90,0,0,0,1,0,0,0,1,0,0,0,-2,2.2,2.1,47,5.1
Erling,Haaland,16,BRE (H) 1-2,1,90,0,0,0,2,0,0,0,1,0,0,0,7,4.6,33.8,26,6.4,Harry,Kane,15,LIV (H) 1-2,8,90,1,0,0,2,0,0,0,0,0,0,2,24,34.6,12.2,35,8.2,Mohamed,Salah,16,SOU (H) 3-1,2,90,0,0,0,1,0,0,0,0,0,0,0,-2,8.2,5.1,62,7.5,Martin,Ødegaard,16,WOL (A) 0-2,16,90,2,0,1,0,0,0,0,0,0,0,3,47,69.4,9.3,68,14.7,Gabriel,Martinelli,16,WOL (A) 0-2,6,90,0,1,1,0,0,0,0,0,0,0,0,18,14.6,3.4,23,4.1,Marcus,Rashford,16,FUL (A) 1-2,2,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Bukayo,Saka,16,WOL (A) 0-2,3,90,0,0,1,0,0,0,0,0,0,0,0,8,7.4,47.4,4,5.9,Ivan,Toney,15,NFO (A) 2-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erling,Haaland,17,LEE (A) 1-3,13,90,2,0,0,1,0,0,0,0,0,0,3,51,79.6,11.2,105,19.6,Harry,Kane,16,LEE (H) 4-3,11,90,1,1,0,3,0,0,0,0,0,0,2,45,40.6,23.7,43,10.7,Mohamed,Salah,17,AVL (A) 1-3,12,90,1,1,0,1,0,0,0,0,0,0,2,33,55.8,43.9,48,14.8,Martin,Ødegaard,17,WHU (H) 3-1,11,90,0,2,0,1,0,0,0,0,0,0,3,41,38.8,67.8,40,14.7,Gabriel,Martinelli,17,WHU (H) 3-1,8,87,1,0,0,1,0,0,0,0,0,0,1,26,37.2,13.5,29,8,Marcus,Rashford,17,NFO (H) 3-0,14,85,1,1,1,0,0,0,0,0,0,0,3,35,56,14.1,56,12.6,Bukayo,Saka,17,WHU (H) 3-1,9,90,1,0,0,1,0,0,0,0,0,0,2,38,48.4,53.2,29,13.1,Ivan,Toney,16,MCI (A) 1-2,13,90,2,0,0,1,0,0,0,0,0,0,3,46,82.8,16.9,143,24.3
Erling,Haaland,18,EVE (H) 1-1,6,90,1,0,0,1,0,0,0,1,0,0,1,20,27.4,1.9,33,6.2,Harry,Kane,17,BRE (A) 2-2,7,90,1,0,0,2,0,0,0,0,0,0,1,25,36.4,4.3,52,9.3,Mohamed,Salah,18,LEI (H) 2-1,2,90,0,0,0,1,0,0,0,0,0,0,0,4,11,11.4,52,7.4,Martin,Ødegaard,18,BHA (A) 2-4,13,86,1,1,0,2,0,0,0,0,0,0,3,46,58.8,44.3,27,13,Gabriel,Martinelli,18,BHA (A) 2-4,10,90,1,1,0,2,0,0,0,0,0,0,0,28,39.4,6.3,100,14.6,Marcus,Rashford,18,WOL (A) 0-1,5,45,1,0,0,0,0,0,0,1,0,0,0,17,41.6,6.6,56,10.4,Bukayo,Saka,18,BHA (A) 2-4,6,90,1,0,0,2,0,0,0,1,0,0,0,23,45.2,11.3,21,7.8,Ivan,Toney,17,TOT (H) 2-2,5,90,1,0,0,2,0,0,0,1,0,0,0,17,34.6,8.6,50,9.3
Erling,Haaland,19,CHE (A) 0-1,2,90,0,0,1,0,0,0,0,0,0,0,0,2,2.4,12.7,12,2.7,Harry,Kane,18,AVL (H) 0-2,2,90,0,0,0,2,0,0,0,0,0,0,0,4,1.2,3.4,24,2.9,Mohamed,Salah,19,BRE (A) 3-1,2,90,0,0,0,3,0,0,0,0,0,0,0,12,6.2,32.2,28,6.6,Martin,Ødegaard,19,NEW (H) 0-0,2,90,0,0,1,0,0,0,0,1,0,0,0,7,6.8,43.3,13,6.3,Gabriel,Martinelli,19,NEW (H) 0-0,3,90,0,0,1,0,0,0,0,0,0,0,0,3,9,37.6,68,11.5,Marcus,Rashford,19,BOU (H) 3-0,8,90,1,0,1,0,0,0,0,0,0,0,0,23,37.8,15.7,66,12,Bukayo,Saka,19,NEW (H) 0-0,3,90,0,0,1,0,0,0,0,0,0,0,0,5,13.6,38.3,28,8,Ivan,Toney,18,WHU (A) 0-2,12,90,1,1,1,0,0,0,0,0,0,0,3,43,60.6,26.3,56,14.3
Erling,Haaland,20,MUN (A) 2-1,2,90,0,0,0,2,0,0,0,0,0,0,0,4,1,1,15,1.7,Harry,Kane,19,CRY (A) 0-4,16,90,2,1,1,0,0,0,0,0,0,0,3,66,78.6,44.7,70,19.3,Mohamed,Salah,20,BHA (A) 3-0,2,90,0,0,0,3,0,0,0,0,0,0,0,4,5.4,11.4,10,2.7,Martin,Ødegaard,20,TOT (A) 0-2,9,90,1,0,1,0,0,0,0,0,0,0,1,27,43.8,31.3,18,9.3,Gabriel,Martinelli,20,TOT (A) 0-2,2,78,0,0,1,0,0,0,0,1,0,0,0,9,11.6,43.8,19,7.4,Marcus,Rashford,20,MCI (H) 2-1,10,90,1,0,0,1,0,0,0,0,0,0,3,24,42.8,12.7,59,11.5,Bukayo,Saka,20,TOT (A) 0-2,6,90,0,1,1,0,0,0,0,0,0,0,0,17,19.4,29.5,12,6.1,Ivan,Toney,19,LIV (H) 3-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erling,Haaland,20,TOT (H) 4-2,6,89,1,0,0,2,0,0,0,0,0,0,0,24,35.4,0.8,64,10,Harry,Kane,20,ARS (H) 0-2,2,90,0,0,0,2,0,0,0,0,0,0,0,7,26.8,46.1,56,12.9,Mohamed,Salah,21,CHE (H) 0-0,3,90,0,0,1,0,0,0,0,0,0,0,0,12,7.4,15.9,24,4.7,Martin,Ødegaard,21,MUN (H) 3-2,5,90,0,1,0,2,0,0,0,0,0,0,0,18,7,17.6,28,5.3,Gabriel,Martinelli,21,MUN (H) 3-2,2,81,0,0,0,2,0,0,0,0,0,0,0,7,2.6,49.1,36,8.8,Marcus,Rashford,20,CRY (A) 1-1,2,90,0,0,0,1,0,0,0,0,0,0,0,1,6,14.8,32,5.3,Bukayo,Saka,21,MUN (H) 3-2,9,90,1,0,0,2,0,0,0,0,0,0,2,30,49.6,50.8,57,15.7,Ivan,Toney,20,BOU (H) 2-0,9,81,1,0,1,0,0,0,0,0,0,0,3,32,31,1.1,23,5.5
Erling,Haaland,21,WOL (H) 3-0,17,60,3,0,1,0,0,0,0,0,0,0,3,81,101.6,0.3,74,17.6,Harry,Kane,20,MCI (A) 4-2,5,90,0,1,0,4,0,0,0,0,0,0,0,12,2.8,2,18,2.3,Mohamed,Salah,22,WOL (A) 3-0,2,90,0,0,0,3,0,0,0,0,0,0,0,3,0,3.5,20,2.2,Martin,Ødegaard,22,EVE (A) 1-0,2,76,0,0,0,1,0,0,0,0,0,0,0,14,5.2,23.6,10,3.9,Gabriel,Martinelli,22,EVE (A) 1-0,1,58,0,0,0,0,0,0,0,0,0,0,0,9,5.2,28.1,12,4.5,Marcus,Rashford,21,ARS (A) 3-2,7,90,1,0,0,3,0,0,0,0,0,0,0,20,40,3.1,28,7.1,Bukayo,Saka,22,EVE (A) 1-0,2,90,0,0,0,1,0,0,0,0,0,0,0,17,17.6,47.2,33,9.8,Ivan,Toney,21,LEE (A) 0-0,1,90,0,0,1,0,0,0,0,1,0,0,0,-5,0,3.3,11,1
