,time,TraceabilityCode,Cylinder6MaxParalelismErrorInBDC,time.value
41,2023-01-04 16:15:51.285,1010123004151529,0.3,2023-01-04 16:15:51.525
42,2023-01-04 16:16:06.075,1010123004151543,0.2,2023-01-04 16:16:06.224
43,2023-01-04 16:16:13.505,1010123004151551,0.3,2023-01-04 16:16:13.694
44,2023-01-04 16:16:28.463,1010123004151606,0.2,2023-01-04 16:16:28.644
45,2023-01-04 16:16:51.003,1010123004151628,0.3,2023-01-04 16:16:51.203
46,2023-01-04 16:17:13.323,1010123004151651,0.2,2023-01-04 16:17:13.523
47,2023-01-04 16:18:20.013,1010123004151757,0.3,2023-01-04 16:18:20.253
48,2023-01-04 16:18:27.431,1010123004151805,0.2,2023-01-04 16:18:27.700
49,2023-01-04 16:18:34.752,1010123004151812,0.3,2023-01-04 16:18:34.970
50,2023-01-04 16:18:42.022,1010123004151820,0.2,2023-01-04 16:18:42.240
51,2023-01-04 16:19:04.020,1010123004151842,0.3,2023-01-04 16:19:04.250
52,2023-01-04 16:19:11.391,1010123004151849,0.2,2023-01-04 16:19:11.611
53,2023-01-04 16:19:26.171,1010123004151904,0.3,2023-01-04 16:19:26.321
54,2023-01-04 16:28:00.882,1010123004151941,0.3,2023-01-04 16:28:08.572
55,2023-01-04 16:28:09.173,1010123004151948,0.2,2023-01-04 16:28:16.742
56,2023-01-04 16:28:25.223,1010123004151956,0.3,2023-01-04 16:28:32.802
57,2023-01-04 16:28:34.282,1010123004152748,0.2,2023-01-04 16:28:41.941
58,2023-01-04 16:29:49.520,1010123004152824,0.3,2023-01-04 16:29:49.710
59,2023-01-04 16:29:56.801,1010123004152930,0.2,2023-01-04 16:29:57.059
60,2023-01-04 16:30:33.900,1010123004153011,0.3,2023-01-04 16:30:34.180
61,2023-01-04 16:30:41.279,1010123004153019,0.2,2023-01-04 16:30:41.460
62,2023-01-04 16:30:48.559,1010123004153026,0.3,2023-01-04 16:30:48.829
63,2023-01-04 16:30:55.990,1010123004153034,0.2,2023-01-04 16:30:56.098
64,2023-01-04 16:31:18.190,1010123004153056,0.3,2023-01-04 16:31:18.338
65,2023-01-04 16:32:02.489,1010123004153140,0.2,2023-01-04 16:32:02.657
66,2023-01-04 16:32:09.819,1010123004153147,0.3,2023-01-04 16:32:10.017
67,2023-01-04 16:32:17.128,1010123004153155,0.2,2023-01-04 16:32:17.388
68,2023-01-04 16:32:24.477,1010123004153202,0.3,2023-01-04 16:32:24.737
69,2023-01-04 16:32:39.217,1010123004153217,0.2,2023-01-04 16:32:39.298
70,2023-01-04 16:32:54.357,1010123004153232,0.3,2023-01-04 16:32:54.427
71,2023-01-04 16:33:09.096,1010123004153246,0.2,2023-01-04 16:33:09.216
72,2023-01-04 16:33:46.486,1010123004153331,0.2,2023-01-04 16:33:46.665
73,2023-01-04 16:34:50.625,1010123004153435,0.3,2023-01-04 16:34:50.875
74,2023-01-04 16:47:32.023,1010123004154710,0.3,2023-01-04 16:47:32.183
75,2023-01-04 16:47:39.433,1010123004154717,0.2,2023-01-04 16:47:39.552
76,2023-01-04 16:47:54.272,1010123004154732,0.3,2023-01-04 16:47:54.441
77,2023-01-04 16:48:01.762,1010123004154739,0.2,2023-01-04 16:48:01.871
78,2023-01-04 16:48:38.711,1010123004154816,0.3,2023-01-04 16:48:38.941
79,2023-01-04 16:48:46.141,1010123004154824,0.2,2023-01-04 16:48:46.332
80,2023-01-04 16:49:52.710,1010123004154930,0.3,2023-01-04 16:49:52.828
81,2023-01-04 16:50:00.230,1010123004154938,0.2,2023-01-04 16:50:00.259
82,2023-01-04 16:50:51.838,1010123004155030,0.3,2023-01-04 16:50:52.028
83,2023-01-04 16:50:59.358,1010123004155037,0.2,2023-01-04 16:50:59.467
84,2023-01-04 16:51:14.279,1010123004155052,0.3,2023-01-04 16:51:14.437
85,2023-01-04 16:52:20.868,1010123004155159,0.2,2023-01-04 16:52:21.066
86,2023-01-04 16:52:35.596,1010123004155213,0.3,2023-01-04 16:52:35.796
87,2023-01-04 16:52:50.417,1010123004155228,0.2,2023-01-04 16:52:50.595
88,2023-01-04 16:53:21.226,1010123004155304,0.2,2023-01-04 16:53:21.395
89,2023-01-04 16:53:28.585,1010123004155311,0.3,2023-01-04 16:53:28.756
90,2023-01-04 16:53:43.196,1010123004155326,0.2,2023-01-04 16:53:43.385
91,2023-01-04 16:53:50.665,1010123004155333,0.3,2023-01-04 16:53:50.825
92,2023-01-04 16:53:58.065,1010123004155340,0.2,2023-01-04 16:53:58.194
93,2023-01-04 16:54:12.765,1010123004155355,0.3,2023-01-04 16:54:12.984
94,2023-01-04 16:54:20.184,1010123004155402,0.2,2023-01-04 16:54:20.273
95,2023-01-04 16:54:42.424,1010123004155424,0.3,2023-01-04 16:54:42.605
96,2023-01-04 16:54:49.765,1010123004155431,0.2,2023-01-04 16:54:49.954
97,2023-01-04 16:55:04.594,1010123004155446,0.3,2023-01-04 16:55:04.753
98,2023-01-04 16:55:19.293,1010123004155500,0.2,2023-01-04 16:55:19.563
99,2023-01-04 16:55:26.733,1010123004155507,0.3,2023-01-04 16:55:26.923
100,2023-01-04 16:55:56.372,1010123004155536,0.2,2023-01-04 16:55:56.513
101,2023-01-04 16:56:03.663,1010123004155543,0.3,2023-01-04 16:56:03.872
102,2023-01-04 16:56:33.302,1010123004155612,0.2,2023-01-04 16:56:33.480
103,2023-01-04 16:56:40.701,1010123004155619,0.3,2023-01-04 16:56:40.911
104,2023-01-04 17:20:04.023,1010123004155626,0.3,2023-01-04 17:20:14.421
105,2023-01-04 17:20:22.703,1010123004155648,0.2,2023-01-04 17:20:22.933
106,2023-01-04 17:20:29.993,1010123004161948,0.3,2023-01-04 17:20:30.233
107,2023-01-04 17:21:07.292,1010123004162048,0.2,2023-01-04 17:21:07.512
108,2023-01-04 17:21:24.861,1010123004162109,0.2,2023-01-04 17:21:24.901
109,2023-01-04 17:21:53.450,1010123004162138,0.2,2023-01-04 17:21:53.740
110,2023-01-04 17:22:00.881,1010123004162145,0.3,2023-01-04 17:22:01.099
111,2023-01-04 17:22:16.371,1010123004162200,0.3,2023-01-04 17:22:16.559
112,2023-01-04 17:22:23.740,1010123004162207,0.2,2023-01-04 17:22:23.910
113,2023-01-04 17:23:56.029,1010123004162341,0.2,2023-01-04 17:23:56.408
114,2023-01-04 17:24:10.769,1010123004162355,0.3,2023-01-04 17:24:10.959
115,2023-01-04 17:25:10.788,1010123004162452,0.3,2023-01-04 17:25:10.947
116,2023-01-04 17:25:18.217,1010123004162500,0.2,2023-01-04 17:25:18.316
117,2023-01-04 17:28:44.835,1010123004162824,0.3,2023-01-04 17:28:45.035
118,2023-01-04 17:28:59.444,1010123004162839,0.2,2023-01-04 17:28:59.743
119,2023-01-04 17:31:05.322,1010123004163044,0.3,2023-01-04 17:31:05.513
120,2023-01-04 17:31:12.792,1010123004163051,0.2,2023-01-04 17:31:12.963
121,2023-01-04 17:31:27.512,1010123004163106,0.3,2023-01-04 17:31:27.681
122,2023-01-04 17:31:35.052,1010123004163113,0.2,2023-01-04 17:31:35.201
123,2023-01-04 17:32:11.861,1010123004163150,0.3,2023-01-04 17:32:12.069
124,2023-01-04 17:32:19.250,1010123004163158,0.2,2023-01-04 17:32:19.440
125,2023-01-04 17:32:33.871,1010123004163213,0.3,2023-01-04 17:32:34.081
126,2023-01-04 17:32:41.220,1010123004163220,0.2,2023-01-04 17:32:41.440
127,2023-01-04 17:32:56.039,1010123004163235,0.3,2023-01-04 17:32:56.190
128,2023-01-04 17:33:03.400,1010123004163242,0.2,2023-01-04 17:33:03.578
129,2023-01-04 17:33:10.769,1010123004163250,0.3,2023-01-04 17:33:10.960
130,2023-01-04 17:33:18.059,1010123004163257,0.2,2023-01-04 17:33:18.319
131,2023-01-04 17:33:25.440,1010123004163304,0.3,2023-01-04 17:33:25.680
132,2023-01-04 17:33:32.799,1010123004163312,0.2,2023-01-04 17:33:33.039
133,2023-01-04 17:33:47.630,1010123004163327,0.3,2023-01-04 17:33:47.829
134,2023-01-04 17:33:54.999,1010123004163334,0.2,2023-01-04 17:33:55.108
135,2023-01-04 17:34:09.499,1010123004163349,0.3,2023-01-04 17:34:09.759
136,2023-01-04 17:34:16.848,1010123004163356,0.2,2023-01-04 17:34:17.118
137,2023-01-04 17:35:32.006,1010123004163516,0.2,2023-01-04 17:35:32.036
138,2023-01-04 17:37:13.325,1010123004163658,0.2,2023-01-04 17:37:13.505
139,2023-01-04 17:37:35.085,1010123004163720,0.2,2023-01-04 17:37:35.334
140,2023-01-04 17:39:16.624,1010123004163901,0.3,2023-01-04 17:39:16.713
141,2023-01-04 17:44:05.119,1010123004164338,0.2,2023-01-04 17:44:05.289
142,2023-01-04 17:44:20.069,1010123004164357,0.3,2023-01-04 17:44:20.259
143,2023-01-04 17:44:27.588,1010123004164405,0.2,2023-01-04 17:44:27.767
144,2023-01-04 17:44:49.969,1010123004164427,0.3,2023-01-04 17:44:50.167
145,2023-01-04 17:45:04.788,1010123004164443,0.2,2023-01-04 17:45:05.048
146,2023-01-04 17:45:34.697,1010123004164512,0.3,2023-01-04 17:45:34.927
147,2023-01-04 17:45:42.368,1010123004164520,0.2,2023-01-04 17:45:42.397
148,2023-01-04 17:45:57.236,1010123004164535,0.3,2023-01-04 17:45:57.367
149,2023-01-04 17:46:04.677,1010123004164542,0.2,2023-01-04 17:46:04.805
150,2023-01-04 17:46:12.016,1010123004164550,0.3,2023-01-04 17:46:12.167
151,2023-01-04 17:46:19.377,1010123004164557,0.2,2023-01-04 17:46:19.615
152,2023-01-04 17:47:26.746,1010123004164704,0.3,2023-01-04 17:47:26.894
153,2023-01-04 17:47:41.676,1010123004164719,0.2,2023-01-04 17:47:41.936
154,2023-01-04 17:47:49.196,1010123004164727,0.3,2023-01-04 17:47:49.295
155,2023-01-04 17:48:26.573,1010123004164804,0.2,2023-01-04 17:48:26.733
156,2023-01-04 17:48:41.164,1010123004164819,0.3,2023-01-04 17:48:41.453
157,2023-01-04 17:48:48.584,1010123004164826,0.2,2023-01-04 17:48:48.823
158,2023-01-04 17:49:25.352,1010123004164904,0.3,2023-01-04 17:49:25.611
159,2023-01-04 17:49:32.822,1010123004164911,0.2,2023-01-04 17:49:32.971
160,2023-01-04 17:49:47.582,1010123004164926,0.3,2023-01-04 17:49:47.762
161,2023-01-04 17:49:54.892,1010123004164934,0.2,2023-01-04 17:49:55.132
162,2023-01-04 17:50:17.372,1010123004164956,0.3,2023-01-04 17:50:17.453
163,2023-01-04 17:50:24.911,1010123004165004,0.2,2023-01-04 17:50:25.051
164,2023-01-04 17:51:39.720,1010123004165124,0.2,2023-01-04 17:51:39.740
165,2023-01-04 17:51:47.190,1010123004165132,0.3,2023-01-04 17:51:47.290
166,2023-01-04 17:54:01.278,1010123004165146,0.3,2023-01-04 17:54:08.898
167,2023-01-04 17:54:24.868,1010123004165323,0.2,2023-01-04 17:54:25.046
168,2023-01-04 17:54:32.338,1010123004165408,0.3,2023-01-04 17:54:32.506
169,2023-01-04 17:54:39.578,1010123004165416,0.2,2023-01-04 17:54:39.858
170,2023-01-04 17:55:01.898,1010123004165446,0.3,2023-01-04 17:55:01.937
171,2023-01-04 17:55:30.647,1010123004165515,0.2,2023-01-04 17:55:30.877
172,2023-01-04 17:55:38.167,1010123004165523,0.3,2023-01-04 17:55:38.246
173,2023-01-04 17:55:45.627,1010123004165530,0.2,2023-01-04 17:55:45.857
174,2023-01-04 17:56:58.456,1010123004165643,0.3,2023-01-04 17:56:58.575
175,2023-01-04 17:57:27.506,1010123004165712,0.2,2023-01-04 17:57:27.664
176,2023-01-04 17:58:33.634,1010123004165818,0.3,2023-01-04 17:58:33.844
177,2023-01-04 17:58:41.015,1010123004165825,0.2,2023-01-04 17:58:41.134
178,2023-01-04 17:59:09.854,1010123004165854,0.2,2023-01-04 17:59:09.923
179,2023-01-04 18:00:52.082,1010123004170036,0.3,2023-01-04 18:00:52.181
180,2023-01-04 18:00:59.631,1010123004170044,0.2,2023-01-04 18:00:59.790
181,2023-01-04 18:01:06.971,1010123004170051,0.3,2023-01-04 18:01:07.210
182,2023-01-04 18:01:14.441,1010123004170059,0.2,2023-01-04 18:01:14.581
183,2023-01-04 18:01:37.421,1010123004170120,0.2,2023-01-04 18:01:37.539
184,2023-01-04 18:02:06.990,1010123004170150,0.3,2023-01-04 18:02:07.140
185,2023-01-04 18:02:14.510,1010123004170157,0.2,2023-01-04 18:02:14.581
186,2023-01-04 18:02:53.440,1010223004170238,0.2,2023-01-04 18:02:53.608
187,2023-01-04 18:03:08.539,1010223004170253,0.2,2023-01-04 18:03:08.729
188,2023-01-04 18:03:16.039,1010223004170300,0.3,2023-01-04 18:03:16.190
189,2023-01-04 18:03:38.059,1010223004170322,0.2,2023-01-04 18:03:38.257
190,2023-01-04 18:03:45.517,1010223004170330,0.3,2023-01-04 18:03:45.608
191,2023-01-04 18:03:52.938,1010223004170337,0.2,2023-01-04 18:03:53.128
192,2023-01-04 18:04:07.769,1010223004170352,0.3,2023-01-04 18:04:07.937
193,2023-01-04 18:04:29.967,1010223004170414,0.2,2023-01-04 18:04:30.257
194,2023-01-04 18:04:37.417,1010223004170422,0.3,2023-01-04 18:04:37.627
195,2023-01-04 18:04:52.108,1010223004170437,0.2,2023-01-04 18:04:52.256
196,2023-01-04 18:04:59.596,1010223004170444,0.3,2023-01-04 18:04:59.707
197,2023-01-04 18:05:07.086,1010223004170451,0.2,2023-01-04 18:05:07.226
198,2023-01-04 18:06:21.315,1010223004170606,0.3,2023-01-04 18:06:21.546
199,2023-01-04 18:06:36.046,1010223004170620,0.2,2023-01-04 18:06:36.255
200,2023-01-04 18:06:58.404,1010223004170643,0.3,2023-01-04 18:06:58.563
201,2023-01-04 18:07:28.025,1010223004170712,0.2,2023-01-04 18:07:28.255
202,2023-01-04 18:08:12.624,1010223004170757,0.3,2023-01-04 18:08:12.812
203,2023-01-04 18:09:04.933,1010223004170849,0.2,2023-01-04 18:09:04.971
204,2023-01-04 18:09:19.923,1010223004170904,0.3,2023-01-04 18:09:20.092
205,2023-01-04 18:09:27.352,1010223004170912,0.2,2023-01-04 18:09:27.542
206,2023-01-04 18:09:42.253,1010223004170927,0.3,2023-01-04 18:09:42.433
207,2023-01-04 18:09:49.763,1010223004170934,0.2,2023-01-04 18:09:49.862
208,2023-01-04 18:10:04.621,1010223004170949,0.3,2023-01-04 18:10:04.811
209,2023-01-04 18:10:11.911,1010223004170956,0.2,2023-01-04 18:10:12.171
210,2023-01-04 18:10:56.841,1010223004171041,0.3,2023-01-04 18:10:56.891
211,2023-01-04 18:11:34.141,1010223004171118,0.3,2023-01-04 18:11:34.341
212,2023-01-04 18:11:56.331,1010223004171141,0.2,2023-01-04 18:11:56.510
213,2023-01-04 18:12:03.740,1010223004171148,0.3,2023-01-04 18:12:03.861
214,2023-01-04 18:12:18.950,1010223004171203,0.3,2023-01-04 18:12:19.151
215,2023-01-04 18:12:48.630,1010223004171233,0.2,2023-01-04 18:12:48.740
216,2023-01-04 18:13:25.900,1010223004171310,0.2,2023-01-04 18:13:26.178
217,2023-01-04 18:13:48.109,1010223004171333,0.3,2023-01-04 18:13:48.339
218,2023-01-04 18:14:10.668,1010223004171355,0.2,2023-01-04 18:14:10.749
219,2023-01-04 18:14:25.447,1010223004171410,0.3,2023-01-04 18:14:25.707
220,2023-01-04 18:14:40.348,1010223004171425,0.2,2023-01-04 18:14:40.357
221,2023-01-04 18:14:47.717,1010223004171432,0.3,2023-01-04 18:14:47.937
222,2023-01-04 18:17:47.744,1010223004171732,0.2,2023-01-04 18:17:47.953
223,2023-01-04 18:17:55.255,1010223004171739,0.3,2023-01-04 18:17:55.382
224,2023-01-04 18:20:02.982,1010223004171947,0.3,2023-01-04 18:20:03.151
225,2023-01-04 18:20:18.042,1010223004172002,0.2,2023-01-04 18:20:18.200
226,2023-01-04 18:20:33.052,1010223004172017,0.3,2023-01-04 18:20:33.302
227,2023-01-04 18:21:03.061,1010223004172047,0.2,2023-01-04 18:21:03.220
228,2023-01-04 18:21:10.430,1010223004172055,0.3,2023-01-04 18:21:10.581
229,2023-01-04 18:21:17.871,1010223004172102,0.2,2023-01-04 18:21:18.039
230,2023-01-04 18:21:55.480,1010223004172140,0.2,2023-01-04 18:21:55.559
231,2023-01-04 18:22:03.119,1010223004172147,0.3,2023-01-04 18:22:03.160
232,2023-01-04 18:22:17.700,1010223004172202,0.2,2023-01-04 18:22:17.960
233,2023-01-04 18:23:33.026,1010223004172317,0.2,2023-01-04 18:23:33.147
234,2023-01-04 18:23:48.167,1010223004172333,0.3,2023-01-04 18:23:48.437
235,2023-01-04 18:25:19.056,1010223004172503,0.2,2023-01-04 18:25:19.226
236,2023-01-04 18:25:34.096,1010223004172518,0.2,2023-01-04 18:25:34.367
237,2023-01-04 18:25:49.276,1010223004172534,0.2,2023-01-04 18:25:49.486
238,2023-01-04 18:26:04.645,1010223004172549,0.3,2023-01-04 18:26:04.756
239,2023-01-04 18:26:19.786,1010223004172604,0.2,2023-01-04 18:26:19.966
240,2023-01-04 18:26:34.986,1010223004172619,0.2,2023-01-04 18:26:35.065
241,2023-01-04 18:26:42.506,1010223004172627,0.3,2023-01-04 18:26:42.595
242,2023-01-04 18:29:28.882,1010223004172913,0.2,2023-01-04 18:29:28.911
243,2023-01-04 18:29:36.471,1010223004172921,0.3,2023-01-04 18:29:36.512
244,2023-01-04 18:29:51.642,1010223004172936,0.3,2023-01-04 18:29:51.792
245,2023-01-04 18:30:06.802,1010223004172951,0.3,2023-01-04 18:30:06.923
246,2023-01-04 18:30:21.872,1010223004173006,0.2,2023-01-04 18:30:21.953
247,2023-01-04 18:30:37.191,1010223004173021,0.3,2023-01-04 18:30:37.311
248,2023-01-04 18:31:22.430,1010223004173107,0.2,2023-01-04 18:31:22.591
249,2023-01-04 18:31:52.740,1010223004173137,0.3,2023-01-04 18:31:53.009
250,2023-01-04 18:32:07.920,1010223004173152,0.3,2023-01-04 18:32:08.049
251,2023-01-04 18:32:45.710,1010223004173230,0.2,2023-01-04 18:32:45.720
252,2023-01-04 18:34:09.207,1010223004173354,0.3,2023-01-04 18:34:09.316
253,2023-01-04 18:34:24.398,1010223004173409,0.3,2023-01-04 18:34:24.437
254,2023-01-04 18:34:39.496,1010223004173424,0.3,2023-01-04 18:34:39.637
255,2023-01-04 18:38:58.431,1010223004173843,0.2,2023-01-04 18:38:58.440
256,2023-01-04 18:39:06.072,1010223004173850,0.3,2023-01-04 18:39:06.131
257,2023-01-04 18:42:31.809,1010223004174216,0.3,2023-01-04 18:42:31.890
258,2023-01-04 19:34:01.759,1010223004183346,0.3,2023-01-04 19:34:01.848
259,2023-01-04 19:54:03.517,1010123004185342,0.2,2023-01-04 19:54:03.707
260,2023-01-04 19:54:10.878,1010123004185349,0.3,2023-01-04 19:54:11.068
261,2023-01-04 19:57:55.164,1010123004185717,0.2,2023-01-04 19:57:55.303
262,2023-01-04 19:58:17.563,1010123004185755,0.3,2023-01-04 19:58:17.713
263,2023-01-04 20:09:29.802,1010123004190907,0.2,2023-01-04 20:09:29.960
264,2023-01-04 20:09:37.252,1010123004190915,0.3,2023-01-04 20:09:37.391
265,2023-01-04 20:13:33.457,1010123004191311,0.2,2023-01-04 20:13:33.717
266,2023-01-04 20:13:40.717,1010123004191319,0.3,2023-01-04 20:13:41.076
267,2023-01-04 20:16:16.125,1010123004191554,0.2,2023-01-04 20:16:16.275
268,2023-01-04 20:16:23.565,1010123004191601,0.3,2023-01-04 20:16:23.724
269,2023-01-04 20:21:05.209,1010123004192043,0.2,2023-01-04 20:21:05.469
270,2023-01-04 20:21:12.618,1010123004192050,0.3,2023-01-04 20:21:12.759
271,2023-01-04 20:21:49.709,1010123004192127,0.2,2023-01-04 20:21:49.888
272,2023-01-04 20:22:04.319,1010123004192142,0.3,2023-01-04 20:22:04.528
273,2023-01-04 20:25:24.055,1010123004192454,0.3,2023-01-04 20:25:24.265
274,2023-01-04 20:25:53.555,1010123004192533,0.2,2023-01-04 20:25:53.734
275,2023-01-04 20:26:00.974,1010123004192540,0.3,2023-01-04 20:26:01.174
276,2023-01-04 20:27:15.243,1010123004192653,0.2,2023-01-04 20:27:15.404
277,2023-01-04 20:27:22.523,1010123004192700,0.3,2023-01-04 20:27:22.773
278,2023-01-04 20:29:13.941,1010123004192851,0.2,2023-01-04 20:29:14.211
279,2023-01-04 20:29:28.832,1010123004192906,0.3,2023-01-04 20:29:29.012
280,2023-01-04 20:29:36.161,1010123004192914,0.2,2023-01-04 20:29:36.361
281,2023-01-04 20:29:43.520,1010123004192921,0.3,2023-01-04 20:29:43.730
282,2023-01-04 20:31:35.108,1010123004193113,0.2,2023-01-04 20:31:35.249
283,2023-01-04 20:31:42.578,1010123004193120,0.3,2023-01-04 20:31:42.769
284,2023-01-04 20:31:49.969,1010123004193127,0.2,2023-01-04 20:31:50.209
285,2023-01-04 20:31:57.388,1010123004193135,0.3,2023-01-04 20:31:57.569
286,2023-01-04 20:32:56.388,1010123004193234,0.2,2023-01-04 20:32:56.536
287,2023-01-04 20:33:25.756,1010123004193304,0.3,2023-01-04 20:33:25.966
288,2023-01-04 20:33:33.076,1010123004193311,0.2,2023-01-04 20:33:33.335
289,2023-01-04 20:33:40.427,1010123004193318,0.3,2023-01-04 20:33:40.686
290,2023-01-04 20:34:17.296,1010123004193355,0.2,2023-01-04 20:34:17.404
291,2023-01-04 20:34:24.665,1010123004193402,0.3,2023-01-04 20:34:24.845
292,2023-01-04 20:34:31.926,1010123004193410,0.2,2023-01-04 20:34:32.206
293,2023-01-04 20:34:39.246,1010123004193417,0.3,2023-01-04 20:34:39.486
294,2023-01-04 20:34:46.615,1010123004193424,0.2,2023-01-04 20:34:46.845
295,2023-01-04 20:34:54.206,1010123004193432,0.3,2023-01-04 20:34:54.296
296,2023-01-04 20:36:52.773,1010123004193631,0.2,2023-01-04 20:36:53.013
297,2023-01-04 20:37:37.052,1010123004193715,0.3,2023-01-04 20:37:37.331
298,2023-01-04 20:38:14.062,1010123004193752,0.2,2023-01-04 20:38:14.200
299,2023-01-04 20:38:28.732,1010123004193806,0.3,2023-01-04 20:38:29.010
300,2023-01-04 20:38:43.391,1010123004193821,0.2,2023-01-04 20:38:43.660
301,2023-01-04 20:38:50.740,1010123004193829,0.3,2023-01-04 20:38:51.000
302,2023-01-04 20:44:41.335,1010123004194423,0.2,2023-01-04 20:44:41.446
303,2023-01-04 20:44:48.835,1010123004194430,0.3,2023-01-04 20:44:48.976
304,2023-01-04 20:45:55.625,1010123004194536,0.2,2023-01-04 20:45:55.894
305,2023-01-04 20:46:03.114,1010123004194543,0.3,2023-01-04 20:46:03.253
306,2023-01-04 20:48:24.242,1010123004194802,0.2,2023-01-04 20:48:24.381
307,2023-01-04 20:48:31.710,1010123004194809,0.3,2023-01-04 20:48:31.980
308,2023-01-04 20:48:39.101,1010123004194817,0.2,2023-01-04 20:48:39.269
309,2023-01-04 20:48:53.891,1010123004194831,0.3,2023-01-04 20:48:54.059
310,2023-01-04 20:49:08.780,1010123004194846,0.2,2023-01-04 20:49:08.861
311,2023-01-04 20:49:23.470,1010123004194901,0.3,2023-01-04 20:49:23.740
312,2023-01-04 20:50:45.108,1010123004195023,0.2,2023-01-04 20:50:45.249
313,2023-01-04 20:50:52.618,1010123004195037,0.3,2023-01-04 20:50:52.697
314,2023-01-04 20:57:19.822,1010123004195659,0.2,2023-01-04 20:57:19.980
315,2023-01-04 20:57:34.721,1010123004195713,0.3,2023-01-04 20:57:34.780
316,2023-01-04 20:58:04.471,1010123004195742,0.2,2023-01-04 20:58:04.631
317,2023-01-04 20:58:11.931,1010123004195750,0.3,2023-01-04 20:58:12.061
318,2023-01-04 21:00:33.109,1010123004200018,0.2,2023-01-04 21:00:33.190
319,2023-01-04 21:00:40.470,1010123004200025,0.3,2023-01-04 21:00:40.630
320,2023-01-04 21:06:26.953,1010123004200611,0.2,2023-01-04 21:06:27.191
321,2023-01-04 21:06:34.302,1010123004200619,0.3,2023-01-04 21:06:34.562
322,2023-01-04 21:07:04.262,1010123004200647,0.3,2023-01-04 21:07:04.471
