,time,TraceabilityCode,Cylinder5MaxParalelismErrorInBDC,time.value
63,2023-01-04 15:00:03.463,1010123004135941,-0.2,2023-01-04 15:00:03.703
64,2023-01-04 15:00:47.453,1010123004140025,-0.1,2023-01-04 15:00:47.723
65,2023-01-04 15:00:54.842,1010123004140033,-0.2,2023-01-04 15:00:54.993
66,2023-01-04 15:01:16.792,1010123004140055,-0.1,2023-01-04 15:01:16.992
67,2023-01-04 15:01:24.142,1010123004140102,-0.2,2023-01-04 15:01:24.361
68,2023-01-04 15:01:31.423,1010123004140109,-0.1,2023-01-04 15:01:31.641
69,2023-01-04 15:01:38.753,1010123004140117,-0.2,2023-01-04 15:01:38.921
70,2023-01-04 15:01:46.032,1010123004140124,-0.1,2023-01-04 15:01:46.272
71,2023-01-04 15:01:53.502,1010123004140131,-0.2,2023-01-04 15:01:53.651
72,2023-01-04 15:03:03.460,1010123004140221,-0.1,2023-01-04 15:03:03.641
73,2023-01-04 15:03:10.841,1010123004140228,-0.2,2023-01-04 15:03:10.930
74,2023-01-04 15:09:17.196,1010123004140843,-0.1,2023-01-04 15:09:17.256
75,2023-01-04 15:10:08.855,1010123004140947,-0.2,2023-01-04 15:10:09.075
76,2023-01-04 15:10:53.434,1010123004141023,-0.2,2023-01-04 15:10:53.614
77,2023-01-04 15:11:08.243,1010123004141038,-0.1,2023-01-04 15:11:08.374
78,2023-01-04 15:11:23.023,1010123004141102,-0.2,2023-01-04 15:11:23.163
79,2023-01-04 15:12:24.552,1010123004141202,-0.1,2023-01-04 15:12:24.841
80,2023-01-04 15:12:32.032,1010123004141209,-0.2,2023-01-04 15:12:32.200
81,2023-01-04 15:12:46.881,1010123004141224,-0.1,2023-01-04 15:12:47.081
82,2023-01-04 15:12:54.361,1010123004141232,-0.2,2023-01-04 15:12:54.520
83,2023-01-04 15:13:38.621,1010123004141316,-0.1,2023-01-04 15:13:38.750
84,2023-01-04 15:13:45.950,1010123004141323,-0.2,2023-01-04 15:13:46.210
85,2023-01-04 15:13:53.349,1010123004141331,-0.1,2023-01-04 15:13:53.490
86,2023-01-04 15:14:00.730,1010123004141338,-0.2,2023-01-04 15:14:00.940
87,2023-01-04 15:14:08.079,1010123004141346,-0.1,2023-01-04 15:14:08.279
88,2023-01-04 15:14:15.509,1010123004141353,-0.2,2023-01-04 15:14:15.720
89,2023-01-04 15:14:23.039,1010123004141401,-0.1,2023-01-04 15:14:23.088
90,2023-01-04 15:14:30.259,1010123004141408,-0.2,2023-01-04 15:14:30.529
91,2023-01-04 15:14:59.908,1010123004141437,-0.1,2023-01-04 15:15:00.049
92,2023-01-04 15:15:22.059,1010123004141500,-0.2,2023-01-04 15:15:22.298
93,2023-01-04 15:16:28.596,1010123004141606,-0.1,2023-01-04 15:16:28.846
94,2023-01-04 15:16:50.826,1010123004141628,-0.2,2023-01-04 15:16:50.937
95,2023-01-04 15:21:33.822,1010123004142118,-0.2,2023-01-04 15:21:34.022
96,2023-01-04 15:23:20.279,1010123004142215,-0.1,2023-01-04 15:23:20.598
97,2023-01-04 15:25:54.776,1010123004142534,-0.1,2023-01-04 15:25:54.927
98,2023-01-04 15:26:02.207,1010123004142541,-0.2,2023-01-04 15:26:02.377
99,2023-01-04 15:26:09.607,1010123004142548,-0.1,2023-01-04 15:26:09.806
100,2023-01-04 15:26:24.427,1010123004142602,-0.2,2023-01-04 15:26:24.618
101,2023-01-04 15:26:39.167,1010123004142617,-0.1,2023-01-04 15:26:39.348
102,2023-01-04 15:26:46.667,1010123004142624,-0.2,2023-01-04 15:26:46.776
103,2023-01-04 15:27:45.796,1010123004142723,-0.1,2023-01-04 15:27:46.055
104,2023-01-04 15:28:00.565,1010123004142738,-0.2,2023-01-04 15:28:00.785
105,2023-01-04 15:28:15.365,1010123004142753,-0.1,2023-01-04 15:28:15.494
106,2023-01-04 15:28:29.966,1010123004142808,-0.2,2023-01-04 15:28:30.224
107,2023-01-04 15:28:59.684,1010123004142837,-0.1,2023-01-04 15:28:59.815
108,2023-01-04 15:29:07.075,1010123004142845,-0.2,2023-01-04 15:29:07.253
109,2023-01-04 15:29:14.404,1010123004142852,-0.1,2023-01-04 15:29:14.625
110,2023-01-04 15:29:21.773,1010123004142859,-0.2,2023-01-04 15:29:21.973
111,2023-01-04 15:30:06.063,1010123004142944,-0.1,2023-01-04 15:30:06.223
112,2023-01-04 15:30:20.903,1010123004142959,-0.2,2023-01-04 15:30:21.101
113,2023-01-04 15:30:28.292,1010123004143006,-0.1,2023-01-04 15:30:28.542
114,2023-01-04 15:30:35.743,1010123004143013,-0.2,2023-01-04 15:30:35.901
115,2023-01-04 15:31:05.263,1010123004143043,-0.1,2023-01-04 15:31:05.502
116,2023-01-04 15:31:12.653,1010123004143050,-0.2,2023-01-04 15:31:12.861
117,2023-01-04 15:31:27.532,1010123004143105,-0.1,2023-01-04 15:31:27.572
118,2023-01-04 15:31:57.191,1010123004143135,-0.2,2023-01-04 15:31:57.332
119,2023-01-04 15:32:34.240,1010123004143212,-0.1,2023-01-04 15:32:34.371
120,2023-01-04 15:47:21.095,1010123004143241,-0.1,2023-01-04 15:47:21.345
121,2023-01-04 15:47:21.095,1010123004143241,-0.2,2023-01-04 15:47:28.694
122,2023-01-04 15:47:55.855,1010123004144604,-0.1,2023-01-04 15:48:03.434
123,2023-01-04 15:48:10.904,1010123004144709,-0.2,2023-01-04 15:48:18.535
124,2023-01-04 15:49:33.062,1010123004144802,-0.2,2023-01-04 15:49:33.242
125,2023-01-04 15:49:47.842,1010123004144825,-0.1,2023-01-04 15:49:47.993
126,2023-01-04 15:50:02.653,1010123004144847,-0.2,2023-01-04 15:50:02.792
127,2023-01-04 15:50:09.933,1010123004144948,-0.1,2023-01-04 15:50:10.153
128,2023-01-04 15:50:24.742,1010123004145002,-0.2,2023-01-04 15:50:24.871
129,2023-01-04 15:50:39.601,1010123004145017,-0.1,2023-01-04 15:50:39.742
130,2023-01-04 15:51:01.782,1010123004145039,-0.2,2023-01-04 15:51:01.992
131,2023-01-04 15:51:23.970,1010123004145101,-0.1,2023-01-04 15:51:24.141
132,2023-01-04 15:51:46.141,1010123004145124,-0.2,2023-01-04 15:51:46.230
133,2023-01-04 15:52:00.790,1010123004145139,-0.1,2023-01-04 15:52:01.029
134,2023-01-04 15:52:22.960,1010123004145201,-0.2,2023-01-04 15:52:23.108
135,2023-01-04 15:52:45.259,1010123004145223,-0.1,2023-01-04 15:52:45.428
136,2023-01-04 15:52:52.598,1010123004145230,-0.2,2023-01-04 15:52:52.789
137,2023-01-04 15:53:22.328,1010123004145300,-0.1,2023-01-04 15:53:22.398
138,2023-01-04 15:53:44.678,1010123004145322,-0.2,2023-01-04 15:53:44.799
139,2023-01-04 15:53:52.088,1010123004145329,-0.1,2023-01-04 15:53:52.147
140,2023-01-04 15:54:36.657,1010123004145414,-0.2,2023-01-04 15:54:36.707
141,2023-01-04 15:54:58.826,1010123004145436,-0.1,2023-01-04 15:54:58.957
142,2023-01-04 15:55:13.627,1010123004145451,-0.2,2023-01-04 15:55:13.826
143,2023-01-04 15:55:20.986,1010123004145459,-0.1,2023-01-04 15:55:21.186
144,2023-01-04 15:55:58.035,1010123004145536,-0.2,2023-01-04 15:55:58.244
145,2023-01-04 15:56:27.674,1010123004145605,-0.1,2023-01-04 15:56:27.904
146,2023-01-04 15:56:35.154,1010123004145613,-0.2,2023-01-04 15:56:35.285
147,2023-01-04 15:56:42.525,1010123004145620,-0.1,2023-01-04 15:56:42.704
148,2023-01-04 15:56:49.904,1010123004145627,-0.2,2023-01-04 15:56:50.073
149,2023-01-04 15:56:57.224,1010123004145635,-0.1,2023-01-04 15:56:57.424
150,2023-01-04 15:57:04.595,1010123004145642,-0.2,2023-01-04 15:57:04.714
151,2023-01-04 15:57:19.315,1010123004145657,-0.1,2023-01-04 15:57:19.584
152,2023-01-04 15:57:26.884,1010123004145705,-0.2,2023-01-04 15:57:27.032
153,2023-01-04 15:58:11.313,1010123004145749,-0.1,2023-01-04 15:58:11.513
154,2023-01-04 15:58:26.062,1010123004145804,-0.2,2023-01-04 15:58:26.221
155,2023-01-04 15:58:33.493,1010123004145811,-0.1,2023-01-04 15:58:33.681
156,2023-01-04 15:58:41.092,1010123004145819,-0.2,2023-01-04 15:58:41.201
157,2023-01-04 15:58:48.492,1010123004145826,-0.1,2023-01-04 15:58:48.632
158,2023-01-04 15:58:55.903,1010123004145833,-0.2,2023-01-04 15:58:56.072
159,2023-01-04 15:59:40.371,1010123004145918,-0.1,2023-01-04 15:59:40.572
160,2023-01-04 15:59:55.240,1010123004145933,-0.2,2023-01-04 15:59:55.440
161,2023-01-04 16:00:47.540,1010123004150032,-0.1,2023-01-04 16:00:47.760
162,2023-01-04 16:01:02.849,1010123004150046,-0.1,2023-01-04 16:01:03.130
163,2023-01-04 16:01:10.359,1010123004150053,-0.2,2023-01-04 16:01:10.479
164,2023-01-04 16:01:22.490,1010123004150108,0.0,2023-01-04 16:01:30.209
165,2023-01-04 16:06:36.155,1010123004150519,-0.2,2023-01-04 16:06:36.325
166,2023-01-04 16:06:36.155,1010123004150519,-0.1,2023-01-04 16:06:43.845
167,2023-01-04 16:14:34.096,1010123004150917,-0.1,2023-01-04 16:14:41.526
168,2023-01-04 16:15:14.085,1010123004151449,-0.2,2023-01-04 16:15:14.234
169,2023-01-04 16:15:36.315,1010123004151513,-0.1,2023-01-04 16:15:36.415
170,2023-01-04 16:15:43.895,1010123004151521,-0.2,2023-01-04 16:15:44.016
171,2023-01-04 16:15:51.285,1010123004151529,0.0,2023-01-04 16:15:51.525
172,2023-01-04 16:15:58.644,1010123004151536,-0.1,2023-01-04 16:15:58.834
173,2023-01-04 16:16:06.075,1010123004151543,-0.2,2023-01-04 16:16:06.224
174,2023-01-04 16:16:13.505,1010123004151551,-0.1,2023-01-04 16:16:13.694
175,2023-01-04 16:16:28.463,1010123004151606,-0.2,2023-01-04 16:16:28.644
176,2023-01-04 16:16:43.513,1010123004151621,-0.1,2023-01-04 16:16:43.684
177,2023-01-04 16:18:42.022,1010123004151820,-0.2,2023-01-04 16:18:42.240
178,2023-01-04 16:18:49.282,1010123004151827,-0.1,2023-01-04 16:18:49.532
179,2023-01-04 16:19:18.822,1010123004151857,-0.2,2023-01-04 16:19:18.960
180,2023-01-04 16:19:26.171,1010123004151904,-0.1,2023-01-04 16:19:26.321
181,2023-01-04 16:28:09.173,1010123004151948,-0.2,2023-01-04 16:28:16.742
182,2023-01-04 16:28:25.223,1010123004151956,-0.1,2023-01-04 16:28:32.802
183,2023-01-04 16:28:34.282,1010123004152748,-0.2,2023-01-04 16:28:41.941
184,2023-01-04 16:29:49.520,1010123004152824,-0.1,2023-01-04 16:29:49.710
185,2023-01-04 16:30:04.341,1010123004152938,-0.2,2023-01-04 16:30:04.490
186,2023-01-04 16:30:11.821,1010123004152949,-0.1,2023-01-04 16:30:12.029
187,2023-01-04 16:32:02.489,1010123004153140,-0.2,2023-01-04 16:32:02.657
188,2023-01-04 16:32:09.819,1010123004153147,-0.1,2023-01-04 16:32:10.017
189,2023-01-04 16:32:17.128,1010123004153155,-0.2,2023-01-04 16:32:17.388
190,2023-01-04 16:32:24.477,1010123004153202,-0.1,2023-01-04 16:32:24.737
191,2023-01-04 16:32:39.217,1010123004153217,-0.2,2023-01-04 16:32:39.298
192,2023-01-04 16:32:46.747,1010123004153224,-0.1,2023-01-04 16:32:46.818
193,2023-01-04 16:33:09.096,1010123004153246,-0.2,2023-01-04 16:33:09.216
194,2023-01-04 16:33:16.346,1010123004153254,-0.1,2023-01-04 16:33:16.575
195,2023-01-04 16:33:30.957,1010123004153309,-0.2,2023-01-04 16:33:31.135
196,2023-01-04 16:34:29.145,1010123004153414,-0.2,2023-01-04 16:34:29.355
197,2023-01-04 16:34:50.625,1010123004153435,-0.1,2023-01-04 16:34:50.875
198,2023-01-04 16:35:12.305,1010123004153457,-0.2,2023-01-04 16:35:12.555
199,2023-01-04 16:47:32.023,1010123004154710,-0.1,2023-01-04 16:47:32.183
200,2023-01-04 16:47:39.433,1010123004154717,-0.2,2023-01-04 16:47:39.552
201,2023-01-04 16:47:54.272,1010123004154732,-0.1,2023-01-04 16:47:54.441
202,2023-01-04 16:48:01.762,1010123004154739,-0.2,2023-01-04 16:48:01.871
203,2023-01-04 16:48:16.562,1010123004154754,-0.1,2023-01-04 16:48:16.750
204,2023-01-04 16:48:23.941,1010123004154802,-0.2,2023-01-04 16:48:24.111
205,2023-01-04 16:48:31.351,1010123004154809,-0.1,2023-01-04 16:48:31.542
206,2023-01-04 16:48:53.571,1010123004154831,-0.2,2023-01-04 16:48:53.710
207,2023-01-04 16:49:00.960,1010123004154839,-0.1,2023-01-04 16:49:01.071
208,2023-01-04 16:49:08.341,1010123004154846,-0.2,2023-01-04 16:49:08.520
209,2023-01-04 16:49:37.869,1010123004154916,-0.1,2023-01-04 16:49:38.019
210,2023-01-04 16:49:45.299,1010123004154923,-0.2,2023-01-04 16:49:45.460
211,2023-01-04 16:49:52.710,1010123004154930,-0.1,2023-01-04 16:49:52.828
212,2023-01-04 16:50:00.230,1010123004154938,-0.2,2023-01-04 16:50:00.259
213,2023-01-04 16:50:07.579,1010123004154945,-0.1,2023-01-04 16:50:07.709
214,2023-01-04 16:50:22.408,1010123004155000,-0.2,2023-01-04 16:50:22.598
215,2023-01-04 16:50:29.799,1010123004155007,-0.1,2023-01-04 16:50:30.029
216,2023-01-04 16:50:37.078,1010123004155015,-0.2,2023-01-04 16:50:37.309
217,2023-01-04 16:50:51.838,1010123004155030,-0.1,2023-01-04 16:50:52.028
218,2023-01-04 16:51:06.868,1010123004155044,-0.2,2023-01-04 16:51:07.078
219,2023-01-04 16:51:14.279,1010123004155052,-0.1,2023-01-04 16:51:14.437
220,2023-01-04 16:52:20.868,1010123004155159,-0.2,2023-01-04 16:52:21.066
221,2023-01-04 16:52:35.596,1010123004155213,-0.1,2023-01-04 16:52:35.796
222,2023-01-04 16:53:05.766,1010123004155250,-0.1,2023-01-04 16:53:05.966
223,2023-01-04 16:53:21.226,1010123004155304,-0.2,2023-01-04 16:53:21.395
224,2023-01-04 16:53:28.585,1010123004155311,-0.1,2023-01-04 16:53:28.756
225,2023-01-04 16:53:43.196,1010123004155326,-0.2,2023-01-04 16:53:43.385
226,2023-01-04 16:53:50.665,1010123004155333,-0.1,2023-01-04 16:53:50.825
227,2023-01-04 16:53:58.065,1010123004155340,-0.2,2023-01-04 16:53:58.194
228,2023-01-04 16:54:12.765,1010123004155355,-0.1,2023-01-04 16:54:12.984
229,2023-01-04 16:54:34.944,1010123004155417,-0.2,2023-01-04 16:54:35.075
230,2023-01-04 16:54:42.424,1010123004155424,-0.1,2023-01-04 16:54:42.605
231,2023-01-04 16:54:49.765,1010123004155431,-0.2,2023-01-04 16:54:49.954
232,2023-01-04 16:54:57.243,1010123004155438,-0.1,2023-01-04 16:54:57.394
233,2023-01-04 16:55:19.293,1010123004155500,-0.2,2023-01-04 16:55:19.563
234,2023-01-04 16:55:26.733,1010123004155507,-0.1,2023-01-04 16:55:26.923
235,2023-01-04 16:55:56.372,1010123004155536,-0.2,2023-01-04 16:55:56.513
236,2023-01-04 16:56:03.663,1010123004155543,-0.1,2023-01-04 16:56:03.872
237,2023-01-04 16:56:33.302,1010123004155612,-0.2,2023-01-04 16:56:33.480
238,2023-01-04 16:56:40.701,1010123004155619,-0.1,2023-01-04 16:56:40.911
239,2023-01-04 17:20:04.023,1010123004155626,-0.1,2023-01-04 17:20:14.421
240,2023-01-04 17:20:22.703,1010123004155648,-0.2,2023-01-04 17:20:22.933
241,2023-01-04 17:20:29.993,1010123004161948,-0.1,2023-01-04 17:20:30.233
242,2023-01-04 17:21:53.450,1010123004162138,-0.2,2023-01-04 17:21:53.740
243,2023-01-04 17:22:00.881,1010123004162145,-0.1,2023-01-04 17:22:01.099
244,2023-01-04 17:22:16.371,1010123004162200,-0.1,2023-01-04 17:22:16.559
245,2023-01-04 17:22:23.740,1010123004162207,-0.2,2023-01-04 17:22:23.910
246,2023-01-04 17:23:56.029,1010123004162341,-0.2,2023-01-04 17:23:56.408
247,2023-01-04 17:24:03.459,1010123004162348,-0.1,2023-01-04 17:24:03.588
248,2023-01-04 17:24:10.769,1010123004162355,0.0,2023-01-04 17:24:10.959
249,2023-01-04 17:24:26.177,1010123004162409,-0.1,2023-01-04 17:24:26.398
250,2023-01-04 17:24:40.997,1010123004162424,-0.2,2023-01-04 17:24:41.197
251,2023-01-04 17:24:55.898,1010123004162438,-0.1,2023-01-04 17:24:55.997
252,2023-01-04 17:25:03.348,1010123004162445,-0.2,2023-01-04 17:25:03.517
253,2023-01-04 17:25:10.788,1010123004162452,-0.1,2023-01-04 17:25:10.947
254,2023-01-04 17:25:25.487,1010123004162507,-0.2,2023-01-04 17:25:25.757
255,2023-01-04 17:25:33.118,1010123004162514,-0.1,2023-01-04 17:25:33.197
256,2023-01-04 17:26:25.096,1010123004162604,-0.2,2023-01-04 17:26:25.286
257,2023-01-04 17:26:32.457,1010123004162612,-0.1,2023-01-04 17:26:32.706
258,2023-01-04 17:27:09.387,1010123004162641,-0.2,2023-01-04 17:27:09.506
259,2023-01-04 17:28:08.135,1010123004162747,-0.1,2023-01-04 17:28:08.394
260,2023-01-04 17:28:22.865,1010123004162802,-0.2,2023-01-04 17:28:23.105
261,2023-01-04 17:28:37.494,1010123004162817,-0.1,2023-01-04 17:28:37.753
262,2023-01-04 17:29:21.654,1010123004162901,-0.2,2023-01-04 17:29:21.924
263,2023-01-04 17:29:29.134,1010123004162908,-0.1,2023-01-04 17:29:29.303
264,2023-01-04 17:29:36.634,1010123004162915,-0.2,2023-01-04 17:29:36.783
265,2023-01-04 17:29:43.963,1010123004162923,-0.1,2023-01-04 17:29:44.164
266,2023-01-04 17:29:51.243,1010123004162930,-0.2,2023-01-04 17:29:51.503
267,2023-01-04 17:29:58.834,1010123004162938,-0.1,2023-01-04 17:29:58.953
268,2023-01-04 17:30:06.194,1010123004162945,-0.2,2023-01-04 17:30:06.392
269,2023-01-04 17:30:28.392,1010123004163007,-0.1,2023-01-04 17:30:28.552
270,2023-01-04 17:30:35.753,1010123004163014,-0.2,2023-01-04 17:30:35.921
271,2023-01-04 17:30:43.213,1010123004163022,-0.1,2023-01-04 17:30:43.352
272,2023-01-04 17:30:50.513,1010123004163029,-0.2,2023-01-04 17:30:50.713
273,2023-01-04 17:31:05.322,1010123004163044,-0.1,2023-01-04 17:31:05.513
274,2023-01-04 17:31:12.792,1010123004163051,-0.2,2023-01-04 17:31:12.963
275,2023-01-04 17:31:27.512,1010123004163106,-0.1,2023-01-04 17:31:27.681
276,2023-01-04 17:31:35.052,1010123004163113,-0.2,2023-01-04 17:31:35.201
277,2023-01-04 17:31:49.732,1010123004163128,-0.1,2023-01-04 17:31:49.992
278,2023-01-04 17:31:57.220,1010123004163136,-0.2,2023-01-04 17:31:57.359
279,2023-01-04 17:32:04.460,1010123004163143,-0.1,2023-01-04 17:32:04.710
280,2023-01-04 17:32:19.250,1010123004163158,-0.2,2023-01-04 17:32:19.440
281,2023-01-04 17:32:33.871,1010123004163213,-0.1,2023-01-04 17:32:34.081
282,2023-01-04 17:32:48.591,1010123004163227,-0.2,2023-01-04 17:32:48.790
283,2023-01-04 17:32:56.039,1010123004163235,-0.1,2023-01-04 17:32:56.190
284,2023-01-04 17:33:03.400,1010123004163242,-0.2,2023-01-04 17:33:03.578
285,2023-01-04 17:33:10.769,1010123004163250,-0.1,2023-01-04 17:33:10.960
286,2023-01-04 17:33:18.059,1010123004163257,-0.2,2023-01-04 17:33:18.319
287,2023-01-04 17:33:25.440,1010123004163304,-0.1,2023-01-04 17:33:25.680
288,2023-01-04 17:33:40.220,1010123004163319,-0.2,2023-01-04 17:33:40.440
289,2023-01-04 17:33:47.630,1010123004163327,-0.1,2023-01-04 17:33:47.829
290,2023-01-04 17:33:54.999,1010123004163334,-0.2,2023-01-04 17:33:55.108
291,2023-01-04 17:34:02.239,1010123004163341,-0.1,2023-01-04 17:34:02.479
292,2023-01-04 17:34:16.848,1010123004163356,-0.2,2023-01-04 17:34:17.118
293,2023-01-04 17:35:32.006,1010123004163516,-0.2,2023-01-04 17:35:32.036
294,2023-01-04 17:37:13.325,1010123004163658,-0.2,2023-01-04 17:37:13.505
295,2023-01-04 17:38:40.513,1010123004163825,-0.1,2023-01-04 17:38:40.644
296,2023-01-04 17:40:21.602,1010123004164006,-0.2,2023-01-04 17:40:21.832
297,2023-01-04 17:44:05.119,1010123004164338,-0.2,2023-01-04 17:44:05.289
298,2023-01-04 17:44:20.069,1010123004164357,0.0,2023-01-04 17:44:20.259
299,2023-01-04 17:44:27.588,1010123004164405,-0.1,2023-01-04 17:44:27.767
300,2023-01-04 17:44:35.049,1010123004164412,-0.2,2023-01-04 17:44:35.198
301,2023-01-04 17:44:49.969,1010123004164427,-0.1,2023-01-04 17:44:50.167
302,2023-01-04 17:45:04.788,1010123004164443,-0.2,2023-01-04 17:45:05.048
303,2023-01-04 17:45:19.727,1010123004164457,-0.1,2023-01-04 17:45:19.987
304,2023-01-04 17:45:34.697,1010123004164512,0.0,2023-01-04 17:45:34.927
305,2023-01-04 17:45:42.368,1010123004164520,-0.1,2023-01-04 17:45:42.397
306,2023-01-04 17:45:49.778,1010123004164527,-0.2,2023-01-04 17:45:49.996
307,2023-01-04 17:45:57.236,1010123004164535,-0.1,2023-01-04 17:45:57.367
308,2023-01-04 17:46:04.677,1010123004164542,-0.2,2023-01-04 17:46:04.805
309,2023-01-04 17:46:12.016,1010123004164550,-0.1,2023-01-04 17:46:12.167
310,2023-01-04 17:46:19.377,1010123004164557,-0.2,2023-01-04 17:46:19.615
311,2023-01-04 17:46:49.167,1010123004164627,-0.1,2023-01-04 17:46:49.426
312,2023-01-04 17:46:56.655,1010123004164634,-0.2,2023-01-04 17:46:56.884
313,2023-01-04 17:47:11.676,1010123004164649,-0.1,2023-01-04 17:47:11.845
314,2023-01-04 17:47:19.155,1010123004164657,-0.2,2023-01-04 17:47:19.365
315,2023-01-04 17:47:26.746,1010123004164704,-0.1,2023-01-04 17:47:26.894
316,2023-01-04 17:47:41.676,1010123004164719,-0.2,2023-01-04 17:47:41.936
