,time,TraceabilityCode,CushionPumpMaxPower2,time.value
6094,2023-01-10 21:24:06.831,1010223010202351,52.8,2023-01-10 21:24:06.960
6095,2023-01-10 21:24:14.242,1010223010202358,52.5,2023-01-10 21:24:14.411
6096,2023-01-10 21:24:36.611,1010223010202421,52.2,2023-01-10 21:24:36.742
6097,2023-01-10 21:24:59.361,1010223010202443,52.8,2023-01-10 21:24:59.380
6098,2023-01-10 21:25:06.700,1010223010202451,53.1,2023-01-10 21:25:06.970
6099,2023-01-10 21:25:22.111,1010223010202506,52.8,2023-01-10 21:25:22.171
6100,2023-01-10 21:25:37.250,1010223010202521,53.1,2023-01-10 21:25:37.539
6101,2023-01-10 21:28:02.167,1010223010202746,53.7,2023-01-10 21:28:02.246
6102,2023-01-10 21:28:09.747,1010223010202754,53.4,2023-01-10 21:28:09.776
6103,2023-01-10 21:28:24.976,1010223010202809,53.1,2023-01-10 21:28:25.137
6104,2023-01-10 21:28:32.647,1010223010202817,53.7,2023-01-10 21:28:32.657
6105,2023-01-10 21:28:40.236,1010223010202824,53.4,2023-01-10 21:28:40.335
6106,2023-01-10 21:28:55.377,1010223010202839,53.1,2023-01-10 21:28:55.446
6107,2023-01-10 21:29:18.325,1010223010202902,53.4,2023-01-10 21:29:18.405
6108,2023-01-10 21:29:40.915,1010223010202925,53.1,2023-01-10 21:29:41.135
6109,2023-01-10 21:30:49.875,1010223010203034,53.7,2023-01-10 21:30:49.944
6110,2023-01-10 21:31:20.253,1010223010203104,53.4,2023-01-10 21:31:20.253
6111,2023-01-10 21:31:43.033,1010223010203127,53.1,2023-01-10 21:31:43.223
6112,2023-01-10 21:31:58.233,1010223010203142,53.4,2023-01-10 21:31:58.332
6113,2023-01-10 21:32:28.694,1010223010203213,52.8,2023-01-10 21:32:28.812
6114,2023-01-10 21:32:43.882,1010223010203228,53.1,2023-01-10 21:32:43.931
6115,2023-01-10 21:33:14.042,1010223010203258,52.8,2023-01-10 21:33:14.253
6116,2023-01-10 21:33:21.773,1010223010203306,53.4,2023-01-10 21:33:21.782
6117,2023-01-10 21:33:44.721,1010223010203329,53.4,2023-01-10 21:33:44.891
6118,2023-01-10 21:33:59.742,1010223010203344,53.1,2023-01-10 21:33:59.941
6119,2023-01-10 21:34:15.131,1010223010203359,53.1,2023-01-10 21:34:15.131
6120,2023-01-10 21:34:45.522,1010223010203430,53.7,2023-01-10 21:34:45.611
6121,2023-01-10 21:35:30.851,1010223010203515,54.3,2023-01-10 21:35:30.980
6122,2023-01-10 21:39:59.237,1010223010203934,54.9,2023-01-10 21:39:59.378
6123,2023-01-10 21:40:14.147,1010223010203949,54.3,2023-01-10 21:40:14.357
6124,2023-01-10 21:40:21.496,1010223010203957,54.0,2023-01-10 21:40:21.706
6125,2023-01-10 21:40:28.967,1010223010204007,53.7,2023-01-10 21:40:29.155
6126,2023-01-10 21:40:36.387,1010223010204014,53.4,2023-01-10 21:40:36.586
6127,2023-01-10 21:40:43.867,1010223010204022,53.1,2023-01-10 21:40:44.026
6128,2023-01-10 21:40:51.336,1010223010204030,53.4,2023-01-10 21:40:51.466
6129,2023-01-10 21:40:58.816,1010223010204038,53.1,2023-01-10 21:40:58.986
6130,2023-01-10 21:41:58.276,1010223010204139,52.8,2023-01-10 21:41:58.505
6131,2023-01-10 21:42:20.555,1010223010204202,52.5,2023-01-10 21:42:20.744
6132,2023-01-10 21:42:28.045,1010223010204210,52.8,2023-01-10 21:42:28.184
6133,2023-01-10 21:44:44.453,1010223010204428,53.7,2023-01-10 21:44:44.753
6134,2023-01-10 21:44:51.973,1010223010204436,53.1,2023-01-10 21:44:52.102
6135,2023-01-10 21:45:29.924,1010223010204514,53.1,2023-01-10 21:45:30.023
6136,2023-01-10 21:45:45.253,1010223010204529,53.1,2023-01-10 21:45:45.312
6137,2023-01-10 21:46:00.542,1010223010204545,53.4,2023-01-10 21:46:00.602
6138,2023-01-10 21:49:14.198,1010223010204858,54.0,2023-01-10 21:49:14.198
6139,2023-01-10 21:49:37.269,1010223010204921,53.7,2023-01-10 21:49:37.388
6140,2023-01-10 21:50:54.816,1010223010205039,53.7,2023-01-10 21:50:54.836
6141,2023-01-10 21:54:31.525,1010223010205416,54.3,2023-01-10 21:54:31.644
6142,2023-01-10 21:54:46.963,1010223010205431,53.7,2023-01-10 21:54:46.993
6143,2023-01-10 21:55:48.924,1010223010205533,54.0,2023-01-10 21:55:48.924
6144,2023-01-10 21:56:04.384,1010223010205548,53.7,2023-01-10 21:56:04.423
6145,2023-01-10 21:56:35.693,1010223010205620,54.0,2023-01-10 21:56:35.723
6146,2023-01-10 21:57:09.193,1010223010205651,54.3,2023-01-10 21:57:09.322
6147,2023-01-10 21:57:16.542,1010223010205659,53.7,2023-01-10 21:57:16.760
6148,2023-01-10 21:57:24.042,1010223010205706,53.1,2023-01-10 21:57:24.121
6149,2023-01-10 21:57:31.461,1010223010205714,52.8,2023-01-10 21:57:31.641
6150,2023-01-10 21:58:17.492,1010223010205801,54.3,2023-01-10 21:58:17.641
6151,2023-01-10 21:58:24.871,1010223010205808,53.7,2023-01-10 21:58:25.082
6152,2023-01-10 21:58:32.221,1010223010205816,53.1,2023-01-10 21:58:32.440
6153,2023-01-10 22:00:59.799,1010223010210044,53.7,2023-01-10 22:00:59.878
6154,2023-01-10 22:01:23.048,1010223010210107,54.0,2023-01-10 22:01:23.076
6155,2023-01-10 22:04:06.877,1010223010210351,53.7,2023-01-10 22:04:06.926
6156,2023-01-10 22:05:01.526,1010223010210446,53.7,2023-01-10 22:05:01.575
6157,2023-01-10 22:06:58.930,1010223010210643,53.7,2023-01-10 22:06:58.930
6158,2023-01-10 22:09:12.624,1010223010210848,54.6,2023-01-10 22:09:12.763
6159,2023-01-10 22:09:20.203,1010223010210856,54.0,2023-01-10 22:09:20.273
6160,2023-01-10 22:09:27.594,1010223010210906,53.4,2023-01-10 22:09:27.802
6161,2023-01-10 22:09:42.443,1010223010210922,52.8,2023-01-10 22:09:42.592
6162,2023-01-10 22:09:49.872,1010223010210930,52.5,2023-01-10 22:09:49.953
6163,2023-01-10 22:11:03.331,1010223010210946,55.2,2023-01-10 22:11:11.009
6164,2023-01-10 22:11:55.329,1010223010211112,54.3,2023-01-10 22:11:55.418
6165,2023-01-10 22:12:10.410,1010223010211147,54.0,2023-01-10 22:12:10.599
6166,2023-01-10 22:12:25.410,1010223010211203,53.4,2023-01-10 22:12:25.569
6167,2023-01-10 22:12:40.079,1010223010211219,53.1,2023-01-10 22:12:40.279
6168,2023-01-10 22:12:47.539,1010223010211227,52.8,2023-01-10 22:12:47.717
6169,2023-01-10 22:13:24.588,1010223010211306,52.5,2023-01-10 22:13:24.786
6170,2023-01-10 22:14:57.016,1010223010211440,54.3,2023-01-10 22:14:57.165
6171,2023-01-10 22:15:04.407,1010223010211448,53.7,2023-01-10 22:15:04.516
6172,2023-01-10 22:22:56.989,1010223010212241,54.6,2023-01-10 22:22:57.007
6173,2023-01-10 22:24:47.137,1010223010212431,54.3,2023-01-10 22:24:47.187
6174,2023-01-10 22:32:08.171,1010123010213152,55.2,2023-01-10 22:32:08.430
6175,2023-01-10 22:32:15.561,1010123010213159,54.3,2023-01-10 22:32:15.730
6176,2023-01-10 22:32:38.361,1010123010213220,54.3,2023-01-10 22:32:38.529
6177,2023-01-10 22:32:45.710,1010123010213227,54.0,2023-01-10 22:32:45.900
6178,2023-01-10 22:32:53.200,1010123010213234,53.4,2023-01-10 22:32:53.411
6179,2023-01-10 22:33:08.030,1010123010213249,53.1,2023-01-10 22:33:08.220
6180,2023-01-10 22:33:37.750,1010123010213316,52.8,2023-01-10 22:33:37.979
6181,2023-01-10 22:33:45.160,1010123010213323,53.1,2023-01-10 22:33:45.349
6182,2023-01-10 22:33:52.700,1010123010213330,52.8,2023-01-10 22:33:52.779
6183,2023-01-10 22:34:07.559,1010123010213345,53.1,2023-01-10 22:34:07.658
6184,2023-01-10 22:34:14.979,1010123010213352,52.5,2023-01-10 22:34:15.178
6185,2023-01-10 22:34:22.448,1010123010213400,53.1,2023-01-10 22:34:22.538
6186,2023-01-10 22:34:29.938,1010123010213407,52.5,2023-01-10 22:34:30.058
6187,2023-01-10 22:34:37.418,1010123010213415,52.8,2023-01-10 22:34:37.657
6188,2023-01-10 22:34:44.838,1010123010213422,53.1,2023-01-10 22:34:45.017
6189,2023-01-10 22:34:52.378,1010123010213437,52.8,2023-01-10 22:34:52.447
6190,2023-01-10 22:37:11.716,1010123010213519,54.6,2023-01-10 22:37:11.915
6191,2023-01-10 22:37:26.486,1010123010213703,54.0,2023-01-10 22:37:26.706
6192,2023-01-10 22:37:41.665,1010123010213719,53.7,2023-01-10 22:37:41.746
6193,2023-01-10 22:37:49.045,1010123010213726,54.0,2023-01-10 22:37:49.194
6194,2023-01-10 22:37:56.605,1010123010213734,53.7,2023-01-10 22:37:56.713
6195,2023-01-10 22:38:18.973,1010123010213802,53.1,2023-01-10 22:38:19.013
6196,2023-01-10 22:38:46.073,1010123010213830,54.9,2023-01-10 22:38:46.273
6197,2023-01-10 22:39:07.053,1010123010213851,55.2,2023-01-10 22:39:07.072
6198,2023-01-10 22:39:14.392,1010123010213858,54.9,2023-01-10 22:39:14.622
6199,2023-01-10 22:39:21.852,1010123010213905,54.0,2023-01-10 22:39:22.062
6200,2023-01-10 22:39:42.382,1010123010213927,55.2,2023-01-10 22:39:42.512
6201,2023-01-10 22:40:10.753,1010123010213955,55.2,2023-01-10 22:40:10.852
6202,2023-01-10 22:40:31.881,1010123010214016,55.2,2023-01-10 22:40:32.131
6203,2023-01-10 22:41:41.181,1010123010214125,54.0,2023-01-10 22:41:41.421
6204,2023-01-10 22:42:03.510,1010123010214146,53.7,2023-01-10 22:42:03.670
6205,2023-01-10 22:42:33.230,1010123010214214,53.4,2023-01-10 22:42:33.430
6206,2023-01-10 22:43:03.180,1010123010214242,53.7,2023-01-10 22:43:03.338
6207,2023-01-10 22:43:10.599,1010123010214249,53.4,2023-01-10 22:43:10.769
6208,2023-01-10 22:43:25.500,1010123010214303,53.1,2023-01-10 22:43:25.650
6209,2023-01-10 22:43:32.910,1010123010214310,53.4,2023-01-10 22:43:33.109
6210,2023-01-10 22:43:47.920,1010123010214325,53.1,2023-01-10 22:43:48.069
6211,2023-01-10 22:43:55.299,1010123010214333,53.4,2023-01-10 22:43:55.509
6212,2023-01-10 22:44:17.618,1010123010214355,53.1,2023-01-10 22:44:17.739
6213,2023-01-10 22:44:25.029,1010123010214402,52.8,2023-01-10 22:44:25.188
6214,2023-01-10 22:44:47.319,1010123010214425,53.1,2023-01-10 22:44:47.499
6215,2023-01-10 22:45:09.668,1010123010214447,52.8,2023-01-10 22:45:09.838
6216,2023-01-10 22:45:17.028,1010123010214455,53.1,2023-01-10 22:45:17.257
6217,2023-01-10 22:45:31.937,1010123010214509,52.8,2023-01-10 22:45:32.068
6218,2023-01-10 22:45:54.237,1010123010214532,52.5,2023-01-10 22:45:54.378
6219,2023-01-10 22:46:01.648,1010123010214539,52.8,2023-01-10 22:46:01.826
6220,2023-01-10 22:46:23.697,1010123010214608,54.9,2023-01-10 22:46:23.716
6221,2023-01-10 22:47:06.447,1010123010214650,54.9,2023-01-10 22:47:06.617
6222,2023-01-10 22:47:56.025,1010123010214740,55.2,2023-01-10 22:47:56.224
6223,2023-01-10 22:48:03.444,1010123010214747,54.6,2023-01-10 22:48:03.585
6224,2023-01-10 22:48:45.874,1010123010214830,55.2,2023-01-10 22:48:46.153
6225,2023-01-10 22:48:53.134,1010123010214837,54.9,2023-01-10 22:48:53.423
6226,2023-01-10 22:49:08.523,1010123010214851,54.0,2023-01-10 22:49:08.703
6227,2023-01-10 22:49:15.993,1010123010214858,54.6,2023-01-10 22:49:16.144
6228,2023-01-10 22:49:49.733,1010123010214934,55.2,2023-01-10 22:49:49.983
6229,2023-01-10 22:50:39.483,1010123010215024,55.2,2023-01-10 22:50:39.753
6230,2023-01-10 22:50:46.861,1010123010215031,54.9,2023-01-10 22:50:47.020
6231,2023-01-10 22:50:54.242,1010123010215038,53.7,2023-01-10 22:50:54.391
6232,2023-01-10 22:51:29.252,1010123010215113,54.9,2023-01-10 22:51:29.510
6233,2023-01-10 22:52:05.042,1010123010215149,54.9,2023-01-10 22:52:05.191
6234,2023-01-10 22:52:40.611,1010123010215225,55.2,2023-01-10 22:52:40.789
6235,2023-01-10 22:53:16.289,1010123010215300,55.2,2023-01-10 22:53:16.388
6236,2023-01-10 22:53:51.980,1010123010215336,55.2,2023-01-10 22:53:52.160
6237,2023-01-10 22:54:27.569,1010123010215412,55.2,2023-01-10 22:54:27.769
6238,2023-01-10 22:54:48.878,1010123010215433,55.2,2023-01-10 22:54:48.948
6239,2023-01-10 22:56:29.818,1010123010215614,54.0,2023-01-10 22:56:29.996
6240,2023-01-10 22:56:45.148,1010123010215628,54.6,2023-01-10 22:56:45.358
6241,2023-01-10 22:57:00.058,1010123010215642,54.0,2023-01-10 22:57:00.227
6242,2023-01-10 22:57:07.398,1010123010215649,53.7,2023-01-10 22:57:07.598
6243,2023-01-10 22:57:14.826,1010123010215656,54.0,2023-01-10 22:57:15.026
6244,2023-01-10 22:57:22.217,1010123010215703,53.7,2023-01-10 22:57:22.395
6245,2023-01-10 22:57:29.647,1010123010215710,53.1,2023-01-10 22:57:29.835
6246,2023-01-10 22:57:37.036,1010123010215717,53.4,2023-01-10 22:57:37.196
6247,2023-01-10 22:57:44.346,1010123010215724,53.1,2023-01-10 22:57:44.637
6248,2023-01-10 22:58:22.676,1010123010215807,53.1,2023-01-10 22:58:22.885
6249,2023-01-10 22:58:30.155,1010123010215814,54.6,2023-01-10 22:58:30.305
6250,2023-01-10 22:58:37.506,1010123010215821,53.7,2023-01-10 22:58:37.756
6251,2023-01-10 22:58:58.244,1010123010215842,55.2,2023-01-10 22:58:58.454
6252,2023-01-10 22:59:13.234,1010123010215857,53.7,2023-01-10 22:59:13.283
6253,2023-01-10 22:59:33.765,1010123010215918,55.2,2023-01-10 22:59:33.894
6254,2023-01-10 23:00:09.023,1010123010215953,55.2,2023-01-10 23:00:09.332
6255,2023-01-10 23:00:23.874,1010123010220007,53.7,2023-01-10 23:00:24.072
6256,2023-01-10 23:00:44.523,1010123010220029,54.9,2023-01-10 23:00:44.693
6257,2023-01-10 23:01:05.753,1010123010220050,55.2,2023-01-10 23:01:05.901
6258,2023-01-10 23:02:09.552,1010123010220154,55.2,2023-01-10 23:02:09.740
6259,2023-01-10 23:02:52.010,1010123010220236,55.2,2023-01-10 23:02:52.280
6260,2023-01-10 23:04:36.410,1010123010220340,55.2,2023-01-10 23:04:36.680
6261,2023-01-10 23:04:43.779,1010123010220416,53.7,2023-01-10 23:04:43.999
6262,2023-01-10 23:04:51.250,1010123010220423,54.0,2023-01-10 23:04:51.368
6263,2023-01-10 23:05:13.420,1010123010220451,53.4,2023-01-10 23:05:13.608
6264,2023-01-10 23:05:35.858,1010123010220513,53.7,2023-01-10 23:05:35.997
6265,2023-01-10 23:05:43.309,1010123010220521,53.4,2023-01-10 23:05:43.528
6266,2023-01-10 23:05:58.328,1010123010220536,53.1,2023-01-10 23:05:58.489
6267,2023-01-10 23:06:05.759,1010123010220543,53.4,2023-01-10 23:06:05.917
6268,2023-01-10 23:06:20.608,1010123010220558,53.1,2023-01-10 23:06:20.799
6269,2023-01-10 23:06:35.428,1010123010220613,52.8,2023-01-10 23:06:35.588
6270,2023-01-10 23:06:42.789,1010123010220620,53.1,2023-01-10 23:06:43.029
6271,2023-01-10 23:06:57.677,1010123010220635,52.8,2023-01-10 23:06:57.838
6272,2023-01-10 23:07:05.177,1010123010220643,53.1,2023-01-10 23:07:05.358
6273,2023-01-10 23:07:20.038,1010123010220657,52.8,2023-01-10 23:07:20.167
6274,2023-01-10 23:07:34.987,1010123010220712,53.1,2023-01-10 23:07:35.197
6275,2023-01-10 23:07:49.796,1010123010220727,52.8,2023-01-10 23:07:49.927
6276,2023-01-10 23:08:04.647,1010123010220742,53.1,2023-01-10 23:08:04.805
6277,2023-01-10 23:08:12.076,1010123010220750,52.8,2023-01-10 23:08:12.236
6278,2023-01-10 23:08:19.476,1010123010220757,53.1,2023-01-10 23:08:19.686
6279,2023-01-10 23:08:26.957,1010123010220804,52.8,2023-01-10 23:08:27.127
6280,2023-01-10 23:08:42.056,1010123010220826,52.8,2023-01-10 23:08:42.236
6281,2023-01-10 23:08:49.397,1010123010220833,53.4,2023-01-10 23:08:49.596
6282,2023-01-10 23:08:56.806,1010123010220840,53.1,2023-01-10 23:08:56.966
6283,2023-01-10 23:09:17.496,1010123010220902,55.2,2023-01-10 23:09:17.665
6284,2023-01-10 23:10:42.966,1010123010221027,55.2,2023-01-10 23:10:43.275
6285,2023-01-10 23:11:04.315,1010123010221048,55.2,2023-01-10 23:11:04.474
6286,2023-01-10 23:11:11.805,1010123010221056,54.9,2023-01-10 23:11:12.075
6287,2023-01-10 23:11:39.763,1010123010221124,55.2,2023-01-10 23:11:39.914
6288,2023-01-10 23:12:01.374,1010123010221146,55.2,2023-01-10 23:12:01.582
6289,2023-01-10 23:21:48.394,1010123010222132,54.3,2023-01-10 23:21:48.573
6290,2023-01-10 23:21:55.755,1010123010222139,54.6,2023-01-10 23:21:55.934
6291,2023-01-10 23:22:25.744,1010123010222208,54.6,2023-01-10 23:22:25.924
6292,2023-01-10 23:22:33.204,1010123010222215,54.3,2023-01-10 23:22:33.374
6293,2023-01-10 23:22:48.072,1010123010222230,54.0,2023-01-10 23:22:48.163
6294,2023-01-10 23:23:10.423,1010123010222251,53.7,2023-01-10 23:23:10.493
6295,2023-01-10 23:23:17.884,1010123010222258,54.0,2023-01-10 23:23:18.092
6296,2023-01-10 23:23:25.263,1010123010222305,54.3,2023-01-10 23:23:25.443
6297,2023-01-10 23:23:32.753,1010123010222312,53.7,2023-01-10 23:23:32.892
6298,2023-01-10 23:23:40.213,1010123010222320,54.0,2023-01-10 23:23:40.332
6299,2023-01-10 23:24:02.723,1010123010222341,54.3,2023-01-10 23:24:02.822
6300,2023-01-10 23:24:17.443,1010123010222356,54.0,2023-01-10 23:24:17.693
6301,2023-01-10 23:24:32.253,1010123010222410,53.7,2023-01-10 23:24:32.492
6302,2023-01-10 23:24:47.151,1010123010222425,53.4,2023-01-10 23:24:47.381
6303,2023-01-10 23:24:54.552,1010123010222432,53.7,2023-01-10 23:24:54.730
6304,2023-01-10 23:25:09.391,1010123010222447,54.0,2023-01-10 23:25:09.611
6305,2023-01-10 23:25:16.822,1010123010222454,53.4,2023-01-10 23:25:16.961
6306,2023-01-10 23:25:31.592,1010123010222509,53.1,2023-01-10 23:25:31.762
6307,2023-01-10 23:25:39.062,1010123010222517,53.4,2023-01-10 23:25:39.211
6308,2023-01-10 23:25:53.992,1010123010222532,53.7,2023-01-10 23:25:54.171
6309,2023-01-10 23:26:01.421,1010123010222539,53.4,2023-01-10 23:26:01.621
6310,2023-01-10 23:26:08.801,1010123010222546,53.7,2023-01-10 23:26:09.040
6311,2023-01-10 23:26:23.700,1010123010222601,53.4,2023-01-10 23:26:23.930
6312,2023-01-10 23:26:53.571,1010123010222631,53.1,2023-01-10 23:26:53.700
6313,2023-01-10 23:27:00.940,1010123010222638,53.7,2023-01-10 23:27:01.210
6314,2023-01-10 23:27:15.769,1010123010222653,53.4,2023-01-10 23:27:15.940
6315,2023-01-10 23:27:23.140,1010123010222701,53.1,2023-01-10 23:27:23.380
6316,2023-01-10 23:27:30.660,1010123010222708,53.4,2023-01-10 23:27:30.809
6317,2023-01-10 23:27:45.500,1010123010222723,53.1,2023-01-10 23:27:45.690
6318,2023-01-10 23:27:52.950,1010123010222730,53.4,2023-01-10 23:27:53.140
6319,2023-01-10 23:28:30.150,1010123010222808,53.7,2023-01-10 23:28:30.410
6320,2023-01-10 23:28:44.959,1010123010222823,52.8,2023-01-10 23:28:45.138
6321,2023-01-10 23:28:52.368,1010123010222830,53.1,2023-01-10 23:28:52.578
6322,2023-01-10 23:29:07.128,1010123010222845,52.8,2023-01-10 23:29:07.298
6323,2023-01-10 23:29:14.618,1010123010222852,52.5,2023-01-10 23:29:14.818
6324,2023-01-10 23:29:21.928,1010123010222900,53.1,2023-01-10 23:29:22.167
6325,2023-01-10 23:29:36.928,1010123010222914,52.8,2023-01-10 23:29:37.138
6326,2023-01-10 23:29:44.378,1010123010222922,53.4,2023-01-10 23:29:44.578
6327,2023-01-10 23:29:59.219,1010123010222937,53.1,2023-01-10 23:29:59.378
6328,2023-01-10 23:30:14.148,1010123010222952,53.4,2023-01-10 23:30:14.328
6329,2023-01-10 23:30:21.578,1010123010222959,53.1,2023-01-10 23:30:21.778
6330,2023-01-10 23:30:43.927,1010123010223021,52.8,2023-01-10 23:30:44.108
6331,2023-01-10 23:30:58.878,1010123010223036,53.1,2023-01-10 23:30:58.976
6332,2023-01-10 23:31:13.618,1010123010223051,52.8,2023-01-10 23:31:13.857
6333,2023-01-10 23:31:36.197,1010123010223120,53.4,2023-01-10 23:31:36.415
6334,2023-01-10 23:31:43.726,1010123010223127,53.1,2023-01-10 23:31:43.786
6335,2023-01-10 23:38:00.151,1010123010223710,54.0,2023-01-10 23:38:00.361
6336,2023-01-10 23:38:07.421,1010123010223725,54.3,2023-01-10 23:38:07.710
6337,2023-01-10 23:40:00.938,1010123010223940,54.0,2023-01-10 23:40:01.069
6338,2023-01-10 23:40:15.789,1010123010223954,54.6,2023-01-10 23:40:15.947
6339,2023-01-10 23:40:23.128,1010123010224001,54.3,2023-01-10 23:40:23.398
6340,2023-01-10 23:40:45.457,1010123010224023,54.0,2023-01-10 23:40:45.617
6341,2023-01-10 23:41:07.568,1010123010224045,53.7,2023-01-10 23:41:07.786
6342,2023-01-10 23:41:29.888,1010123010224108,54.0,2023-01-10 23:41:30.107
6343,2023-01-10 23:41:44.497,1010123010224122,53.4,2023-01-10 23:41:44.746
6344,2023-01-10 23:42:14.286,1010123010224152,53.7,2023-01-10 23:42:14.417
6345,2023-01-10 23:42:44.046,1010123010224222,53.4,2023-01-10 23:42:44.187
6346,2023-01-10 23:42:51.476,1010123010224229,53.7,2023-01-10 23:42:51.627
6347,2023-01-10 23:42:58.897,1010123010224236,54.0,2023-01-10 23:42:59.066
6348,2023-01-10 23:43:06.377,1010123010224244,53.7,2023-01-10 23:43:06.506
6349,2023-01-10 23:43:50.726,1010123010224328,53.4,2023-01-10 23:43:50.996
6350,2023-01-10 23:43:58.075,1010123010224336,53.7,2023-01-10 23:43:58.345
6351,2023-01-10 23:44:05.716,1010123010224343,53.1,2023-01-10 23:44:05.796
6352,2023-01-10 23:44:20.555,1010123010224358,53.7,2023-01-10 23:44:20.744
6353,2023-01-10 23:44:28.144,1010123010224405,53.4,2023-01-10 23:44:28.184
6354,2023-01-10 23:44:42.954,1010123010224420,53.7,2023-01-10 23:44:43.164
6355,2023-01-10 23:44:50.414,1010123010224428,53.4,2023-01-10 23:44:50.584
6356,2023-01-10 23:45:05.015,1010123010224443,53.1,2023-01-10 23:45:05.234
6357,2023-01-10 23:45:27.115,1010123010224505,53.4,2023-01-10 23:45:27.313
6358,2023-01-10 23:45:34.444,1010123010224512,52.5,2023-01-10 23:45:34.664
6359,2023-01-10 23:45:41.984,1010123010224520,52.8,2023-01-10 23:45:42.114
6360,2023-01-10 23:45:56.813,1010123010224534,53.1,2023-01-10 23:45:56.993
6361,2023-01-10 23:46:04.453,1010123010224542,52.8,2023-01-10 23:46:04.513
6362,2023-01-10 23:46:11.864,1010123010224549,53.1,2023-01-10 23:46:12.023
6363,2023-01-10 23:46:19.334,1010123010224557,53.7,2023-01-10 23:46:19.463
6364,2023-01-10 23:46:26.703,1010123010224604,53.4,2023-01-10 23:46:26.914
6365,2023-01-10 23:46:34.013,1010123010224612,53.1,2023-01-10 23:46:34.342
6366,2023-01-10 23:47:18.243,1010123010224656,52.8,2023-01-10 23:47:18.433
6367,2023-01-10 23:47:33.433,1010123010224711,53.1,2023-01-10 23:47:33.482
6368,2023-01-10 23:47:48.423,1010123010224725,53.4,2023-01-10 23:47:48.592
6369,2023-01-10 23:47:55.642,1010123010224733,53.7,2023-01-10 23:47:55.941
6370,2023-01-10 23:48:03.042,1010123010224741,53.1,2023-01-10 23:48:03.242
6371,2023-01-10 23:48:40.542,1010123010224818,53.4,2023-01-10 23:48:40.681
6372,2023-01-10 23:48:55.272,1010123010224833,53.7,2023-01-10 23:48:55.561
6373,2023-01-10 23:49:02.711,1010123010224840,53.1,2023-01-10 23:49:02.921
6374,2023-01-10 23:49:25.101,1010123010224903,53.4,2023-01-10 23:49:25.312
6375,2023-01-10 23:49:32.681,1010123010224910,53.1,2023-01-10 23:49:32.760
6376,2023-01-10 23:49:47.609,1010123010224925,53.4,2023-01-10 23:49:47.799
6377,2023-01-10 23:50:02.460,1010123010224940,53.1,2023-01-10 23:50:02.670
6378,2023-01-10 23:50:24.690,1010123010225002,52.8,2023-01-10 23:50:24.839
6379,2023-01-10 23:50:31.901,1010123010225010,53.1,2023-01-10 23:50:32.200
6380,2023-01-10 23:50:39.230,1010123010225017,52.8,2023-01-10 23:50:39.480
6381,2023-01-10 23:51:09.161,1010123010225047,53.1,2023-01-10 23:51:09.391
6382,2023-01-10 23:51:16.509,1010123010225054,53.4,2023-01-10 23:51:16.769
6383,2023-01-10 23:51:24.039,1010123010225101,53.1,2023-01-10 23:51:24.200
6384,2023-01-10 23:52:15.709,1010123010225154,52.8,2023-01-10 23:52:15.948
6385,2023-01-10 23:52:52.838,1010123010225230,53.1,2023-01-10 23:52:53.078
6386,2023-01-10 23:53:00.328,1010123010225238,52.8,2023-01-10 23:53:00.517
6387,2023-01-10 23:53:07.688,1010123010225245,53.1,2023-01-10 23:53:07.957
6388,2023-01-10 23:53:52.237,1010123010225330,52.8,2023-01-10 23:53:52.517
6389,2023-01-10 23:54:21.697,1010123010225400,52.5,2023-01-10 23:54:21.887
6390,2023-01-10 23:54:36.437,1010123010225414,52.8,2023-01-10 23:54:36.596
6391,2023-01-10 23:54:43.798,1010123010225422,52.5,2023-01-10 23:54:44.036
6392,2023-01-10 23:54:51.377,1010123010225429,52.8,2023-01-10 23:54:51.486
6393,2023-01-10 23:55:13.726,1010123010225451,53.1,2023-01-10 23:55:13.957
6394,2023-01-10 23:55:28.586,1010123010225506,52.8,2023-01-10 23:55:28.677
6395,2023-01-10 23:55:43.417,1010123010225521,53.1,2023-01-10 23:55:43.637
6396,2023-01-10 23:55:58.147,1010123010225536,52.8,2023-01-10 23:55:58.367
6397,2023-01-10 23:56:20.595,1010123010225558,53.1,2023-01-10 23:56:20.766
6398,2023-01-10 23:56:57.605,1010123010225635,52.8,2023-01-10 23:56:57.726
6399,2023-01-10 23:57:05.055,1010123010225643,52.5,2023-01-10 23:57:05.226
6400,2023-01-10 23:57:12.426,1010123010225650,53.1,2023-01-10 23:57:12.676
6401,2023-01-10 23:57:19.746,1010123010225658,52.8,2023-01-10 23:57:20.035
6402,2023-01-10 23:58:33.785,1010123010225812,52.5,2023-01-10 23:58:33.954
6403,2023-01-10 23:58:41.214,1010123010225819,52.8,2023-01-10 23:58:41.404
6404,2023-01-10 23:59:11.013,1010123010225848,53.1,2023-01-10 23:59:11.243
6405,2023-01-10 23:59:25.874,1010123010225903,52.8,2023-01-10 23:59:26.042
6406,2023-01-10 23:59:33.203,1010123010225911,53.1,2023-01-10 23:59:33.483
6407,2023-01-10 23:59:48.303,1010123010225926,52.8,2023-01-10 23:59:48.433
6408,2023-01-10 23:59:55.624,1010123010225933,53.1,2023-01-10 23:59:55.792
6409,2023-01-11 00:00:10.364,1010123010225948,52.8,2023-01-11 00:00:10.592
6410,2023-01-11 00:00:47.381,1010123010230025,52.5,2023-01-11 00:00:47.651
