,time,TraceabilityCode,Cylinder7MaxParalelismErrorInBDC,time.value
23,2023-01-04 15:00:47.453,1010123004140025,0.7,2023-01-04 15:00:47.723
24,2023-01-04 15:01:02.072,1010123004140040,0.8,2023-01-04 15:01:02.351
25,2023-01-04 15:01:09.423,1010123004140047,0.7,2023-01-04 15:01:09.632
26,2023-01-04 15:01:16.792,1010123004140055,0.8,2023-01-04 15:01:16.992
27,2023-01-04 15:01:24.142,1010123004140102,0.7,2023-01-04 15:01:24.361
28,2023-01-04 15:01:31.423,1010123004140109,0.8,2023-01-04 15:01:31.641
29,2023-01-04 15:01:38.753,1010123004140117,0.7,2023-01-04 15:01:38.921
30,2023-01-04 15:01:46.032,1010123004140124,0.8,2023-01-04 15:01:46.272
31,2023-01-04 15:02:16.701,1010123004140200,0.8,2023-01-04 15:02:16.842
32,2023-01-04 15:03:18.270,1010123004140235,0.7,2023-01-04 15:03:18.440
33,2023-01-04 15:09:39.315,1010123004140916,0.8,2023-01-04 15:09:39.565
34,2023-01-04 15:09:54.105,1010123004140932,0.7,2023-01-04 15:09:54.283
35,2023-01-04 15:10:01.484,1010123004140939,0.8,2023-01-04 15:10:01.723
36,2023-01-04 15:10:08.855,1010123004140947,0.7,2023-01-04 15:10:09.075
37,2023-01-04 15:10:53.434,1010123004141023,0.8,2023-01-04 15:10:53.614
38,2023-01-04 15:11:00.743,1010123004141031,0.7,2023-01-04 15:11:00.923
39,2023-01-04 15:11:08.243,1010123004141038,0.8,2023-01-04 15:11:08.374
40,2023-01-04 15:11:23.023,1010123004141102,0.7,2023-01-04 15:11:23.163
41,2023-01-04 15:11:54.973,1010123004141123,0.8,2023-01-04 15:11:55.233
42,2023-01-04 15:12:02.453,1010123004141130,0.7,2023-01-04 15:12:02.592
43,2023-01-04 15:12:09.782,1010123004141138,0.8,2023-01-04 15:12:10.052
44,2023-01-04 15:12:17.273,1010123004141145,0.7,2023-01-04 15:12:17.413
45,2023-01-04 15:12:24.552,1010123004141202,0.8,2023-01-04 15:12:24.841
46,2023-01-04 15:12:32.032,1010123004141209,0.7,2023-01-04 15:12:32.200
47,2023-01-04 15:12:46.881,1010123004141224,0.8,2023-01-04 15:12:47.081
48,2023-01-04 15:12:54.361,1010123004141232,0.7,2023-01-04 15:12:54.520
49,2023-01-04 15:13:01.760,1010123004141239,0.8,2023-01-04 15:13:01.881
50,2023-01-04 15:13:09.020,1010123004141247,0.7,2023-01-04 15:13:09.250
51,2023-01-04 15:13:23.891,1010123004141301,0.8,2023-01-04 15:13:24.051
52,2023-01-04 15:13:31.240,1010123004141309,0.7,2023-01-04 15:13:31.421
53,2023-01-04 15:13:38.621,1010123004141316,0.8,2023-01-04 15:13:38.750
54,2023-01-04 15:14:00.730,1010123004141338,0.7,2023-01-04 15:14:00.940
55,2023-01-04 15:14:08.079,1010123004141346,0.8,2023-01-04 15:14:08.279
56,2023-01-04 15:14:15.509,1010123004141353,0.7,2023-01-04 15:14:15.720
57,2023-01-04 15:14:37.759,1010123004141415,0.8,2023-01-04 15:14:37.888
58,2023-01-04 15:14:45.099,1010123004141423,0.7,2023-01-04 15:14:45.249
59,2023-01-04 15:14:59.908,1010123004141437,0.8,2023-01-04 15:15:00.049
60,2023-01-04 15:15:22.059,1010123004141500,0.7,2023-01-04 15:15:22.298
61,2023-01-04 15:16:28.596,1010123004141606,0.8,2023-01-04 15:16:28.846
62,2023-01-04 15:16:50.826,1010123004141628,0.7,2023-01-04 15:16:50.937
63,2023-01-04 15:22:16.151,1010123004142201,0.8,2023-01-04 15:22:16.430
64,2023-01-04 15:25:47.378,1010123004142527,0.8,2023-01-04 15:25:47.506
65,2023-01-04 15:26:16.986,1010123004142555,0.7,2023-01-04 15:26:17.096
66,2023-01-04 15:26:39.167,1010123004142617,0.8,2023-01-04 15:26:39.348
67,2023-01-04 15:26:46.667,1010123004142624,0.7,2023-01-04 15:26:46.776
68,2023-01-04 15:26:54.107,1010123004142632,0.8,2023-01-04 15:26:54.286
69,2023-01-04 15:27:31.026,1010123004142709,0.7,2023-01-04 15:27:31.187
70,2023-01-04 15:27:45.796,1010123004142723,0.8,2023-01-04 15:27:46.055
71,2023-01-04 15:28:00.565,1010123004142738,0.7,2023-01-04 15:28:00.785
72,2023-01-04 15:28:15.365,1010123004142753,0.8,2023-01-04 15:28:15.494
73,2023-01-04 15:28:52.204,1010123004142830,0.7,2023-01-04 15:28:52.384
74,2023-01-04 15:28:59.684,1010123004142837,0.8,2023-01-04 15:28:59.815
75,2023-01-04 15:29:07.075,1010123004142845,0.7,2023-01-04 15:29:07.253
76,2023-01-04 15:29:43.862,1010123004142921,0.8,2023-01-04 15:29:44.142
77,2023-01-04 15:29:51.243,1010123004142929,0.7,2023-01-04 15:29:51.493
78,2023-01-04 15:29:58.733,1010123004142936,0.8,2023-01-04 15:29:58.862
79,2023-01-04 15:30:06.063,1010123004142944,0.9,2023-01-04 15:30:06.223
80,2023-01-04 15:30:20.903,1010123004142959,0.8,2023-01-04 15:30:21.101
81,2023-01-04 15:30:57.892,1010123004143035,0.7,2023-01-04 15:30:58.131
82,2023-01-04 15:31:05.263,1010123004143043,0.8,2023-01-04 15:31:05.502
83,2023-01-04 15:31:20.052,1010123004143058,0.7,2023-01-04 15:31:20.221
84,2023-01-04 15:31:27.532,1010123004143105,0.8,2023-01-04 15:31:27.572
85,2023-01-04 15:31:57.191,1010123004143135,0.7,2023-01-04 15:31:57.332
86,2023-01-04 15:32:19.341,1010123004143157,0.8,2023-01-04 15:32:19.500
87,2023-01-04 15:32:41.540,1010123004143219,0.9,2023-01-04 15:32:41.730
88,2023-01-04 15:47:21.095,1010123004143241,0.7,2023-01-04 15:47:28.694
89,2023-01-04 15:47:55.855,1010123004144604,0.8,2023-01-04 15:48:03.434
90,2023-01-04 15:49:33.062,1010123004144802,0.7,2023-01-04 15:49:33.242
91,2023-01-04 15:49:40.423,1010123004144810,0.8,2023-01-04 15:49:40.542
92,2023-01-04 15:50:09.933,1010123004144948,0.7,2023-01-04 15:50:10.153
93,2023-01-04 15:50:17.332,1010123004144955,0.8,2023-01-04 15:50:17.423
94,2023-01-04 15:51:01.782,1010123004145039,0.7,2023-01-04 15:51:01.992
95,2023-01-04 15:51:09.211,1010123004145047,0.8,2023-01-04 15:51:09.421
96,2023-01-04 15:51:16.661,1010123004145054,0.7,2023-01-04 15:51:16.792
97,2023-01-04 15:51:23.970,1010123004145101,0.8,2023-01-04 15:51:24.141
98,2023-01-04 15:51:53.460,1010123004145131,0.7,2023-01-04 15:51:53.750
99,2023-01-04 15:52:00.790,1010123004145139,0.8,2023-01-04 15:52:01.029
100,2023-01-04 15:52:08.270,1010123004145146,0.7,2023-01-04 15:52:08.390
101,2023-01-04 15:52:30.359,1010123004145208,0.8,2023-01-04 15:52:30.549
102,2023-01-04 15:52:37.869,1010123004145215,0.7,2023-01-04 15:52:37.989
103,2023-01-04 15:52:45.259,1010123004145223,0.8,2023-01-04 15:52:45.428
104,2023-01-04 15:52:52.598,1010123004145230,0.7,2023-01-04 15:52:52.789
105,2023-01-04 15:53:14.799,1010123004145252,0.8,2023-01-04 15:53:14.948
106,2023-01-04 15:53:22.328,1010123004145300,0.7,2023-01-04 15:53:22.398
107,2023-01-04 15:53:29.749,1010123004145307,0.8,2023-01-04 15:53:29.838
108,2023-01-04 15:54:14.247,1010123004145352,0.7,2023-01-04 15:54:14.476
109,2023-01-04 15:54:21.717,1010123004145359,0.8,2023-01-04 15:54:21.917
110,2023-01-04 15:54:44.048,1010123004145421,0.7,2023-01-04 15:54:44.157
111,2023-01-04 15:54:51.397,1010123004145429,0.8,2023-01-04 15:54:51.596
112,2023-01-04 15:55:20.986,1010123004145459,0.7,2023-01-04 15:55:21.186
113,2023-01-04 15:55:35.756,1010123004145513,0.8,2023-01-04 15:55:35.996
114,2023-01-04 15:55:43.336,1010123004145521,0.7,2023-01-04 15:55:43.355
115,2023-01-04 15:55:50.726,1010123004145528,0.9,2023-01-04 15:55:50.865
116,2023-01-04 15:55:58.035,1010123004145536,0.7,2023-01-04 15:55:58.244
117,2023-01-04 15:56:27.674,1010123004145605,0.8,2023-01-04 15:56:27.904
118,2023-01-04 15:56:35.154,1010123004145613,0.7,2023-01-04 15:56:35.285
119,2023-01-04 15:56:57.224,1010123004145635,0.8,2023-01-04 15:56:57.424
120,2023-01-04 15:57:04.595,1010123004145642,0.7,2023-01-04 15:57:04.714
121,2023-01-04 15:57:19.315,1010123004145657,0.8,2023-01-04 15:57:19.584
122,2023-01-04 15:57:26.884,1010123004145705,0.7,2023-01-04 15:57:27.032
123,2023-01-04 15:57:34.312,1010123004145712,0.8,2023-01-04 15:57:34.483
124,2023-01-04 15:57:41.684,1010123004145719,0.7,2023-01-04 15:57:41.923
125,2023-01-04 15:58:03.973,1010123004145741,0.8,2023-01-04 15:58:04.153
126,2023-01-04 15:58:26.062,1010123004145804,0.7,2023-01-04 15:58:26.221
127,2023-01-04 15:58:33.493,1010123004145811,0.8,2023-01-04 15:58:33.681
128,2023-01-04 15:59:33.072,1010123004145910,0.7,2023-01-04 15:59:33.190
129,2023-01-04 15:59:40.371,1010123004145918,0.8,2023-01-04 15:59:40.572
130,2023-01-04 15:59:55.240,1010123004145933,0.7,2023-01-04 15:59:55.440
131,2023-01-04 16:00:17.430,1010123004145955,0.8,2023-01-04 16:00:17.671
132,2023-01-04 16:00:24.901,1010123004150002,0.7,2023-01-04 16:00:25.040
133,2023-01-04 16:01:02.849,1010123004150046,0.9,2023-01-04 16:01:03.130
134,2023-01-04 16:01:10.359,1010123004150053,0.8,2023-01-04 16:01:10.479
135,2023-01-04 16:01:22.490,1010123004150108,1.0,2023-01-04 16:01:30.209
136,2023-01-04 16:06:13.986,1010123004150427,0.7,2023-01-04 16:06:14.315
137,2023-01-04 16:06:21.335,1010123004150450,0.8,2023-01-04 16:06:21.605
138,2023-01-04 16:06:36.155,1010123004150519,0.7,2023-01-04 16:06:36.325
139,2023-01-04 16:06:36.155,1010123004150519,0.8,2023-01-04 16:06:43.845
140,2023-01-04 16:15:14.085,1010123004151449,0.7,2023-01-04 16:15:14.234
141,2023-01-04 16:15:21.436,1010123004151458,0.8,2023-01-04 16:15:21.686
142,2023-01-04 16:15:28.825,1010123004151506,0.7,2023-01-04 16:15:28.964
143,2023-01-04 16:15:43.895,1010123004151521,0.8,2023-01-04 16:15:44.016
144,2023-01-04 16:15:51.285,1010123004151529,0.9,2023-01-04 16:15:51.525
145,2023-01-04 16:16:06.075,1010123004151543,0.7,2023-01-04 16:16:06.224
146,2023-01-04 16:16:13.505,1010123004151551,0.8,2023-01-04 16:16:13.694
147,2023-01-04 16:16:51.003,1010123004151628,0.9,2023-01-04 16:16:51.203
148,2023-01-04 16:17:13.323,1010123004151651,0.8,2023-01-04 16:17:13.523
149,2023-01-04 16:18:34.752,1010123004151812,0.9,2023-01-04 16:18:34.970
150,2023-01-04 16:18:42.022,1010123004151820,0.7,2023-01-04 16:18:42.240
151,2023-01-04 16:18:49.282,1010123004151827,0.8,2023-01-04 16:18:49.532
152,2023-01-04 16:19:04.020,1010123004151842,0.9,2023-01-04 16:19:04.250
153,2023-01-04 16:19:11.391,1010123004151849,0.8,2023-01-04 16:19:11.611
154,2023-01-04 16:19:18.822,1010123004151857,0.7,2023-01-04 16:19:18.960
155,2023-01-04 16:19:26.171,1010123004151904,0.9,2023-01-04 16:19:26.321
156,2023-01-04 16:19:33.551,1010123004151911,0.8,2023-01-04 16:19:33.690
157,2023-01-04 16:28:00.882,1010123004151941,0.9,2023-01-04 16:28:08.572
158,2023-01-04 16:28:09.173,1010123004151948,0.7,2023-01-04 16:28:16.742
159,2023-01-04 16:28:25.223,1010123004151956,0.8,2023-01-04 16:28:32.802
160,2023-01-04 16:28:34.282,1010123004152748,0.7,2023-01-04 16:28:41.941
161,2023-01-04 16:29:33.891,1010123004152804,0.8,2023-01-04 16:29:41.500
162,2023-01-04 16:29:49.520,1010123004152824,0.9,2023-01-04 16:29:49.710
163,2023-01-04 16:29:56.801,1010123004152930,0.8,2023-01-04 16:29:57.059
164,2023-01-04 16:30:04.341,1010123004152938,0.7,2023-01-04 16:30:04.490
165,2023-01-04 16:30:11.821,1010123004152949,0.8,2023-01-04 16:30:12.029
166,2023-01-04 16:30:33.900,1010123004153011,0.9,2023-01-04 16:30:34.180
167,2023-01-04 16:30:41.279,1010123004153019,0.8,2023-01-04 16:30:41.460
168,2023-01-04 16:30:48.559,1010123004153026,0.9,2023-01-04 16:30:48.829
169,2023-01-04 16:30:55.990,1010123004153034,0.8,2023-01-04 16:30:56.098
170,2023-01-04 16:31:18.190,1010123004153056,0.9,2023-01-04 16:31:18.338
171,2023-01-04 16:31:25.438,1010123004153103,0.8,2023-01-04 16:31:25.697
172,2023-01-04 16:31:32.759,1010123004153111,0.9,2023-01-04 16:31:32.967
173,2023-01-04 16:31:40.128,1010123004153118,0.8,2023-01-04 16:31:40.338
174,2023-01-04 16:31:47.479,1010123004153125,0.9,2023-01-04 16:31:47.628
175,2023-01-04 16:32:02.489,1010123004153140,0.7,2023-01-04 16:32:02.657
176,2023-01-04 16:32:09.819,1010123004153147,0.8,2023-01-04 16:32:10.017
177,2023-01-04 16:32:17.128,1010123004153155,0.7,2023-01-04 16:32:17.388
178,2023-01-04 16:32:24.477,1010123004153202,0.8,2023-01-04 16:32:24.737
179,2023-01-04 16:32:31.737,1010123004153210,0.9,2023-01-04 16:32:32.017
180,2023-01-04 16:32:39.217,1010123004153217,0.8,2023-01-04 16:32:39.298
181,2023-01-04 16:32:54.357,1010123004153232,0.9,2023-01-04 16:32:54.427
182,2023-01-04 16:33:01.697,1010123004153239,0.8,2023-01-04 16:33:01.845
183,2023-01-04 16:33:46.486,1010123004153331,0.8,2023-01-04 16:33:46.665
184,2023-01-04 16:34:29.145,1010123004153414,0.7,2023-01-04 16:34:29.355
185,2023-01-04 16:34:50.625,1010123004153435,0.9,2023-01-04 16:34:50.875
186,2023-01-04 16:35:12.305,1010123004153457,0.7,2023-01-04 16:35:12.555
187,2023-01-04 16:46:47.694,1010123004154239,0.7,2023-01-04 16:46:48.072
188,2023-01-04 16:46:55.072,1010123004154246,0.8,2023-01-04 16:46:55.312
189,2023-01-04 16:47:02.572,1010123004154627,0.7,2023-01-04 16:47:02.671
190,2023-01-04 16:47:24.663,1010123004154702,0.8,2023-01-04 16:47:24.822
191,2023-01-04 16:47:32.023,1010123004154710,0.9,2023-01-04 16:47:32.183
192,2023-01-04 16:47:39.433,1010123004154717,0.8,2023-01-04 16:47:39.552
193,2023-01-04 16:47:46.802,1010123004154725,0.7,2023-01-04 16:47:46.983
194,2023-01-04 16:47:54.272,1010123004154732,0.8,2023-01-04 16:47:54.441
195,2023-01-04 16:48:38.711,1010123004154816,0.9,2023-01-04 16:48:38.941
196,2023-01-04 16:48:46.141,1010123004154824,0.8,2023-01-04 16:48:46.332
197,2023-01-04 16:49:00.960,1010123004154839,0.7,2023-01-04 16:49:01.071
198,2023-01-04 16:49:23.119,1010123004154901,0.8,2023-01-04 16:49:23.230
199,2023-01-04 16:50:44.489,1010123004155022,0.7,2023-01-04 16:50:44.667
200,2023-01-04 16:50:51.838,1010123004155030,0.9,2023-01-04 16:50:52.028
201,2023-01-04 16:50:59.358,1010123004155037,0.8,2023-01-04 16:50:59.467
202,2023-01-04 16:51:36.476,1010123004155114,0.9,2023-01-04 16:51:36.677
203,2023-01-04 16:51:51.326,1010123004155129,0.8,2023-01-04 16:51:51.546
204,2023-01-04 16:52:13.558,1010123004155151,0.9,2023-01-04 16:52:13.637
205,2023-01-04 16:52:20.868,1010123004155159,0.8,2023-01-04 16:52:21.066
206,2023-01-04 16:52:35.596,1010123004155213,0.9,2023-01-04 16:52:35.796
207,2023-01-04 16:52:42.967,1010123004155221,0.8,2023-01-04 16:52:43.155
208,2023-01-04 16:53:28.585,1010123004155311,0.9,2023-01-04 16:53:28.756
209,2023-01-04 16:53:43.196,1010123004155326,0.8,2023-01-04 16:53:43.385
210,2023-01-04 16:53:50.665,1010123004155333,0.9,2023-01-04 16:53:50.825
211,2023-01-04 16:53:58.065,1010123004155340,0.8,2023-01-04 16:53:58.194
212,2023-01-04 16:54:12.765,1010123004155355,0.9,2023-01-04 16:54:12.984
213,2023-01-04 16:54:20.184,1010123004155402,0.8,2023-01-04 16:54:20.273
214,2023-01-04 16:54:34.944,1010123004155417,0.7,2023-01-04 16:54:35.075
215,2023-01-04 16:54:42.424,1010123004155424,0.9,2023-01-04 16:54:42.605
216,2023-01-04 16:54:49.765,1010123004155431,0.7,2023-01-04 16:54:49.954
217,2023-01-04 16:54:57.243,1010123004155438,0.8,2023-01-04 16:54:57.394
218,2023-01-04 16:55:04.594,1010123004155446,0.9,2023-01-04 16:55:04.753
219,2023-01-04 16:55:19.293,1010123004155500,0.7,2023-01-04 16:55:19.563
220,2023-01-04 16:55:26.733,1010123004155507,0.9,2023-01-04 16:55:26.923
221,2023-01-04 16:55:34.194,1010123004155514,0.8,2023-01-04 16:55:34.342
222,2023-01-04 16:56:03.663,1010123004155543,0.9,2023-01-04 16:56:03.872
223,2023-01-04 16:56:25.911,1010123004155605,0.8,2023-01-04 16:56:26.042
224,2023-01-04 16:56:33.302,1010123004155612,0.7,2023-01-04 16:56:33.480
225,2023-01-04 16:56:40.701,1010123004155619,0.8,2023-01-04 16:56:40.911
226,2023-01-04 17:20:04.023,1010123004155626,0.9,2023-01-04 17:20:14.421
227,2023-01-04 17:20:22.703,1010123004155648,0.8,2023-01-04 17:20:22.933
228,2023-01-04 17:20:29.993,1010123004161948,0.9,2023-01-04 17:20:30.233
229,2023-01-04 17:20:44.862,1010123004162026,0.8,2023-01-04 17:20:45.032
230,2023-01-04 17:20:52.413,1010123004162033,0.9,2023-01-04 17:20:52.552
231,2023-01-04 17:21:07.292,1010123004162048,0.8,2023-01-04 17:21:07.512
232,2023-01-04 17:21:24.861,1010123004162109,0.8,2023-01-04 17:21:24.901
233,2023-01-04 17:21:53.450,1010123004162138,0.8,2023-01-04 17:21:53.740
234,2023-01-04 17:22:00.881,1010123004162145,0.9,2023-01-04 17:22:01.099
235,2023-01-04 17:22:16.371,1010123004162200,0.9,2023-01-04 17:22:16.559
236,2023-01-04 17:22:23.740,1010123004162207,0.8,2023-01-04 17:22:23.910
237,2023-01-04 17:23:56.029,1010123004162341,0.7,2023-01-04 17:23:56.408
238,2023-01-04 17:24:03.459,1010123004162348,0.8,2023-01-04 17:24:03.588
239,2023-01-04 17:24:33.588,1010123004162417,0.7,2023-01-04 17:24:33.746
240,2023-01-04 17:25:10.788,1010123004162452,0.8,2023-01-04 17:25:10.947
241,2023-01-04 17:25:25.487,1010123004162507,0.7,2023-01-04 17:25:25.757
242,2023-01-04 17:25:33.118,1010123004162514,0.8,2023-01-04 17:25:33.197
243,2023-01-04 17:25:55.496,1010123004162536,0.7,2023-01-04 17:25:55.746
244,2023-01-04 17:26:02.927,1010123004162543,0.8,2023-01-04 17:26:03.115
245,2023-01-04 17:26:17.677,1010123004162557,0.7,2023-01-04 17:26:17.826
246,2023-01-04 17:26:32.457,1010123004162612,0.8,2023-01-04 17:26:32.706
247,2023-01-04 17:27:09.387,1010123004162641,0.7,2023-01-04 17:27:09.506
248,2023-01-04 17:28:37.494,1010123004162817,0.8,2023-01-04 17:28:37.753
249,2023-01-04 17:28:52.174,1010123004162831,0.9,2023-01-04 17:28:52.384
250,2023-01-04 17:28:59.444,1010123004162839,0.8,2023-01-04 17:28:59.743
251,2023-01-04 17:29:06.845,1010123004162846,0.7,2023-01-04 17:29:07.035
252,2023-01-04 17:29:14.355,1010123004162853,0.8,2023-01-04 17:29:14.483
253,2023-01-04 17:29:21.654,1010123004162901,0.7,2023-01-04 17:29:21.924
254,2023-01-04 17:29:29.134,1010123004162908,0.8,2023-01-04 17:29:29.303
255,2023-01-04 17:29:43.963,1010123004162923,0.7,2023-01-04 17:29:44.164
256,2023-01-04 17:29:51.243,1010123004162930,0.8,2023-01-04 17:29:51.503
257,2023-01-04 17:30:06.194,1010123004162945,0.7,2023-01-04 17:30:06.392
258,2023-01-04 17:30:20.963,1010123004163000,0.8,2023-01-04 17:30:21.112
259,2023-01-04 17:30:57.903,1010123004163037,0.7,2023-01-04 17:30:58.082
260,2023-01-04 17:31:05.322,1010123004163044,0.8,2023-01-04 17:31:05.513
261,2023-01-04 17:31:12.792,1010123004163051,0.7,2023-01-04 17:31:12.963
262,2023-01-04 17:31:27.512,1010123004163106,0.8,2023-01-04 17:31:27.681
263,2023-01-04 17:31:35.052,1010123004163113,0.7,2023-01-04 17:31:35.201
264,2023-01-04 17:31:49.732,1010123004163128,0.8,2023-01-04 17:31:49.992
265,2023-01-04 17:31:57.220,1010123004163136,0.7,2023-01-04 17:31:57.359
266,2023-01-04 17:32:11.861,1010123004163150,0.8,2023-01-04 17:32:12.069
267,2023-01-04 17:32:19.250,1010123004163158,0.7,2023-01-04 17:32:19.440
268,2023-01-04 17:32:26.561,1010123004163205,0.8,2023-01-04 17:32:26.789
269,2023-01-04 17:32:33.871,1010123004163213,0.9,2023-01-04 17:32:34.081
270,2023-01-04 17:32:41.220,1010123004163220,0.8,2023-01-04 17:32:41.440
271,2023-01-04 17:32:48.591,1010123004163227,0.7,2023-01-04 17:32:48.790
272,2023-01-04 17:32:56.039,1010123004163235,0.8,2023-01-04 17:32:56.190
273,2023-01-04 17:33:03.400,1010123004163242,0.7,2023-01-04 17:33:03.578
274,2023-01-04 17:33:10.769,1010123004163250,0.8,2023-01-04 17:33:10.960
275,2023-01-04 17:33:18.059,1010123004163257,0.7,2023-01-04 17:33:18.319
276,2023-01-04 17:33:25.440,1010123004163304,0.8,2023-01-04 17:33:25.680
277,2023-01-04 17:33:47.630,1010123004163327,0.9,2023-01-04 17:33:47.829
278,2023-01-04 17:33:54.999,1010123004163334,0.7,2023-01-04 17:33:55.108
279,2023-01-04 17:34:02.239,1010123004163341,0.8,2023-01-04 17:34:02.479
280,2023-01-04 17:34:09.499,1010123004163349,0.9,2023-01-04 17:34:09.759
281,2023-01-04 17:34:16.848,1010123004163356,0.7,2023-01-04 17:34:17.118
282,2023-01-04 17:34:24.209,1010123004163403,0.8,2023-01-04 17:34:24.398
283,2023-01-04 17:34:38.969,1010123004163418,0.7,2023-01-04 17:34:39.108
284,2023-01-04 17:34:46.259,1010123004163425,0.8,2023-01-04 17:34:46.467
285,2023-01-04 17:35:10.157,1010123004163455,0.7,2023-01-04 17:35:10.246
286,2023-01-04 17:37:13.325,1010123004163658,0.7,2023-01-04 17:37:13.505
287,2023-01-04 17:38:47.904,1010123004163832,0.8,2023-01-04 17:38:48.082
288,2023-01-04 17:40:21.602,1010123004164006,0.7,2023-01-04 17:40:21.832
289,2023-01-04 17:40:50.522,1010123004164035,0.8,2023-01-04 17:40:50.792
290,2023-01-04 17:44:05.119,1010123004164338,0.7,2023-01-04 17:44:05.289
291,2023-01-04 17:44:20.069,1010123004164357,0.8,2023-01-04 17:44:20.259
292,2023-01-04 17:44:35.049,1010123004164412,0.7,2023-01-04 17:44:35.198
293,2023-01-04 17:44:49.969,1010123004164427,0.8,2023-01-04 17:44:50.167
294,2023-01-04 17:45:04.788,1010123004164443,0.7,2023-01-04 17:45:05.048
295,2023-01-04 17:45:19.727,1010123004164457,0.8,2023-01-04 17:45:19.987
296,2023-01-04 17:45:27.217,1010123004164505,0.7,2023-01-04 17:45:27.368
297,2023-01-04 17:45:34.697,1010123004164512,0.9,2023-01-04 17:45:34.927
298,2023-01-04 17:45:42.368,1010123004164520,0.8,2023-01-04 17:45:42.397
299,2023-01-04 17:45:57.236,1010123004164535,0.9,2023-01-04 17:45:57.367
300,2023-01-04 17:46:04.677,1010123004164542,0.8,2023-01-04 17:46:04.805
301,2023-01-04 17:46:12.016,1010123004164550,0.9,2023-01-04 17:46:12.167
302,2023-01-04 17:46:19.377,1010123004164557,0.8,2023-01-04 17:46:19.615
303,2023-01-04 17:46:41.786,1010123004164619,0.7,2023-01-04 17:46:41.957
304,2023-01-04 17:46:49.167,1010123004164627,0.8,2023-01-04 17:46:49.426
305,2023-01-04 17:47:19.155,1010123004164657,0.7,2023-01-04 17:47:19.365
306,2023-01-04 17:47:26.746,1010123004164704,0.8,2023-01-04 17:47:26.894
307,2023-01-04 17:47:41.676,1010123004164719,0.7,2023-01-04 17:47:41.936
308,2023-01-04 17:47:49.196,1010123004164727,0.8,2023-01-04 17:47:49.295
309,2023-01-04 17:48:41.164,1010123004164819,0.9,2023-01-04 17:48:41.453
310,2023-01-04 17:48:48.584,1010123004164826,0.7,2023-01-04 17:48:48.823
311,2023-01-04 17:49:18.084,1010123004164856,0.8,2023-01-04 17:49:18.323
312,2023-01-04 17:49:32.822,1010123004164911,0.7,2023-01-04 17:49:32.971
313,2023-01-04 17:49:47.582,1010123004164926,0.9,2023-01-04 17:49:47.762
314,2023-01-04 17:49:54.892,1010123004164934,0.8,2023-01-04 17:49:55.132
315,2023-01-04 17:50:02.332,1010123004164941,0.7,2023-01-04 17:50:02.562
316,2023-01-04 17:50:17.372,1010123004164956,0.8,2023-01-04 17:50:17.453
317,2023-01-04 17:50:24.911,1010123004165004,0.7,2023-01-04 17:50:25.051
318,2023-01-04 17:50:47.482,1010123004165026,0.8,2023-01-04 17:50:47.611
319,2023-01-04 17:51:39.720,1010123004165124,0.7,2023-01-04 17:51:39.740
320,2023-01-04 17:51:47.190,1010123004165132,0.8,2023-01-04 17:51:47.290
321,2023-01-04 17:54:01.278,1010123004165146,0.8,2023-01-04 17:54:08.898
322,2023-01-04 17:54:24.868,1010123004165323,0.7,2023-01-04 17:54:25.046
