,time,TraceabilityCode,Cylinder2MaxParalelismErrorInBDC,time.value
135,2023-01-04 17:37:13.325,1010123004163658,1.3,2023-01-04 17:37:13.505
136,2023-01-04 17:37:35.085,1010123004163720,1.3,2023-01-04 17:37:35.334
137,2023-01-04 17:39:16.624,1010123004163901,1.4,2023-01-04 17:39:16.713
138,2023-01-04 17:43:50.140,1010123004164323,1.3,2023-01-04 17:43:50.329
139,2023-01-04 17:43:57.579,1010123004164330,1.4,2023-01-04 17:43:57.779
140,2023-01-04 17:44:05.119,1010123004164338,1.3,2023-01-04 17:44:05.289
141,2023-01-04 17:44:20.069,1010123004164357,1.4,2023-01-04 17:44:20.259
142,2023-01-04 17:44:27.588,1010123004164405,1.3,2023-01-04 17:44:27.767
143,2023-01-04 17:44:49.969,1010123004164427,1.4,2023-01-04 17:44:50.167
144,2023-01-04 17:45:04.788,1010123004164443,1.3,2023-01-04 17:45:05.048
145,2023-01-04 17:45:34.697,1010123004164512,1.4,2023-01-04 17:45:34.927
146,2023-01-04 17:45:42.368,1010123004164520,1.3,2023-01-04 17:45:42.397
147,2023-01-04 17:45:57.236,1010123004164535,1.4,2023-01-04 17:45:57.367
148,2023-01-04 17:46:04.677,1010123004164542,1.3,2023-01-04 17:46:04.805
149,2023-01-04 17:46:12.016,1010123004164550,1.4,2023-01-04 17:46:12.167
150,2023-01-04 17:46:19.377,1010123004164557,1.3,2023-01-04 17:46:19.615
151,2023-01-04 17:47:26.746,1010123004164704,1.4,2023-01-04 17:47:26.894
152,2023-01-04 17:47:34.296,1010123004164712,1.3,2023-01-04 17:47:34.484
153,2023-01-04 17:47:49.196,1010123004164727,1.4,2023-01-04 17:47:49.295
154,2023-01-04 17:48:26.573,1010123004164804,1.3,2023-01-04 17:48:26.733
155,2023-01-04 17:48:41.164,1010123004164819,1.4,2023-01-04 17:48:41.453
156,2023-01-04 17:48:48.584,1010123004164826,1.3,2023-01-04 17:48:48.823
157,2023-01-04 17:49:25.352,1010123004164904,1.4,2023-01-04 17:49:25.611
158,2023-01-04 17:49:32.822,1010123004164911,1.3,2023-01-04 17:49:32.971
159,2023-01-04 17:49:47.582,1010123004164926,1.4,2023-01-04 17:49:47.762
160,2023-01-04 17:49:54.892,1010123004164934,1.3,2023-01-04 17:49:55.132
161,2023-01-04 17:50:17.372,1010123004164956,1.4,2023-01-04 17:50:17.453
162,2023-01-04 17:50:24.911,1010123004165004,1.3,2023-01-04 17:50:25.051
163,2023-01-04 17:51:39.720,1010123004165124,1.3,2023-01-04 17:51:39.740
164,2023-01-04 17:51:47.190,1010123004165132,1.4,2023-01-04 17:51:47.290
165,2023-01-04 17:54:01.278,1010123004165146,1.4,2023-01-04 17:54:08.898
166,2023-01-04 17:54:24.868,1010123004165323,1.3,2023-01-04 17:54:25.046
167,2023-01-04 17:54:32.338,1010123004165408,1.4,2023-01-04 17:54:32.506
168,2023-01-04 17:54:39.578,1010123004165416,1.3,2023-01-04 17:54:39.858
169,2023-01-04 17:55:01.898,1010123004165446,1.4,2023-01-04 17:55:01.937
170,2023-01-04 17:55:30.647,1010123004165515,1.3,2023-01-04 17:55:30.877
171,2023-01-04 17:55:38.167,1010123004165523,1.4,2023-01-04 17:55:38.246
172,2023-01-04 17:55:45.627,1010123004165530,1.3,2023-01-04 17:55:45.857
173,2023-01-04 17:56:58.456,1010123004165643,1.4,2023-01-04 17:56:58.575
174,2023-01-04 17:57:27.506,1010123004165712,1.3,2023-01-04 17:57:27.664
175,2023-01-04 17:58:33.634,1010123004165818,1.4,2023-01-04 17:58:33.844
176,2023-01-04 17:58:41.015,1010123004165825,1.3,2023-01-04 17:58:41.134
177,2023-01-04 17:59:09.854,1010123004165854,1.3,2023-01-04 17:59:09.923
178,2023-01-04 18:00:52.082,1010123004170036,1.4,2023-01-04 18:00:52.181
179,2023-01-04 18:00:59.631,1010123004170044,1.3,2023-01-04 18:00:59.790
180,2023-01-04 18:01:06.971,1010123004170051,1.4,2023-01-04 18:01:07.210
181,2023-01-04 18:01:14.441,1010123004170059,1.3,2023-01-04 18:01:14.581
182,2023-01-04 18:01:37.421,1010123004170120,1.3,2023-01-04 18:01:37.539
183,2023-01-04 18:02:06.990,1010123004170150,1.4,2023-01-04 18:02:07.140
184,2023-01-04 18:02:14.510,1010123004170157,1.3,2023-01-04 18:02:14.581
185,2023-01-04 18:02:53.440,1010223004170238,1.3,2023-01-04 18:02:53.608
186,2023-01-04 18:03:08.539,1010223004170253,1.3,2023-01-04 18:03:08.729
187,2023-01-04 18:03:16.039,1010223004170300,1.4,2023-01-04 18:03:16.190
188,2023-01-04 18:03:38.059,1010223004170322,1.3,2023-01-04 18:03:38.257
189,2023-01-04 18:03:45.517,1010223004170330,1.4,2023-01-04 18:03:45.608
190,2023-01-04 18:03:52.938,1010223004170337,1.3,2023-01-04 18:03:53.128
191,2023-01-04 18:04:07.769,1010223004170352,1.4,2023-01-04 18:04:07.937
192,2023-01-04 18:04:29.967,1010223004170414,1.3,2023-01-04 18:04:30.257
193,2023-01-04 18:04:37.417,1010223004170422,1.4,2023-01-04 18:04:37.627
194,2023-01-04 18:04:52.108,1010223004170437,1.3,2023-01-04 18:04:52.256
195,2023-01-04 18:04:59.596,1010223004170444,1.4,2023-01-04 18:04:59.707
196,2023-01-04 18:05:07.086,1010223004170451,1.3,2023-01-04 18:05:07.226
197,2023-01-04 18:06:21.315,1010223004170606,1.4,2023-01-04 18:06:21.546
198,2023-01-04 18:06:36.046,1010223004170620,1.3,2023-01-04 18:06:36.255
199,2023-01-04 18:07:05.845,1010223004170650,1.4,2023-01-04 18:07:06.013
200,2023-01-04 18:07:28.025,1010223004170712,1.3,2023-01-04 18:07:28.255
201,2023-01-04 18:08:12.624,1010223004170757,1.4,2023-01-04 18:08:12.812
202,2023-01-04 18:09:04.933,1010223004170849,1.3,2023-01-04 18:09:04.971
203,2023-01-04 18:09:19.923,1010223004170904,1.4,2023-01-04 18:09:20.092
204,2023-01-04 18:09:27.352,1010223004170912,1.3,2023-01-04 18:09:27.542
205,2023-01-04 18:09:42.253,1010223004170927,1.4,2023-01-04 18:09:42.433
206,2023-01-04 18:09:49.763,1010223004170934,1.3,2023-01-04 18:09:49.862
207,2023-01-04 18:10:04.621,1010223004170949,1.4,2023-01-04 18:10:04.811
208,2023-01-04 18:10:11.911,1010223004170956,1.3,2023-01-04 18:10:12.171
209,2023-01-04 18:10:56.841,1010223004171041,1.4,2023-01-04 18:10:56.891
210,2023-01-04 18:11:04.161,1010223004171049,1.3,2023-01-04 18:11:04.341
211,2023-01-04 18:11:34.141,1010223004171118,1.4,2023-01-04 18:11:34.341
212,2023-01-04 18:11:56.331,1010223004171141,1.3,2023-01-04 18:11:56.510
213,2023-01-04 18:12:03.740,1010223004171148,1.4,2023-01-04 18:12:03.861
214,2023-01-04 18:12:18.950,1010223004171203,1.4,2023-01-04 18:12:19.151
215,2023-01-04 18:12:48.630,1010223004171233,1.3,2023-01-04 18:12:48.740
216,2023-01-04 18:13:25.900,1010223004171310,1.3,2023-01-04 18:13:26.178
217,2023-01-04 18:13:48.109,1010223004171333,1.4,2023-01-04 18:13:48.339
218,2023-01-04 18:14:10.668,1010223004171355,1.3,2023-01-04 18:14:10.749
219,2023-01-04 18:14:25.447,1010223004171410,1.4,2023-01-04 18:14:25.707
220,2023-01-04 18:14:40.348,1010223004171425,1.3,2023-01-04 18:14:40.357
221,2023-01-04 18:14:55.148,1010223004171440,1.4,2023-01-04 18:14:55.308
222,2023-01-04 18:15:32.596,1010223004171517,1.4,2023-01-04 18:15:32.746
223,2023-01-04 18:15:55.076,1010223004171540,1.3,2023-01-04 18:15:55.147
224,2023-01-04 18:16:02.516,1010223004171547,1.4,2023-01-04 18:16:02.665
225,2023-01-04 18:16:25.226,1010223004171610,1.3,2023-01-04 18:16:25.305
226,2023-01-04 18:16:32.664,1010223004171617,1.4,2023-01-04 18:16:32.755
227,2023-01-04 18:16:40.186,1010223004171625,1.3,2023-01-04 18:16:40.265
228,2023-01-04 18:16:47.555,1010223004171632,1.4,2023-01-04 18:16:47.775
229,2023-01-04 18:17:47.744,1010223004171732,1.3,2023-01-04 18:17:47.953
230,2023-01-04 18:17:55.255,1010223004171739,1.4,2023-01-04 18:17:55.382
231,2023-01-04 18:18:47.713,1010223004171832,1.3,2023-01-04 18:18:47.803
232,2023-01-04 18:18:55.293,1010223004171840,1.4,2023-01-04 18:18:55.312
233,2023-01-04 18:19:02.700,1010223004171847,1.3,2023-01-04 18:19:02.921
234,2023-01-04 18:19:17.530,1010223004171902,1.4,2023-01-04 18:19:17.790
235,2023-01-04 18:19:47.703,1010223004171932,1.3,2023-01-04 18:19:47.871
236,2023-01-04 18:20:02.982,1010223004171947,1.4,2023-01-04 18:20:03.151
237,2023-01-04 18:20:18.042,1010223004172002,1.3,2023-01-04 18:20:18.200
238,2023-01-04 18:20:33.052,1010223004172017,1.4,2023-01-04 18:20:33.302
239,2023-01-04 18:21:03.061,1010223004172047,1.3,2023-01-04 18:21:03.220
240,2023-01-04 18:21:10.430,1010223004172055,1.4,2023-01-04 18:21:10.581
241,2023-01-04 18:21:17.871,1010223004172102,1.3,2023-01-04 18:21:18.039
242,2023-01-04 18:21:55.480,1010223004172140,1.3,2023-01-04 18:21:55.559
243,2023-01-04 18:22:03.119,1010223004172147,1.4,2023-01-04 18:22:03.160
244,2023-01-04 18:22:17.700,1010223004172202,1.3,2023-01-04 18:22:17.960
245,2023-01-04 18:23:02.709,1010223004172247,1.3,2023-01-04 18:23:02.907
246,2023-01-04 18:23:33.026,1010223004172317,1.3,2023-01-04 18:23:33.147
247,2023-01-04 18:23:48.167,1010223004172333,1.4,2023-01-04 18:23:48.437
248,2023-01-04 18:25:19.056,1010223004172503,1.3,2023-01-04 18:25:19.226
249,2023-01-04 18:25:34.096,1010223004172518,1.3,2023-01-04 18:25:34.367
250,2023-01-04 18:25:49.276,1010223004172534,1.3,2023-01-04 18:25:49.486
251,2023-01-04 18:26:04.645,1010223004172549,1.4,2023-01-04 18:26:04.756
252,2023-01-04 18:26:34.986,1010223004172619,1.3,2023-01-04 18:26:35.065
253,2023-01-04 18:26:42.506,1010223004172627,1.4,2023-01-04 18:26:42.595
254,2023-01-04 18:26:50.016,1010223004172634,1.3,2023-01-04 18:26:50.115
255,2023-01-04 18:27:05.295,1010223004172650,1.4,2023-01-04 18:27:05.563
256,2023-01-04 18:27:35.454,1010223004172720,1.3,2023-01-04 18:27:35.634
257,2023-01-04 18:27:58.194,1010223004172743,1.3,2023-01-04 18:27:58.273
258,2023-01-04 18:28:20.904,1010223004172805,1.4,2023-01-04 18:28:20.914
259,2023-01-04 18:29:28.882,1010223004172913,1.3,2023-01-04 18:29:28.911
260,2023-01-04 18:29:36.471,1010223004172921,1.4,2023-01-04 18:29:36.512
261,2023-01-04 18:29:51.642,1010223004172936,1.4,2023-01-04 18:29:51.792
262,2023-01-04 18:30:06.802,1010223004172951,1.4,2023-01-04 18:30:06.923
263,2023-01-04 18:30:21.872,1010223004173006,1.3,2023-01-04 18:30:21.953
264,2023-01-04 18:30:37.191,1010223004173021,1.4,2023-01-04 18:30:37.311
265,2023-01-04 18:31:07.421,1010223004173052,1.4,2023-01-04 18:31:07.480
266,2023-01-04 18:31:22.430,1010223004173107,1.3,2023-01-04 18:31:22.591
267,2023-01-04 18:31:52.740,1010223004173137,1.4,2023-01-04 18:31:53.009
268,2023-01-04 18:32:15.410,1010223004173200,1.4,2023-01-04 18:32:15.469
269,2023-01-04 18:32:30.710,1010223004173215,1.4,2023-01-04 18:32:30.759
270,2023-01-04 18:32:45.710,1010223004173230,1.3,2023-01-04 18:32:45.720
271,2023-01-04 18:34:09.207,1010223004173354,1.4,2023-01-04 18:34:09.316
272,2023-01-04 18:34:24.398,1010223004173409,1.4,2023-01-04 18:34:24.437
273,2023-01-04 18:34:39.496,1010223004173424,1.4,2023-01-04 18:34:39.637
274,2023-01-04 18:35:09.907,1010223004173454,1.3,2023-01-04 18:35:10.115
275,2023-01-04 18:35:25.236,1010223004173510,1.4,2023-01-04 18:35:25.407
276,2023-01-04 18:36:10.855,1010223004173555,1.3,2023-01-04 18:36:11.005
277,2023-01-04 18:37:11.434,1010223004173656,1.3,2023-01-04 18:37:11.724
278,2023-01-04 18:37:26.523,1010223004173711,1.4,2023-01-04 18:37:26.594
279,2023-01-04 18:37:34.194,1010223004173719,1.3,2023-01-04 18:37:34.203
280,2023-01-04 18:38:35.443,1010223004173820,1.4,2023-01-04 18:38:35.492
281,2023-01-04 18:38:43.042,1010223004173827,1.3,2023-01-04 18:38:43.092
282,2023-01-04 18:39:28.901,1010223004173913,1.4,2023-01-04 18:39:29.012
283,2023-01-04 18:40:22.252,1010223004174007,1.3,2023-01-04 18:40:22.282
284,2023-01-04 18:41:15.631,1010223004174100,1.3,2023-01-04 18:41:15.641
285,2023-01-04 18:44:10.638,1010223004174355,1.3,2023-01-04 18:44:18.286
286,2023-01-04 18:47:53.043,1010223004174731,1.4,2023-01-04 18:47:53.253
287,2023-01-04 18:48:00.384,1010223004174739,1.3,2023-01-04 18:48:00.612
288,2023-01-04 18:48:07.733,1010223004174747,1.4,2023-01-04 18:48:07.894
289,2023-01-04 18:48:15.283,1010223004174755,1.3,2023-01-04 18:48:15.332
290,2023-01-04 18:48:37.733,1010223004174817,1.4,2023-01-04 18:48:37.882
291,2023-01-04 18:48:45.273,1010223004174825,1.3,2023-01-04 18:48:45.342
292,2023-01-04 18:48:52.753,1010223004174833,1.4,2023-01-04 18:48:52.851
293,2023-01-04 18:49:22.413,1010223004174903,1.3,2023-01-04 18:49:22.681
294,2023-01-04 18:49:29.681,1010223004174911,1.4,2023-01-04 18:49:29.960
295,2023-01-04 18:49:59.371,1010223004174941,1.3,2023-01-04 18:49:59.482
296,2023-01-04 18:50:06.822,1010223004174949,1.4,2023-01-04 18:50:06.941
297,2023-01-04 18:50:29.170,1010223004175012,1.3,2023-01-04 18:50:29.329
298,2023-01-04 18:50:43.910,1010223004175027,1.4,2023-01-04 18:50:44.130
299,2023-01-04 18:51:22.140,1010223004175105,1.3,2023-01-04 18:51:22.289
300,2023-01-04 18:51:37.630,1010223004175121,1.4,2023-01-04 18:51:37.658
301,2023-01-04 18:51:52.789,1010223004175136,1.4,2023-01-04 18:51:53.019
302,2023-01-04 18:52:00.418,1010223004175144,1.3,2023-01-04 18:52:00.459
303,2023-01-04 18:52:38.678,1010223004175222,1.4,2023-01-04 18:52:38.928
304,2023-01-04 18:52:53.898,1010223004175237,1.3,2023-01-04 18:52:54.138
305,2023-01-04 18:54:10.566,1010223004175354,1.4,2023-01-04 18:54:10.776
306,2023-01-04 19:02:43.338,1010223004180228,1.4,2023-01-04 19:02:43.418
307,2023-01-04 19:04:47.316,1010223004180432,1.4,2023-01-04 19:04:47.335
308,2023-01-04 19:05:02.786,1010223004180447,1.3,2023-01-04 19:05:02.786
309,2023-01-04 19:08:55.772,1010223004180541,1.3,2023-01-04 19:08:55.970
310,2023-01-04 19:09:10.302,1010223004180848,1.4,2023-01-04 19:09:10.621
311,2023-01-04 19:09:17.782,1010223004180856,1.3,2023-01-04 19:09:17.980
312,2023-01-04 19:09:25.361,1010223004180904,1.4,2023-01-04 19:09:25.500
313,2023-01-04 19:11:10.388,1010223004181046,1.4,2023-01-04 19:11:10.678
314,2023-01-04 19:11:25.259,1010223004181101,1.3,2023-01-04 19:11:25.428
315,2023-01-04 19:11:32.698,1010223004181109,1.4,2023-01-04 19:11:32.868
316,2023-01-04 19:11:40.049,1010223004181117,1.3,2023-01-04 19:11:40.298
317,2023-01-04 19:11:54.898,1010223004181133,1.4,2023-01-04 19:11:55.177
318,2023-01-04 19:14:12.915,1010223004181357,1.3,2023-01-04 19:14:13.115
319,2023-01-04 19:15:45.984,1010223004181530,1.4,2023-01-04 19:15:45.994
320,2023-01-04 19:20:10.280,1010223004181955,1.3,2023-01-04 19:20:10.311
321,2023-01-04 19:21:59.223,1010223004182144,1.4,2023-01-04 19:21:59.282
322,2023-01-04 19:27:12.453,1010223004182657,1.3,2023-01-04 19:27:12.573
