,time,TraceabilityCode,CushionPumpMaxPower3,time.value
58,2023-01-04 15:08:17.756,1010123004140801,52.8,2023-01-04 15:08:17.887
59,2023-01-04 15:09:01.736,1010123004140828,48.9,2023-01-04 15:09:01.884
60,2023-01-04 15:11:00.743,1010123004141031,48.0,2023-01-04 15:11:00.923
61,2023-01-04 15:11:08.243,1010123004141038,52.8,2023-01-04 15:11:08.374
62,2023-01-04 15:11:54.973,1010123004141123,52.8,2023-01-04 15:11:55.233
63,2023-01-04 15:12:02.453,1010123004141130,48.3,2023-01-04 15:12:02.592
64,2023-01-04 15:12:09.782,1010123004141138,52.8,2023-01-04 15:12:10.052
65,2023-01-04 15:15:36.858,1010123004141514,53.1,2023-01-04 15:15:36.999
66,2023-01-04 15:15:44.198,1010123004141522,52.8,2023-01-04 15:15:44.368
67,2023-01-04 15:15:59.007,1010123004141536,53.1,2023-01-04 15:15:59.247
68,2023-01-04 15:16:06.457,1010123004141544,52.8,2023-01-04 15:16:06.598
69,2023-01-04 15:16:13.828,1010123004141551,53.1,2023-01-04 15:16:13.967
70,2023-01-04 15:16:21.167,1010123004141559,52.8,2023-01-04 15:16:21.326
71,2023-01-04 15:16:35.967,1010123004141614,53.1,2023-01-04 15:16:36.127
72,2023-01-04 15:16:43.346,1010123004141621,52.8,2023-01-04 15:16:43.496
73,2023-01-04 15:16:50.826,1010123004141628,53.1,2023-01-04 15:16:50.937
74,2023-01-04 15:16:58.217,1010123004141636,52.8,2023-01-04 15:16:58.377
75,2023-01-04 15:17:12.937,1010123004141650,53.1,2023-01-04 15:17:13.085
76,2023-01-04 15:19:25.164,1010123004141720,53.1,2023-01-04 15:19:25.344
77,2023-01-04 15:19:32.703,1010123004141735,52.8,2023-01-04 15:19:32.773
78,2023-01-04 15:19:47.654,1010123004141925,53.1,2023-01-04 15:19:47.822
79,2023-01-04 15:19:55.092,1010123004141932,52.8,2023-01-04 15:19:55.252
80,2023-01-04 15:20:51.582,1010123004142036,53.1,2023-01-04 15:20:51.871
81,2023-01-04 15:21:12.651,1010123004142057,53.1,2023-01-04 15:21:12.982
82,2023-01-04 15:21:33.822,1010123004142118,52.8,2023-01-04 15:21:34.022
83,2023-01-04 15:21:55.000,1010123004142140,52.8,2023-01-04 15:21:55.220
84,2023-01-04 15:22:16.151,1010123004142201,52.8,2023-01-04 15:22:16.430
85,2023-01-04 15:23:20.279,1010123004142215,47.7,2023-01-04 15:23:20.598
86,2023-01-04 15:23:27.720,1010123004142222,52.8,2023-01-04 15:23:27.888
87,2023-01-04 15:24:17.838,1010123004142402,53.1,2023-01-04 15:24:18.118
88,2023-01-04 15:24:25.299,1010123004142409,48.0,2023-01-04 15:24:25.418
89,2023-01-04 15:24:40.489,1010123004142423,53.1,2023-01-04 15:24:40.709
90,2023-01-04 15:24:47.948,1010123004142431,52.8,2023-01-04 15:24:48.128
91,2023-01-04 15:25:02.749,1010123004142445,53.1,2023-01-04 15:25:03.019
92,2023-01-04 15:25:17.678,1010123004142459,52.8,2023-01-04 15:25:17.737
93,2023-01-04 15:25:54.776,1010123004142534,53.1,2023-01-04 15:25:54.927
94,2023-01-04 15:26:16.986,1010123004142555,52.8,2023-01-04 15:26:17.096
95,2023-01-04 15:26:24.427,1010123004142602,53.1,2023-01-04 15:26:24.618
96,2023-01-04 15:27:08.855,1010123004142646,52.8,2023-01-04 15:27:09.016
97,2023-01-04 15:27:16.336,1010123004142654,53.1,2023-01-04 15:27:16.456
98,2023-01-04 15:27:23.586,1010123004142701,52.8,2023-01-04 15:27:23.815
99,2023-01-04 15:27:31.026,1010123004142709,53.1,2023-01-04 15:27:31.187
100,2023-01-04 15:27:38.467,1010123004142716,52.8,2023-01-04 15:27:38.617
101,2023-01-04 15:27:45.796,1010123004142723,53.1,2023-01-04 15:27:46.055
102,2023-01-04 15:28:00.565,1010123004142738,52.8,2023-01-04 15:28:00.785
103,2023-01-04 15:28:29.966,1010123004142808,53.1,2023-01-04 15:28:30.224
104,2023-01-04 15:28:37.516,1010123004142815,52.8,2023-01-04 15:28:37.575
105,2023-01-04 15:28:44.815,1010123004142823,53.1,2023-01-04 15:28:45.026
106,2023-01-04 15:28:52.204,1010123004142830,52.8,2023-01-04 15:28:52.384
107,2023-01-04 15:29:07.075,1010123004142845,53.1,2023-01-04 15:29:07.253
108,2023-01-04 15:29:29.142,1010123004142907,52.8,2023-01-04 15:29:29.332
109,2023-01-04 15:29:36.503,1010123004142914,53.1,2023-01-04 15:29:36.693
110,2023-01-04 15:29:43.862,1010123004142921,52.8,2023-01-04 15:29:44.142
111,2023-01-04 15:30:13.533,1010123004142951,53.1,2023-01-04 15:30:13.733
112,2023-01-04 15:30:35.743,1010123004143013,52.8,2023-01-04 15:30:35.901
113,2023-01-04 15:31:42.302,1010123004143120,53.1,2023-01-04 15:31:42.461
114,2023-01-04 15:31:49.651,1010123004143127,52.8,2023-01-04 15:31:49.812
115,2023-01-04 15:31:57.191,1010123004143135,53.1,2023-01-04 15:31:57.332
116,2023-01-04 15:32:04.582,1010123004143142,52.8,2023-01-04 15:32:04.701
117,2023-01-04 15:32:12.002,1010123004143149,53.1,2023-01-04 15:32:12.141
118,2023-01-04 15:32:19.341,1010123004143157,52.8,2023-01-04 15:32:19.500
119,2023-01-04 15:47:21.095,1010123004143241,52.8,2023-01-04 15:47:21.345
120,2023-01-04 15:47:21.095,1010123004143241,48.3,2023-01-04 15:47:28.694
121,2023-01-04 15:47:55.855,1010123004144604,49.5,2023-01-04 15:48:03.434
122,2023-01-04 15:48:10.904,1010123004144709,52.8,2023-01-04 15:48:18.535
123,2023-01-04 15:49:33.062,1010123004144802,49.2,2023-01-04 15:49:33.242
124,2023-01-04 15:49:40.423,1010123004144810,52.5,2023-01-04 15:49:40.542
125,2023-01-04 15:49:47.842,1010123004144825,52.8,2023-01-04 15:49:47.993
126,2023-01-04 15:50:02.653,1010123004144847,52.5,2023-01-04 15:50:02.792
127,2023-01-04 15:50:09.933,1010123004144948,52.8,2023-01-04 15:50:10.153
128,2023-01-04 15:50:17.332,1010123004144955,52.5,2023-01-04 15:50:17.423
129,2023-01-04 15:50:24.742,1010123004145002,52.8,2023-01-04 15:50:24.871
130,2023-01-04 15:50:32.111,1010123004145010,52.5,2023-01-04 15:50:32.311
131,2023-01-04 15:50:46.941,1010123004145025,52.8,2023-01-04 15:50:47.191
132,2023-01-04 15:51:09.211,1010123004145047,52.5,2023-01-04 15:51:09.421
133,2023-01-04 15:51:16.661,1010123004145054,52.8,2023-01-04 15:51:16.792
134,2023-01-04 15:51:53.460,1010123004145131,52.5,2023-01-04 15:51:53.750
135,2023-01-04 15:52:00.790,1010123004145139,52.8,2023-01-04 15:52:01.029
136,2023-01-04 15:52:52.598,1010123004145230,52.5,2023-01-04 15:52:52.789
137,2023-01-04 15:52:59.999,1010123004145238,52.8,2023-01-04 15:53:00.138
138,2023-01-04 15:53:37.198,1010123004145315,52.5,2023-01-04 15:53:37.358
139,2023-01-04 15:53:44.678,1010123004145322,52.8,2023-01-04 15:53:44.799
140,2023-01-04 15:59:18.193,1010123004145856,53.1,2023-01-04 15:59:18.403
141,2023-01-04 15:59:25.601,1010123004145903,52.8,2023-01-04 15:59:25.750
142,2023-01-04 15:59:47.842,1010123004145925,52.5,2023-01-04 15:59:47.992
143,2023-01-04 15:59:55.240,1010123004145933,52.8,2023-01-04 15:59:55.440
144,2023-01-04 16:00:10.091,1010123004145948,53.1,2023-01-04 16:00:10.321
145,2023-01-04 16:00:17.430,1010123004145955,52.8,2023-01-04 16:00:17.671
146,2023-01-04 16:00:32.200,1010123004150010,53.1,2023-01-04 16:00:32.480
147,2023-01-04 16:01:02.849,1010123004150046,53.1,2023-01-04 16:01:03.130
148,2023-01-04 16:01:22.490,1010123004150108,53.1,2023-01-04 16:01:30.209
149,2023-01-04 16:04:28.117,1010123004150136,49.2,2023-01-04 16:04:35.687
150,2023-01-04 16:04:46.776,1010123004150143,53.1,2023-01-04 16:04:54.476
151,2023-01-04 16:06:13.986,1010123004150427,48.6,2023-01-04 16:06:14.315
152,2023-01-04 16:06:21.335,1010123004150450,53.1,2023-01-04 16:06:21.605
153,2023-01-04 16:14:34.096,1010123004150917,48.9,2023-01-04 16:14:41.526
154,2023-01-04 16:14:58.835,1010123004151154,48.6,2023-01-04 16:14:58.964
155,2023-01-04 16:28:00.882,1010123004151941,49.8,2023-01-04 16:28:08.572
156,2023-01-04 16:28:09.173,1010123004151948,52.8,2023-01-04 16:28:16.742
157,2023-01-04 16:29:49.520,1010123004152824,50.4,2023-01-04 16:29:49.710
158,2023-01-04 16:29:56.801,1010123004152930,52.8,2023-01-04 16:29:57.059
159,2023-01-04 16:30:04.341,1010123004152938,52.5,2023-01-04 16:30:04.490
160,2023-01-04 16:30:11.821,1010123004152949,52.8,2023-01-04 16:30:12.029
161,2023-01-04 16:32:09.819,1010123004153147,52.5,2023-01-04 16:32:10.017
162,2023-01-04 16:32:17.128,1010123004153155,52.8,2023-01-04 16:32:17.388
163,2023-01-04 16:32:24.477,1010123004153202,52.5,2023-01-04 16:32:24.737
164,2023-01-04 16:32:31.737,1010123004153210,52.8,2023-01-04 16:32:32.017
165,2023-01-04 16:33:01.697,1010123004153239,52.5,2023-01-04 16:33:01.845
166,2023-01-04 16:33:09.096,1010123004153246,52.8,2023-01-04 16:33:09.216
167,2023-01-04 16:34:29.145,1010123004153414,52.5,2023-01-04 16:34:29.355
168,2023-01-04 16:34:50.625,1010123004153435,52.8,2023-01-04 16:34:50.875
169,2023-01-04 16:35:12.305,1010123004153457,52.8,2023-01-04 16:35:12.555
170,2023-01-04 16:35:33.875,1010123004153518,52.8,2023-01-04 16:35:34.075
171,2023-01-04 16:35:55.444,1010123004153540,52.8,2023-01-04 16:35:55.683
172,2023-01-04 16:36:16.904,1010123004153601,52.5,2023-01-04 16:36:17.132
173,2023-01-04 16:46:47.694,1010123004154239,52.5,2023-01-04 16:46:48.072
174,2023-01-04 16:46:55.072,1010123004154246,47.7,2023-01-04 16:46:55.312
175,2023-01-04 16:47:02.572,1010123004154627,52.8,2023-01-04 16:47:02.671
176,2023-01-04 16:47:09.943,1010123004154634,52.5,2023-01-04 16:47:10.121
177,2023-01-04 16:47:24.663,1010123004154702,52.8,2023-01-04 16:47:24.822
178,2023-01-04 16:47:39.433,1010123004154717,52.5,2023-01-04 16:47:39.552
179,2023-01-04 16:47:46.802,1010123004154725,52.8,2023-01-04 16:47:46.983
180,2023-01-04 16:47:54.272,1010123004154732,52.5,2023-01-04 16:47:54.441
181,2023-01-04 16:48:01.762,1010123004154739,52.8,2023-01-04 16:48:01.871
182,2023-01-04 16:48:23.941,1010123004154802,52.5,2023-01-04 16:48:24.111
183,2023-01-04 16:49:23.119,1010123004154901,52.8,2023-01-04 16:49:23.230
184,2023-01-04 16:49:30.519,1010123004154908,52.5,2023-01-04 16:49:30.670
185,2023-01-04 16:49:45.299,1010123004154923,52.8,2023-01-04 16:49:45.460
186,2023-01-04 16:50:15.019,1010123004154953,52.5,2023-01-04 16:50:15.158
187,2023-01-04 16:50:29.799,1010123004155007,52.8,2023-01-04 16:50:30.029
188,2023-01-04 16:51:06.868,1010123004155044,52.5,2023-01-04 16:51:07.078
189,2023-01-04 16:51:36.476,1010123004155114,52.8,2023-01-04 16:51:36.677
190,2023-01-04 16:51:43.846,1010123004155122,53.1,2023-01-04 16:51:44.066
191,2023-01-04 16:51:51.326,1010123004155129,52.8,2023-01-04 16:51:51.546
192,2023-01-04 16:52:35.596,1010123004155213,53.1,2023-01-04 16:52:35.796
193,2023-01-04 16:52:42.967,1010123004155221,52.8,2023-01-04 16:52:43.155
194,2023-01-04 16:53:21.226,1010123004155304,53.1,2023-01-04 16:53:21.395
195,2023-01-04 16:53:28.585,1010123004155311,52.8,2023-01-04 16:53:28.756
196,2023-01-04 16:53:43.196,1010123004155326,52.5,2023-01-04 16:53:43.385
197,2023-01-04 16:53:58.065,1010123004155340,52.8,2023-01-04 16:53:58.194
198,2023-01-04 16:55:11.983,1010123004155453,53.1,2023-01-04 16:55:12.114
199,2023-01-04 16:55:19.293,1010123004155500,52.8,2023-01-04 16:55:19.563
200,2023-01-04 16:56:10.983,1010123004155550,52.5,2023-01-04 16:56:11.153
201,2023-01-04 16:56:18.483,1010123004155557,52.8,2023-01-04 16:56:18.601
202,2023-01-04 17:20:04.023,1010123004155626,53.1,2023-01-04 17:20:14.421
203,2023-01-04 17:20:22.703,1010123004155648,51.3,2023-01-04 17:20:22.933
204,2023-01-04 17:20:29.993,1010123004161948,53.1,2023-01-04 17:20:30.233
205,2023-01-04 17:20:52.413,1010123004162033,52.8,2023-01-04 17:20:52.552
206,2023-01-04 17:21:53.450,1010123004162138,52.8,2023-01-04 17:21:53.740
207,2023-01-04 17:22:00.881,1010123004162145,48.3,2023-01-04 17:22:01.099
208,2023-01-04 17:22:23.740,1010123004162207,53.1,2023-01-04 17:22:23.910
209,2023-01-04 17:23:56.029,1010123004162341,53.1,2023-01-04 17:23:56.408
210,2023-01-04 17:24:03.459,1010123004162348,48.0,2023-01-04 17:24:03.588
211,2023-01-04 17:24:10.769,1010123004162355,53.1,2023-01-04 17:24:10.959
212,2023-01-04 17:24:26.177,1010123004162409,52.8,2023-01-04 17:24:26.398
213,2023-01-04 17:24:55.898,1010123004162438,53.1,2023-01-04 17:24:55.997
214,2023-01-04 17:25:03.348,1010123004162445,52.8,2023-01-04 17:25:03.517
215,2023-01-04 17:25:18.217,1010123004162500,53.1,2023-01-04 17:25:18.316
216,2023-01-04 17:26:02.927,1010123004162543,52.8,2023-01-04 17:26:03.115
217,2023-01-04 17:26:10.316,1010123004162550,53.1,2023-01-04 17:26:10.476
218,2023-01-04 17:27:01.937,1010123004162634,47.7,2023-01-04 17:27:02.145
219,2023-01-04 17:27:09.387,1010123004162641,53.1,2023-01-04 17:27:09.506
220,2023-01-04 17:27:53.605,1010123004162732,52.8,2023-01-04 17:27:53.674
221,2023-01-04 17:28:00.855,1010123004162740,53.1,2023-01-04 17:28:01.125
222,2023-01-04 17:28:30.234,1010123004162809,52.8,2023-01-04 17:28:30.474
223,2023-01-04 17:29:06.845,1010123004162846,53.1,2023-01-04 17:29:07.035
224,2023-01-04 17:29:14.355,1010123004162853,52.8,2023-01-04 17:29:14.483
225,2023-01-04 17:29:21.654,1010123004162901,53.1,2023-01-04 17:29:21.924
226,2023-01-04 17:29:36.634,1010123004162915,52.8,2023-01-04 17:29:36.783
227,2023-01-04 17:29:43.963,1010123004162923,53.1,2023-01-04 17:29:44.164
228,2023-01-04 17:29:51.243,1010123004162930,52.8,2023-01-04 17:29:51.503
229,2023-01-04 17:30:13.483,1010123004162952,53.1,2023-01-04 17:30:13.753
230,2023-01-04 17:31:12.792,1010123004163051,52.8,2023-01-04 17:31:12.963
231,2023-01-04 17:31:20.072,1010123004163059,53.1,2023-01-04 17:31:20.322
232,2023-01-04 17:32:33.871,1010123004163213,52.8,2023-01-04 17:32:34.081
233,2023-01-04 17:32:41.220,1010123004163220,53.1,2023-01-04 17:32:41.440
234,2023-01-04 17:32:56.039,1010123004163235,52.8,2023-01-04 17:32:56.190
235,2023-01-04 17:33:10.769,1010123004163250,53.1,2023-01-04 17:33:10.960
236,2023-01-04 17:33:47.630,1010123004163327,52.8,2023-01-04 17:33:47.829
237,2023-01-04 17:33:54.999,1010123004163334,53.1,2023-01-04 17:33:55.108
238,2023-01-04 17:34:02.239,1010123004163341,52.8,2023-01-04 17:34:02.479
239,2023-01-04 17:34:09.499,1010123004163349,53.1,2023-01-04 17:34:09.759
240,2023-01-04 17:34:24.209,1010123004163403,52.8,2023-01-04 17:34:24.398
241,2023-01-04 17:34:31.457,1010123004163411,53.1,2023-01-04 17:34:31.757
242,2023-01-04 17:34:46.259,1010123004163425,52.8,2023-01-04 17:34:46.467
243,2023-01-04 17:35:10.157,1010123004163455,53.1,2023-01-04 17:35:10.246
244,2023-01-04 17:35:32.006,1010123004163516,53.1,2023-01-04 17:35:32.036
245,2023-01-04 17:36:00.796,1010123004163545,53.1,2023-01-04 17:36:01.026
246,2023-01-04 17:36:08.276,1010123004163553,48.0,2023-01-04 17:36:08.395
247,2023-01-04 17:36:15.575,1010123004163600,53.1,2023-01-04 17:36:15.846
248,2023-01-04 17:37:13.325,1010123004163658,52.8,2023-01-04 17:37:13.505
249,2023-01-04 17:37:35.085,1010123004163720,53.1,2023-01-04 17:37:35.334
250,2023-01-04 17:38:03.954,1010123004163749,53.1,2023-01-04 17:38:04.224
251,2023-01-04 17:38:33.053,1010123004163818,52.8,2023-01-04 17:38:33.114
252,2023-01-04 17:38:40.513,1010123004163825,48.6,2023-01-04 17:38:40.644
253,2023-01-04 17:38:47.904,1010123004163832,53.1,2023-01-04 17:38:48.082
254,2023-01-04 17:39:16.624,1010123004163901,53.1,2023-01-04 17:39:16.713
255,2023-01-04 17:39:52.642,1010123004163937,52.8,2023-01-04 17:39:52.812
256,2023-01-04 17:40:21.602,1010123004164006,52.8,2023-01-04 17:40:21.832
257,2023-01-04 17:40:50.522,1010123004164035,52.8,2023-01-04 17:40:50.792
258,2023-01-04 17:43:50.140,1010123004164323,49.2,2023-01-04 17:43:50.329
259,2023-01-04 17:43:57.579,1010123004164330,52.8,2023-01-04 17:43:57.779
260,2023-01-04 17:44:05.119,1010123004164338,52.5,2023-01-04 17:44:05.289
261,2023-01-04 17:44:12.589,1010123004164348,52.8,2023-01-04 17:44:12.730
262,2023-01-04 17:44:20.069,1010123004164357,52.5,2023-01-04 17:44:20.259
263,2023-01-04 17:44:35.049,1010123004164412,52.8,2023-01-04 17:44:35.198
264,2023-01-04 17:46:26.867,1010123004164604,53.1,2023-01-04 17:46:27.036
265,2023-01-04 17:46:34.296,1010123004164612,52.8,2023-01-04 17:46:34.486
266,2023-01-04 17:46:41.786,1010123004164619,53.1,2023-01-04 17:46:41.957
267,2023-01-04 17:46:49.167,1010123004164627,52.8,2023-01-04 17:46:49.426
268,2023-01-04 17:47:26.746,1010123004164704,53.1,2023-01-04 17:47:26.894
269,2023-01-04 17:47:34.296,1010123004164712,52.8,2023-01-04 17:47:34.484
270,2023-01-04 17:47:41.676,1010123004164719,53.1,2023-01-04 17:47:41.936
271,2023-01-04 17:47:56.714,1010123004164734,52.8,2023-01-04 17:47:56.884
272,2023-01-04 17:48:26.573,1010123004164804,53.1,2023-01-04 17:48:26.733
273,2023-01-04 17:48:33.894,1010123004164811,52.8,2023-01-04 17:48:34.174
274,2023-01-04 17:49:03.414,1010123004164841,53.1,2023-01-04 17:49:03.614
275,2023-01-04 17:49:10.773,1010123004164849,52.8,2023-01-04 17:49:10.963
276,2023-01-04 17:50:47.482,1010123004165026,53.1,2023-01-04 17:50:47.611
277,2023-01-04 17:51:47.190,1010123004165132,48.3,2023-01-04 17:51:47.290
278,2023-01-04 17:51:47.190,1010123004165132,52.8,2023-01-04 17:51:54.730
279,2023-01-04 17:54:01.278,1010123004165146,49.5,2023-01-04 17:54:08.898
280,2023-01-04 17:55:38.167,1010123004165523,48.0,2023-01-04 17:55:38.246
281,2023-01-04 17:55:45.627,1010123004165530,52.8,2023-01-04 17:55:45.857
282,2023-01-04 17:56:14.877,1010123004165559,48.9,2023-01-04 17:56:15.115
283,2023-01-04 17:56:22.387,1010123004165606,52.8,2023-01-04 17:56:22.585
284,2023-01-04 17:56:51.036,1010123004165635,53.1,2023-01-04 17:56:51.194
285,2023-01-04 17:56:58.456,1010123004165643,48.0,2023-01-04 17:56:58.575
286,2023-01-04 17:57:05.996,1010123004165650,52.8,2023-01-04 17:57:06.176
287,2023-01-04 17:57:27.506,1010123004165712,53.1,2023-01-04 17:57:27.664
288,2023-01-04 17:57:35.006,1010123004165719,48.0,2023-01-04 17:57:35.055
289,2023-01-04 17:57:42.405,1010123004165727,53.1,2023-01-04 17:57:42.565
290,2023-01-04 17:58:04.184,1010123004165749,52.8,2023-01-04 17:58:04.313
291,2023-01-04 17:58:26.144,1010123004165810,53.1,2023-01-04 17:58:26.164
292,2023-01-04 17:58:33.634,1010123004165818,48.9,2023-01-04 17:58:33.844
293,2023-01-04 17:58:41.015,1010123004165825,53.1,2023-01-04 17:58:41.134
294,2023-01-04 17:59:09.854,1010123004165854,53.4,2023-01-04 17:59:09.923
295,2023-01-04 18:00:44.513,1010123004170029,52.8,2023-01-04 18:00:44.703
296,2023-01-04 18:00:52.082,1010123004170036,48.3,2023-01-04 18:00:52.181
297,2023-01-04 18:00:59.631,1010123004170044,53.1,2023-01-04 18:00:59.790
298,2023-01-04 18:01:06.971,1010123004170051,52.8,2023-01-04 18:01:07.210
299,2023-01-04 18:01:44.851,1010123004170128,53.1,2023-01-04 18:01:45.059
300,2023-01-04 18:01:52.270,1010123004170135,52.8,2023-01-04 18:01:52.421
301,2023-01-04 18:02:21.980,1010123004170205,53.1,2023-01-04 18:02:22.101
302,2023-01-04 18:03:08.539,1010223004170253,53.1,2023-01-04 18:03:08.729
303,2023-01-04 18:03:16.039,1010223004170300,52.8,2023-01-04 18:03:16.190
304,2023-01-04 18:03:45.517,1010223004170330,52.5,2023-01-04 18:03:45.608
305,2023-01-04 18:04:00.338,1010223004170345,52.8,2023-01-04 18:04:00.499
306,2023-01-04 18:04:22.657,1010223004170407,53.1,2023-01-04 18:04:22.819
307,2023-01-04 18:04:29.967,1010223004170414,52.8,2023-01-04 18:04:30.257
308,2023-01-04 18:05:36.726,1010223004170521,53.1,2023-01-04 18:05:36.897
309,2023-01-04 18:06:13.936,1010223004170558,52.8,2023-01-04 18:06:14.174
310,2023-01-04 18:07:05.845,1010223004170650,53.1,2023-01-04 18:07:06.013
311,2023-01-04 18:07:13.255,1010223004170658,52.8,2023-01-04 18:07:13.374
312,2023-01-04 18:07:28.025,1010223004170712,53.1,2023-01-04 18:07:28.255
313,2023-01-04 18:07:42.894,1010223004170727,52.8,2023-01-04 18:07:42.974
314,2023-01-04 18:07:50.454,1010223004170735,53.1,2023-01-04 18:07:50.605
315,2023-01-04 18:08:50.013,1010223004170834,52.8,2023-01-04 18:08:50.193
316,2023-01-04 18:09:04.933,1010223004170849,53.1,2023-01-04 18:09:04.971
317,2023-01-04 18:09:19.923,1010223004170904,52.8,2023-01-04 18:09:20.092
318,2023-01-04 18:09:27.352,1010223004170912,53.1,2023-01-04 18:09:27.542
319,2023-01-04 18:09:34.822,1010223004170919,52.8,2023-01-04 18:09:34.983
320,2023-01-04 18:09:42.253,1010223004170927,53.1,2023-01-04 18:09:42.433
321,2023-01-04 18:10:04.621,1010223004170949,52.8,2023-01-04 18:10:04.811
322,2023-01-04 18:10:11.911,1010223004170956,53.1,2023-01-04 18:10:12.171
323,2023-01-04 18:10:26.961,1010223004171011,52.8,2023-01-04 18:10:27.141
