,time,TraceabilityCode,Cylinder4MaxParalelismErrorInBDC,time.value
99,2023-01-04 16:55:19.293,1010123004155500,1.5,2023-01-04 16:55:19.563
100,2023-01-04 16:55:26.733,1010123004155507,1.6,2023-01-04 16:55:26.923
101,2023-01-04 16:55:56.372,1010123004155536,1.5,2023-01-04 16:55:56.513
102,2023-01-04 16:56:03.663,1010123004155543,1.6,2023-01-04 16:56:03.872
103,2023-01-04 16:56:33.302,1010123004155612,1.5,2023-01-04 16:56:33.480
104,2023-01-04 16:56:40.701,1010123004155619,1.6,2023-01-04 16:56:40.911
105,2023-01-04 17:20:04.023,1010123004155626,1.6,2023-01-04 17:20:14.421
106,2023-01-04 17:20:22.703,1010123004155648,1.5,2023-01-04 17:20:22.933
107,2023-01-04 17:20:29.993,1010123004161948,1.6,2023-01-04 17:20:30.233
108,2023-01-04 17:21:07.292,1010123004162048,1.5,2023-01-04 17:21:07.512
109,2023-01-04 17:21:24.861,1010123004162109,1.5,2023-01-04 17:21:24.901
110,2023-01-04 17:21:53.450,1010123004162138,1.5,2023-01-04 17:21:53.740
111,2023-01-04 17:22:00.881,1010123004162145,1.6,2023-01-04 17:22:01.099
112,2023-01-04 17:22:16.371,1010123004162200,1.6,2023-01-04 17:22:16.559
113,2023-01-04 17:22:23.740,1010123004162207,1.5,2023-01-04 17:22:23.910
114,2023-01-04 17:23:56.029,1010123004162341,1.5,2023-01-04 17:23:56.408
115,2023-01-04 17:24:10.769,1010123004162355,1.6,2023-01-04 17:24:10.959
116,2023-01-04 17:25:10.788,1010123004162452,1.6,2023-01-04 17:25:10.947
117,2023-01-04 17:25:18.217,1010123004162500,1.5,2023-01-04 17:25:18.316
118,2023-01-04 17:28:44.835,1010123004162824,1.6,2023-01-04 17:28:45.035
119,2023-01-04 17:28:59.444,1010123004162839,1.5,2023-01-04 17:28:59.743
120,2023-01-04 17:31:05.322,1010123004163044,1.6,2023-01-04 17:31:05.513
121,2023-01-04 17:31:12.792,1010123004163051,1.5,2023-01-04 17:31:12.963
122,2023-01-04 17:31:27.512,1010123004163106,1.6,2023-01-04 17:31:27.681
123,2023-01-04 17:31:35.052,1010123004163113,1.5,2023-01-04 17:31:35.201
124,2023-01-04 17:32:11.861,1010123004163150,1.6,2023-01-04 17:32:12.069
125,2023-01-04 17:32:19.250,1010123004163158,1.5,2023-01-04 17:32:19.440
126,2023-01-04 17:32:33.871,1010123004163213,1.6,2023-01-04 17:32:34.081
127,2023-01-04 17:32:41.220,1010123004163220,1.5,2023-01-04 17:32:41.440
128,2023-01-04 17:32:56.039,1010123004163235,1.6,2023-01-04 17:32:56.190
129,2023-01-04 17:33:03.400,1010123004163242,1.5,2023-01-04 17:33:03.578
130,2023-01-04 17:33:10.769,1010123004163250,1.6,2023-01-04 17:33:10.960
131,2023-01-04 17:33:18.059,1010123004163257,1.5,2023-01-04 17:33:18.319
132,2023-01-04 17:33:25.440,1010123004163304,1.6,2023-01-04 17:33:25.680
133,2023-01-04 17:33:32.799,1010123004163312,1.5,2023-01-04 17:33:33.039
134,2023-01-04 17:33:47.630,1010123004163327,1.6,2023-01-04 17:33:47.829
135,2023-01-04 17:33:54.999,1010123004163334,1.5,2023-01-04 17:33:55.108
136,2023-01-04 17:34:09.499,1010123004163349,1.6,2023-01-04 17:34:09.759
137,2023-01-04 17:34:16.848,1010123004163356,1.5,2023-01-04 17:34:17.118
138,2023-01-04 17:35:32.006,1010123004163516,1.5,2023-01-04 17:35:32.036
139,2023-01-04 17:37:13.325,1010123004163658,1.5,2023-01-04 17:37:13.505
140,2023-01-04 17:37:35.085,1010123004163720,1.5,2023-01-04 17:37:35.334
141,2023-01-04 17:39:16.624,1010123004163901,1.6,2023-01-04 17:39:16.713
142,2023-01-04 17:44:05.119,1010123004164338,1.5,2023-01-04 17:44:05.289
143,2023-01-04 17:44:20.069,1010123004164357,1.6,2023-01-04 17:44:20.259
144,2023-01-04 17:44:27.588,1010123004164405,1.5,2023-01-04 17:44:27.767
145,2023-01-04 17:44:49.969,1010123004164427,1.6,2023-01-04 17:44:50.167
146,2023-01-04 17:45:04.788,1010123004164443,1.5,2023-01-04 17:45:05.048
147,2023-01-04 17:45:34.697,1010123004164512,1.6,2023-01-04 17:45:34.927
148,2023-01-04 17:45:42.368,1010123004164520,1.5,2023-01-04 17:45:42.397
149,2023-01-04 17:45:57.236,1010123004164535,1.6,2023-01-04 17:45:57.367
150,2023-01-04 17:46:04.677,1010123004164542,1.5,2023-01-04 17:46:04.805
151,2023-01-04 17:46:12.016,1010123004164550,1.6,2023-01-04 17:46:12.167
152,2023-01-04 17:46:19.377,1010123004164557,1.5,2023-01-04 17:46:19.615
153,2023-01-04 17:47:26.746,1010123004164704,1.6,2023-01-04 17:47:26.894
154,2023-01-04 17:47:41.676,1010123004164719,1.5,2023-01-04 17:47:41.936
155,2023-01-04 17:47:49.196,1010123004164727,1.6,2023-01-04 17:47:49.295
156,2023-01-04 17:48:26.573,1010123004164804,1.5,2023-01-04 17:48:26.733
157,2023-01-04 17:48:41.164,1010123004164819,1.6,2023-01-04 17:48:41.453
158,2023-01-04 17:48:48.584,1010123004164826,1.5,2023-01-04 17:48:48.823
159,2023-01-04 17:49:25.352,1010123004164904,1.6,2023-01-04 17:49:25.611
160,2023-01-04 17:49:32.822,1010123004164911,1.5,2023-01-04 17:49:32.971
161,2023-01-04 17:49:47.582,1010123004164926,1.6,2023-01-04 17:49:47.762
162,2023-01-04 17:49:54.892,1010123004164934,1.5,2023-01-04 17:49:55.132
163,2023-01-04 17:50:17.372,1010123004164956,1.6,2023-01-04 17:50:17.453
164,2023-01-04 17:50:24.911,1010123004165004,1.5,2023-01-04 17:50:25.051
165,2023-01-04 17:51:39.720,1010123004165124,1.5,2023-01-04 17:51:39.740
166,2023-01-04 17:51:47.190,1010123004165132,1.6,2023-01-04 17:51:47.290
167,2023-01-04 17:54:01.278,1010123004165146,1.6,2023-01-04 17:54:08.898
168,2023-01-04 17:54:24.868,1010123004165323,1.5,2023-01-04 17:54:25.046
169,2023-01-04 17:54:32.338,1010123004165408,1.6,2023-01-04 17:54:32.506
170,2023-01-04 17:54:39.578,1010123004165416,1.5,2023-01-04 17:54:39.858
171,2023-01-04 17:55:01.898,1010123004165446,1.6,2023-01-04 17:55:01.937
172,2023-01-04 17:55:30.647,1010123004165515,1.5,2023-01-04 17:55:30.877
173,2023-01-04 17:55:38.167,1010123004165523,1.6,2023-01-04 17:55:38.246
174,2023-01-04 17:55:45.627,1010123004165530,1.5,2023-01-04 17:55:45.857
175,2023-01-04 17:56:58.456,1010123004165643,1.6,2023-01-04 17:56:58.575
176,2023-01-04 17:57:27.506,1010123004165712,1.5,2023-01-04 17:57:27.664
177,2023-01-04 17:58:33.634,1010123004165818,1.6,2023-01-04 17:58:33.844
178,2023-01-04 17:58:41.015,1010123004165825,1.5,2023-01-04 17:58:41.134
179,2023-01-04 17:59:09.854,1010123004165854,1.5,2023-01-04 17:59:09.923
180,2023-01-04 18:00:52.082,1010123004170036,1.6,2023-01-04 18:00:52.181
181,2023-01-04 18:00:59.631,1010123004170044,1.5,2023-01-04 18:00:59.790
182,2023-01-04 18:01:06.971,1010123004170051,1.6,2023-01-04 18:01:07.210
183,2023-01-04 18:01:14.441,1010123004170059,1.5,2023-01-04 18:01:14.581
184,2023-01-04 18:01:37.421,1010123004170120,1.5,2023-01-04 18:01:37.539
185,2023-01-04 18:02:06.990,1010123004170150,1.6,2023-01-04 18:02:07.140
186,2023-01-04 18:02:14.510,1010123004170157,1.5,2023-01-04 18:02:14.581
187,2023-01-04 18:02:53.440,1010223004170238,1.5,2023-01-04 18:02:53.608
188,2023-01-04 18:03:08.539,1010223004170253,1.5,2023-01-04 18:03:08.729
189,2023-01-04 18:03:16.039,1010223004170300,1.6,2023-01-04 18:03:16.190
190,2023-01-04 18:03:38.059,1010223004170322,1.5,2023-01-04 18:03:38.257
191,2023-01-04 18:03:45.517,1010223004170330,1.6,2023-01-04 18:03:45.608
192,2023-01-04 18:03:52.938,1010223004170337,1.5,2023-01-04 18:03:53.128
193,2023-01-04 18:04:07.769,1010223004170352,1.6,2023-01-04 18:04:07.937
194,2023-01-04 18:04:29.967,1010223004170414,1.5,2023-01-04 18:04:30.257
195,2023-01-04 18:04:37.417,1010223004170422,1.6,2023-01-04 18:04:37.627
196,2023-01-04 18:04:52.108,1010223004170437,1.5,2023-01-04 18:04:52.256
197,2023-01-04 18:04:59.596,1010223004170444,1.6,2023-01-04 18:04:59.707
198,2023-01-04 18:05:07.086,1010223004170451,1.5,2023-01-04 18:05:07.226
199,2023-01-04 18:06:21.315,1010223004170606,1.6,2023-01-04 18:06:21.546
200,2023-01-04 18:06:36.046,1010223004170620,1.5,2023-01-04 18:06:36.255
201,2023-01-04 18:06:58.404,1010223004170643,1.6,2023-01-04 18:06:58.563
202,2023-01-04 18:07:28.025,1010223004170712,1.5,2023-01-04 18:07:28.255
203,2023-01-04 18:07:35.414,1010223004170720,1.6,2023-01-04 18:07:35.605
204,2023-01-04 18:07:42.894,1010223004170727,1.5,2023-01-04 18:07:42.974
205,2023-01-04 18:08:12.624,1010223004170757,1.6,2023-01-04 18:08:12.812
206,2023-01-04 18:09:04.933,1010223004170849,1.5,2023-01-04 18:09:04.971
207,2023-01-04 18:09:19.923,1010223004170904,1.6,2023-01-04 18:09:20.092
208,2023-01-04 18:09:27.352,1010223004170912,1.5,2023-01-04 18:09:27.542
209,2023-01-04 18:09:42.253,1010223004170927,1.6,2023-01-04 18:09:42.433
210,2023-01-04 18:09:49.763,1010223004170934,1.5,2023-01-04 18:09:49.862
211,2023-01-04 18:10:04.621,1010223004170949,1.6,2023-01-04 18:10:04.811
212,2023-01-04 18:10:11.911,1010223004170956,1.5,2023-01-04 18:10:12.171
213,2023-01-04 18:10:56.841,1010223004171041,1.6,2023-01-04 18:10:56.891
214,2023-01-04 18:11:34.141,1010223004171118,1.6,2023-01-04 18:11:34.341
215,2023-01-04 18:11:56.331,1010223004171141,1.5,2023-01-04 18:11:56.510
216,2023-01-04 18:12:03.740,1010223004171148,1.6,2023-01-04 18:12:03.861
217,2023-01-04 18:12:18.950,1010223004171203,1.6,2023-01-04 18:12:19.151
218,2023-01-04 18:12:48.630,1010223004171233,1.5,2023-01-04 18:12:48.740
219,2023-01-04 18:13:25.900,1010223004171310,1.5,2023-01-04 18:13:26.178
220,2023-01-04 18:13:48.109,1010223004171333,1.6,2023-01-04 18:13:48.339
221,2023-01-04 18:14:10.668,1010223004171355,1.5,2023-01-04 18:14:10.749
222,2023-01-04 18:14:25.447,1010223004171410,1.6,2023-01-04 18:14:25.707
223,2023-01-04 18:14:40.348,1010223004171425,1.5,2023-01-04 18:14:40.357
224,2023-01-04 18:14:47.717,1010223004171432,1.6,2023-01-04 18:14:47.937
225,2023-01-04 18:17:47.744,1010223004171732,1.5,2023-01-04 18:17:47.953
226,2023-01-04 18:17:55.255,1010223004171739,1.6,2023-01-04 18:17:55.382
227,2023-01-04 18:20:02.982,1010223004171947,1.6,2023-01-04 18:20:03.151
228,2023-01-04 18:20:18.042,1010223004172002,1.5,2023-01-04 18:20:18.200
229,2023-01-04 18:20:33.052,1010223004172017,1.6,2023-01-04 18:20:33.302
230,2023-01-04 18:21:03.061,1010223004172047,1.5,2023-01-04 18:21:03.220
231,2023-01-04 18:21:10.430,1010223004172055,1.6,2023-01-04 18:21:10.581
232,2023-01-04 18:21:17.871,1010223004172102,1.5,2023-01-04 18:21:18.039
233,2023-01-04 18:21:55.480,1010223004172140,1.5,2023-01-04 18:21:55.559
234,2023-01-04 18:22:03.119,1010223004172147,1.6,2023-01-04 18:22:03.160
235,2023-01-04 18:22:17.700,1010223004172202,1.5,2023-01-04 18:22:17.960
236,2023-01-04 18:23:48.167,1010223004172333,1.6,2023-01-04 18:23:48.437
237,2023-01-04 18:25:19.056,1010223004172503,1.5,2023-01-04 18:25:19.226
238,2023-01-04 18:25:34.096,1010223004172518,1.5,2023-01-04 18:25:34.367
239,2023-01-04 18:25:49.276,1010223004172534,1.5,2023-01-04 18:25:49.486
240,2023-01-04 18:26:04.645,1010223004172549,1.6,2023-01-04 18:26:04.756
241,2023-01-04 18:26:19.786,1010223004172604,1.5,2023-01-04 18:26:19.966
242,2023-01-04 18:26:34.986,1010223004172619,1.5,2023-01-04 18:26:35.065
243,2023-01-04 18:26:42.506,1010223004172627,1.6,2023-01-04 18:26:42.595
244,2023-01-04 18:29:28.882,1010223004172913,1.5,2023-01-04 18:29:28.911
245,2023-01-04 18:29:36.471,1010223004172921,1.6,2023-01-04 18:29:36.512
246,2023-01-04 18:29:51.642,1010223004172936,1.6,2023-01-04 18:29:51.792
247,2023-01-04 18:30:06.802,1010223004172951,1.6,2023-01-04 18:30:06.923
248,2023-01-04 18:30:21.872,1010223004173006,1.5,2023-01-04 18:30:21.953
249,2023-01-04 18:30:37.191,1010223004173021,1.6,2023-01-04 18:30:37.311
250,2023-01-04 18:31:22.430,1010223004173107,1.5,2023-01-04 18:31:22.591
251,2023-01-04 18:31:52.740,1010223004173137,1.6,2023-01-04 18:31:53.009
252,2023-01-04 18:32:07.920,1010223004173152,1.6,2023-01-04 18:32:08.049
253,2023-01-04 18:32:45.710,1010223004173230,1.5,2023-01-04 18:32:45.720
254,2023-01-04 18:34:09.207,1010223004173354,1.6,2023-01-04 18:34:09.316
255,2023-01-04 18:34:24.398,1010223004173409,1.6,2023-01-04 18:34:24.437
256,2023-01-04 18:34:39.496,1010223004173424,1.6,2023-01-04 18:34:39.637
257,2023-01-04 18:47:53.043,1010223004174731,1.7,2023-01-04 18:47:53.253
258,2023-01-04 18:48:00.384,1010223004174739,1.6,2023-01-04 18:48:00.612
259,2023-01-04 18:48:52.753,1010223004174833,1.7,2023-01-04 18:48:52.851
260,2023-01-04 18:49:00.142,1010223004174840,1.6,2023-01-04 18:49:00.292
261,2023-01-04 18:49:07.612,1010223004174848,1.7,2023-01-04 18:49:07.721
262,2023-01-04 18:49:15.141,1010223004174856,1.6,2023-01-04 18:49:15.252
263,2023-01-04 18:49:44.451,1010223004174926,1.7,2023-01-04 18:49:44.680
264,2023-01-04 18:49:51.792,1010223004174934,1.6,2023-01-04 18:49:52.052
265,2023-01-04 18:50:21.671,1010223004175004,1.7,2023-01-04 18:50:21.891
266,2023-01-04 18:50:29.170,1010223004175012,1.6,2023-01-04 18:50:29.329
267,2023-01-04 19:05:02.786,1010223004180447,1.7,2023-01-04 19:05:02.786
268,2023-01-04 19:09:10.302,1010223004180848,1.7,2023-01-04 19:09:10.621
269,2023-01-04 19:09:17.782,1010223004180856,1.6,2023-01-04 19:09:17.980
270,2023-01-04 19:40:51.141,1010223004183640,1.7,2023-01-04 19:40:58.839
271,2023-01-04 19:41:15.131,1010223004183703,1.6,2023-01-04 19:41:15.369
272,2023-01-04 20:48:24.242,1010123004194802,1.5,2023-01-04 20:48:24.381
273,2023-01-04 20:48:31.710,1010123004194809,1.6,2023-01-04 20:48:31.980
274,2023-01-04 21:11:48.767,1010123004201126,1.5,2023-01-04 21:11:48.947
275,2023-01-04 21:11:56.138,1010123004201134,1.6,2023-01-04 21:11:56.398
276,2023-01-04 21:15:46.592,1010123004201525,1.5,2023-01-04 21:15:46.832
277,2023-01-04 21:15:54.072,1010123004201532,1.6,2023-01-04 21:15:54.223
278,2023-01-04 21:16:01.592,1010123004201539,1.5,2023-01-04 21:16:01.683
279,2023-01-04 21:16:09.003,1010123004201547,1.6,2023-01-04 21:16:09.283
280,2023-01-04 21:17:45.092,1010123004201723,1.5,2023-01-04 21:17:45.282
281,2023-01-04 21:17:52.721,1010123004201730,1.6,2023-01-04 21:17:52.842
282,2023-01-04 21:18:37.081,1010123004201815,1.5,2023-01-04 21:18:37.359
283,2023-01-04 21:18:44.371,1010123004201822,1.6,2023-01-04 21:18:44.640
284,2023-01-04 21:22:48.645,1010123004202227,1.5,2023-01-04 21:22:48.894
285,2023-01-04 21:22:55.946,1010123004202235,1.6,2023-01-04 21:22:56.246
286,2023-01-04 21:27:24.441,1010123004202658,1.5,2023-01-04 21:27:24.641
287,2023-01-04 21:27:31.832,1010123004202705,1.6,2023-01-04 21:27:32.012
288,2023-01-04 21:27:46.690,1010123004202726,1.5,2023-01-04 21:27:46.799
289,2023-01-04 21:27:54.059,1010123004202733,1.6,2023-01-04 21:27:54.250
290,2023-01-04 21:39:29.969,1010123004203909,1.5,2023-01-04 21:39:30.209
291,2023-01-04 21:39:37.469,1010123004203916,1.6,2023-01-04 21:39:37.598
292,2023-01-04 21:48:15.890,1010123004204750,1.5,2023-01-04 21:48:16.019
293,2023-01-04 21:48:23.380,1010123004204758,1.6,2023-01-04 21:48:23.460
294,2023-01-04 21:53:02.855,1010223004205247,1.5,2023-01-04 21:53:03.055
295,2023-01-04 21:53:10.325,1010223004205255,1.6,2023-01-04 21:53:10.503
296,2023-01-04 22:10:39.490,1010223004211019,1.5,2023-01-04 22:10:39.730
297,2023-01-04 22:10:46.851,1010223004211027,1.6,2023-01-04 22:10:47.081
298,2023-01-04 22:14:38.128,1010223004211418,1.5,2023-01-04 22:14:38.217
299,2023-01-04 22:14:45.477,1010223004211425,1.6,2023-01-04 22:14:45.727
300,2023-01-04 22:22:33.960,1010223004212213,1.5,2023-01-04 22:22:34.140
301,2023-01-04 22:22:41.400,1010223004212221,1.6,2023-01-04 22:22:41.579
302,2023-01-05 00:05:15.706,1010123004230453,1.5,2023-01-05 00:05:15.825
303,2023-01-05 00:05:23.206,1010123004230500,1.6,2023-01-05 00:05:23.345
304,2023-01-05 00:39:45.194,1010123004233925,1.5,2023-01-05 00:39:45.444
305,2023-01-05 00:39:52.394,1010123004233932,1.6,2023-01-05 00:39:52.713
306,2023-01-05 00:46:46.538,1010123004234624,1.5,2023-01-05 00:46:46.808
307,2023-01-05 00:46:53.967,1010123004234632,1.6,2023-01-05 00:46:54.167
308,2023-01-05 01:09:10.515,1010123005000848,1.5,2023-01-05 01:09:10.733
309,2023-01-05 01:09:17.864,1010123005000855,1.6,2023-01-05 01:09:18.104
310,2023-01-05 01:18:41.407,1010123005001819,1.5,2023-01-05 01:18:41.625
311,2023-01-05 01:18:48.826,1010123005001827,1.6,2023-01-05 01:18:49.056
312,2023-01-05 01:37:54.653,1010123005003737,1.5,2023-01-05 01:37:54.842
313,2023-01-05 01:38:02.153,1010123005003744,1.6,2023-01-05 01:38:02.211
314,2023-01-05 01:38:46.661,1010123005003828,1.5,2023-01-05 01:38:46.841
315,2023-01-05 01:38:54.101,1010123005003835,1.6,2023-01-05 01:38:54.210
316,2023-01-05 01:40:23.049,1010123005004003,1.5,2023-01-05 01:40:23.249
317,2023-01-05 01:40:30.509,1010123005004011,1.6,2023-01-05 01:40:30.688
318,2023-01-05 01:40:45.348,1010123005004025,1.5,2023-01-05 01:40:45.578
319,2023-01-05 01:40:52.739,1010123005004033,1.6,2023-01-05 01:40:53.007
320,2023-01-05 01:44:43.834,1010123005004428,1.6,2023-01-05 01:44:43.953
321,2023-01-05 02:21:46.648,1010223005011919,-0.8,2023-01-05 02:22:14.828
322,2023-01-05 03:58:03.434,1010223005023503,-0.8,2023-01-05 03:58:15.904
