time;Gear3MaxTorque
2023-01-02 08:36:50.015 CET;25,3
2023-01-02 08:37:00.654 CET;24,2
2023-01-02 08:37:11.295 CET;24,3
2023-01-02 08:37:21.855 CET;24,4
2023-01-02 08:42:36.769 CET;24,2
2023-01-02 08:44:39.098 CET;23,6
2023-01-02 08:44:49.786 CET;23,2
2023-01-02 08:45:00.506 CET;24,5
2023-01-02 08:47:13.944 CET;24,3
2023-01-02 08:47:29.223 CET;23,6
2023-01-02 08:47:40.023 CET;23,3
2023-01-02 08:47:50.743 CET;24,3
2023-01-02 08:48:12.282 CET;23,5
2023-01-02 08:48:23.871 CET;23,4
2023-01-02 08:48:35.382 CET;23,9
2023-01-02 08:48:46.023 CET;24,4
2023-01-02 08:51:04.210 CET;23,9
2023-01-02 08:51:15.069 CET;23,7
2023-01-02 08:51:25.710 CET;24,9
2023-01-02 08:53:45.006 CET;23,8
2023-01-02 08:53:55.875 CET;24,5
2023-01-02 08:54:06.506 CET;24,3
2023-01-02 08:54:17.155 CET;24,1
2023-01-02 08:54:27.796 CET;24,8
2023-01-02 08:54:38.516 CET;23,7
2023-01-02 08:54:49.236 CET;24
2023-01-02 08:54:59.946 CET;23,7
2023-01-02 08:55:10.674 CET;24,5
2023-01-02 08:55:21.305 CET;24,6
2023-01-02 08:55:32.184 CET;24
2023-01-02 08:55:42.914 CET;23,8
2023-01-02 08:55:53.716 CET;24,3
2023-01-02 08:56:04.434 CET;24,2
2023-01-02 08:56:15.144 CET;24,7
2023-01-02 08:56:25.874 CET;24
2023-01-02 08:56:36.595 CET;23,9
2023-01-02 09:26:21.732 CET;24
2023-01-02 09:26:32.372 CET;25,2
2023-01-02 09:26:43.092 CET;24,2
2023-01-02 09:26:53.802 CET;24,6
2023-01-02 09:28:16.210 CET;24
2023-01-02 09:28:27.000 CET;24,5
2023-01-02 09:28:37.650 CET;24,7
2023-01-02 09:28:48.361 CET;24,1
2023-01-02 09:28:59.170 CET;23,5
2023-01-02 09:29:10.361 CET;23,9
2023-01-02 09:29:21.890 CET;23,7
2023-01-02 09:29:33.420 CET;23,9
2023-01-02 09:29:55.658 CET;23,7
2023-01-02 09:30:17.638 CET;24
2023-01-02 09:31:31.266 CET;23,7
2023-01-02 09:31:42.936 CET;24,4
2023-01-02 09:31:53.657 CET;24,3
2023-01-02 09:32:16.607 CET;24,2
2023-01-02 09:32:27.585 CET;23,6
2023-01-02 09:32:38.697 CET;25,6
2023-01-02 09:32:49.494 CET;24,1
2023-01-02 09:33:00.456 CET;23,8
2023-01-02 09:33:11.335 CET;24,2
2023-01-02 09:37:29.923 CET;23,3
2023-01-02 09:38:03.272 CET;23,5
2023-01-02 09:40:49.678 CET;23,6
2023-01-02 09:46:38.581 CET;23,8
2023-01-02 09:46:49.441 CET;23,6
2023-01-02 09:48:56.779 CET;23,1
2023-01-02 09:49:07.828 CET;24
2023-01-02 09:49:18.707 CET;25,3
2023-01-02 09:49:29.588 CET;24
2023-01-02 09:49:51.187 CET;24,8
2023-01-02 09:50:01.987 CET;24,4
2023-01-02 09:50:12.697 CET;25,2
2023-01-02 09:50:23.507 CET;24,3
2023-01-02 09:50:34.308 CET;24,6
2023-01-02 09:50:45.177 CET;24,8
2023-01-02 09:50:55.907 CET;24,3
2023-01-02 09:51:06.707 CET;25,1
2023-01-02 09:51:17.665 CET;23,9
2023-01-02 09:51:28.627 CET;23,5
2023-01-02 09:52:27.926 CET;24,6
2023-01-02 09:52:38.805 CET;24,8
2023-01-02 09:52:49.594 CET;24,2
2023-01-02 09:53:11.355 CET;24,6
2023-01-02 09:53:22.075 CET;23,7
2023-01-02 09:54:56.642 CET;23,8
2023-01-02 09:55:09.122 CET;24,7
2023-01-02 09:55:19.903 CET;24,6
2023-01-02 09:55:30.792 CET;25,7
2023-01-02 09:55:41.513 CET;24,7
2023-01-02 09:55:52.312 CET;24,1
2023-01-02 09:56:03.032 CET;24,6
2023-01-02 09:56:24.551 CET;23,5
2023-01-02 09:56:35.831 CET;24,6
2023-01-02 09:56:46.710 CET;23,6
2023-01-02 09:56:57.832 CET;23,7
2023-01-02 09:57:09.351 CET;24,3
2023-01-02 09:57:25.062 CET;23,7
2023-01-02 09:57:36.641 CET;24
2023-01-02 09:57:47.440 CET;23,5
2023-01-02 09:57:58.809 CET;24,1
2023-01-02 09:58:09.591 CET;24,5
2023-01-02 09:58:20.400 CET;24
2023-01-02 10:00:34.407 CET;24,1
2023-01-02 10:00:45.286 CET;24,3
2023-01-02 10:00:56.086 CET;25,2
2023-01-02 10:01:17.436 CET;25
2023-01-02 10:01:28.076 CET;24,1
2023-01-02 10:03:05.484 CET;23,9
2023-01-02 10:03:16.335 CET;25
2023-01-02 10:03:27.125 CET;24
2023-01-02 10:03:37.994 CET;23,5
2023-01-02 10:03:48.723 CET;24,1
2023-01-02 10:03:59.523 CET;24,4
2023-01-02 10:04:10.473 CET;23,6
2023-01-02 10:04:21.773 CET;24
2023-01-02 10:04:33.203 CET;24,1
2023-01-02 10:04:44.642 CET;24
2023-01-02 10:04:55.602 CET;24,2
2023-01-02 10:05:06.483 CET;24,5
2023-01-02 10:05:28.223 CET;24,8
2023-01-02 10:05:39.032 CET;24,2
2023-01-02 10:05:49.921 CET;25
2023-01-02 10:06:00.710 CET;24,4
2023-01-02 10:06:12.081 CET;24,2
2023-01-02 10:07:11.450 CET;25
2023-01-02 10:07:22.250 CET;24,7
2023-01-02 10:07:33.049 CET;24,3
2023-01-02 10:07:43.848 CET;24,1
2023-01-02 10:07:54.630 CET;23,9
2023-01-02 10:08:58.868 CET;24,1
2023-01-02 10:09:10.408 CET;24,9
2023-01-02 10:09:21.207 CET;23,5
2023-01-02 10:09:32.558 CET;24,1
2023-01-02 10:10:05.286 CET;24,4
2023-01-02 10:10:16.717 CET;24
2023-01-02 10:10:27.605 CET;24,2
2023-01-02 10:10:38.637 CET;24,5
2023-01-02 10:10:49.516 CET;24,2
2023-01-02 10:12:06.375 CET;24,6
2023-01-02 10:12:17.214 CET;25,2
2023-01-02 10:12:28.095 CET;24,2
2023-01-02 10:14:20.663 CET;23,8
2023-01-02 10:16:08.404 CET;25,3
2023-01-02 10:16:19.134 CET;24,7
2023-01-02 10:16:29.844 CET;24,2
2023-01-02 10:16:40.582 CET;24,5
2023-01-02 10:16:51.305 CET;24,3
2023-01-02 10:17:02.015 CET;25
2023-01-02 10:17:12.815 CET;24,8
2023-01-02 10:17:23.444 CET;24,2
2023-01-02 10:17:34.174 CET;24,5
2023-01-02 10:17:44.986 CET;24,1
2023-01-02 10:17:55.696 CET;24,2
2023-01-02 10:18:06.414 CET;24,6
2023-01-02 10:18:17.295 CET;24,4
2023-01-02 10:18:27.934 CET;24,6
2023-01-02 10:18:38.734 CET;24,7
2023-01-02 10:18:54.196 CET;24,2
2023-01-02 10:24:08.822 CET;23,9
2023-01-02 10:24:19.542 CET;24,7
2023-01-02 10:24:30.183 CET;24,8
2023-01-02 10:24:40.832 CET;24
2023-01-02 10:50:47.503 CET;23,7
2023-01-02 10:54:53.089 CET;23,3
2023-01-02 10:55:03.890 CET;24
2023-01-02 10:55:15.400 CET;24,1
2023-01-02 10:55:26.198 CET;24,5
2023-01-02 10:57:04.447 CET;23,5
2023-01-02 10:57:15.558 CET;23,7
2023-01-02 10:57:28.457 CET;23,9
2023-01-02 10:57:42.528 CET;24,1
2023-01-02 10:57:54.526 CET;23,9
2023-01-02 10:58:05.887 CET;24,2
2023-01-02 10:58:17.486 CET;24,1
2023-01-02 10:58:29.246 CET;23,9
2023-01-02 10:58:40.036 CET;24,4
2023-01-02 10:58:50.846 CET;24
2023-01-02 10:59:01.635 CET;23,5
2023-01-02 10:59:12.367 CET;25,3
2023-01-02 10:59:23.236 CET;23,8
2023-01-02 10:59:34.035 CET;24,1
2023-01-02 11:00:33.015 CET;24,4
2023-01-02 11:00:43.884 CET;24
2023-01-02 11:00:54.684 CET;23,9
2023-01-02 11:01:05.414 CET;24,5
2023-01-02 11:01:16.122 CET;24,1
2023-01-02 11:01:26.832 CET;24,2
2023-01-02 11:23:32.650 CET;23,4
2023-01-02 11:23:43.190 CET;24
2023-01-02 11:23:53.729 CET;24,4
2023-01-02 11:24:10.069 CET;24
2023-01-02 11:24:20.858 CET;24,7
2023-01-02 11:24:31.658 CET;25,5
2023-01-02 11:32:50.709 CET;7,7
2023-01-02 11:38:49.572 CET;0,6
2023-01-02 12:14:53.045 CET;25,9
2023-01-02 12:31:38.049 CET;26,5
2023-01-02 12:37:16.615 CET;27,1
2023-01-02 12:37:25.622 CET;27,9
2023-01-02 12:37:34.743 CET;26,7
2023-01-02 12:37:43.624 CET;26,2
2023-01-02 12:37:52.592 CET;26,1
2023-01-02 12:38:01.553 CET;27,5
2023-01-02 12:38:10.584 CET;28,6
2023-01-02 12:38:19.631 CET;28,1
2023-01-02 12:38:28.671 CET;27,4
2023-01-02 12:38:37.701 CET;27,3
2023-01-02 12:38:46.602 CET;29,3
2023-01-02 12:38:55.542 CET;28,4
2023-01-02 12:39:13.631 CET;27,5
2023-01-02 12:39:22.591 CET;27,3
2023-01-02 12:39:31.571 CET;28,2
2023-01-02 12:39:40.581 CET;28,1
2023-01-02 12:39:49.710 CET;27,9
2023-01-02 12:39:58.681 CET;28,2
2023-01-02 12:40:49.301 CET;27,2
2023-01-02 12:40:59.088 CET;27
2023-01-02 12:41:07.950 CET;27,2
2023-01-02 12:41:16.999 CET;26,8
2023-01-02 12:41:25.959 CET;27,1
2023-01-02 12:41:34.990 CET;27
2023-01-02 12:41:44.049 CET;27,4
2023-01-02 12:41:53.079 CET;27,6
2023-01-02 12:42:02.049 CET;27,4
2023-01-02 12:42:11.069 CET;27,8
2023-01-02 12:42:20.038 CET;28
2023-01-02 12:42:29.088 CET;27,3
2023-01-02 12:42:57.058 CET;27,5
2023-01-02 12:43:06.368 CET;27,4
2023-01-02 12:43:15.168 CET;27,1
2023-01-02 12:43:24.128 CET;27
2023-01-02 12:43:33.088 CET;26,9
2023-01-02 12:43:42.107 CET;27,3
2023-01-02 12:43:51.328 CET;27,7
2023-01-02 12:44:00.278 CET;27,5
2023-01-02 12:44:09.336 CET;28
2023-01-02 12:44:18.286 CET;27,7
2023-01-02 12:44:27.397 CET;27,6
2023-01-02 12:44:36.437 CET;28,1
2023-01-02 12:44:45.477 CET;27,7
2023-01-02 12:44:54.516 CET;27,6
2023-01-02 12:45:03.486 CET;27,8
2023-01-02 12:45:12.526 CET;28
2023-01-02 12:45:21.486 CET;27,5
2023-01-02 12:45:30.526 CET;28
2023-01-02 12:45:39.566 CET;28,1
2023-01-02 12:45:48.607 CET;28,2
2023-01-02 12:45:57.645 CET;27,8
2023-01-02 12:46:06.446 CET;27,7
2023-01-02 12:46:15.486 CET;27,9
2023-01-02 12:46:24.605 CET;28
2023-01-02 12:46:33.716 CET;27,6
2023-01-02 12:46:42.446 CET;28,1
2023-01-02 12:47:00.605 CET;28
2023-01-02 12:47:09.565 CET;27,7
2023-01-02 12:47:18.674 CET;28,1
2023-01-02 12:47:27.713 CET;27,5
2023-01-02 12:47:36.763 CET;27,7
2023-01-02 12:47:45.723 CET;27,9
2023-01-02 12:47:54.842 CET;27,2
2023-01-02 12:48:03.892 CET;27,8
2023-01-02 12:48:12.852 CET;28,1
2023-01-02 12:48:21.892 CET;27,7
2023-01-02 12:48:30.924 CET;28
2023-01-02 12:48:49.023 CET;27,9
2023-01-02 12:48:58.042 CET;27,8
2023-01-02 12:49:07.092 CET;27,9
2023-01-02 12:49:16.131 CET;28
2023-01-02 12:49:25.092 CET;27,9
2023-01-02 12:49:34.302 CET;27,7
2023-01-02 12:49:43.161 CET;27,6
2023-01-02 12:49:52.210 CET;27,8
2023-01-02 12:50:10.131 CET;27,5
2023-01-02 12:50:28.359 CET;27,7
2023-01-02 12:50:37.329 CET;27,4
2023-01-02 12:50:46.359 CET;27,6
2023-01-02 12:50:55.240 CET;27,9
2023-01-02 12:51:04.299 CET;27,7
2023-01-02 12:51:13.250 CET;27,9
2023-01-02 12:51:22.369 CET;27,7
2023-01-02 12:51:40.450 CET;27,8
2023-01-02 12:51:49.480 CET;27,7
2023-01-02 12:52:16.049 CET;28,2
2023-01-02 12:52:34.038 CET;28,1
2023-01-02 12:52:43.098 CET;28,5
2023-01-02 12:52:52.048 CET;27,9
2023-01-02 12:53:01.007 CET;28,7
2023-01-02 12:53:19.088 CET;27,9
2023-01-02 12:53:27.967 CET;28,4
2023-01-02 12:53:36.937 CET;28
2023-01-02 12:53:45.967 CET;28,4
2023-01-02 12:53:55.016 CET;28,3
2023-01-02 12:54:04.046 CET;28,1
2023-01-02 12:54:13.016 CET;28,4
2023-01-02 12:54:21.976 CET;28
2023-01-02 12:54:31.085 CET;28,2
2023-01-02 12:54:39.976 CET;28,3
2023-01-02 12:54:49.016 CET;28,1
2023-01-02 12:54:57.976 CET;28,5
2023-01-02 12:55:07.016 CET;27,7
2023-01-02 12:55:15.895 CET;28,6
2023-01-02 12:55:33.966 CET;28,2
2023-01-02 12:55:43.186 CET;27,9
2023-01-02 12:55:52.134 CET;28,3
2023-01-02 12:56:01.164 CET;28,5
2023-01-02 12:56:10.125 CET;28,3
2023-01-02 12:56:19.164 CET;27,9
2023-01-02 12:56:28.132 CET;28
2023-01-02 12:56:37.174 CET;28,7
2023-01-02 12:56:46.132 CET;28,4
2023-01-02 12:56:55.092 CET;28
2023-01-02 12:57:12.923 CET;28,6
2023-01-02 12:57:21.961 CET;28,2
2023-01-02 12:57:30.931 CET;28,3
2023-01-02 12:57:39.961 CET;28,7
2023-01-02 12:57:48.933 CET;28
2023-01-02 12:57:57.973 CET;27,8
2023-01-02 12:58:06.852 CET;28,5
2023-01-02 12:58:25.022 CET;28
2023-01-02 12:58:33.970 CET;28,4
2023-01-02 12:58:43.022 CET;28,9
2023-01-02 12:58:52.061 CET;27,9
2023-01-02 12:59:01.000 CET;28,4
2023-01-02 12:59:10.051 CET;28,3
2023-01-02 12:59:19.020 CET;28,5
2023-01-02 12:59:27.970 CET;28
2023-01-02 12:59:36.930 CET;28,4
2023-01-02 12:59:46.049 CET;28,8
2023-01-02 12:59:55.099 CET;28,2
2023-01-02 13:00:04.220 CET;28
2023-01-02 13:00:13.089 CET;28,4
2023-01-02 13:00:22.219 CET;28,6
2023-01-02 13:00:31.259 CET;28,4
2023-01-02 13:00:40.219 CET;28,2
2023-01-02 13:00:49.190 CET;28,1
2023-01-02 13:00:58.138 CET;28,3
2023-01-02 13:01:07.088 CET;28
2023-01-02 13:01:16.058 CET;28,3
2023-01-02 13:01:25.017 CET;28,4
2023-01-02 13:01:34.058 CET;28,3
2023-01-02 13:01:43.017 CET;28
2023-01-02 13:01:51.877 CET;27,6
2023-01-02 13:02:00.858 CET;28,6
2023-01-02 13:02:09.977 CET;28,1
2023-01-02 13:02:18.937 CET;28,7
2023-01-02 13:02:27.967 CET;28,6
2023-01-02 13:02:36.937 CET;27,8
2023-01-02 13:02:45.967 CET;28,2
2023-01-02 13:02:54.855 CET;28,1
2023-01-02 13:03:03.806 CET;28
2023-01-02 13:03:12.786 CET;28,4
2023-01-02 13:03:30.694 CET;28,8
2023-01-02 13:03:39.805 CET;28,3
2023-01-02 13:03:48.694 CET;28,2
2023-01-02 13:03:57.654 CET;28,1
2023-01-02 13:04:06.625 CET;28,3
2023-01-02 13:04:15.585 CET;28
2023-01-02 13:04:24.454 CET;27,7
2023-01-02 13:04:33.505 CET;28,1
2023-01-02 13:04:42.464 CET;27,8
2023-01-02 13:04:51.263 CET;28,3
2023-01-02 13:05:00.293 CET;28,2
2023-01-02 13:05:09.253 CET;28,1
2023-01-02 13:05:27.184 CET;28,5
2023-01-02 13:05:36.134 CET;28,4
2023-01-02 13:05:45.184 CET;28,7
2023-01-02 13:05:54.142 CET;28,4
2023-01-02 13:06:03.183 CET;28,6
2023-01-02 13:06:12.223 CET;28,2
2023-01-02 13:06:21.181 CET;28,3
2023-01-02 13:06:30.211 CET;28
2023-01-02 13:06:39.173 CET;27,8
2023-01-02 13:06:48.141 CET;28,6
2023-01-02 13:06:57.102 CET;28,5
2023-01-02 13:07:06.223 CET;27,7
2023-01-02 13:07:15.023 CET;28,1
2023-01-02 13:07:24.153 CET;28,2
2023-01-02 13:07:33.092 CET;28,1
2023-01-02 13:07:42.142 CET;28,4
2023-01-02 13:07:51.101 CET;28,2
2023-01-02 13:08:00.062 CET;28,1
2023-01-02 13:08:08.951 CET;28,3
2023-01-02 13:08:17.982 CET;28,4
2023-01-02 13:08:27.101 CET;27,9
2023-01-02 13:08:35.990 CET;28,2
2023-01-02 13:08:45.101 CET;28,7
2023-01-02 13:08:54.071 CET;28,3
2023-01-02 13:09:12.220 CET;28,2
2023-01-02 13:09:21.259 CET;28,3
2023-01-02 13:09:30.230 CET;27,7
2023-01-02 13:09:39.180 CET;28,1
2023-01-02 13:09:48.220 CET;28,7
2023-01-02 13:09:57.180 CET;28,4
2023-01-02 13:10:06.140 CET;28,2
2023-01-02 13:10:15.099 CET;28,5
2023-01-02 13:10:24.069 CET;27,8
2023-01-02 13:10:32.950 CET;27,9
2023-01-02 13:10:41.910 CET;28
2023-01-02 13:10:50.858 CET;28,1
2023-01-02 13:10:59.990 CET;28,4
2023-01-02 13:11:08.948 CET;28,1
2023-01-02 13:11:17.828 CET;28,5
2023-01-02 13:11:26.778 CET;28,6
2023-01-02 13:11:35.749 CET;28,8
2023-01-02 13:11:44.709 CET;28,3
2023-01-02 13:11:53.668 CET;29
2023-01-02 13:12:02.788 CET;27,7
2023-01-02 13:12:11.819 CET;28,1
2023-01-02 13:12:20.707 CET;28,3
2023-01-02 13:12:29.736 CET;28,8
2023-01-02 13:12:38.776 CET;28,1
2023-01-02 13:12:47.757 CET;28,3
2023-01-02 13:12:56.707 CET;28,4
2023-01-02 13:13:05.667 CET;27,9
2023-01-02 13:13:14.627 CET;28,2
2023-01-02 13:13:23.736 CET;27,6
2023-01-02 13:13:32.707 CET;28,4
2023-01-02 13:13:41.667 CET;28,1
2023-01-02 13:13:50.627 CET;28,4
2023-01-02 13:13:59.665 CET;28,6
2023-01-02 13:14:08.625 CET;28,3
2023-01-02 13:14:17.595 CET;27,6
2023-01-02 13:14:26.464 CET;28,7
2023-01-02 13:14:35.505 CET;27,8
2023-01-02 13:14:44.375 CET;28,3
2023-01-02 13:14:53.344 CET;28,5
2023-01-02 13:15:02.394 CET;28,3
2023-01-02 13:15:20.303 CET;28,1
2023-01-02 13:15:29.265 CET;28,3
2023-01-02 13:15:38.384 CET;28,4
2023-01-02 13:15:56.463 CET;28,3
2023-01-02 13:16:05.503 CET;28,1
2023-01-02 13:16:23.502 CET;28,7
2023-01-02 13:16:32.542 CET;28,5
2023-01-02 13:16:41.502 CET;27,9
2023-01-02 13:16:50.621 CET;28,2
2023-01-02 13:16:59.582 CET;28,3
2023-01-02 13:17:08.642 CET;28,5
2023-01-02 13:17:17.582 CET;28,3
2023-01-02 13:17:35.502 CET;27,6
2023-01-02 13:17:44.460 CET;28,4
2023-01-02 13:17:53.430 CET;28,5
2023-01-02 13:18:02.460 CET;28,4
2023-01-02 13:18:11.582 CET;29
2023-01-02 13:18:20.540 CET;28,1
2023-01-02 13:18:29.509 CET;28,3
2023-01-02 13:18:38.549 CET;28,1
2023-01-02 13:18:47.500 CET;28,4
2023-01-02 13:18:56.630 CET;28,2
2023-01-02 13:19:05.591 CET;27,9
2023-01-02 13:19:14.551 CET;28,4
2023-01-02 13:19:23.569 CET;28,3
2023-01-02 13:19:41.509 CET;28,7
2023-01-02 13:19:50.470 CET;28
2023-01-02 13:19:59.427 CET;27,7
2023-01-02 13:20:08.388 CET;28,2
2023-01-02 13:20:17.348 CET;28,3
2023-01-02 13:20:26.319 CET;28,7
2023-01-02 13:20:35.269 CET;27,8
2023-01-02 13:20:44.309 CET;28,1
2023-01-02 13:20:53.187 CET;28,5
2023-01-02 13:21:02.157 CET;28,6
2023-01-02 13:21:11.276 CET;27,9
2023-01-02 13:21:20.217 CET;28,2
2023-01-02 13:21:29.187 CET;28,1
2023-01-02 13:21:38.147 CET;28,5
2023-01-02 13:21:56.155 CET;28,3
2023-01-02 13:22:05.107 CET;28,4
2023-01-02 13:22:14.157 CET;28,2
2023-01-02 13:22:23.026 CET;27,5
2023-01-02 13:24:49.983 CET;28,1
2023-01-02 13:24:59.132 CET;27,9
2023-01-02 13:25:08.073 CET;26,6
2023-01-02 13:25:17.033 CET;27,7
2023-01-02 13:25:26.072 CET;29,1
2023-01-02 13:25:35.032 CET;27,9
2023-01-02 13:25:44.151 CET;28,7
2023-01-02 13:25:53.111 CET;27,8
2023-01-02 13:26:02.072 CET;27,7
2023-01-02 13:26:11.032 CET;27,3
2023-01-02 13:26:19.992 CET;27,7
2023-01-02 13:26:29.030 CET;27,4
2023-01-02 13:26:38.082 CET;29
2023-01-02 13:26:47.280 CET;27,9
2023-01-02 13:27:05.109 CET;27,8
2023-01-02 13:27:14.150 CET;27,7
2023-01-02 13:27:23.109 CET;28,1
2023-01-02 13:27:32.150 CET;27,9
2023-01-02 13:27:41.119 CET;28
2023-01-02 13:27:50.069 CET;27,9
2023-01-02 13:27:59.118 CET;29,1
2023-01-02 13:28:08.078 CET;28,1
2023-01-02 13:30:56.697 CET;27,2
2023-01-02 13:31:13.377 CET;27,4
2023-01-02 13:31:42.875 CET;26,7
2023-01-02 13:31:54.005 CET;26,9
2023-01-02 13:33:22.934 CET;27,2
2023-01-02 13:33:38.154 CET;27,1
2023-01-02 13:33:56.313 CET;27,3
2023-01-02 13:34:23.194 CET;26,9
2023-01-02 13:34:32.243 CET;27,2
2023-01-02 13:34:41.184 CET;27,9
2023-01-02 13:34:50.164 CET;27,8
2023-01-02 13:34:59.193 CET;27,2
2023-01-02 13:35:08.243 CET;27,7
2023-01-02 13:35:17.273 CET;27,4
2023-01-02 13:35:26.404 CET;28
2023-01-02 13:35:35.453 CET;27,9
2023-01-02 13:35:44.403 CET;27,6
2023-01-02 13:35:53.282 CET;27,8
2023-01-02 13:36:02.322 CET;27,4
2023-01-02 13:36:11.361 CET;27,8
2023-01-02 13:36:20.493 CET;28,1
2023-01-02 13:36:29.520 CET;27,9
2023-01-02 13:36:38.551 CET;27,8
2023-01-02 13:36:47.601 CET;27,9
2023-01-02 13:36:56.551 CET;28,2
2023-01-02 13:37:05.601 CET;27,9
2023-01-02 13:37:14.651 CET;27,2
2023-01-02 13:37:23.750 CET;28,2
2023-01-02 13:37:32.720 CET;27,7
2023-01-02 13:37:41.680 CET;27,6
2023-01-02 13:38:17.690 CET;27,2
2023-01-02 13:38:26.799 CET;27,3
2023-01-02 13:38:35.698 CET;27
2023-01-02 13:38:44.729 CET;27,2
2023-01-02 13:38:53.918 CET;27,9
2023-01-02 13:39:02.890 CET;27,2
2023-01-02 13:39:11.930 CET;27,8
2023-01-02 13:39:30.007 CET;27,5
2023-01-02 13:39:39.049 CET;27,8
2023-01-02 13:40:06.236 CET;27,9
2023-01-02 13:40:15.358 CET;28,1
2023-01-02 13:40:24.318 CET;27,9
2023-01-02 13:40:42.558 CET;27,8
2023-01-02 13:40:51.528 CET;28,4
2023-01-02 13:41:00.565 CET;27,8
2023-01-02 13:41:09.596 CET;27,9
2023-01-02 13:41:18.637 CET;28,2
2023-01-02 13:41:27.677 CET;27,9
2023-01-02 13:41:36.726 CET;27,7
2023-01-02 13:41:45.836 CET;27,9
2023-01-02 13:41:54.895 CET;27,8
2023-01-02 13:42:03.845 CET;28
2023-01-02 13:42:13.036 CET;27,4
2023-01-02 13:42:21.845 CET;28,1
2023-01-02 13:42:30.964 CET;27,6
2023-01-02 13:42:48.966 CET;27,9
2023-01-02 13:42:57.845 CET;27,5
2023-01-02 13:43:06.964 CET;27,7
2023-01-02 13:43:15.994 CET;27,9
2023-01-02 13:43:24.963 CET;27,5
2023-01-02 13:43:34.003 CET;28,1
2023-01-02 13:43:43.043 CET;27,8
2023-01-02 13:43:52.153 CET;28
2023-01-02 13:44:01.122 CET;27,8
2023-01-02 13:44:10.153 CET;27,9
2023-01-02 13:44:19.273 CET;27,7
2023-01-02 13:44:28.242 CET;27,8
2023-01-02 13:44:46.161 CET;28,1
2023-01-02 13:44:55.211 CET;27,8
2023-01-02 13:45:13.282 CET;27,9
2023-01-02 13:45:22.332 CET;27,6
2023-01-02 13:45:31.371 CET;28,3
2023-01-02 13:45:40.480 CET;28
2023-01-02 13:45:49.431 CET;27,7
2023-01-02 13:45:58.490 CET;28
2023-01-02 13:46:07.611 CET;27,9
2023-01-02 13:46:16.581 CET;27,5
2023-01-02 13:46:34.569 CET;28,2
2023-01-02 13:46:43.690 CET;28
2023-01-02 13:46:52.709 CET;27,7
2023-01-02 13:47:01.279 CET;27,8
2023-01-02 13:47:10.240 CET;28,4
2023-01-02 13:47:28.089 CET;28,1
2023-01-02 13:47:36.960 CET;28,5
2023-01-02 13:47:45.930 CET;28,4
2023-01-02 13:47:54.959 CET;28,3
2023-01-02 13:48:03.917 CET;28,5
2023-01-02 13:48:12.888 CET;27,9
2023-01-02 13:48:21.928 CET;28,1
2023-01-02 13:48:30.888 CET;28,5
2023-01-02 13:48:39.917 CET;28,4
2023-01-02 13:48:48.959 CET;27,9
2023-01-02 13:48:57.927 CET;28,4
2023-01-02 13:49:06.888 CET;28,6
2023-01-02 13:49:15.858 CET;28,3
2023-01-02 13:49:24.816 CET;28,6
