time;CushionPumpMaxPower1
2023-01-02 14:43:43.338 CET;52,5
2023-01-02 14:43:52.229 CET;52,8
2023-01-02 14:45:13.098 CET;52,5
2023-01-02 14:45:21.977 CET;52,8
2023-01-02 14:49:24.944 CET;52,5
2023-01-02 14:49:33.903 CET;52,8
2023-01-02 14:49:42.934 CET;52,5
2023-01-02 14:49:51.812 CET;52,8
2023-01-02 14:50:18.703 CET;52,5
2023-01-02 14:50:36.862 CET;52,8
2023-01-02 14:51:12.782 CET;52,5
2023-01-02 14:51:21.743 CET;52,8
2023-01-02 14:51:39.911 CET;52,5
2023-01-02 14:51:57.990 CET;52,8
2023-01-02 14:52:33.911 CET;52,5
2023-01-02 14:52:42.782 CET;52,8
2023-01-02 14:52:51.752 CET;52,5
2023-01-02 14:53:45.595 CET;52,8
2023-01-02 14:53:54.635 CET;52,5
2023-01-02 14:54:21.677 CET;52,8
2023-01-02 14:54:30.648 CET;52,5
2023-01-02 14:54:57.601 CET;52,8
2023-01-02 14:55:06.562 CET;52,5
2023-01-02 14:58:09.640 CET;52,8
2023-01-02 14:58:18.591 CET;52,5
2023-01-02 14:58:45.549 CET;52,8
2023-01-02 14:58:54.579 CET;52,5
2023-01-02 14:59:03.628 CET;52,8
2023-01-02 14:59:30.588 CET;52,5
2023-01-02 15:00:06.408 CET;52,8
2023-01-02 15:00:15.378 CET;52,5
2023-01-02 15:00:24.328 CET;52,8
2023-01-02 15:00:33.298 CET;52,5
2023-01-02 15:00:42.259 CET;52,8
2023-01-02 15:00:51.298 CET;52,5
2023-01-02 15:01:09.298 CET;52,8
2023-01-02 15:01:27.296 CET;52,5
2023-01-02 15:02:03.216 CET;52,8
2023-01-02 15:02:21.296 CET;52,5
2023-01-02 15:02:30.336 CET;52,8
2023-01-02 15:02:57.295 CET;52,5
2023-01-02 15:03:06.256 CET;52,8
2023-01-02 15:03:24.335 CET;52,5
2023-01-02 15:04:00.164 CET;52,8
2023-01-02 15:04:18.105 CET;52,5
2023-01-02 15:04:27.063 CET;52,8
2023-01-02 15:04:36.114 CET;52,5
2023-01-02 15:04:45.134 CET;52,8
2023-01-02 15:05:03.052 CET;52,5
2023-01-02 15:05:20.983 CET;52,8
2023-01-02 15:07:26.821 CET;52,5
2023-01-02 15:08:47.950 CET;52,8
2023-01-02 15:09:05.849 CET;52,5
2023-01-02 15:09:32.658 CET;52,8
2023-01-02 15:09:41.618 CET;52,5
2023-01-02 15:09:50.507 CET;52,8
2023-01-02 15:09:59.548 CET;52,5
2023-01-02 15:10:26.578 CET;52,8
2023-01-02 15:10:35.538 CET;52,5
2023-01-02 15:10:53.477 CET;52,8
2023-01-02 15:11:02.417 CET;52,5
2023-01-02 15:12:26.795 CET;52,8
2023-01-02 15:12:45.395 CET;52,5
2023-01-02 15:17:32.918 CET;52,8
2023-01-02 15:19:40.346 CET;52,5
2023-01-02 15:19:58.427 CET;52,8
2023-01-02 15:24:56.592 CET;52,5
2023-01-02 15:25:05.632 CET;52,8
2023-01-02 15:25:50.752 CET;52,5
2023-01-02 15:26:17.790 CET;52,8
2023-01-02 15:26:53.960 CET;52,5
2023-01-02 15:27:12.109 CET;52,8
2023-01-02 15:27:21.150 CET;52,5
2023-01-02 15:27:30.269 CET;52,8
2023-01-02 15:27:39.230 CET;52,5
2023-01-02 15:27:57.469 CET;52,8
2023-01-02 15:28:06.680 CET;52,5
2023-01-02 15:28:15.640 CET;52,8
2023-01-02 15:29:45.957 CET;52,5
2023-01-02 15:29:54.976 CET;52,8
2023-01-02 15:30:31.066 CET;52,5
2023-01-02 15:33:18.104 CET;52,8
2023-01-02 15:33:27.323 CET;52,5
2023-01-02 15:33:45.803 CET;52,8
2023-01-02 15:33:54.753 CET;52,5
2023-01-02 15:36:37.960 CET;52,8
2023-01-02 15:36:46.921 CET;52,5
2023-01-02 15:37:05.160 CET;52,8
2023-01-02 15:37:14.119 CET;52,5
2023-01-02 15:37:32.270 CET;52,8
2023-01-02 15:37:50.361 CET;52,5
2023-01-02 15:37:59.400 CET;52,8
2023-01-02 15:39:02.598 CET;52,5
2023-01-02 15:39:11.648 CET;52,8
2023-01-02 15:39:20.687 CET;52,5
2023-01-02 15:39:29.796 CET;52,8
2023-01-02 15:39:47.806 CET;52,5
2023-01-02 15:39:56.838 CET;52,8
2023-01-02 15:40:14.836 CET;52,5
2023-01-02 15:40:32.915 CET;52,8
2023-01-02 15:41:44.605 CET;52,5
2023-01-02 15:41:53.565 CET;52,8
2023-01-02 15:48:07.479 CET;53,1
2023-01-02 15:48:16.427 CET;52,8
2023-01-02 15:49:10.367 CET;52,5
2023-01-02 15:49:28.217 CET;52,8
2023-01-02 15:50:31.325 CET;52,5
2023-01-02 15:50:40.296 CET;52,8
2023-01-02 15:52:46.063 CET;52,5
2023-01-02 15:53:13.101 CET;52,8
2023-01-02 15:53:40.052 CET;52,5
2023-01-02 15:53:49.092 CET;52,8
2023-01-02 15:54:51.822 CET;52,5
2023-01-02 15:55:27.579 CET;52,8
2023-01-02 15:56:39.650 CET;52,5
2023-01-02 15:57:33.328 CET;52,8
2023-01-02 15:57:42.368 CET;52,5
2023-01-02 15:58:27.338 CET;52,8
2023-01-02 15:58:36.298 CET;52,5
2023-01-02 16:00:33.026 CET;52,8
2023-01-02 16:00:50.936 CET;52,5
2023-01-02 16:01:08.766 CET;52,8
2023-01-02 16:01:26.625 CET;52,5
2023-01-02 16:01:35.743 CET;52,8
2023-01-02 16:02:20.775 CET;52,5
2023-01-02 16:03:23.502 CET;52,8
2023-01-02 16:03:41.493 CET;52,5
2023-01-02 16:03:50.532 CET;52,8
2023-01-02 16:04:08.611 CET;52,5
2023-01-02 16:05:00.151 CET;52,8
2023-01-02 16:05:18.551 CET;52,5
2023-01-02 16:05:45.660 CET;52,8
2023-01-02 16:06:03.750 CET;52,5
2023-01-02 16:06:12.779 CET;52,8
2023-01-02 16:07:15.898 CET;52,5
2023-01-02 16:07:24.858 CET;52,8
2023-01-02 16:08:27.657 CET;52,5
2023-01-02 16:08:51.746 CET;52,8
2023-01-02 16:13:08.151 CET;52,5
2023-01-02 16:18:31.256 CET;52,8
2023-01-02 16:21:33.582 CET;52,5
2023-01-02 16:21:51.664 CET;52,8
2023-01-02 16:24:24.630 CET;52,5
2023-01-02 16:24:33.591 CET;52,8
2023-01-02 16:27:52.125 CET;52,5
2023-01-02 16:28:36.956 CET;52,8
2023-01-02 16:28:45.915 CET;52,5
2023-01-02 16:30:26.875 CET;52,8
2023-01-02 16:30:36.255 CET;52,5
2023-01-02 16:30:45.275 CET;52,8
2023-01-02 16:30:54.315 CET;52,5
2023-01-02 16:31:03.355 CET;52,8
2023-01-02 16:31:21.365 CET;52,5
2023-01-02 16:31:39.354 CET;52,8
2023-01-02 16:31:48.312 CET;52,5
2023-01-02 16:32:15.443 CET;52,8
2023-01-02 16:33:45.671 CET;52,5
2023-01-02 16:34:03.762 CET;52,8
2023-01-02 16:35:45.579 CET;52,5
2023-01-02 16:35:54.569 CET;52,8
2023-01-02 16:36:30.398 CET;52,5
2023-01-02 16:36:39.358 CET;52,8
2023-01-02 16:37:42.237 CET;52,5
2023-01-02 16:38:36.395 CET;52,8
2023-01-02 16:42:46.621 CET;53,1
2023-01-02 16:50:03.622 CET;52,8
2023-01-02 17:20:58.486 CET;53,1
2023-01-02 17:21:07.474 CET;51,6
2023-01-02 17:21:16.434 CET;52,8
2023-01-02 17:24:16.111 CET;52,5
2023-01-02 17:24:25.072 CET;52,8
2023-01-02 17:26:17.479 CET;53,1
2023-01-02 17:26:26.497 CET;51,6
2023-01-02 17:26:35.489 CET;52,8
2023-01-02 17:27:11.326 CET;52,5
2023-01-02 17:27:20.447 CET;52,8
2023-01-02 17:29:25.964 CET;52,5
2023-01-02 17:29:48.424 CET;52,8
2023-01-02 17:29:57.885 CET;52,5
2023-01-02 17:31:19.565 CET;52,8
2023-01-02 17:32:49.582 CET;52,5
2023-01-02 17:34:01.721 CET;52,8
2023-01-02 17:34:10.861 CET;52,5
2023-01-02 17:34:19.811 CET;52,8
2023-01-02 17:34:28.930 CET;52,5
2023-01-02 17:35:41.178 CET;52,8
2023-01-02 17:35:50.220 CET;52,5
2023-01-02 17:35:59.250 CET;52,8
2023-01-02 17:36:08.299 CET;52,5
2023-01-02 17:36:26.450 CET;52,8
2023-01-02 17:36:44.528 CET;52,5
2023-01-02 17:38:14.937 CET;52,8
2023-01-02 17:38:23.898 CET;52,5
2023-01-02 17:42:44.960 CET;52,8
2023-01-02 17:42:54.311 CET;52,2
2023-01-02 17:43:03.351 CET;52,5
2023-01-02 17:46:37.219 CET;52,8
2023-01-02 17:46:46.157 CET;52,2
2023-01-02 17:46:55.108 CET;52,5
2023-01-02 17:50:52.474 CET;52,8
2023-01-02 17:51:01.434 CET;52,5
2023-01-02 17:51:10.384 CET;52,8
2023-01-02 17:53:16.221 CET;52,5
2023-01-02 17:53:34.151 CET;52,8
2023-01-02 17:53:43.111 CET;52,5
2023-01-02 17:53:52.151 CET;52,8
2023-01-02 17:54:46.220 CET;52,5
2023-01-02 17:55:19.759 CET;52,8
2023-01-02 17:55:28.959 CET;52,5
2023-01-02 17:56:23.269 CET;52,8
2023-01-02 17:56:32.388 CET;52,5
2023-01-02 17:56:59.427 CET;52,8
2023-01-02 17:57:08.467 CET;52,5
2023-01-02 17:57:53.665 CET;52,8
2023-01-02 17:58:02.776 CET;52,5
2023-01-02 17:58:29.825 CET;52,8
2023-01-02 17:58:38.865 CET;52,5
2023-01-02 17:59:15.115 CET;52,8
2023-01-02 17:59:51.035 CET;52,5
2023-01-02 18:00:09.033 CET;52,8
2023-01-02 18:00:54.273 CET;52,5
2023-01-02 18:01:03.342 CET;52,8
2023-01-02 18:01:22.542 CET;52,5
2023-01-02 18:01:31.513 CET;52,8
2023-01-02 18:02:02.073 CET;52,5
2023-01-02 18:02:37.983 CET;52,8
2023-01-02 18:02:47.032 CET;52,5
2023-01-02 18:02:56.002 CET;52,8
2023-01-02 18:03:13.990 CET;52,5
2023-01-02 18:03:22.950 CET;52,8
2023-01-02 18:03:40.871 CET;52,5
2023-01-02 18:05:46.890 CET;52,8
2023-01-02 18:05:55.839 CET;52,5
2023-01-02 18:06:40.707 CET;52,8
2023-01-02 18:06:51.148 CET;52,5
2023-01-02 18:07:14.927 CET;52,8
2023-01-02 18:07:32.877 CET;52,5
2023-01-02 18:08:17.756 CET;52,8
2023-01-02 18:08:26.796 CET;52,5
2023-01-02 18:08:53.765 CET;52,8
2023-01-02 18:09:02.714 CET;52,5
2023-01-02 18:09:29.674 CET;52,8
2023-01-02 18:09:38.724 CET;52,5
2023-01-02 18:11:35.513 CET;52,8
2023-01-02 18:11:44.392 CET;52,5
2023-01-02 18:16:32.648 CET;52,2
2023-01-02 18:16:41.598 CET;52,5
2023-01-02 18:16:50.556 CET;52,8
2023-01-02 18:16:59.447 CET;52,5
2023-01-02 18:23:01.371 CET;52,2
2023-01-02 18:23:10.492 CET;52,5
2023-01-02 18:23:19.451 CET;52,2
2023-01-02 18:23:28.322 CET;52,5
2023-01-02 18:25:07.198 CET;52,2
2023-01-02 18:25:16.157 CET;52,5
2023-01-02 18:25:25.219 CET;52,2
2023-01-02 18:25:34.167 CET;52,5
2023-01-02 18:25:52.178 CET;52,2
2023-01-02 18:26:01.128 CET;52,5
2023-01-02 18:34:18.250 CET;52,2
2023-01-02 18:34:27.260 CET;52,5
2023-01-02 18:37:13.786 CET;52,8
2023-01-02 18:37:31.898 CET;52,5
2023-01-02 18:37:40.966 CET;52,8
2023-01-02 18:38:34.746 CET;52,5
2023-01-02 18:41:52.460 CET;52,2
2023-01-02 18:42:01.381 CET;52,5
2023-01-02 18:42:19.301 CET;52,2
2023-01-02 18:42:28.260 CET;52,5
2023-01-02 18:47:15.816 CET;52,2
2023-01-02 18:47:42.905 CET;52,5
2023-01-02 18:48:10.096 CET;52,2
2023-01-02 18:48:19.187 CET;52,5
2023-01-02 18:52:58.431 CET;52,2
2023-01-02 18:53:07.460 CET;52,5
2023-01-02 18:53:52.351 CET;52,2
2023-01-02 18:54:01.311 CET;52,5
2023-01-02 18:56:14.056 CET;52,2
2023-01-02 18:56:23.078 CET;52,5
2023-01-02 18:57:08.107 CET;52,2
2023-01-02 18:57:17.066 CET;52,5
2023-01-02 18:57:44.196 CET;52,2
2023-01-02 18:57:53.155 CET;52,5
2023-01-02 18:58:02.115 CET;52,2
2023-01-02 18:58:11.065 CET;52,5
2023-01-02 18:58:20.035 CET;52,2
2023-01-02 18:58:46.884 CET;52,5
2023-01-02 19:02:40.762 CET;52,8
2023-01-02 19:02:49.720 CET;52,5
2023-01-02 19:03:16.601 CET;52,2
2023-01-02 19:03:25.561 CET;52,5
2023-01-02 19:03:34.520 CET;52,2
2023-01-02 19:03:43.480 CET;52,5
2023-01-02 19:04:37.470 CET;52,2
2023-01-02 19:04:46.438 CET;52,5
2023-01-02 19:04:55.400 CET;52,2
2023-01-02 19:05:04.349 CET;52,5
2023-01-02 19:05:13.318 CET;52,2
2023-01-02 19:05:22.278 CET;52,5
2023-01-02 19:06:07.328 CET;52,8
2023-01-02 19:06:16.288 CET;52,5
2023-01-02 19:10:26.882 CET;52,8
2023-01-02 19:10:36.132 CET;52,5
2023-01-02 19:16:28.288 CET;52,2
2023-01-02 19:16:37.335 CET;52,5
2023-01-02 19:16:46.365 CET;52,2
2023-01-02 19:16:55.486 CET;52,5
2023-01-02 19:17:04.536 CET;52,2
2023-01-02 19:17:13.736 CET;52,5
2023-01-02 19:17:31.726 CET;52,2
2023-01-02 19:17:40.936 CET;52,5
2023-01-02 19:22:37.115 CET;52,2
2023-01-02 19:22:46.055 CET;52,5
2023-01-02 19:22:55.013 CET;52,2
2023-01-02 19:23:03.974 CET;52,5
2023-01-02 19:32:16.950 CET;52,8
2023-01-02 19:32:53.670 CET;52,5
2023-01-02 19:33:20.710 CET;52,8
2023-01-02 19:33:38.868 CET;52,5
2023-01-02 19:37:29.915 CET;52,8
2023-01-02 19:37:39.036 CET;52,5
2023-01-02 19:39:00.624 CET;52,8
2023-01-02 19:39:09.663 CET;52,5
2023-01-02 19:40:58.391 CET;52,8
2023-01-02 19:41:07.341 CET;52,5
2023-01-02 19:46:54.895 CET;52,8
2023-01-02 19:47:04.246 CET;52,5
2023-01-02 19:47:13.203 CET;52,8
2023-01-02 19:47:58.404 CET;52,5
2023-01-02 19:48:07.513 CET;52,8
2023-01-02 19:48:16.463 CET;52,5
2023-01-02 19:49:42.012 CET;52,8
2023-01-02 19:50:09.431 CET;52,5
2023-01-02 19:50:54.720 CET;52,8
2023-01-02 19:51:03.670 CET;52,5
2023-01-02 19:51:12.720 CET;52,8
2023-01-02 19:51:21.750 CET;52,5
2023-01-02 19:53:53.338 CET;52,8
2023-01-02 19:54:02.388 CET;52,5
2023-01-02 20:02:07.128 CET;52,2
