time;SlideSpeedUp
2023-01-04 02:21:21.082 CET;95,1
2023-01-04 02:21:30.431 CET;95,3
2023-01-04 02:21:39.631 CET;95,4
2023-01-04 02:21:49.072 CET;95,8
2023-01-04 02:21:58.512 CET;94,8
2023-01-04 02:22:07.461 CET;95,7
2023-01-04 02:22:16.901 CET;84,6
2023-01-04 02:22:26.042 CET;167
2023-01-04 02:22:35.322 CET;95,5
2023-01-04 02:22:44.762 CET;95,1
2023-01-04 02:22:54.030 CET;95,3
2023-01-04 02:23:03.230 CET;155,3
2023-01-04 02:23:12.671 CET;96,1
2023-01-04 02:23:21.948 CET;154,5
2023-01-04 02:23:31.078 CET;155,6
2023-01-04 02:23:40.779 CET;95,5
2023-01-04 02:23:59.088 CET;96
2023-01-04 02:24:08.279 CET;96,1
2023-01-04 02:24:17.638 CET;95,3
2023-01-04 02:24:26.917 CET;154,9
2023-01-04 02:24:36.279 CET;95,5
2023-01-04 02:24:45.477 CET;95,4
2023-01-04 02:24:54.759 CET;84,4
2023-01-04 02:25:04.198 CET;94,9
2023-01-04 02:25:13.479 CET;84,3
2023-01-04 02:25:22.917 CET;95,5
2023-01-04 02:25:32.197 CET;84,7
2023-01-04 02:25:41.398 CET;95,7
2023-01-04 02:25:50.588 CET;95,2
2023-01-04 02:25:59.877 CET;167,6
2023-01-04 02:26:09.237 CET;95,4
2023-01-04 02:26:18.516 CET;154,1
2023-01-04 02:26:27.956 CET;95,9
2023-01-04 02:26:36.927 CET;95,8
2023-01-04 02:26:46.216 CET;95,7
2023-01-04 02:27:04.846 CET;95,9
2023-01-04 02:27:14.127 CET;95,6
2023-01-04 02:27:23.645 CET;95,2
2023-01-04 02:27:32.696 CET;95,8
2023-01-04 02:27:42.206 CET;84,5
2023-01-04 02:27:51.555 CET;95,7
2023-01-04 02:28:09.884 CET;84,6
2023-01-04 02:28:19.084 CET;95,5
2023-01-04 02:28:28.444 CET;95,8
2023-01-04 02:28:37.644 CET;95,5
2023-01-04 02:28:46.924 CET;95,7
2023-01-04 02:28:56.273 CET;95,5
2023-01-04 02:29:05.563 CET;95,6
2023-01-04 02:29:14.763 CET;95,5
2023-01-04 02:29:24.053 CET;95,4
2023-01-04 02:29:33.325 CET;95,5
2023-01-04 02:29:52.142 CET;95,6
2023-01-04 02:30:01.424 CET;95,9
2023-01-04 02:30:10.523 CET;84,5
2023-01-04 02:30:19.813 CET;84,7
2023-01-04 02:30:29.084 CET;84,5
2023-01-04 02:30:38.453 CET;84,4
2023-01-04 02:30:47.793 CET;84,3
2023-01-04 02:31:00.082 CET;84,6
2023-01-04 02:31:09.642 CET;84,7
2023-01-04 02:31:19.163 CET;95,6
2023-01-04 02:31:28.512 CET;95,3
2023-01-04 02:31:47.312 CET;95,2
2023-01-04 02:31:56.361 CET;95,7
2023-01-04 02:32:05.641 CET;95,8
2023-01-04 02:32:14.842 CET;95,3
2023-01-04 02:32:24.282 CET;84,4
2023-01-04 02:32:34.232 CET;95,4
2023-01-04 02:32:43.502 CET;154,8
2023-01-04 02:32:52.700 CET;95,9
2023-01-04 02:33:11.250 CET;84,5
2023-01-04 02:33:20.529 CET;84,4
2023-01-04 02:33:29.650 CET;95,7
2023-01-04 02:33:39.171 CET;84,8
2023-01-04 02:33:48.369 CET;84,6
2023-01-04 02:33:57.719 CET;95,5
2023-01-04 02:34:07.158 CET;84,2
2023-01-04 02:34:16.608 CET;95,8
2023-01-04 02:34:25.638 CET;84,6
2023-01-04 02:34:35.168 CET;95,7
2023-01-04 02:34:44.358 CET;95,8
2023-01-04 02:34:53.638 CET;95,4
2023-01-04 02:35:02.917 CET;95,1
2023-01-04 02:35:30.697 CET;95,4
2023-01-04 02:35:40.058 CET;95,7
2023-01-04 02:35:49.338 CET;84,4
2023-01-04 02:35:58.526 CET;95,4
2023-01-04 02:36:08.066 CET;95,6
2023-01-04 02:36:17.086 CET;96
2023-01-04 02:36:26.526 CET;95,6
2023-01-04 02:36:35.816 CET;95,5
2023-01-04 02:36:44.917 CET;95,8
2023-01-04 02:36:54.296 CET;96,1
2023-01-04 02:37:03.576 CET;95,1
2023-01-04 02:37:12.845 CET;95,6
2023-01-04 02:37:22.285 CET;95,4
2023-01-04 02:37:40.855 CET;95,6
2023-01-04 02:37:59.246 CET;95,1
2023-01-04 02:38:08.535 CET;95,5
2023-01-04 02:38:27.104 CET;95,2
2023-01-04 02:38:45.584 CET;84,4
2023-01-04 02:38:55.013 CET;95,3
2023-01-04 02:39:04.384 CET;95,6
2023-01-04 02:39:13.414 CET;95,5
2023-01-04 02:39:22.694 CET;95,7
2023-01-04 02:39:32.062 CET;96
2023-01-04 02:39:41.414 CET;95,6
2023-01-04 02:39:50.621 CET;96
2023-01-04 02:39:59.891 CET;95,9
2023-01-04 02:40:08.941 CET;96,1
2023-01-04 02:40:18.203 CET;95,5
2023-01-04 02:40:46.371 CET;95,6
2023-01-04 02:41:04.851 CET;95,2
2023-01-04 02:41:13.901 CET;95
2023-01-04 02:41:23.342 CET;95,4
2023-01-04 02:41:32.621 CET;95,5
2023-01-04 02:41:41.822 CET;95,6
2023-01-04 02:41:51.349 CET;95,2
2023-01-04 02:42:00.540 CET;84,2
2023-01-04 02:42:09.811 CET;84,4
2023-01-04 02:42:19.339 CET;95,4
2023-01-04 02:42:28.380 CET;95,3
2023-01-04 02:42:37.819 CET;95,4
2023-01-04 02:42:47.019 CET;95,7
2023-01-04 02:42:56.369 CET;95,9
2023-01-04 02:43:05.661 CET;96
2023-01-04 02:43:14.940 CET;95,8
2023-01-04 02:43:24.049 CET;168,1
2023-01-04 02:43:33.428 CET;95,6
2023-01-04 02:43:42.779 CET;95,5
2023-01-04 02:43:52.059 CET;154,2
2023-01-04 02:44:01.420 CET;167
2023-01-04 02:44:20.068 CET;95,5
2023-01-04 02:44:29.177 CET;154,4
2023-01-04 02:44:38.548 CET;94,8
2023-01-04 02:44:47.828 CET;95,1
2023-01-04 02:44:57.019 CET;95
2023-01-04 02:45:06.319 CET;95,3
2023-01-04 02:45:15.598 CET;95,6
2023-01-04 02:45:24.928 CET;95,3
2023-01-04 02:45:34.219 CET;95,6
2023-01-04 02:45:43.338 CET;95,5
2023-01-04 02:45:52.707 CET;95,6
2023-01-04 02:46:01.898 CET;95,5
2023-01-04 02:46:11.187 CET;154,8
2023-01-04 02:46:20.378 CET;84,6
2023-01-04 02:46:29.818 CET;155
2023-01-04 02:46:39.177 CET;95,8
2023-01-04 02:46:48.298 CET;95,3
2023-01-04 02:46:57.746 CET;95,7
2023-01-04 02:47:06.865 CET;95,6
2023-01-04 02:47:16.226 CET;95,5
2023-01-04 02:47:25.516 CET;95,2
2023-01-04 02:47:34.867 CET;95,1
2023-01-04 02:47:44.157 CET;94,9
2023-01-04 02:47:53.345 CET;95,6
2023-01-04 02:48:02.635 CET;84,5
2023-01-04 02:48:11.835 CET;84,1
2023-01-04 02:48:21.184 CET;95,3
2023-01-04 02:48:30.615 CET;84,3
2023-01-04 02:48:39.655 CET;95,7
2023-01-04 02:48:49.105 CET;95,6
2023-01-04 02:48:58.224 CET;84,1
2023-01-04 02:49:07.494 CET;95
2023-01-04 02:49:16.775 CET;95,3
2023-01-04 02:49:26.382 CET;95,5
2023-01-04 02:49:35.483 CET;96,1
2023-01-04 02:49:44.612 CET;95,8
2023-01-04 02:49:53.973 CET;95,7
2023-01-04 02:50:03.354 CET;95,4
2023-01-04 02:50:12.783 CET;95,3
2023-01-04 02:50:21.842 CET;84,6
2023-01-04 02:50:31.263 CET;95,2
2023-01-04 02:50:40.312 CET;95,3
2023-01-04 02:50:59.023 CET;95,2
2023-01-04 02:51:08.312 CET;95
2023-01-04 02:51:17.433 CET;95,5
2023-01-04 02:51:26.782 CET;95,1
2023-01-04 02:51:36.151 CET;95,2
2023-01-04 02:51:45.351 CET;95,5
2023-01-04 02:51:54.710 CET;95,2
2023-01-04 02:52:03.980 CET;95,3
2023-01-04 02:52:13.260 CET;166,9
2023-01-04 02:52:22.619 CET;95,4
2023-01-04 02:52:31.829 CET;95,3
2023-01-04 02:52:41.121 CET;167,5
2023-01-04 02:52:50.309 CET;167
2023-01-04 02:52:59.519 CET;95,6
2023-01-04 02:53:09.029 CET;84,6
2023-01-04 02:53:18.479 CET;95,8
2023-01-04 02:53:27.680 CET;95,2
2023-01-04 02:53:36.959 CET;95
2023-01-04 02:53:46.230 CET;84
2023-01-04 02:53:55.517 CET;84,1
2023-01-04 02:54:04.709 CET;83,9
2023-01-04 02:54:13.987 CET;83,8
2023-01-04 02:54:23.187 CET;95,2
2023-01-04 02:54:32.457 CET;83,7
2023-01-04 02:54:41.818 CET;95,1
2023-01-04 02:54:51.278 CET;95,3
2023-01-04 02:55:00.467 CET;84,1
2023-01-04 02:55:09.747 CET;94,8
2023-01-04 02:55:18.937 CET;95,6
2023-01-04 02:55:28.296 CET;167,4
2023-01-04 02:55:37.917 CET;95,3
2023-01-04 02:55:46.887 CET;95,5
2023-01-04 02:55:56.155 CET;95
2023-01-04 02:56:05.516 CET;96,1
2023-01-04 02:56:14.786 CET;96
2023-01-04 02:56:24.155 CET;84,5
2023-01-04 02:56:33.516 CET;95,5
2023-01-04 02:56:42.714 CET;95,4
2023-01-04 02:56:51.904 CET;95,5
2023-01-04 02:57:01.335 CET;95,2
2023-01-04 02:57:10.464 CET;84,4
2023-01-04 02:57:19.835 CET;95,4
2023-01-04 02:57:29.115 CET;95,2
2023-01-04 02:57:38.545 CET;95,1
2023-01-04 02:57:47.815 CET;94,9
2023-01-04 02:57:56.944 CET;83,9
2023-01-04 02:58:06.214 CET;166
2023-01-04 02:58:15.744 CET;95,2
2023-01-04 02:58:24.783 CET;95,3
2023-01-04 02:58:34.154 CET;95,7
2023-01-04 02:58:43.273 CET;95,3
2023-01-04 02:58:52.723 CET;95,6
2023-01-04 02:59:01.842 CET;95,3
2023-01-04 02:59:11.352 CET;95,6
2023-01-04 02:59:20.552 CET;95,4
2023-01-04 02:59:29.832 CET;95,6
2023-01-04 02:59:48.223 CET;84,4
2023-01-04 02:59:57.834 CET;95,2
2023-01-04 03:00:06.872 CET;84,6
2023-01-04 03:00:16.233 CET;95,5
2023-01-04 03:00:25.512 CET;95,4
2023-01-04 03:00:34.632 CET;166,1
2023-01-04 03:00:44.072 CET;95,4
2023-01-04 03:00:53.262 CET;166,5
2023-01-04 03:01:02.482 CET;154,4
2023-01-04 03:01:11.753 CET;154,5
2023-01-04 03:01:21.193 CET;95,1
2023-01-04 03:01:30.473 CET;95,3
2023-01-04 03:01:39.683 CET;95,4
2023-01-04 03:01:58.470 CET;84,2
2023-01-04 03:02:07.680 CET;95,5
2023-01-04 03:02:16.861 CET;95,7
2023-01-04 03:02:26.311 CET;95,4
2023-01-04 03:02:35.671 CET;84,7
2023-01-04 03:02:45.101 CET;84,4
2023-01-04 03:02:54.401 CET;95,5
2023-01-04 03:03:03.680 CET;95,7
2023-01-04 03:03:12.710 CET;95,3
2023-01-04 03:03:21.918 CET;95
2023-01-04 03:03:31.109 CET;167
2023-01-04 03:03:40.549 CET;95,5
2023-01-04 03:03:49.759 CET;95,4
2023-01-04 03:03:58.948 CET;167
2023-01-04 03:04:08.398 CET;94,9
2023-01-04 03:04:17.749 CET;95,1
2023-01-04 03:04:36.319 CET;95,2
2023-01-04 03:04:45.608 CET;95,1
2023-01-04 03:04:54.888 CET;95,3
2023-01-04 03:05:04.088 CET;95,4
2023-01-04 03:05:13.437 CET;95,3
2023-01-04 03:05:32.167 CET;84,2
2023-01-04 03:05:41.276 CET;95,9
2023-01-04 03:05:50.306 CET;95,4
2023-01-04 03:06:00.085 CET;95,5
2023-01-04 03:06:09.187 CET;95,3
2023-01-04 03:06:18.385 CET;95
2023-01-04 03:06:27.596 CET;95,3
2023-01-04 03:06:37.036 CET;94,9
2023-01-04 03:06:46.395 CET;95,2
2023-01-04 03:06:55.516 CET;166,4
2023-01-04 03:07:04.875 CET;95
2023-01-04 03:07:32.795 CET;95,2
2023-01-04 03:07:42.244 CET;154,1
2023-01-04 03:07:51.434 CET;95,2
2023-01-04 03:08:10.005 CET;95,3
2023-01-04 03:08:19.355 CET;84,7
2023-01-04 03:08:28.553 CET;95,5
2023-01-04 03:08:37.753 CET;95,2
2023-01-04 03:08:47.033 CET;165,9
2023-01-04 03:08:56.463 CET;95,3
2023-01-04 03:09:05.584 CET;95,8
2023-01-04 03:09:15.203 CET;95,2
2023-01-04 03:09:24.482 CET;95,7
2023-01-04 03:09:33.512 CET;167
2023-01-04 03:09:42.871 CET;95,7
2023-01-04 03:09:52.072 CET;95,4
2023-01-04 03:10:01.272 CET;95
2023-01-04 03:10:10.723 CET;84
2023-01-04 03:10:20.000 CET;95,2
2023-01-04 03:10:29.280 CET;95,1
2023-01-04 03:10:38.490 CET;83,7
2023-01-04 03:10:47.680 CET;95
2023-01-04 03:10:57.111 CET;95,3
2023-01-04 03:11:06.480 CET;83,8
2023-01-04 03:11:15.451 CET;95
2023-01-04 03:11:24.881 CET;95,3
2023-01-04 03:11:34.151 CET;84,1
2023-01-04 03:11:43.769 CET;95,3
2023-01-04 03:12:02.240 CET;95,1
2023-01-04 03:12:11.520 CET;95,5
2023-01-04 03:12:29.839 CET;95,9
2023-01-04 03:12:39.200 CET;155,1
2023-01-04 03:12:48.799 CET;95,6
2023-01-04 03:12:58.088 CET;95
2023-01-04 03:13:07.209 CET;167
2023-01-04 03:13:16.489 CET;84,7
2023-01-04 03:13:25.917 CET;95,4
2023-01-04 03:13:35.207 CET;84,2
2023-01-04 03:13:44.487 CET;84,3
2023-01-04 03:13:53.846 CET;95,1
2023-01-04 03:14:12.167 CET;95,4
2023-01-04 03:14:21.607 CET;95,2
2023-01-04 03:14:30.877 CET;84
2023-01-04 03:14:40.078 CET;95,5
2023-01-04 03:14:49.447 CET;95,6
2023-01-04 03:14:58.796 CET;95,4
2023-01-04 03:15:07.986 CET;95,6
2023-01-04 03:15:26.395 CET;95,7
2023-01-04 03:15:35.926 CET;167,5
2023-01-04 03:15:45.286 CET;95,3
2023-01-04 03:15:54.335 CET;95,9
2023-01-04 03:16:03.615 CET;95,4
2023-01-04 03:16:13.055 CET;95,2
2023-01-04 03:16:22.334 CET;95,3
2023-01-04 03:16:31.694 CET;94,9
2023-01-04 03:16:41.053 CET;95,1
2023-01-04 03:16:50.483 CET;95,2
2023-01-04 03:16:59.604 CET;95
2023-01-04 03:17:08.803 CET;94,8
2023-01-04 03:17:18.243 CET;95,5
2023-01-04 03:17:27.293 CET;95,3
2023-01-04 03:17:36.563 CET;84,3
2023-01-04 03:19:08.012 CET;95,5
2023-01-04 03:19:16.312 CET;154,2
2023-01-04 03:19:24.572 CET;96
2023-01-04 03:19:32.872 CET;167,3
2023-01-04 03:19:41.523 CET;95,9
2023-01-04 03:19:50.242 CET;167
2023-01-04 03:19:59.201 CET;166,7
2023-01-04 03:20:07.683 CET;95,2
2023-01-04 03:20:16.963 CET;154,5
2023-01-04 03:20:26.411 CET;154,4
2023-01-04 03:20:35.611 CET;154,1
2023-01-04 03:20:44.881 CET;95,7
2023-01-04 03:20:54.411 CET;95,3
2023-01-04 03:21:03.450 CET;84,5
2023-01-04 03:21:12.730 CET;95
2023-01-04 03:21:22.082 CET;95,3
2023-01-04 03:21:31.441 CET;94,9
2023-01-04 03:21:40.720 CET;84
2023-01-04 03:21:50.082 CET;95,3
2023-01-04 03:21:59.280 CET;95
2023-01-04 03:22:08.569 CET;95,1
2023-01-04 03:22:18.081 CET;95,4
2023-01-04 03:22:27.200 CET;95,5
2023-01-04 03:22:36.400 CET;95
2023-01-04 03:22:45.849 CET;95,4
2023-01-04 03:22:54.959 CET;95,1
2023-01-04 03:23:16.809 CET;95,2
2023-01-04 03:23:26.328 CET;95,5
2023-01-04 03:23:35.769 CET;95,6
2023-01-04 03:23:44.979 CET;95,7
2023-01-04 03:23:54.338 CET;95,1
2023-01-04 03:24:03.608 CET;95,4
2023-01-04 03:24:12.878 CET;84,1
2023-01-04 03:24:22.016 CET;95,2
2023-01-04 03:24:31.447 CET;84,2
2023-01-04 03:24:40.726 CET;83,9
2023-01-04 03:24:50.006 CET;84,5
2023-01-04 03:24:59.766 CET;84,1
2023-01-04 03:25:09.127 CET;95,2
2023-01-04 03:25:18.326 CET;95,6
2023-01-04 03:25:27.447 CET;166,3
2023-01-04 03:25:37.127 CET;84
2023-01-04 03:25:46.076 CET;95
2023-01-04 03:25:55.447 CET;166,6
2023-01-04 03:26:04.727 CET;95,2
2023-01-04 03:26:14.177 CET;95,3
2023-01-04 03:26:23.367 CET;95,6
2023-01-04 03:26:32.417 CET;95,8
2023-01-04 03:26:41.697 CET;95,4
2023-01-04 03:26:51.036 CET;95,5
2023-01-04 03:27:00.496 CET;95,4
2023-01-04 03:27:09.697 CET;95,3
2023-01-04 03:27:37.358 CET;95,1
2023-01-04 03:27:46.727 CET;95,2
2023-01-04 03:27:55.927 CET;95,4
2023-01-04 03:28:05.298 CET;95,3
2023-01-04 03:28:14.568 CET;84
2023-01-04 03:28:53.778 CET;95,5
2023-01-04 03:29:03.028 CET;84,1
2023-01-04 03:29:13.247 CET;95,5
2023-01-04 03:29:22.177 CET;95,6
2023-01-04 03:29:31.377 CET;94,7
2023-01-04 03:29:40.816 CET;95,5
2023-01-04 03:29:50.096 CET;95,7
2023-01-04 03:29:59.378 CET;95,5
2023-01-04 03:30:08.566 CET;84,3
2023-01-04 03:30:17.858 CET;95,4
2023-01-04 03:30:27.066 CET;95,5
2023-01-04 03:30:36.506 CET;84,5
2023-01-04 03:30:45.776 CET;95,4
2023-01-04 03:30:55.125 CET;84
2023-01-04 03:31:04.335 CET;95,2
2023-01-04 03:31:13.615 CET;84,1
2023-01-04 03:31:22.746 CET;95,3
2023-01-04 03:31:32.095 CET;95,5
2023-01-04 03:31:41.375 CET;83,8
2023-01-04 03:31:50.803 CET;153,7
2023-01-04 03:32:00.323 CET;95,1
2023-01-04 03:32:09.453 CET;84,4
2023-01-04 03:32:18.584 CET;95,2
2023-01-04 03:32:27.775 CET;154,5
2023-01-04 03:32:37.224 CET;95,1
2023-01-04 03:32:46.414 CET;154,2
2023-01-04 03:32:55.782 CET;84,2
2023-01-04 03:33:05.063 CET;95,5
2023-01-04 03:33:14.263 CET;95
2023-01-04 03:33:23.782 CET;95,8
2023-01-04 03:33:42.253 CET;95,5
2023-01-04 03:33:51.451 CET;95,6
2023-01-04 03:34:10.253 CET;95,5
2023-01-04 03:34:28.661 CET;166,7
2023-01-04 03:34:37.941 CET;95,4
2023-01-04 03:34:47.290 CET;95,3
2023-01-04 03:34:56.571 CET;95,2
2023-01-04 03:35:05.770 CET;95
2023-01-04 03:35:14.982 CET;154,7
2023-01-04 03:35:24.260 CET;84
2023-01-04 03:35:33.700 CET;95,4
2023-01-04 03:35:42.911 CET;95,2
2023-01-04 03:35:52.430 CET;94,9
2023-01-04 03:36:01.551 CET;95,6
2023-01-04 03:36:10.990 CET;95,2
2023-01-04 03:36:20.269 CET;84,1
2023-01-04 03:36:29.460 CET;95,7
2023-01-04 03:36:38.740 CET;95,6
2023-01-04 03:37:06.430 CET;95,7
2023-01-04 03:37:15.848 CET;84,4
2023-01-04 03:37:25.130 CET;95,8
2023-01-04 03:37:34.180 CET;95,5
2023-01-04 03:37:43.700 CET;95
2023-01-04 03:37:52.819 CET;95,5
2023-01-04 03:38:02.190 CET;95,2
2023-01-04 03:38:11.549 CET;95,3
2023-01-04 03:38:20.670 CET;153,8
2023-01-04 03:38:29.788 CET;83,7
2023-01-04 03:38:39.398 CET;94,9
2023-01-04 03:38:48.668 CET;95,2
2023-01-04 03:38:57.947 CET;95,4
2023-01-04 03:39:07.068 CET;95,3
2023-01-04 03:39:16.269 CET;84,2
2023-01-04 03:39:25.539 CET;95,8
2023-01-04 03:39:35.068 CET;95,4
2023-01-04 03:39:44.497 CET;84,5
2023-01-04 03:39:53.618 CET;84,6
2023-01-04 03:40:02.828 CET;95,6
2023-01-04 03:40:12.267 CET;95,3
2023-01-04 03:40:21.467 CET;95,9
2023-01-04 03:40:30.826 CET;95,8
2023-01-04 03:40:40.096 CET;95,3
2023-01-04 03:40:49.226 CET;153,9
2023-01-04 03:40:58.506 CET;154,3
2023-01-04 03:41:07.946 CET;83,8
2023-01-04 03:41:17.315 CET;95,1
2023-01-04 03:41:26.506 CET;95,3
2023-01-04 03:41:35.716 CET;95,5
2023-01-04 03:41:45.155 CET;95,3
2023-01-04 03:41:54.335 CET;83,9
2023-01-04 03:42:03.956 CET;95,2
2023-01-04 03:42:12.986 CET;84
2023-01-04 03:42:31.625 CET;84,3
2023-01-04 03:42:40.984 CET;95,3
2023-01-04 03:42:50.184 CET;95,1
2023-01-04 03:42:59.474 CET;95,2
2023-01-04 03:43:08.914 CET;95,3
2023-01-04 03:43:18.035 CET;95,6
2023-01-04 03:43:27.233 CET;84,6
2023-01-04 03:43:36.413 CET;95,5
2023-01-04 03:43:45.624 CET;95,6
2023-01-04 03:43:54.913 CET;95,8
2023-01-04 03:44:04.112 CET;95,6
2023-01-04 03:44:22.901 CET;95,2
2023-01-04 03:44:32.112 CET;95,4
2023-01-04 03:44:41.401 CET;95
2023-01-04 03:44:50.822 CET;83,9
2023-01-04 03:44:59.951 CET;95,5
2023-01-04 03:45:09.141 CET;84,1
2023-01-04 03:45:18.510 CET;95,5
2023-01-04 03:45:27.851 CET;84,2
2023-01-04 03:45:37.151 CET;83,9
2023-01-04 03:45:46.342 CET;84,2
2023-01-04 03:45:55.779 CET;95
2023-01-04 03:46:04.980 CET;95,7
2023-01-04 03:46:14.349 CET;95,5
2023-01-04 03:46:23.549 CET;95,3
2023-01-04 03:46:32.829 CET;84,4
2023-01-04 03:46:42.119 CET;95,4
2023-01-04 03:46:51.388 CET;95,6
2023-01-04 03:47:00.749 CET;95,5
2023-01-04 03:47:09.960 CET;154,8
2023-01-04 03:47:19.150 CET;95,6
2023-01-04 03:47:28.507 CET;84,2
2023-01-04 03:47:38.029 CET;84
2023-01-04 03:47:47.308 CET;95,5
2023-01-04 03:47:56.507 CET;95
2023-01-04 03:48:05.789 CET;95,3
2023-01-04 03:48:14.977 CET;95,4
2023-01-04 03:48:24.346 CET;95,3
2023-01-04 03:48:42.756 CET;84,4
2023-01-04 03:48:52.267 CET;95,1
2023-01-04 03:49:01.467 CET;95,3
2023-01-04 03:49:19.947 CET;95,1
2023-01-04 03:49:28.986 CET;95,2
2023-01-04 03:49:38.437 CET;154,1
2023-01-04 03:49:47.877 CET;96
2023-01-04 03:49:56.996 CET;95,7
2023-01-04 03:50:06.357 CET;95,3
2023-01-04 03:51:09.244 CET;84,1
2023-01-04 03:51:18.595 CET;84
2023-01-04 03:51:28.446 CET;95,3
2023-01-04 03:51:37.706 CET;83,9
2023-01-04 03:51:46.986 CET;84,3
2023-01-04 03:51:56.174 CET;95,7
2023-01-04 03:52:05.473 CET;84,2
2023-01-04 03:52:14.823 CET;95,2
2023-01-04 03:52:24.094 CET;95,1
2023-01-04 03:52:33.154 CET;95,3
2023-01-04 03:52:42.584 CET;95,6
2023-01-04 03:52:51.783 CET;84,5
2023-01-04 03:53:01.144 CET;95,2
2023-01-04 03:53:10.592 CET;95,7
2023-01-04 03:53:19.632 CET;95,5
2023-01-04 03:53:28.993 CET;84,5
2023-01-04 03:53:38.944 CET;95,5
2023-01-04 03:53:48.033 CET;95,6
2023-01-04 03:53:57.644 CET;95,8
2023-01-04 03:54:06.763 CET;84,4
2023-01-04 03:54:16.043 CET;95,7
2023-01-04 03:54:25.151 CET;95,5
2023-01-04 03:54:34.431 CET;95
2023-01-04 03:54:43.802 CET;95,1
2023-01-04 03:54:53.232 CET;95,4
2023-01-04 03:55:02.431 CET;84
2023-01-04 03:55:11.632 CET;95,5
2023-01-04 03:55:20.982 CET;95,1
2023-01-04 03:55:30.191 CET;95,3
2023-01-04 03:55:39.471 CET;166,6
2023-01-04 03:55:48.831 CET;95,5
2023-01-04 03:55:58.032 CET;95,2
2023-01-04 03:56:16.592 CET;166,4
2023-01-04 03:56:25.960 CET;95,1
2023-01-04 03:56:35.480 CET;165,9
2023-01-04 03:56:44.440 CET;95,6
2023-01-04 03:56:53.638 CET;95,5
2023-01-04 03:57:02.918 CET;84,3
2023-01-04 03:57:12.358 CET;95,6
2023-01-04 03:57:21.559 CET;95,5
2023-01-04 03:57:30.839 CET;84,5
2023-01-04 03:57:40.529 CET;95,5
2023-01-04 03:57:49.549 CET;95,3
2023-01-04 03:57:58.917 CET;95,4
2023-01-04 03:58:08.108 CET;95,1
2023-01-04 03:58:17.227 CET;166,4
2023-01-04 03:58:26.667 CET;95,3
2023-01-04 03:58:35.878 CET;95,6
2023-01-04 03:58:45.318 CET;166,4
2023-01-04 03:58:54.596 CET;95
2023-01-04 03:59:03.796 CET;166,6
2023-01-04 03:59:13.006 CET;95
2023-01-04 03:59:22.288 CET;95,4
2023-01-04 03:59:31.486 CET;95,3
2023-01-04 03:59:40.687 CET;95,6
2023-01-04 03:59:50.298 CET;95,3
2023-01-04 03:59:59.486 CET;95,8
2023-01-04 04:00:08.686 CET;95,7
2023-01-04 04:00:18.206 CET;95,6
2023-01-04 04:00:27.625 CET;95,4
2023-01-04 04:00:36.835 CET;95,6
2023-01-04 04:00:55.226 CET;95,5
2023-01-04 04:01:04.436 CET;154,7
2023-01-04 04:01:13.716 CET;95,2
2023-01-04 04:01:23.234 CET;95,3
2023-01-04 04:01:32.275 CET;95,5
2023-01-04 04:01:41.644 CET;95,3
2023-01-04 04:01:50.924 CET;154,3
2023-01-04 04:02:00.364 CET;154,2
2023-01-04 04:02:09.404 CET;94,9
2023-01-04 04:02:19.084 CET;95,4
2023-01-04 04:02:28.203 CET;95,3
2023-01-04 04:02:37.553 CET;83,8
2023-01-04 04:02:46.683 CET;94,8
2023-01-04 04:02:56.122 CET;95,4
2023-01-04 04:03:05.483 CET;95,6
2023-01-04 04:03:14.842 CET;84,5
2023-01-04 04:03:23.963 CET;84,3
2023-01-04 04:03:33.392 CET;95,9
2023-01-04 04:03:51.951 CET;84,1
2023-01-04 04:04:01.151 CET;95,7
2023-01-04 04:04:10.601 CET;95,6
2023-01-04 04:04:19.631 CET;167
2023-01-04 04:04:28.911 CET;95,3
2023-01-04 04:04:38.190 CET;84,4
2023-01-04 04:04:47.561 CET;95,2
2023-01-04 04:04:56.921 CET;94,9
2023-01-04 04:05:06.279 CET;95,3
2023-01-04 04:05:15.411 CET;95,4
2023-01-04 04:05:24.539 CET;94,7
2023-01-04 04:05:34.051 CET;94,9
2023-01-04 04:05:43.161 CET;95,6
2023-01-04 04:05:52.539 CET;95,3
2023-01-04 04:06:01.730 CET;95,4
2023-01-04 04:06:11.078 CET;84,5
2023-01-04 04:06:20.358 CET;95,2
2023-01-04 04:06:29.559 CET;95,9
2023-01-04 04:06:39.069 CET;95,3
2023-01-04 04:06:48.200 CET;94,9
2023-01-04 04:06:57.717 CET;95,6
2023-01-04 04:07:06.838 CET;95,5
2023-01-04 04:07:16.118 CET;84,3
2023-01-04 04:07:25.237 CET;166,8
2023-01-04 04:07:34.756 CET;95,6
2023-01-04 04:07:43.808 CET;166,6
2023-01-04 04:07:53.088 CET;95,5
2023-01-04 04:08:02.447 CET;166,9
2023-01-04 04:08:11.888 CET;95,6
2023-01-04 04:08:20.997 CET;95,4
2023-01-04 04:08:39.815 CET;95,3
2023-01-04 04:08:48.845 CET;84,2
2023-01-04 04:08:58.276 CET;95,4
2023-01-04 04:09:07.647 CET;95,3
2023-01-04 04:09:16.756 CET;95,2
2023-01-04 04:09:35.565 CET;84,3
2023-01-04 04:09:44.914 CET;95,4
2023-01-04 04:10:12.595 CET;84,4
2023-01-04 04:10:21.865 CET;95,6
2023-01-04 04:10:31.154 CET;95,1
