time;Cylinder2MaxParalelismErrorInBDC
2023-01-02 21:43:53.634 CET;0,8
2023-01-02 21:44:02.334 CET;0,7
2023-01-02 21:44:11.204 CET;0,8
2023-01-02 21:51:08.828 CET;0,7
2023-01-02 21:55:17.703 CET;0,8
2023-01-02 21:55:44.253 CET;0,7
2023-01-02 21:55:53.223 CET;0,8
2023-01-02 21:56:02.263 CET;0,7
2023-01-02 21:56:11.052 CET;0,8
2023-01-02 21:56:55.461 CET;0,7
2023-01-02 21:57:22.010 CET;0,8
2023-01-02 22:02:13.904 CET;0,7
2023-01-02 22:02:22.845 CET;0,8
2023-01-02 22:04:00.043 CET;0,7
2023-01-02 22:04:45.782 CET;0,8
2023-01-02 22:04:55.072 CET;0,7
2023-01-02 22:05:13.302 CET;0,8
2023-01-02 22:05:31.552 CET;0,7
2023-01-02 22:05:50.023 CET;0,8
2023-01-02 22:05:59.322 CET;0,7
2023-01-02 22:06:17.631 CET;0,8
2023-01-02 22:07:03.394 CET;0,7
2023-01-02 22:10:07.486 CET;0,8
2023-01-02 22:10:16.766 CET;0,7
2023-01-02 22:10:53.476 CET;0,8
2023-01-02 22:11:02.756 CET;0,7
2023-01-02 22:14:59.003 CET;0,8
2023-01-02 22:15:07.793 CET;0,7
2023-01-02 22:18:48.119 CET;0,8
2023-01-02 22:18:56.970 CET;0,7
2023-01-02 23:35:55.477 CET;0,5
2023-01-02 23:49:08.019 CET;0,6
2023-01-02 23:49:16.529 CET;0,5
2023-01-02 23:52:14.427 CET;0,6
2023-01-02 23:54:36.503 CET;0,5
2023-01-02 23:54:54.302 CET;0,6
2023-01-02 23:55:02.913 CET;0,5
2023-01-02 23:58:40.220 CET;0,6
2023-01-02 23:58:48.599 CET;0,5
2023-01-02 23:58:57.088 CET;0,6
2023-01-02 23:59:48.048 CET;0,5
2023-01-03 00:01:12.927 CET;0,6
2023-01-03 00:01:21.506 CET;0,5
2023-01-03 00:02:03.966 CET;0,6
2023-01-03 00:04:33.611 CET;0,5
2023-01-03 00:04:44.691 CET;0,6
2023-01-03 00:06:07.168 CET;0,5
2023-01-03 00:14:33.690 CET;0,6
2023-01-03 00:14:51.338 CET;0,5
2023-01-03 00:14:59.918 CET;0,6
2023-01-03 00:15:08.380 CET;0,5
2023-01-03 00:15:33.940 CET;0,6
2023-01-03 00:15:59.338 CET;0,5
2023-01-03 00:16:07.819 CET;0,6
2023-01-03 00:16:33.417 CET;0,5
2023-01-03 00:16:41.898 CET;0,6
2023-01-03 00:16:50.298 CET;0,5
2023-01-03 00:16:58.778 CET;0,6
2023-01-03 00:17:07.266 CET;0,5
2023-01-03 00:17:15.818 CET;0,6
2023-01-03 00:17:24.296 CET;0,5
2023-01-03 00:17:41.506 CET;0,6
2023-01-03 00:17:58.387 CET;0,5
2023-01-03 00:18:06.927 CET;0,6
2023-01-03 00:21:55.510 CET;0,7
2023-01-03 00:22:03.970 CET;0,6
2023-01-03 00:25:44.628 CET;0,7
2023-01-03 00:26:10.157 CET;0,6
2023-01-03 00:29:34.703 CET;0,7
2023-01-03 00:35:46.309 CET;0,6
2023-01-03 00:36:03.368 CET;0,7
2023-01-03 00:36:11.838 CET;0,6
2023-01-03 00:36:28.798 CET;0,7
2023-01-03 00:36:37.276 CET;0,6
2023-01-03 00:37:28.236 CET;0,7
2023-01-03 00:38:27.585 CET;0,6
2023-01-03 00:39:43.996 CET;0,7
2023-01-03 00:39:52.484 CET;0,6
2023-01-03 00:40:01.036 CET;0,7
2023-01-03 00:40:09.515 CET;0,6
2023-01-03 00:40:49.525 CET;0,7
2023-01-03 00:41:39.194 CET;0,6
2023-01-03 00:41:47.684 CET;0,7
2023-01-03 00:41:56.164 CET;0,6
2023-01-03 00:43:20.961 CET;0,7
2023-01-03 00:43:46.322 CET;0,6
2023-01-03 00:44:03.433 CET;0,7
2023-01-03 00:44:12.002 CET;0,6
2023-01-03 00:44:28.961 CET;0,7
2023-01-03 00:44:54.321 CET;0,6
2023-01-03 00:45:11.351 CET;0,7
2023-01-03 00:45:28.319 CET;0,6
2023-01-03 00:45:36.790 CET;0,7
2023-01-03 00:45:53.680 CET;0,6
2023-01-03 00:46:44.880 CET;0,7
2023-01-03 00:46:53.289 CET;0,6
2023-01-03 00:48:00.959 CET;0,7
2023-01-03 00:48:34.888 CET;0,6
2023-01-03 00:48:43.437 CET;0,7
2023-01-03 00:49:00.477 CET;0,6
2023-01-03 00:49:17.697 CET;0,7
2023-01-03 00:49:43.127 CET;0,6
2023-01-03 00:49:51.607 CET;0,7
2023-01-03 00:50:00.117 CET;0,6
2023-01-03 00:50:59.687 CET;0,7
2023-01-03 00:51:50.934 CET;0,6
2023-01-03 00:51:59.525 CET;0,7
2023-01-03 00:52:50.473 CET;0,6
2023-01-03 00:52:58.973 CET;0,7
2023-01-03 00:53:07.453 CET;0,6
2023-01-03 00:53:15.963 CET;0,7
2023-01-03 00:53:49.611 CET;0,6
2023-01-03 00:54:15.132 CET;0,7
2023-01-03 00:54:23.601 CET;0,6
2023-01-03 00:54:32.071 CET;0,7
2023-01-03 00:54:40.571 CET;0,6
2023-01-03 00:54:57.690 CET;0,7
2023-01-03 00:55:56.880 CET;0,6
2023-01-03 00:56:05.450 CET;0,7
2023-01-03 00:56:25.460 CET;0,6
2023-01-03 00:58:26.016 CET;0,7
2023-01-03 01:00:25.055 CET;0,6
2023-01-03 01:00:33.615 CET;0,7
2023-01-03 01:00:50.655 CET;0,6
2023-01-03 01:00:59.125 CET;0,7
2023-01-03 01:01:33.285 CET;0,6
2023-01-03 01:01:58.894 CET;0,7
2023-01-03 01:02:07.463 CET;0,6
2023-01-03 01:02:32.983 CET;0,7
2023-01-03 01:02:49.782 CET;0,6
2023-01-03 01:02:58.342 CET;0,7
2023-01-03 01:03:06.812 CET;0,6
2023-01-03 01:03:15.223 CET;0,7
2023-01-03 01:03:49.201 CET;0,6
2023-01-03 01:03:57.681 CET;0,7
2023-01-03 01:04:40.173 CET;0,6
2023-01-03 01:04:48.663 CET;0,7
2023-01-03 01:09:50.885 CET;0,6
2023-01-03 01:10:14.665 CET;0,7
2023-01-03 01:49:35.101 CET;0,8
2023-01-03 01:50:17.661 CET;0,7
2023-01-03 01:50:34.701 CET;0,8
2023-01-03 01:51:42.540 CET;0,7
2023-01-03 01:52:25.099 CET;0,8
2023-01-03 01:52:33.500 CET;0,7
2023-01-03 01:52:41.900 CET;0,8
2023-01-03 01:53:24.369 CET;0,7
2023-01-03 01:53:32.890 CET;0,8
2023-01-03 01:53:58.289 CET;0,7
2023-01-03 01:54:06.729 CET;0,8
2023-01-03 01:54:47.019 CET;0,7
2023-01-03 01:55:04.058 CET;0,8
2023-01-03 01:55:32.946 CET;0,7
2023-01-03 01:56:24.055 CET;0,8
2023-01-03 01:56:49.655 CET;0,7
2023-01-03 01:56:58.055 CET;0,8
2023-01-03 01:57:06.454 CET;0,7
2023-01-03 01:57:23.414 CET;0,8
2023-01-03 01:57:31.894 CET;0,7
2023-01-03 01:57:40.374 CET;0,8
2023-01-03 01:58:05.904 CET;0,7
2023-01-03 01:58:31.263 CET;0,8
2023-01-03 01:58:48.384 CET;0,7
2023-01-03 01:58:56.782 CET;0,8
2023-01-03 01:59:05.253 CET;0,7
2023-01-03 01:59:13.654 CET;0,8
2023-01-03 01:59:30.694 CET;0,7
2023-01-03 02:21:55.561 CET;0,8
2023-01-03 02:23:15.438 CET;0,7
2023-01-03 02:25:42.315 CET;0,8
2023-01-03 02:26:41.756 CET;0,7
2023-01-03 02:26:50.236 CET;0,8
2023-01-03 03:25:44.937 CET;0,9
2023-01-03 03:50:45.742 CET;0,8
2023-01-03 03:50:54.302 CET;0,9
2023-01-03 03:51:02.693 CET;0,8
2023-01-03 03:52:11.019 CET;0,9
2023-01-03 03:52:36.460 CET;0,8
2023-01-03 03:53:10.378 CET;0,9
2023-01-03 03:53:27.259 CET;0,8
2023-01-03 03:53:35.819 CET;0,9
2023-01-03 03:54:01.427 CET;0,8
2023-01-03 03:54:09.858 CET;0,9
2023-01-03 03:54:26.778 CET;0,8
2023-01-03 03:55:17.657 CET;0,9
2023-01-03 03:55:26.266 CET;0,8
2023-01-03 04:21:27.111 CET;0,7
2023-01-03 04:21:35.690 CET;0,8
2023-01-03 04:22:17.921 CET;0,7
2023-01-03 04:22:26.411 CET;0,8
2023-01-03 04:22:51.838 CET;0,7
2023-01-03 04:23:00.329 CET;0,8
2023-01-03 04:23:08.888 CET;0,7
2023-01-03 04:23:25.930 CET;0,8
2023-01-03 04:23:34.487 CET;0,7
2023-01-03 04:23:43.048 CET;0,8
2023-01-03 04:23:59.999 CET;0,7
2023-01-03 04:24:25.608 CET;0,8
2023-01-03 04:24:34.086 CET;0,7
2023-01-03 04:25:08.006 CET;0,8
2023-01-03 04:25:16.486 CET;0,7
2023-01-03 04:25:33.607 CET;0,8
2023-01-03 04:25:42.085 CET;0,7
2023-01-03 04:28:23.134 CET;0,8
2023-01-03 04:28:31.683 CET;0,7
2023-01-03 04:35:28.157 CET;0,8
2023-01-03 04:35:36.487 CET;0,7
2023-01-03 04:36:44.176 CET;0,8
2023-01-03 04:36:52.736 CET;0,7
2023-01-03 04:37:09.696 CET;0,8
2023-01-03 04:37:18.165 CET;0,7
2023-01-03 04:39:43.234 CET;0,8
2023-01-03 04:39:51.865 CET;0,7
2023-01-03 04:42:30.822 CET;0,8
2023-01-03 04:42:39.372 CET;0,7
2023-01-03 04:43:21.782 CET;0,8
2023-01-03 04:43:30.252 CET;0,7
2023-01-03 04:48:42.825 CET;0,8
2023-01-03 04:48:51.305 CET;0,7
2023-01-03 04:52:07.530 CET;0,8
2023-01-03 04:52:16.111 CET;0,7
2023-01-03 05:03:30.131 CET;0,8
2023-01-03 05:03:38.591 CET;0,7
2023-01-03 05:03:47.151 CET;0,8
2023-01-03 05:03:55.551 CET;0,7
2023-01-03 05:06:54.836 CET;0,8
2023-01-03 05:07:03.236 CET;0,7
2023-01-03 05:22:53.089 CET;0,8
2023-01-03 05:23:01.660 CET;0,7
2023-01-03 05:31:03.490 CET;0,8
2023-01-03 05:31:20.301 CET;0,7
2023-01-03 05:31:45.819 CET;0,8
2023-01-03 05:31:54.210 CET;0,6
2023-01-03 05:32:02.779 CET;0,7
2023-01-03 05:36:47.266 CET;0,6
2023-01-03 05:36:55.736 CET;0,7
2023-01-03 05:39:45.023 CET;0,6
2023-01-03 05:40:52.691 CET;0,7
2023-01-03 05:41:01.270 CET;0,6
2023-01-03 05:44:48.305 CET;0,7
2023-01-03 05:45:05.276 CET;0,6
2023-01-03 05:45:56.157 CET;0,7
2023-01-03 05:46:04.548 CET;0,6
2023-01-03 05:46:21.346 CET;0,7
2023-01-03 05:46:29.828 CET;0,6
2023-01-03 05:47:20.786 CET;0,7
2023-01-03 05:49:57.595 CET;0,6
2023-01-03 05:50:06.164 CET;0,7
2023-01-03 05:50:14.634 CET;0,6
2023-01-03 05:50:23.114 CET;0,7
2023-01-03 05:50:31.595 CET;0,6
2023-01-03 05:50:48.553 CET;0,7
2023-01-03 05:51:05.842 CET;0,6
2023-01-03 05:51:39.842 CET;0,7
2023-01-03 05:52:47.831 CET;0,6
2023-01-03 05:53:21.592 CET;0,7
2023-01-03 05:53:55.440 CET;0,6
2023-01-03 05:54:11.220 CET;0,7
2023-01-03 05:54:19.651 CET;0,6
2023-01-03 05:54:28.069 CET;0,7
2023-01-03 05:54:36.549 CET;0,6
2023-01-03 05:54:53.690 CET;0,7
2023-01-03 05:55:02.158 CET;0,6
2023-01-03 05:55:10.648 CET;0,7
2023-01-03 05:55:19.209 CET;0,6
2023-01-03 05:55:36.148 CET;0,7
2023-01-03 05:55:44.729 CET;0,6
2023-01-03 05:56:10.078 CET;0,7
2023-01-03 05:56:18.648 CET;0,6
2023-01-03 05:56:35.687 CET;0,7
2023-01-03 05:56:44.167 CET;0,6
2023-01-03 05:57:01.036 CET;0,7
2023-01-03 05:57:09.605 CET;0,6
2023-01-03 05:57:17.996 CET;0,7
2023-01-03 05:57:26.395 CET;0,6
2023-01-03 05:57:34.956 CET;0,7
2023-01-03 05:58:08.795 CET;0,6
2023-01-03 06:00:02.782 CET;0,7
2023-01-03 06:03:02.990 CET;0,6
2023-01-03 06:03:19.200 CET;0,7
2023-01-03 06:09:30.464 CET;0,6
2023-01-03 06:09:50.434 CET;0,7
2023-01-03 06:24:45.608 CET;0,6
2023-01-03 06:25:03.319 CET;0,7
2023-01-03 06:36:08.904 CET;0,6
2023-01-03 06:55:10.986 CET;0,7
2023-01-03 06:55:48.096 CET;0,8
2023-01-03 07:01:42.342 CET;0,7
2023-01-03 07:02:14.760 CET;0,8
2023-01-03 07:02:30.760 CET;0,7
2023-01-03 07:02:38.930 CET;0,8
2023-01-03 07:02:47.000 CET;0,7
2023-01-03 07:02:55.161 CET;0,8
2023-01-03 07:03:03.250 CET;0,7
2023-01-03 07:12:35.361 CET;0,8
2023-01-03 07:12:53.891 CET;0,7
2023-01-03 07:13:03.030 CET;0,8
2023-01-03 07:13:11.091 CET;0,7
2023-01-03 07:13:43.341 CET;0,6
2023-01-03 07:13:51.421 CET;0,7
2023-01-03 07:19:09.635 CET;0,8
2023-01-03 07:19:17.766 CET;0,7
2023-01-03 07:19:25.736 CET;0,6
2023-01-03 07:19:42.065 CET;0,7
2023-01-03 07:24:21.311 CET;0,8
2023-01-03 07:24:30.240 CET;0,7
2023-01-03 07:44:41.871 CET;0,6
2023-01-03 07:44:50.821 CET;0,7
2023-01-03 07:46:56.269 CET;0,6
2023-01-03 07:47:05.306 CET;0,7
2023-01-03 07:47:50.026 CET;0,6
2023-01-03 07:47:58.996 CET;0,7
2023-01-03 07:48:14.635 CET;0,6
2023-01-03 07:52:25.460 CET;0,7
2023-01-03 07:52:34.341 CET;0,6
2023-01-03 07:54:40.019 CET;0,7
2023-01-03 07:54:48.989 CET;0,6
2023-01-03 07:55:51.628 CET;0,7
2023-01-03 07:56:00.588 CET;0,6
2023-01-03 07:57:03.308 CET;0,7
2023-01-03 07:57:12.267 CET;0,6
2023-01-03 07:58:14.986 CET;0,7
2023-01-03 07:58:41.875 CET;0,6
2023-01-03 07:59:17.796 CET;0,7
2023-01-03 07:59:26.835 CET;0,6
2023-01-03 08:02:52.828 CET;0,7
2023-01-03 08:03:01.789 CET;0,6
2023-01-03 08:05:34.357 CET;0,7
2023-01-03 08:05:43.397 CET;0,6
2023-01-03 08:07:13.463 CET;0,7
2023-01-03 08:07:22.434 CET;0,6
2023-01-03 08:08:07.154 CET;0,7
2023-01-03 08:08:16.203 CET;0,6
2023-01-03 08:08:43.072 CET;0,7
2023-01-03 08:08:52.042 CET;0,6
2023-01-03 08:10:30.592 CET;0,7
2023-01-03 08:10:48.510 CET;0,6
2023-01-03 08:11:15.398 CET;0,7
2023-01-03 08:11:33.329 CET;0,6
2023-01-03 08:12:18.039 CET;0,7
2023-01-03 08:12:27.007 CET;0,6
2023-01-03 08:13:22.127 CET;0,7
2023-01-03 08:13:39.987 CET;0,6
2023-01-03 08:16:21.085 CET;0,7
2023-01-03 08:16:29.963 CET;0,6
2023-01-03 08:19:02.371 CET;0,7
2023-01-03 08:19:11.411 CET;0,6
2023-01-03 08:19:29.311 CET;0,7
2023-01-03 08:19:47.230 CET;0,6
2023-01-03 08:19:56.210 CET;0,7
2023-01-03 08:20:05.160 CET;0,6
2023-01-03 08:20:50.039 CET;0,7
2023-01-03 08:20:59.099 CET;0,6
2023-01-03 08:23:13.575 CET;0,7
2023-01-03 08:23:22.526 CET;0,6
2023-01-03 08:23:31.486 CET;0,7
2023-01-03 08:23:40.446 CET;0,6
2023-01-03 08:24:43.085 CET;0,7
2023-01-03 08:25:00.996 CET;0,6
2023-01-03 08:26:03.815 CET;0,7
2023-01-03 08:26:12.684 CET;0,6
2023-01-03 08:26:30.775 CET;0,7
2023-01-03 08:26:39.813 CET;0,6
2023-01-03 08:26:48.864 CET;0,7
2023-01-03 08:27:06.763 CET;0,6
2023-01-03 08:27:42.612 CET;0,7
2023-01-03 08:28:18.542 CET;0,6
2023-01-03 08:28:27.582 CET;0,7
2023-01-03 08:28:36.530 CET;0,6
2023-01-03 08:29:21.161 CET;0,7
2023-01-03 08:29:39.091 CET;0,6
2023-01-03 08:29:57.000 CET;0,7
2023-01-03 08:30:23.891 CET;0,6
2023-01-03 08:30:50.779 CET;0,7
2023-01-03 08:31:08.618 CET;0,6
2023-01-03 08:31:17.568 CET;0,7
2023-01-03 08:32:20.367 CET;0,6
2023-01-03 08:32:29.157 CET;0,7
2023-01-03 08:33:05.016 CET;0,6
2023-01-03 08:33:31.885 CET;0,7
2023-01-03 08:33:40.845 CET;0,6
2023-01-03 08:33:49.736 CET;0,7
2023-01-03 08:34:25.335 CET;0,6
2023-01-03 08:34:43.094 CET;0,7
2023-01-03 08:35:18.934 CET;0,6
2023-01-03 08:35:27.815 CET;0,7
2023-01-03 08:37:06.852 CET;0,6
2023-01-03 08:37:24.852 CET;0,7
2023-01-03 08:38:09.411 CET;0,6
2023-01-03 08:38:18.381 CET;0,7
2023-01-03 08:38:27.341 CET;0,6
2023-01-03 08:38:36.301 CET;0,7
2023-01-03 08:43:44.466 CET;0,6
2023-01-03 08:44:38.295 CET;0,7
2023-01-03 08:44:56.305 CET;0,6
2023-01-03 08:45:23.345 CET;0,7
2023-01-03 08:45:32.295 CET;0,6
2023-01-03 08:46:26.142 CET;0,7
2023-01-03 08:46:35.013 CET;0,6
2023-01-03 08:46:43.973 CET;0,7
2023-01-03 08:47:20.072 CET;0,6
2023-01-03 08:47:29.022 CET;0,7
2023-01-03 08:48:22.782 CET;0,6
2023-01-03 08:48:40.779 CET;0,7
2023-01-03 08:48:58.950 CET;0,6
2023-01-03 08:49:07.990 CET;0,7
2023-01-03 08:49:17.030 CET;0,6
2023-01-03 08:49:35.020 CET;0,7
2023-01-03 08:50:10.709 CET;0,6
2023-01-03 08:50:19.658 CET;0,7
2023-01-03 08:51:58.227 CET;0,6
2023-01-03 08:52:07.276 CET;0,7
2023-01-03 08:53:10.065 CET;0,6
2023-01-03 08:53:19.036 CET;0,7
2023-01-03 08:54:12.785 CET;0,6
2023-01-03 08:54:21.755 CET;0,7
2023-01-03 08:57:21.201 CET;0,6
2023-01-03 08:57:48.140 CET;0,7
2023-01-03 08:57:57.019 CET;0,6
2023-01-03 08:58:05.980 CET;0,7
2023-01-03 08:58:14.869 CET;0,6
2023-01-03 08:58:23.920 CET;0,7
2023-01-03 08:58:59.819 CET;0,6
2023-01-03 08:59:08.789 CET;0,7
2023-01-03 09:00:56.237 CET;0,6
2023-01-03 09:01:05.197 CET;0,7
2023-01-03 09:05:42.872 CET;0,6
2023-01-03 09:05:51.842 CET;0,7
2023-01-03 09:09:56.749 CET;0,6
2023-01-03 09:10:05.658 CET;0,7
2023-01-03 09:17:00.871 CET;0,6
2023-01-03 09:17:09.841 CET;0,7
2023-01-03 09:46:19.780 CET;0,6
2023-01-03 09:46:28.841 CET;0,7
2023-01-03 10:09:55.796 CET;0,6
2023-01-03 10:10:04.756 CET;0,7
2023-01-03 10:17:50.848 CET;0,6
2023-01-03 10:17:59.818 CET;0,7
2023-01-03 10:21:16.845 CET;0,6
2023-01-03 10:21:25.894 CET;0,7
2023-01-03 10:29:09.628 CET;0,6
2023-01-03 10:29:18.678 CET;0,7
2023-01-03 10:32:53.743 CET;0,6
2023-01-03 10:33:02.693 CET;0,7
2023-01-03 10:34:14.384 CET;0,6
2023-01-03 10:34:23.355 CET;0,7
2023-01-03 10:37:40.632 CET;0,6
2023-01-03 10:38:07.683 CET;0,7
2023-01-03 10:38:16.723 CET;0,6
2023-01-03 10:38:25.602 CET;0,7
2023-01-03 10:41:07.279 CET;0,6
2023-01-03 10:41:16.229 CET;0,7
2023-01-03 10:42:28.078 CET;0,6
2023-01-03 10:42:37.038 CET;0,7
2023-01-03 10:44:42.726 CET;0,6
2023-01-03 10:45:00.645 CET;0,7
2023-01-03 10:46:12.723 CET;0,6
2023-01-03 10:46:21.684 CET;0,7
2023-01-03 10:49:03.131 CET;0,6
2023-01-03 10:49:21.290 CET;0,7
2023-01-03 10:50:33.049 CET;0,6
2023-01-03 10:50:41.928 CET;0,7
2023-01-03 10:52:38.566 CET;0,6
2023-01-03 10:52:47.516 CET;0,7
2023-01-03 10:52:56.487 CET;0,6
2023-01-03 10:53:14.395 CET;0,7
2023-01-03 10:53:50.486 CET;0,6
2023-01-03 10:53:59.536 CET;0,7
2023-01-03 10:54:08.565 CET;0,6
