time;Gear2MaxTorque
2023-01-02 09:40:58.917 CET;12,7
2023-01-02 09:41:20.207 CET;12,2
2023-01-02 09:48:49.170 CET;12,9
2023-01-02 09:48:59.069 CET;12,4
2023-01-02 09:49:09.119 CET;12,7
2023-01-02 09:49:19.608 CET;12,6
2023-01-02 09:49:30.568 CET;13,4
2023-01-02 09:49:41.778 CET;12,1
2023-01-02 09:49:52.326 CET;12,4
2023-01-02 09:50:02.957 CET;13,2
2023-01-02 09:50:14.338 CET;12,3
2023-01-02 09:50:24.806 CET;12,6
2023-01-02 09:50:36.417 CET;11,4
2023-01-02 09:50:46.806 CET;12,8
2023-01-02 09:51:08.086 CET;12,5
2023-01-02 09:51:19.766 CET;12,1
2023-01-02 09:52:19.065 CET;12,7
2023-01-02 09:52:29.046 CET;12,4
2023-01-02 09:52:39.696 CET;12,8
2023-01-02 09:52:50.565 CET;12,9
2023-01-02 09:53:01.773 CET;12,3
2023-01-02 09:53:12.334 CET;13,5
2023-01-02 09:54:50.493 CET;13,1
2023-01-02 09:55:00.322 CET;13,2
2023-01-02 09:55:10.253 CET;12,1
2023-01-02 09:55:31.693 CET;14,1
2023-01-02 09:55:42.971 CET;12,9
2023-01-02 09:55:53.463 CET;12,7
2023-01-02 09:56:04.092 CET;12,6
2023-01-02 09:56:15.700 CET;13
2023-01-02 09:56:27.141 CET;12,1
2023-01-02 09:56:37.611 CET;12,6
2023-01-02 09:56:49.141 CET;12,4
2023-01-02 09:57:00.581 CET;12,1
2023-01-02 09:57:16.290 CET;12,7
2023-01-02 09:57:27.822 CET;12,4
2023-01-02 09:57:38.502 CET;13,7
2023-01-02 09:57:49.960 CET;12,4
2023-01-02 09:58:00.490 CET;12,7
2023-01-02 09:58:11.049 CET;12,9
2023-01-02 09:58:21.609 CET;12,4
2023-01-02 09:58:32.259 CET;13,7
2023-01-02 10:00:45.687 CET;12,7
2023-01-02 10:00:56.427 CET;12,5
2023-01-02 10:01:07.138 CET;13,5
2023-01-02 10:01:28.506 CET;12,9
2023-01-02 10:02:56.744 CET;13,1
2023-01-02 10:03:06.723 CET;13
2023-01-02 10:03:17.295 CET;12,6
2023-01-02 10:03:28.095 CET;11,9
2023-01-02 10:03:38.904 CET;12,9
2023-01-02 10:03:50.023 CET;12,7
2023-01-02 10:04:01.463 CET;12,9
2023-01-02 10:04:12.993 CET;12,6
2023-01-02 10:04:24.503 CET;12,4
2023-01-02 10:04:35.864 CET;12,1
2023-01-02 10:04:46.423 CET;12,5
2023-01-02 10:04:56.892 CET;12,6
2023-01-02 10:05:07.453 CET;12,2
2023-01-02 10:05:19.062 CET;11,6
2023-01-02 10:05:41.062 CET;13
2023-01-02 10:05:51.691 CET;12,6
2023-01-02 10:06:03.312 CET;11,6
2023-01-02 10:07:02.660 CET;12,7
2023-01-02 10:07:12.821 CET;13,2
2023-01-02 10:07:23.309 CET;13
2023-01-02 10:07:34.029 CET;13,6
2023-01-02 10:07:44.828 CET;12,2
2023-01-02 10:08:50.078 CET;13
2023-01-02 10:09:01.618 CET;12,8
2023-01-02 10:09:23.778 CET;12,4
2023-01-02 10:09:34.417 CET;12,1
2023-01-02 10:09:44.887 CET;12,8
2023-01-02 10:09:56.426 CET;12,9
2023-01-02 10:10:07.936 CET;12,1
2023-01-02 10:10:18.496 CET;13
2023-01-02 10:10:29.865 CET;12,2
2023-01-02 10:10:40.415 CET;12,6
2023-01-02 10:10:50.986 CET;11,9
2023-01-02 10:11:57.595 CET;13,2
2023-01-02 10:12:07.545 CET;12,9
2023-01-02 10:12:18.184 CET;12,2
2023-01-02 10:13:15.124 CET;12,8
2023-01-02 10:14:23.441 CET;12,6
2023-01-02 10:16:08.473 CET;12,8
2023-01-02 10:16:19.513 CET;13
2023-01-02 10:16:30.164 CET;8,8
2023-01-02 10:16:40.874 CET;12,7
2023-01-02 10:17:02.354 CET;12,2
2023-01-02 10:17:13.144 CET;12,6
2023-01-02 10:17:24.523 CET;14
2023-01-02 10:17:35.154 CET;12,2
2023-01-02 10:17:45.956 CET;13
2023-01-02 10:18:07.474 CET;13,2
2023-01-02 10:18:18.184 CET;12,7
2023-01-02 10:18:28.994 CET;13,5
2023-01-02 10:18:45.265 CET;12,2
2023-01-02 10:18:56.875 CET;12,7
2023-01-02 10:19:07.474 CET;12,5
2023-01-02 10:23:51.941 CET;13,6
2023-01-02 10:24:19.882 CET;11,7
2023-01-02 10:26:42.848 CET;10,5
2023-01-02 10:44:43.342 CET;12,6
2023-01-02 10:51:02.703 CET;12,9
2023-01-02 10:51:15.102 CET;11,2
2023-01-02 10:54:56.190 CET;12,5
2023-01-02 10:55:06.589 CET;13
2023-01-02 10:55:27.658 CET;11,9
2023-01-02 10:57:06.707 CET;12
2023-01-02 10:57:19.368 CET;11,9
2023-01-02 10:57:33.628 CET;12,3
2023-01-02 10:57:45.657 CET;13,1
2023-01-02 10:57:57.266 CET;11,8
2023-01-02 10:58:08.796 CET;11,4
2023-01-02 10:58:20.385 CET;11,9
2023-01-02 10:58:30.946 CET;12,6
2023-01-02 10:58:41.496 CET;11,9
2023-01-02 10:58:52.697 CET;13,3
2023-01-02 10:59:03.336 CET;12,9
2023-01-02 10:59:13.976 CET;12,6
2023-01-02 10:59:24.714 CET;13,9
2023-01-02 11:00:24.224 CET;13,5
2023-01-02 11:00:34.783 CET;12,2
2023-01-02 11:00:45.365 CET;11,7
2023-01-02 11:00:55.904 CET;13,9
2023-01-02 11:01:06.545 CET;12,4
2023-01-02 11:01:17.183 CET;12
2023-01-02 11:01:27.914 CET;11,9
2023-01-02 11:01:39.043 CET;12,6
2023-01-02 11:23:49.888 CET;13,5
2023-01-02 11:24:01.319 CET;11,6
2023-01-02 11:24:11.809 CET;14,1
2023-01-02 11:24:22.328 CET;13,2
2023-01-02 11:24:33.029 CET;11,9
2023-01-02 11:24:43.608 CET;12,5
2023-01-02 11:36:05.075 CET;45,9
2023-01-02 11:40:02.621 CET;45,2
2023-01-02 12:24:21.395 CET;6,3
2023-01-02 12:31:47.269 CET;6
2023-01-02 12:32:07.977 CET;6,2
2023-01-02 12:37:34.763 CET;5,8
2023-01-02 12:37:43.903 CET;6,7
2023-01-02 12:38:01.832 CET;6,4
2023-01-02 12:38:10.703 CET;6,1
2023-01-02 12:38:28.871 CET;6,9
2023-01-02 12:38:37.832 CET;6,8
2023-01-02 12:38:47.032 CET;7,3
2023-01-02 12:38:55.742 CET;7,4
2023-01-02 12:39:04.621 CET;5,9
2023-01-02 12:39:13.822 CET;6,8
2023-01-02 12:39:22.861 CET;6,4
2023-01-02 12:39:31.831 CET;7
2023-01-02 12:39:40.700 CET;6,6
2023-01-02 12:39:49.831 CET;6,8
2023-01-02 12:40:42.619 CET;6
2023-01-02 12:40:52.388 CET;6,3
2023-01-02 12:41:01.279 CET;6,2
2023-01-02 12:41:10.398 CET;6
2023-01-02 12:41:19.348 CET;6,3
2023-01-02 12:41:28.148 CET;6,1
2023-01-02 12:41:45.908 CET;5,8
2023-01-02 12:41:54.880 CET;5,9
2023-01-02 12:42:03.990 CET;6
2023-01-02 12:42:12.630 CET;6,4
2023-01-02 12:42:21.757 CET;6,1
2023-01-02 12:42:50.358 CET;5,9
2023-01-02 12:43:08.398 CET;6,3
2023-01-02 12:43:17.517 CET;5,9
2023-01-02 12:43:26.237 CET;6,2
2023-01-02 12:43:35.276 CET;6
2023-01-02 12:43:53.038 CET;6,3
2023-01-02 12:44:01.987 CET;6
2023-01-02 12:44:28.476 CET;6,5
2023-01-02 12:44:37.756 CET;6
2023-01-02 12:44:46.477 CET;6,3
2023-01-02 12:44:55.427 CET;5,9
2023-01-02 12:45:04.395 CET;6,1
2023-01-02 12:45:13.437 CET;6
2023-01-02 12:45:22.395 CET;5,9
2023-01-02 12:45:40.395 CET;6,1
2023-01-02 12:45:49.437 CET;5,9
2023-01-02 12:45:58.556 CET;6,3
2023-01-02 12:46:07.526 CET;6,1
2023-01-02 12:46:16.325 CET;5,9
2023-01-02 12:46:25.434 CET;6,6
2023-01-02 12:46:34.476 CET;6,4
2023-01-02 12:46:43.595 CET;6,9
2023-01-02 12:46:52.315 CET;6,1
2023-01-02 12:47:01.365 CET;6
2023-01-02 12:47:10.563 CET;6,6
2023-01-02 12:47:19.515 CET;6,3
2023-01-02 12:47:28.563 CET;6,5
2023-01-02 12:47:37.684 CET;6,9
2023-01-02 12:47:46.723 CET;7,2
2023-01-02 12:47:55.513 CET;6,9
2023-01-02 12:48:04.802 CET;6,5
2023-01-02 12:48:13.842 CET;7
2023-01-02 12:48:22.723 CET;6,6
2023-01-02 12:48:31.763 CET;6,9
2023-01-02 12:48:40.884 CET;7,2
2023-01-02 12:48:49.924 CET;6,4
2023-01-02 12:48:58.891 CET;7,3
2023-01-02 12:49:07.921 CET;7,5
2023-01-02 12:49:17.042 CET;6,7
2023-01-02 12:49:26.082 CET;7,3
2023-01-02 12:49:34.961 CET;6,5
2023-01-02 12:49:44.253 CET;7,3
2023-01-02 12:49:53.040 CET;6,7
2023-01-02 12:50:02.082 CET;7,1
2023-01-02 12:50:11.042 CET;6,5
2023-01-02 12:50:20.082 CET;7
2023-01-02 12:50:29.039 CET;6,8
2023-01-02 12:50:38.400 CET;6,6
2023-01-02 12:50:56.250 CET;6,8
2023-01-02 12:51:05.130 CET;6,6
2023-01-02 12:51:14.170 CET;7,2
2023-01-02 12:51:23.130 CET;7,1
2023-01-02 12:51:32.329 CET;7,4
2023-01-02 12:51:41.369 CET;6,4
2023-01-02 12:51:50.319 CET;7,5
2023-01-02 12:51:59.358 CET;7,4
2023-01-02 12:52:08.408 CET;7,6
2023-01-02 12:52:17.279 CET;6,7
2023-01-02 12:52:25.937 CET;6,5
2023-01-02 12:52:35.038 CET;6
2023-01-02 12:52:52.977 CET;5,8
2023-01-02 12:53:01.918 CET;7,5
2023-01-02 12:53:10.888 CET;7,8
2023-01-02 12:53:19.838 CET;7,1
2023-01-02 12:53:28.957 CET;7
2023-01-02 12:53:37.846 CET;7,8
2023-01-02 12:53:46.877 CET;6,2
2023-01-02 12:53:55.926 CET;6,8
2023-01-02 12:54:04.875 CET;6,7
2023-01-02 12:54:31.845 CET;7,6
2023-01-02 12:54:40.966 CET;6,7
2023-01-02 12:54:49.846 CET;6,8
2023-01-02 12:54:58.895 CET;6,4
2023-01-02 12:55:07.926 CET;7,4
2023-01-02 12:55:16.895 CET;6,9
2023-01-02 12:55:25.926 CET;7
2023-01-02 12:55:34.815 CET;6,4
2023-01-02 12:55:43.855 CET;6,9
2023-01-02 12:55:53.055 CET;6,8
2023-01-02 12:56:11.134 CET;6,9
2023-01-02 12:56:20.084 CET;6,8
2023-01-02 12:56:29.053 CET;6,9
2023-01-02 12:56:38.003 CET;6,7
2023-01-02 12:56:46.963 CET;7,1
2023-01-02 12:56:56.003 CET;7
2023-01-02 12:57:04.963 CET;7,4
2023-01-02 12:57:13.844 CET;6,4
2023-01-02 12:57:22.963 CET;7,1
2023-01-02 12:57:31.851 CET;6,7
2023-01-02 12:57:40.812 CET;7,6
2023-01-02 12:57:49.851 CET;7,1
2023-01-02 12:57:58.812 CET;6,8
2023-01-02 12:58:07.943 CET;7,2
2023-01-02 12:58:34.881 CET;6,7
2023-01-02 12:58:43.861 CET;6,2
2023-01-02 12:58:52.891 CET;6,9
2023-01-02 12:59:10.891 CET;6,6
2023-01-02 12:59:19.930 CET;6,8
2023-01-02 12:59:28.890 CET;7
2023-01-02 12:59:37.849 CET;6,6
2023-01-02 12:59:46.811 CET;7
2023-01-02 12:59:56.089 CET;7,1
2023-01-02 13:00:05.049 CET;7,2
2023-01-02 13:00:14.178 CET;6,5
2023-01-02 13:00:22.970 CET;6,8
2023-01-02 13:00:32.088 CET;7,4
2023-01-02 13:00:41.130 CET;7,1
2023-01-02 13:00:50.079 CET;7,4
2023-01-02 13:00:59.049 CET;7,1
2023-01-02 13:01:08.017 CET;7
2023-01-02 13:01:16.977 CET;6,8
2023-01-02 13:01:25.927 CET;6,9
2023-01-02 13:01:34.888 CET;6,8
2023-01-02 13:01:43.937 CET;6,9
2023-01-02 13:02:01.767 CET;6,7
2023-01-02 13:02:10.657 CET;6,2
2023-01-02 13:02:19.937 CET;7,3
2023-01-02 13:02:28.808 CET;6,5
2023-01-02 13:02:37.937 CET;6,7
2023-01-02 13:02:46.818 CET;6,3
2023-01-02 13:02:55.946 CET;7,1
2023-01-02 13:03:04.816 CET;6,5
2023-01-02 13:03:13.697 CET;6,6
2023-01-02 13:03:22.655 CET;6,4
2023-01-02 13:03:31.766 CET;7
2023-01-02 13:03:40.575 CET;7,3
2023-01-02 13:03:49.694 CET;7
2023-01-02 13:03:58.734 CET;6,7
2023-01-02 13:04:07.535 CET;7,6
2023-01-02 13:04:16.496 CET;6,8
2023-01-02 13:04:25.444 CET;6,5
2023-01-02 13:04:34.335 CET;6,4
2023-01-02 13:04:43.525 CET;7
2023-01-02 13:04:52.334 CET;7,7
2023-01-02 13:05:01.214 CET;5,9
2023-01-02 13:05:10.255 CET;7,3
2023-01-02 13:05:19.224 CET;7,1
2023-01-02 13:05:28.094 CET;6
2023-01-02 13:05:37.063 CET;6,6
2023-01-02 13:05:46.104 CET;6,4
2023-01-02 13:05:55.052 CET;7,5
2023-01-02 13:06:04.013 CET;7,1
2023-01-02 13:06:22.171 CET;7,5
2023-01-02 13:06:31.132 CET;7,1
2023-01-02 13:06:40.092 CET;6,9
2023-01-02 13:06:49.052 CET;7,4
2023-01-02 13:06:58.013 CET;7,2
2023-01-02 13:07:06.982 CET;6,9
2023-01-02 13:07:16.102 CET;6,8
2023-01-02 13:07:24.901 CET;6,5
2023-01-02 13:07:34.022 CET;6,4
2023-01-02 13:07:42.971 CET;6,7
2023-01-02 13:07:52.181 CET;6,5
2023-01-02 13:08:09.941 CET;6,7
2023-01-02 13:08:18.901 CET;7,6
2023-01-02 13:08:27.861 CET;7,3
2023-01-02 13:08:36.980 CET;6,9
2023-01-02 13:08:45.861 CET;6,3
2023-01-02 13:08:54.980 CET;6,4
2023-01-02 13:09:03.940 CET;6,3
2023-01-02 13:09:12.901 CET;6,4
2023-01-02 13:09:22.089 CET;6,6
2023-01-02 13:09:31.210 CET;6,8
2023-01-02 13:09:40.099 CET;7,2
2023-01-02 13:09:49.130 CET;6,7
2023-01-02 13:09:58.099 CET;7,1
2023-01-02 13:10:07.059 CET;7,2
2023-01-02 13:10:16.019 CET;6,4
2023-01-02 13:10:24.990 CET;6,7
2023-01-02 13:10:34.089 CET;7
2023-01-02 13:10:42.910 CET;7,3
2023-01-02 13:10:51.769 CET;5,8
2023-01-02 13:11:00.819 CET;7,3
2023-01-02 13:11:09.858 CET;7
2023-01-02 13:11:18.969 CET;7,4
2023-01-02 13:11:27.687 CET;7,6
2023-01-02 13:11:36.658 CET;7,9
2023-01-02 13:11:45.549 CET;7
2023-01-02 13:11:54.578 CET;6,8
2023-01-02 13:12:03.459 CET;7,8
2023-01-02 13:12:12.737 CET;7,3
2023-01-02 13:12:21.697 CET;7,4
2023-01-02 13:12:30.578 CET;6,2
2023-01-02 13:12:39.628 CET;6,8
2023-01-02 13:12:48.648 CET;7,2
2023-01-02 13:12:57.627 CET;6,5
2023-01-02 13:13:06.726 CET;7,2
2023-01-02 13:13:15.546 CET;6,6
2023-01-02 13:13:24.657 CET;6,9
2023-01-02 13:13:33.627 CET;7,1
2023-01-02 13:13:42.586 CET;6,5
2023-01-02 13:13:51.546 CET;7,2
2023-01-02 13:14:00.496 CET;7,1
2023-01-02 13:14:09.536 CET;6,7
2023-01-02 13:14:18.496 CET;7,3
2023-01-02 13:14:27.615 CET;6,5
2023-01-02 13:14:36.345 CET;7,6
2023-01-02 13:14:45.384 CET;7,7
2023-01-02 13:14:54.263 CET;6,5
2023-01-02 13:15:03.233 CET;6,2
2023-01-02 13:15:12.253 CET;6,7
2023-01-02 13:15:30.334 CET;6,2
2023-01-02 13:15:39.134 CET;6,9
2023-01-02 13:15:48.335 CET;6,6
2023-01-02 13:15:57.453 CET;6,8
2023-01-02 13:16:06.342 CET;6,4
2023-01-02 13:16:15.453 CET;7,1
2023-01-02 13:16:24.342 CET;6,3
2023-01-02 13:16:33.382 CET;6,7
2023-01-02 13:16:42.423 CET;6,5
2023-01-02 13:16:51.391 CET;7,1
2023-01-02 13:17:00.493 CET;6,4
2023-01-02 13:17:09.621 CET;6,7
2023-01-02 13:17:27.540 CET;7,1
2023-01-02 13:17:45.290 CET;6,5
2023-01-02 13:17:54.342 CET;7,2
2023-01-02 13:18:03.302 CET;6,8
2023-01-02 13:18:12.342 CET;7,2
2023-01-02 13:18:21.529 CET;6,9
2023-01-02 13:18:30.500 CET;6,7
2023-01-02 13:18:39.460 CET;7
2023-01-02 13:18:48.430 CET;6,7
2023-01-02 13:19:06.510 CET;7,1
2023-01-02 13:19:15.460 CET;6,7
2023-01-02 13:19:33.470 CET;6,8
2023-01-02 13:19:42.339 CET;6,7
2023-01-02 13:19:51.388 CET;7,3
2023-01-02 13:20:09.299 CET;6,9
2023-01-02 13:20:18.257 CET;7,3
2023-01-02 13:20:27.378 CET;7,2
2023-01-02 13:20:36.187 CET;6,8
2023-01-02 13:20:45.138 CET;6,5
2023-01-02 13:20:54.336 CET;7,1
2023-01-02 13:21:03.066 CET;7,3
2023-01-02 13:21:12.026 CET;7,5
2023-01-02 13:21:21.137 CET;7,1
2023-01-02 13:21:30.107 CET;6,5
2023-01-02 13:21:39.227 CET;7,1
2023-01-02 13:21:48.108 CET;6,7
2023-01-02 13:21:57.145 CET;6,9
2023-01-02 13:22:06.016 CET;6,8
2023-01-02 13:22:24.026 CET;7,3
2023-01-02 13:22:32.907 CET;6,4
2023-01-02 13:25:08.372 CET;5,9
2023-01-02 13:25:17.313 CET;6,8
2023-01-02 13:25:35.312 CET;7,4
2023-01-02 13:25:44.193 CET;6,6
2023-01-02 13:25:53.302 CET;6,8
2023-01-02 13:26:02.262 CET;7
2023-01-02 13:26:11.221 CET;6,9
2023-01-02 13:26:20.272 CET;6,4
2023-01-02 13:26:29.221 CET;6,7
2023-01-02 13:26:38.180 CET;6,6
2023-01-02 13:26:47.230 CET;7,1
2023-01-02 13:26:56.420 CET;7,3
2023-01-02 13:27:05.380 CET;6,7
2023-01-02 13:27:14.349 CET;7,4
2023-01-02 13:27:23.230 CET;6,6
2023-01-02 13:27:32.259 CET;7,6
2023-01-02 13:27:41.390 CET;6,4
2023-01-02 13:27:50.269 CET;6,6
2023-01-02 13:27:59.219 CET;6,4
2023-01-02 13:28:08.348 CET;6,7
2023-01-02 13:31:06.846 CET;6,6
2023-01-02 13:31:36.246 CET;5,8
2023-01-02 13:31:46.895 CET;6,6
2023-01-02 13:33:16.605 CET;6,1
2023-01-02 13:33:31.525 CET;6,2
2023-01-02 13:33:40.755 CET;5,8
2023-01-02 13:33:49.713 CET;6,4
2023-01-02 13:33:58.434 CET;5,9
2023-01-02 13:34:25.313 CET;6,2
2023-01-02 13:34:34.273 CET;5,7
2023-01-02 13:34:43.003 CET;6,1
2023-01-02 13:34:52.112 CET;6,2
2023-01-02 13:35:01.072 CET;5,9
2023-01-02 13:35:19.062 CET;6,1
2023-01-02 13:35:27.874 CET;6,2
2023-01-02 13:35:36.834 CET;6,1
2023-01-02 13:35:54.842 CET;6,2
2023-01-02 13:36:03.872 CET;5,9
2023-01-02 13:36:21.940 CET;5,7
2023-01-02 13:36:30.831 CET;5,9
2023-01-02 13:36:39.960 CET;6,2
2023-01-02 13:36:48.911 CET;6
2023-01-02 13:36:57.881 CET;5,9
2023-01-02 13:37:06.680 CET;6
2023-01-02 13:37:15.561 CET;6,2
2023-01-02 13:37:24.589 CET;6,1
2023-01-02 13:37:33.710 CET;6,3
2023-01-02 13:38:11.240 CET;5,8
2023-01-02 13:38:20.200 CET;6
2023-01-02 13:38:28.999 CET;5,9
2023-01-02 13:38:38.019 CET;6,2
2023-01-02 13:38:55.799 CET;6,3
2023-01-02 13:39:04.999 CET;5,8
2023-01-02 13:39:13.948 CET;6,2
2023-01-02 13:39:22.759 CET;5,8
2023-01-02 13:39:31.798 CET;6
2023-01-02 13:39:40.828 CET;5,9
2023-01-02 13:39:49.719 CET;5,8
2023-01-02 13:39:58.687 CET;6,2
2023-01-02 13:40:07.638 CET;6,1
2023-01-02 13:40:16.677 CET;6,4
2023-01-02 13:40:34.516 CET;6,2
2023-01-02 13:40:43.548 CET;6
2023-01-02 13:40:52.516 CET;6,2
2023-01-02 13:41:01.556 CET;6,5
2023-01-02 13:41:10.426 CET;6,3
2023-01-02 13:41:19.486 CET;6,1
2023-01-02 13:41:28.506 CET;6
2023-01-02 13:41:37.555 CET;6,6
2023-01-02 13:41:46.746 CET;7
2023-01-02 13:41:55.714 CET;6,5
2023-01-02 13:42:04.755 CET;6,7
2023-01-02 13:42:13.716 CET;6
2023-01-02 13:42:22.905 CET;6,3
2023-01-02 13:42:31.716 CET;7,1
2023-01-02 13:42:40.915 CET;7,3
2023-01-02 13:42:49.796 CET;6,3
2023-01-02 13:42:59.005 CET;6,7
2023-01-02 13:43:07.714 CET;7,4
2023-01-02 13:43:16.904 CET;6,9
2023-01-02 13:43:25.874 CET;6,8
2023-01-02 13:43:34.832 CET;6,4
2023-01-02 13:43:43.963 CET;6,6
2023-01-02 13:43:52.923 CET;6,8
2023-01-02 13:44:02.043 CET;6,5
2023-01-02 13:44:10.993 CET;6,9
2023-01-02 13:44:20.032 CET;7,5
2023-01-02 13:44:29.161 CET;6,5
2023-01-02 13:44:38.112 CET;7,4
2023-01-02 13:44:56.201 CET;6,8
2023-01-02 13:45:05.082 CET;6,1
2023-01-02 13:45:14.203 CET;6,8
2023-01-02 13:45:23.141 CET;6,6
2023-01-02 13:45:41.232 CET;6,8
2023-01-02 13:45:50.441 CET;6,9
2023-01-02 13:45:59.311 CET;6,7
2023-01-02 13:46:08.361 CET;6,8
2023-01-02 13:46:17.470 CET;6,2
2023-01-02 13:46:26.430 CET;6,9
2023-01-02 13:46:35.480 CET;7,2
2023-01-02 13:46:44.440 CET;6,9
2023-01-02 13:46:53.559 CET;6,5
2023-01-02 13:47:02.598 CET;7,5
2023-01-02 13:47:11.168 CET;7,1
2023-01-02 13:47:20.108 CET;7,2
2023-01-02 13:47:29.150 CET;6,6
2023-01-02 13:47:37.970 CET;7,5
2023-01-02 13:47:47.000 CET;7,2
2023-01-02 13:47:55.789 CET;6,7
2023-01-02 13:48:04.838 CET;6,5
2023-01-02 13:48:13.789 CET;6,6
2023-01-02 13:48:22.759 CET;5,9
2023-01-02 13:48:31.789 CET;7,4
2023-01-02 13:48:40.918 CET;5,9
2023-01-02 13:48:49.799 CET;6,8
