time;CushionPumpMaxPower2
2023-01-02 13:50:19.377 CET;55,5
2023-01-02 13:52:23.832 CET;54,6
2023-01-02 13:52:32.842 CET;55,5
2023-01-02 13:54:03.312 CET;55,2
2023-01-02 13:54:12.421 CET;55,5
2023-01-02 13:54:39.391 CET;55,2
2023-01-02 13:54:57.470 CET;55,5
2023-01-02 14:00:22.914 CET;55,8
2023-01-02 14:00:31.953 CET;55,5
2023-01-02 14:03:22.592 CET;55,8
2023-01-02 14:03:31.542 CET;55,5
2023-01-02 14:06:43.259 CET;55,8
2023-01-02 14:06:52.619 CET;54,3
2023-01-02 14:07:01.878 CET;55,5
2023-01-02 14:08:32.358 CET;55,8
2023-01-02 14:08:41.397 CET;55,5
2023-01-02 14:08:59.476 CET;55,8
2023-01-02 14:09:08.357 CET;55,5
2023-01-02 14:13:29.961 CET;55,2
2023-01-02 14:13:38.911 CET;55,5
2023-01-02 14:14:06.039 CET;55,2
2023-01-02 14:14:42.269 CET;55,5
2023-01-02 14:14:51.309 CET;55,2
2023-01-02 14:15:00.359 CET;55,5
2023-01-02 14:15:36.519 CET;55,2
2023-01-02 14:15:45.559 CET;55,5
2023-01-02 14:18:23.835 CET;55,8
2023-01-02 14:19:05.815 CET;55,5
2023-01-02 14:22:19.451 CET;55,8
2023-01-02 14:22:28.371 CET;55,5
2023-01-02 14:24:26.118 CET;55,8
2023-01-02 14:24:42.078 CET;55,5
2023-01-02 14:25:06.118 CET;55,8
2023-01-02 14:26:29.586 CET;54,3
2023-01-02 14:26:38.526 CET;55,5
2023-01-02 14:30:41.243 CET;55,2
2023-01-02 14:30:50.292 CET;55,5
2023-01-02 14:31:51.503 CET;54
2023-01-02 14:32:00.641 CET;55,5
2023-01-02 14:32:45.980 CET;55,2
2023-01-02 14:32:54.931 CET;55,5
2023-01-02 14:33:03.980 CET;55,2
2023-01-02 14:33:21.980 CET;55,5
2023-01-02 14:36:27.316 CET;55,8
2023-01-02 14:36:42.806 CET;55,5
2023-01-02 14:36:51.806 CET;55,8
2023-01-02 14:37:00.786 CET;55,5
2023-01-02 14:38:13.734 CET;55,2
2023-01-02 14:38:22.704 CET;55,5
2023-01-02 14:43:43.338 CET;53,7
2023-01-02 14:43:52.229 CET;55,5
2023-01-02 14:44:01.178 CET;55,8
2023-01-02 14:44:28.217 CET;55,5
2023-01-02 14:45:21.977 CET;55,8
2023-01-02 14:45:39.816 CET;55,5
2023-01-02 14:45:57.895 CET;55,8
2023-01-02 14:46:06.956 CET;55,5
2023-01-02 14:47:00.696 CET;55,8
2023-01-02 14:47:36.855 CET;55,5
2023-01-02 14:47:54.864 CET;55,8
2023-01-02 14:48:12.864 CET;55,5
2023-01-02 14:48:30.825 CET;55,8
2023-01-02 14:48:48.785 CET;55,5
2023-01-02 14:50:09.743 CET;55,8
2023-01-02 14:50:18.703 CET;55,5
2023-01-02 14:55:42.413 CET;55,2
2023-01-02 14:55:51.362 CET;55,5
2023-01-02 14:58:09.640 CET;55,8
2023-01-02 14:58:18.591 CET;54
2023-01-02 14:58:27.539 CET;55,5
2023-01-02 14:58:45.549 CET;55,8
2023-01-02 14:58:54.579 CET;55,5
2023-01-02 15:05:30.023 CET;55,8
2023-01-02 15:05:38.973 CET;55,5
2023-01-02 15:06:23.782 CET;55,8
2023-01-02 15:06:41.780 CET;55,5
2023-01-02 15:06:59.782 CET;55,8
2023-01-02 15:07:17.931 CET;55,5
2023-01-02 15:11:11.315 CET;55,2
2023-01-02 15:11:20.346 CET;55,5
2023-01-02 15:18:00.828 CET;55,2
2023-01-02 15:18:09.948 CET;55,5
2023-01-02 15:18:37.068 CET;55,8
2023-01-02 15:18:55.157 CET;55,5
2023-01-02 15:19:58.427 CET;55,8
2023-01-02 15:20:16.576 CET;55,5
2023-01-02 15:21:10.665 CET;55,8
2023-01-02 15:21:19.635 CET;55,5
2023-01-02 15:21:46.746 CET;55,8
2023-01-02 15:21:55.786 CET;55,5
2023-01-02 15:22:50.105 CET;55,8
2023-01-02 15:22:59.144 CET;55,5
2023-01-02 15:24:29.553 CET;55,8
2023-01-02 15:24:56.592 CET;55,5
2023-01-02 15:25:05.632 CET;55,8
2023-01-02 15:25:23.703 CET;55,5
2023-01-02 15:26:35.950 CET;55,8
2023-01-02 15:26:53.960 CET;55,5
2023-01-02 15:28:24.680 CET;55,8
2023-01-02 15:28:33.719 CET;55,5
2023-01-02 15:33:27.323 CET;54,6
2023-01-02 15:33:36.614 CET;55,5
2023-01-02 15:35:43.641 CET;55,2
2023-01-02 15:35:52.611 CET;55,5
2023-01-02 15:38:35.569 CET;55,8
2023-01-02 15:38:44.608 CET;55,5
2023-01-02 15:40:32.915 CET;55,8
2023-01-02 15:40:41.887 CET;55,5
2023-01-02 15:41:53.565 CET;55,8
2023-01-02 15:42:29.805 CET;55,5
2023-01-02 15:48:07.479 CET;56,1
2023-01-02 15:48:16.427 CET;54,3
2023-01-02 15:48:25.427 CET;55,8
2023-01-02 15:48:34.378 CET;55,5
2023-01-02 15:50:04.125 CET;55,8
2023-01-02 15:50:22.295 CET;55,5
2023-01-02 15:50:40.296 CET;55,8
2023-01-02 15:50:49.246 CET;55,5
2023-01-02 15:50:58.295 CET;55,8
2023-01-02 15:51:25.244 CET;55,5
2023-01-02 15:51:34.213 CET;55,8
2023-01-02 15:51:52.214 CET;55,5
2023-01-02 15:52:10.134 CET;55,8
2023-01-02 15:52:28.134 CET;55,5
2023-01-02 15:56:57.490 CET;55,2
2023-01-02 15:57:06.459 CET;55,5
2023-01-02 16:01:17.664 CET;55,8
2023-01-02 16:01:26.625 CET;55,5
2023-01-02 16:01:35.743 CET;55,8
2023-01-02 16:02:02.615 CET;55,5
2023-01-02 16:03:23.502 CET;55,8
2023-01-02 16:03:41.493 CET;55,5
2023-01-02 16:05:09.430 CET;54,9
2023-01-02 16:05:18.551 CET;55,5
2023-01-02 16:12:41.282 CET;54,3
2023-01-02 16:12:50.153 CET;55,5
2023-01-02 16:18:40.657 CET;54,6
2023-01-02 16:18:49.596 CET;55,5
2023-01-02 16:19:18.457 CET;55,8
2023-01-02 16:19:34.184 CET;55,5
2023-01-02 16:19:49.964 CET;55,8
2023-01-02 16:20:48.654 CET;55,5
2023-01-02 16:20:57.513 CET;53,7
2023-01-02 16:21:06.553 CET;55,5
2023-01-02 16:21:51.664 CET;55,8
2023-01-02 16:23:12.720 CET;55,5
2023-01-02 16:24:06.710 CET;55,8
2023-01-02 16:24:15.591 CET;55,5
2023-01-02 16:24:51.589 CET;55,8
2023-01-02 16:25:00.630 CET;55,5
2023-01-02 16:27:43.266 CET;55,8
2023-01-02 16:27:52.125 CET;53,7
2023-01-02 16:28:01.046 CET;55,5
2023-01-02 16:29:30.796 CET;55,2
2023-01-02 16:29:48.786 CET;55,5
2023-01-02 16:30:36.255 CET;54,3
2023-01-02 16:30:45.275 CET;55,5
2023-01-02 16:33:00.483 CET;55,8
2023-01-02 16:33:09.523 CET;55,5
2023-01-02 16:34:21.841 CET;55,8
2023-01-02 16:34:30.880 CET;55,5
2023-01-02 16:34:48.960 CET;55,8
2023-01-02 16:35:45.579 CET;55,2
2023-01-02 16:35:54.569 CET;55,5
2023-01-02 16:36:21.348 CET;55,8
2023-01-02 16:36:30.398 CET;55,5
2023-01-02 16:36:39.358 CET;55,8
2023-01-02 16:36:48.408 CET;55,5
2023-01-02 16:38:45.367 CET;55,8
2023-01-02 16:39:52.654 CET;54
2023-01-02 16:40:01.605 CET;55,5
2023-01-02 16:41:17.523 CET;54
2023-01-02 16:42:46.621 CET;55,8
2023-01-02 16:49:54.434 CET;55,5
2023-01-02 16:50:03.622 CET;54,3
2023-01-02 16:50:12.573 CET;55,5
2023-01-02 16:50:48.483 CET;55,8
2023-01-02 16:50:57.444 CET;55,5
2023-01-02 16:52:00.332 CET;55,8
2023-01-02 16:52:09.292 CET;55,5
2023-01-02 16:52:27.211 CET;55,8
2023-01-02 16:53:27.941 CET;54,3
2023-01-02 16:53:37.141 CET;55,8
2023-01-02 16:54:04.500 CET;55,5
2023-01-02 16:54:31.700 CET;55,8
2023-01-02 16:54:49.690 CET;55,5
2023-01-02 16:54:58.730 CET;55,8
2023-01-02 16:55:07.779 CET;55,5
2023-01-02 16:55:52.898 CET;55,8
2023-01-02 16:56:02.016 CET;55,5
2023-01-02 16:56:20.177 CET;55,8
2023-01-02 16:56:29.127 CET;55,5
2023-01-02 16:56:38.167 CET;55,8
2023-01-02 16:57:05.296 CET;55,5
2023-01-02 16:57:14.335 CET;55,8
2023-01-02 16:57:50.486 CET;55,5
2023-01-02 16:58:08.655 CET;55,8
2023-01-02 16:58:17.615 CET;55,5
2023-01-02 16:58:26.736 CET;55,8
2023-01-02 16:58:53.936 CET;55,5
2023-01-02 16:59:20.734 CET;55,8
2023-01-02 16:59:38.733 CET;55,5
2023-01-02 17:00:05.933 CET;55,8
2023-01-02 17:21:07.474 CET;54,6
2023-01-02 17:21:16.434 CET;55,8
2023-01-02 17:22:55.322 CET;55,5
2023-01-02 17:23:04.332 CET;55,8
2023-01-02 17:23:22.273 CET;55,5
2023-01-02 17:24:34.119 CET;55,8
2023-01-02 17:24:43.160 CET;55,5
2023-01-02 17:26:04.948 CET;55,8
2023-01-02 17:26:17.479 CET;56,1
2023-01-02 17:26:26.497 CET;54,3
2023-01-02 17:26:35.489 CET;55,5
2023-01-02 17:28:41.167 CET;55,8
2023-01-02 17:28:50.127 CET;55,5
2023-01-02 17:29:57.885 CET;54,6
2023-01-02 17:30:07.005 CET;55,5
2023-01-02 17:31:28.535 CET;55,8
2023-01-02 17:31:37.563 CET;55,5
2023-01-02 17:31:55.493 CET;55,8
2023-01-02 17:32:04.444 CET;55,5
2023-01-02 17:35:05.089 CET;55,2
2023-01-02 17:35:14.130 CET;55,5
2023-01-02 17:37:20.769 CET;55,2
2023-01-02 17:37:38.858 CET;55,5
2023-01-02 17:38:41.976 CET;55,2
2023-01-02 17:38:51.016 CET;55,5
2023-01-02 17:39:09.016 CET;55,2
2023-01-02 17:39:18.134 CET;55,5
2023-01-02 17:42:54.311 CET;54,3
2023-01-02 17:43:03.351 CET;55,5
2023-01-02 17:46:46.157 CET;53,7
2023-01-02 17:46:55.108 CET;55,5
2023-01-02 17:51:01.434 CET;54
2023-01-02 17:51:10.384 CET;55,5
2023-01-02 17:51:19.263 CET;55,8
2023-01-02 17:51:28.303 CET;55,5
2023-01-02 17:52:13.272 CET;55,8
2023-01-02 17:52:22.221 CET;55,5
2023-01-02 17:52:40.302 CET;55,8
2023-01-02 17:52:49.263 CET;55,5
2023-01-02 17:54:46.220 CET;55,8
2023-01-02 17:55:19.759 CET;55,5
2023-01-02 17:55:28.959 CET;54
2023-01-02 17:55:38.068 CET;55,5
2023-01-02 17:56:14.319 CET;55,8
2023-01-02 17:56:23.269 CET;55,5
2023-01-02 18:07:14.927 CET;55,8
2023-01-02 18:07:23.836 CET;55,5
2023-01-02 18:11:08.632 CET;55,2
2023-01-02 18:11:17.513 CET;55,5
2023-01-02 18:13:14.081 CET;55,2
2023-01-02 18:13:23.121 CET;55,5
2023-01-02 18:13:58.970 CET;55,2
2023-01-02 18:14:07.920 CET;55,5
2023-01-02 18:14:16.880 CET;55,2
2023-01-02 18:14:34.948 CET;55,5
2023-01-02 18:15:28.730 CET;55,2
2023-01-02 18:15:37.678 CET;55,5
2023-01-02 18:15:55.608 CET;55,2
2023-01-02 18:16:04.638 CET;55,5
2023-01-02 18:16:23.598 CET;55,2
2023-01-02 18:16:41.598 CET;55,5
2023-01-02 18:17:28.477 CET;55,2
2023-01-02 18:17:55.276 CET;55,5
2023-01-02 18:18:04.316 CET;55,2
2023-01-02 18:18:13.355 CET;55,5
2023-01-02 18:18:22.397 CET;55,2
2023-01-02 18:18:31.276 CET;55,5
2023-01-02 18:19:16.404 CET;55,2
2023-01-02 18:19:34.325 CET;55,5
2023-01-02 18:20:10.164 CET;55,2
2023-01-02 18:20:19.045 CET;55,5
2023-01-02 18:21:04.003 CET;55,2
2023-01-02 18:21:13.084 CET;55,5
2023-01-02 18:21:58.012 CET;55,2
2023-01-02 18:22:25.211 CET;55,5
2023-01-02 18:22:34.332 CET;55,2
2023-01-02 18:23:37.280 CET;55,5
2023-01-02 18:23:55.289 CET;55,2
2023-01-02 18:24:31.121 CET;55,5
2023-01-02 18:24:40.168 CET;55,2
2023-01-02 18:27:13.246 CET;55,5
2023-01-02 18:28:16.164 CET;55,2
2023-01-02 18:28:52.084 CET;55,5
2023-01-02 18:29:01.043 CET;55,2
2023-01-02 18:29:18.974 CET;55,5
2023-01-02 18:29:36.974 CET;55,2
2023-01-02 18:30:57.773 CET;55,5
2023-01-02 18:31:24.733 CET;55,2
2023-01-02 18:33:14.980 CET;55,5
2023-01-02 18:33:24.171 CET;54,3
2023-01-02 18:33:33.151 CET;55,5
2023-01-02 18:33:51.220 CET;55,2
2023-01-02 18:34:27.260 CET;55,5
2023-01-02 18:34:36.509 CET;55,2
2023-01-02 18:37:13.786 CET;55,5
2023-01-02 18:37:22.838 CET;54
2023-01-02 18:37:31.898 CET;55,5
2023-01-02 18:40:13.614 CET;55,2
2023-01-02 18:40:22.573 CET;55,5
2023-01-02 18:40:49.614 CET;55,2
2023-01-02 18:41:16.572 CET;55,5
2023-01-02 18:41:34.490 CET;55,2
2023-01-02 18:42:01.381 CET;55,5
2023-01-02 18:42:10.341 CET;55,2
2023-01-02 18:43:04.180 CET;55,5
2023-01-02 18:44:16.109 CET;55,2
2023-01-02 18:44:34.019 CET;55,5
2023-01-02 18:44:52.098 CET;55,2
2023-01-02 18:45:01.048 CET;55,5
2023-01-02 18:45:36.977 CET;55,2
2023-01-02 18:45:54.898 CET;55,5
2023-01-02 18:47:06.665 CET;55,2
2023-01-02 18:48:19.187 CET;55,5
2023-01-02 18:49:58.263 CET;55,2
2023-01-02 18:50:07.305 CET;55,5
2023-01-02 18:51:10.512 CET;55,2
2023-01-02 18:51:37.552 CET;55,5
2023-01-02 18:51:55.532 CET;55,2
2023-01-02 18:52:13.470 CET;55,5
2023-01-02 18:52:49.460 CET;55,2
2023-01-02 18:53:25.470 CET;55,5
2023-01-02 18:53:34.430 CET;55,2
2023-01-02 18:53:43.391 CET;55,5
2023-01-02 18:53:52.351 CET;55,2
2023-01-02 18:54:01.311 CET;55,5
2023-01-02 18:54:10.398 CET;55,2
2023-01-02 18:54:55.308 CET;55,5
2023-01-02 18:55:13.388 CET;55,2
2023-01-02 18:55:22.348 CET;55,5
2023-01-02 18:55:31.318 CET;55,2
2023-01-02 18:55:40.267 CET;55,5
2023-01-02 18:56:14.056 CET;55,2
2023-01-02 18:56:59.157 CET;55,5
2023-01-02 18:57:08.107 CET;55,2
2023-01-02 18:59:22.904 CET;55,5
2023-01-02 19:00:07.874 CET;55,8
2023-01-02 19:00:16.834 CET;55,2
2023-01-02 19:00:25.884 CET;55,5
2023-01-02 19:01:19.711 CET;55,2
2023-01-02 19:01:28.671 CET;55,5
2023-01-02 19:02:22.752 CET;55,2
2023-01-02 19:02:40.762 CET;55,5
2023-01-02 19:03:07.631 CET;55,2
2023-01-02 19:04:10.499 CET;55,5
2023-01-02 19:04:19.469 CET;55,2
2023-01-02 19:06:07.328 CET;55,5
2023-01-02 19:06:25.256 CET;55,2
2023-01-02 19:06:43.236 CET;55,5
2023-01-02 19:07:10.115 CET;55,2
2023-01-02 19:07:19.117 CET;55,5
2023-01-02 19:10:26.882 CET;55,8
2023-01-02 19:10:36.132 CET;54,3
2023-01-02 19:10:45.242 CET;55,5
2023-01-02 19:11:03.322 CET;55,2
2023-01-02 19:11:12.361 CET;55,5
2023-01-02 19:13:45.719 CET;55,2
2023-01-02 19:13:54.690 CET;55,5
2023-01-02 19:14:03.890 CET;55,2
2023-01-02 19:14:13.088 CET;55,5
2023-01-02 19:14:22.038 CET;55,2
2023-01-02 19:14:31.007 CET;55,5
2023-01-02 19:14:49.009 CET;55,2
2023-01-02 19:15:07.167 CET;55,5
2023-01-02 19:15:52.276 CET;55,2
2023-01-02 19:16:01.246 CET;55,5
2023-01-02 19:16:10.207 CET;55,2
2023-01-02 19:17:59.085 CET;55,5
2023-01-02 19:18:44.206 CET;55,2
2023-01-02 19:18:53.256 CET;55,5
2023-01-02 19:20:23.642 CET;55,2
2023-01-02 19:20:41.724 CET;55,5
2023-01-02 19:20:50.775 CET;55,2
2023-01-02 19:20:59.733 CET;55,5
2023-01-02 19:21:08.855 CET;55,2
2023-01-02 19:21:17.884 CET;55,5
2023-01-02 19:21:26.854 CET;55,2
2023-01-02 19:21:35.813 CET;55,5
2023-01-02 19:21:44.844 CET;55,2
2023-01-02 19:22:28.184 CET;55,5
2023-01-02 19:22:37.115 CET;55,2
2023-01-02 19:23:03.974 CET;55,5
2023-01-02 19:23:12.934 CET;55,2
2023-01-02 19:23:21.894 CET;55,5
2023-01-02 19:25:32.135 CET;55,2
2023-01-02 19:25:41.186 CET;55,5
2023-01-02 19:25:59.266 CET;55,2
2023-01-02 19:26:17.335 CET;55,5
2023-01-02 19:26:26.296 CET;55,2
2023-01-02 19:26:44.384 CET;55,5
2023-01-02 19:27:56.374 CET;55,2
2023-01-02 19:28:05.345 CET;55,5
2023-01-02 19:28:14.293 CET;55,2
2023-01-02 19:28:32.213 CET;55,5
2023-01-02 19:28:50.134 CET;55,2
2023-01-02 19:29:07.983 CET;55,5
2023-01-02 19:29:25.913 CET;55,2
2023-01-02 19:29:34.844 CET;55,5
2023-01-02 19:30:19.582 CET;55,2
2023-01-02 19:30:28.621 CET;55,5
2023-01-02 19:30:46.561 CET;55,2
2023-01-02 19:30:55.671 CET;55,5
2023-01-02 19:32:16.950 CET;55,8
2023-01-02 19:32:26.319 CET;55,5
2023-01-02 19:32:35.430 CET;55,8
2023-01-02 19:32:44.720 CET;55,5
2023-01-02 19:34:33.099 CET;55,2
2023-01-02 19:34:42.148 CET;55,5
2023-01-02 19:35:36.226 CET;55,2
2023-01-02 19:35:45.187 CET;55,5
2023-01-02 19:35:54.226 CET;55,2
2023-01-02 19:36:03.197 CET;55,5
