time;Gear3MaxTorque
2023-01-02 13:01:54.487 CET;41,9
2023-01-02 13:02:03.447 CET;41,6
2023-01-02 13:02:12.328 CET;41,8
2023-01-02 13:02:21.278 CET;42,2
2023-01-02 13:02:30.497 CET;41,5
2023-01-02 13:02:39.427 CET;42,1
2023-01-02 13:02:48.507 CET;42
2023-01-02 13:02:57.365 CET;42,4
2023-01-02 13:03:06.566 CET;42,1
2023-01-02 13:03:15.605 CET;41,7
2023-01-02 13:03:24.555 CET;42
2023-01-02 13:03:42.476 CET;41,7
2023-01-02 13:03:51.474 CET;42,6
2023-01-02 13:04:00.414 CET;41,7
2023-01-02 13:04:09.375 CET;41,9
2023-01-02 13:04:18.255 CET;42
2023-01-02 13:04:27.174 CET;41,9
2023-01-02 13:04:36.273 CET;42,2
2023-01-02 13:04:54.174 CET;42,1
2023-01-02 13:05:03.134 CET;42,2
2023-01-02 13:05:12.085 CET;42,1
2023-01-02 13:05:20.953 CET;41,9
2023-01-02 13:05:30.013 CET;42,5
2023-01-02 13:05:39.053 CET;42,1
2023-01-02 13:05:48.003 CET;42,2
2023-01-02 13:05:56.882 CET;42
2023-01-02 13:06:14.733 CET;41,8
2023-01-02 13:06:23.762 CET;42,1
2023-01-02 13:06:32.721 CET;42,4
2023-01-02 13:06:41.681 CET;41,6
2023-01-02 13:06:50.651 CET;41,7
2023-01-02 13:07:17.523 CET;41,8
2023-01-02 13:07:26.651 CET;41,9
2023-01-02 13:07:35.451 CET;41,7
2023-01-02 13:07:44.642 CET;41,8
2023-01-02 13:07:53.611 CET;42,1
2023-01-02 13:08:02.732 CET;41,7
2023-01-02 13:08:11.611 CET;42,4
2023-01-02 13:08:20.482 CET;41,9
2023-01-02 13:08:29.450 CET;42
2023-01-02 13:08:38.401 CET;42,2
2023-01-02 13:08:47.520 CET;42,6
2023-01-02 13:08:56.410 CET;41,6
2023-01-02 13:09:05.601 CET;41,7
2023-01-02 13:09:14.561 CET;41,8
2023-01-02 13:09:23.529 CET;42,4
2023-01-02 13:09:32.640 CET;42,1
2023-01-02 13:09:41.690 CET;41,5
2023-01-02 13:09:50.650 CET;42,5
2023-01-02 13:09:59.700 CET;41,2
2023-01-02 13:10:08.660 CET;41,9
2023-01-02 13:10:26.740 CET;42
2023-01-02 13:10:35.688 CET;41,5
2023-01-02 13:10:44.729 CET;42,2
2023-01-02 13:10:53.688 CET;41,8
2023-01-02 13:11:11.608 CET;41,9
2023-01-02 13:11:20.489 CET;42,1
2023-01-02 13:11:29.529 CET;42,3
2023-01-02 13:11:38.489 CET;42,2
2023-01-02 13:11:47.448 CET;41,9
2023-01-02 13:11:56.338 CET;42,1
2023-01-02 13:12:05.299 CET;41,8
2023-01-02 13:12:14.338 CET;42,1
2023-01-02 13:12:23.288 CET;41,8
2023-01-02 13:12:32.246 CET;41,6
2023-01-02 13:12:41.138 CET;41,7
2023-01-02 13:12:50.177 CET;42,1
2023-01-02 13:12:59.296 CET;41,3
2023-01-02 13:13:08.246 CET;41,5
2023-01-02 13:13:17.296 CET;42
2023-01-02 13:13:26.256 CET;41,7
2023-01-02 13:13:35.216 CET;40,9
2023-01-02 13:13:44.256 CET;42,2
2023-01-02 13:13:53.125 CET;41,4
2023-01-02 13:14:02.095 CET;41,8
2023-01-02 13:14:11.046 CET;42,3
2023-01-02 13:14:20.095 CET;41,9
2023-01-02 13:14:29.055 CET;42,1
2023-01-02 13:14:38.174 CET;42,3
2023-01-02 13:14:47.214 CET;42,4
2023-01-02 13:14:56.174 CET;41,9
2023-01-02 13:15:05.134 CET;42
2023-01-02 13:15:14.003 CET;41,6
2023-01-02 13:15:22.974 CET;41,7
2023-01-02 13:15:40.944 CET;41,9
2023-01-02 13:15:49.875 CET;42
2023-01-02 13:15:58.903 CET;42,3
2023-01-02 13:16:08.013 CET;42,4
2023-01-02 13:16:16.973 CET;41,5
2023-01-02 13:16:26.013 CET;41,8
2023-01-02 13:16:35.062 CET;42,1
2023-01-02 13:16:44.092 CET;42
2023-01-02 13:16:52.973 CET;41,8
2023-01-02 13:17:01.943 CET;42,1
2023-01-02 13:17:11.062 CET;41,5
2023-01-02 13:17:20.193 CET;41,8
2023-01-02 13:17:29.032 CET;41,6
2023-01-02 13:17:38.111 CET;42
2023-01-02 13:17:46.970 CET;41,7
2023-01-02 13:17:55.931 CET;41,4
2023-01-02 13:18:04.901 CET;42,2
2023-01-02 13:18:13.851 CET;42
2023-01-02 13:18:41.059 CET;41,6
2023-01-02 13:18:50.010 CET;41,7
2023-01-02 13:19:08.019 CET;42,9
2023-01-02 13:19:17.059 CET;41,8
2023-01-02 13:19:26.019 CET;41,7
2023-01-02 13:19:34.980 CET;42
2023-01-02 13:19:52.969 CET;41,8
2023-01-02 13:20:01.937 CET;42
2023-01-02 13:20:19.858 CET;42,3
2023-01-02 13:20:28.819 CET;41,8
2023-01-02 13:20:37.937 CET;41,9
2023-01-02 13:20:46.888 CET;42,2
2023-01-02 13:20:55.697 CET;41,8
2023-01-02 13:21:04.897 CET;41,2
2023-01-02 13:21:13.857 CET;41,3
2023-01-02 13:21:22.818 CET;41,5
2023-01-02 13:21:31.776 CET;42
2023-01-02 13:21:40.737 CET;42,3
2023-01-02 13:21:49.766 CET;42,1
2023-01-02 13:21:58.655 CET;41,7
2023-01-02 13:22:07.697 CET;42,2
2023-01-02 13:22:16.657 CET;41,6
2023-01-02 13:22:25.617 CET;42
2023-01-02 13:22:34.576 CET;42,5
2023-01-02 13:22:43.536 CET;41,6
2023-01-02 13:25:18.822 CET;42
2023-01-02 13:25:27.852 CET;41,5
2023-01-02 13:25:36.822 CET;41,1
2023-01-02 13:25:45.782 CET;41,9
2023-01-02 13:25:54.742 CET;42,3
2023-01-02 13:26:03.861 CET;42,2
2023-01-02 13:26:12.812 CET;41,7
2023-01-02 13:26:21.861 CET;41,9
2023-01-02 13:26:39.782 CET;41,8
2023-01-02 13:26:57.779 CET;42,3
2023-01-02 13:27:06.891 CET;41,4
2023-01-02 13:27:15.849 CET;41,7
2023-01-02 13:27:24.901 CET;41,9
2023-01-02 13:27:33.849 CET;41,5
2023-01-02 13:27:51.928 CET;42,2
2023-01-02 13:28:00.898 CET;41,7
2023-01-02 13:31:01.826 CET;41,8
2023-01-02 13:31:30.115 CET;42,1
2023-01-02 13:31:40.736 CET;41,3
2023-01-02 13:33:10.473 CET;41,8
2023-01-02 13:33:25.305 CET;42,1
2023-01-02 13:33:34.505 CET;41,6
2023-01-02 13:33:43.454 CET;41,5
2023-01-02 13:33:52.434 CET;41,8
2023-01-02 13:34:01.293 CET;41,3
2023-01-02 13:34:10.124 CET;41,6
2023-01-02 13:34:19.073 CET;41,9
2023-01-02 13:34:28.104 CET;41,6
2023-01-02 13:34:45.923 CET;41,7
2023-01-02 13:34:54.933 CET;41,9
2023-01-02 13:35:03.862 CET;41,8
2023-01-02 13:35:21.782 CET;41,2
2023-01-02 13:35:30.663 CET;41,6
2023-01-02 13:35:39.624 CET;42,1
2023-01-02 13:35:57.703 CET;41,6
2023-01-02 13:36:06.822 CET;41,9
2023-01-02 13:36:15.792 CET;41,8
2023-01-02 13:36:33.720 CET;41,7
2023-01-02 13:36:42.661 CET;41,5
2023-01-02 13:36:51.621 CET;41,6
2023-01-02 13:37:00.500 CET;41,4
2023-01-02 13:37:09.391 CET;41,8
2023-01-02 13:37:18.510 CET;41,7
2023-01-02 13:38:14.029 CET;41,9
2023-01-02 13:38:22.908 CET;41,7
2023-01-02 13:38:31.868 CET;42
2023-01-02 13:38:40.910 CET;42,5
2023-01-02 13:38:49.789 CET;41,6
2023-01-02 13:38:58.750 CET;41,8
2023-01-02 13:39:07.628 CET;42,4
2023-01-02 13:39:16.578 CET;41,7
2023-01-02 13:39:25.628 CET;41,9
2023-01-02 13:39:34.578 CET;41,5
2023-01-02 13:39:43.539 CET;41,8
2023-01-02 13:39:52.417 CET;42
2023-01-02 13:40:10.437 CET;42,1
2023-01-02 13:40:19.387 CET;41,5
2023-01-02 13:40:28.346 CET;42
2023-01-02 13:40:37.308 CET;41,7
2023-01-02 13:40:46.278 CET;41,9
2023-01-02 13:40:55.226 CET;41,7
2023-01-02 13:41:04.196 CET;41,8
2023-01-02 13:41:13.065 CET;41,7
2023-01-02 13:41:22.117 CET;42,1
2023-01-02 13:41:31.075 CET;41,9
2023-01-02 13:41:40.036 CET;41,5
2023-01-02 13:41:49.006 CET;41,3
2023-01-02 13:41:57.845 CET;41,6
2023-01-02 13:42:06.924 CET;41,5
2023-01-02 13:42:15.865 CET;42,3
2023-01-02 13:42:24.835 CET;41,5
2023-01-02 13:42:33.795 CET;41,8
2023-01-02 13:42:42.726 CET;41,7
2023-01-02 13:42:51.724 CET;42
2023-01-02 13:43:00.674 CET;42,4
2023-01-02 13:43:09.555 CET;41,8
2023-01-02 13:43:18.595 CET;42,3
2023-01-02 13:43:27.473 CET;41,5
2023-01-02 13:43:36.433 CET;41,8
2023-01-02 13:43:45.493 CET;41,9
2023-01-02 13:43:54.413 CET;41,8
2023-01-02 13:44:03.483 CET;41,6
2023-01-02 13:44:12.592 CET;42,4
2023-01-02 13:44:21.542 CET;42
2023-01-02 13:44:30.592 CET;41,6
2023-01-02 13:44:39.703 CET;41,8
2023-01-02 13:44:48.742 CET;42,3
2023-01-02 13:44:57.723 CET;42,1
2023-01-02 13:45:06.721 CET;41,7
2023-01-02 13:45:15.653 CET;42,1
2023-01-02 13:45:24.831 CET;40,9
2023-01-02 13:45:33.792 CET;41,6
2023-01-02 13:45:42.760 CET;41,4
2023-01-02 13:45:51.811 CET;42,1
2023-01-02 13:46:00.901 CET;41,5
2023-01-02 13:46:09.980 CET;42
2023-01-02 13:46:18.921 CET;41,9
2023-01-02 13:46:28.039 CET;42,2
2023-01-02 13:46:36.990 CET;42,8
2023-01-02 13:46:46.039 CET;41,7
2023-01-02 13:46:54.969 CET;42,2
2023-01-02 13:47:04.128 CET;41,8
2023-01-02 13:47:13.150 CET;42,5
2023-01-02 13:47:22.108 CET;41,8
2023-01-02 13:47:31.150 CET;42,3
2023-01-02 13:47:40.019 CET;41,7
2023-01-02 13:47:49.079 CET;41,8
2023-01-02 13:47:58.039 CET;41,4
2023-01-02 13:48:15.948 CET;42
2023-01-02 13:48:24.908 CET;41,5
2023-01-02 13:48:33.878 CET;41,6
2023-01-02 13:48:42.838 CET;41,8
2023-01-02 13:48:51.789 CET;42,1
2023-01-02 13:49:00.667 CET;41,7
2023-01-02 13:49:09.717 CET;42
2023-01-02 13:49:18.667 CET;41,9
2023-01-02 13:49:27.638 CET;42,1
2023-01-02 13:49:36.586 CET;42,3
2023-01-02 13:49:45.558 CET;42
2023-01-02 13:49:54.516 CET;42,2
2023-01-02 13:50:03.397 CET;41,5
2023-01-02 13:50:21.397 CET;42
2023-01-02 13:50:30.355 CET;41,4
2023-01-02 13:50:39.315 CET;41,8
2023-01-02 13:50:48.345 CET;41,6
2023-01-02 13:51:52.783 CET;41,4
2023-01-02 13:52:02.434 CET;41,7
2023-01-02 13:52:20.354 CET;41,1
2023-01-02 13:52:29.312 CET;41,7
2023-01-02 13:52:38.273 CET;41,9
