time;Gear3MaxTorque
2023-01-02 08:54:54.015 CET;16,9
2023-01-02 08:55:04.805 CET;17,6
2023-01-02 08:55:15.296 CET;18,2
2023-01-02 08:55:26.815 CET;17,7
2023-01-02 08:55:38.025 CET;16,3
2023-01-02 08:55:59.375 CET;17,3
2023-01-02 08:56:09.855 CET;18,4
2023-01-02 08:56:30.424 CET;17,3
2023-01-02 08:56:41.375 CET;17,9
2023-01-02 08:56:51.934 CET;18,3
2023-01-02 08:57:13.365 CET;18,4
2023-01-02 08:57:24.894 CET;17,1
2023-01-02 09:26:46.102 CET;18,1
2023-01-02 09:26:57.312 CET;17,9
2023-01-02 09:28:09.750 CET;18,9
2023-01-02 09:28:21.710 CET;19,5
2023-01-02 09:28:32.829 CET;17,2
2023-01-02 09:28:43.790 CET;17,7
2023-01-02 09:28:55.240 CET;19,1
2023-01-02 09:29:06.680 CET;16,9
2023-01-02 09:29:18.200 CET;18,4
2023-01-02 09:29:29.720 CET;18,5
2023-01-02 09:29:40.279 CET;16,4
2023-01-02 09:29:51.799 CET;18,4
2023-01-02 09:30:02.279 CET;18
2023-01-02 09:31:05.828 CET;17,1
2023-01-02 09:31:16.826 CET;17,9
2023-01-02 09:31:27.796 CET;18,6
2023-01-02 09:31:38.437 CET;17,8
2023-01-02 09:31:49.865 CET;17,4
2023-01-02 09:32:01.226 CET;19,1
2023-01-02 09:32:12.427 CET;17,6
2023-01-02 09:32:23.315 CET;17,9
2023-01-02 09:32:33.875 CET;16,3
2023-01-02 09:32:45.395 CET;18,1
2023-01-02 09:33:20.375 CET;16,9
2023-01-02 09:37:08.332 CET;17,2
2023-01-02 09:40:42.808 CET;16,8
2023-01-02 09:41:03.588 CET;17,3
2023-01-02 09:41:14.917 CET;17,4
2023-01-02 09:45:35.102 CET;16,8
2023-01-02 09:46:03.413 CET;18,2
2023-01-02 09:49:12.259 CET;18,4
2023-01-02 09:49:23.898 CET;19,2
2023-01-02 09:49:35.328 CET;18,7
2023-01-02 09:49:45.878 CET;17,3
2023-01-02 09:49:56.467 CET;17,1
2023-01-02 09:50:07.887 CET;18,1
2023-01-02 09:50:19.098 CET;17,6
2023-01-02 09:50:29.977 CET;17,3
2023-01-02 09:50:41.167 CET;18,2
2023-01-02 09:50:51.726 CET;17
2023-01-02 09:51:02.367 CET;16,7
2023-01-02 09:51:13.325 CET;18
2023-01-02 09:51:23.877 CET;16,9
2023-01-02 09:51:35.016 CET;18
2023-01-02 09:52:43.813 CET;19,1
2023-01-02 09:52:55.345 CET;18,7
2023-01-02 09:53:06.535 CET;18,2
2023-01-02 09:53:17.404 CET;16,9
2023-01-02 09:53:28.924 CET;18,5
2023-01-02 09:55:01.122 CET;18,8
2023-01-02 09:55:14.552 CET;18,7
2023-01-02 09:55:25.653 CET;17,1
2023-01-02 09:55:36.611 CET;17,4
2023-01-02 09:55:47.743 CET;18,9
2023-01-02 09:55:58.382 CET;16,6
2023-01-02 09:56:09.253 CET;17,5
2023-01-02 09:56:20.700 CET;18,8
2023-01-02 09:56:31.812 CET;17,9
2023-01-02 09:56:42.700 CET;18,4
2023-01-02 09:56:59.671 CET;17,4
2023-01-02 09:57:10.611 CET;18,4
2023-01-02 09:57:21.411 CET;18,6
2023-01-02 09:57:32.141 CET;18,3
2023-01-02 09:57:43.569 CET;17,8
2023-01-02 09:57:54.611 CET;18,4
2023-01-02 09:58:05.259 CET;17
2023-01-02 09:58:15.890 CET;18,2
2023-01-02 09:58:26.460 CET;17,6
2023-01-02 09:58:47.188 CET;17,5
2023-01-02 09:58:58.219 CET;17,7
2023-01-02 09:59:09.019 CET;17,9
2023-01-02 10:01:10.377 CET;18,6
2023-01-02 10:01:21.436 CET;17,9
2023-01-02 10:01:32.145 CET;16,7
2023-01-02 10:01:43.026 CET;16,6
2023-01-02 10:03:09.924 CET;18,8
2023-01-02 10:03:21.664 CET;18,7
2023-01-02 10:03:32.714 CET;16,9
2023-01-02 10:03:43.594 CET;17,5
2023-01-02 10:03:55.184 CET;18,9
2023-01-02 10:04:06.614 CET;18,5
2023-01-02 10:04:17.983 CET;18,8
2023-01-02 10:04:29.423 CET;19,1
2023-01-02 10:04:39.973 CET;16,8
2023-01-02 10:04:51.173 CET;18,5
2023-01-02 10:05:01.743 CET;17,5
2023-01-02 10:05:12.632 CET;17,7
2023-01-02 10:05:23.743 CET;18,6
2023-01-02 10:05:34.782 CET;18,3
2023-01-02 10:05:45.901 CET;17,3
2023-01-02 10:05:56.871 CET;17,4
2023-01-02 10:06:07.421 CET;17,5
2023-01-02 10:06:17.911 CET;18
2023-01-02 10:07:15.940 CET;18,7
2023-01-02 10:07:26.470 CET;18,8
2023-01-02 10:08:33.427 CET;17,4
2023-01-02 10:08:44.388 CET;18
2023-01-02 10:08:55.348 CET;18,3
2023-01-02 10:09:06.388 CET;17,2
2023-01-02 10:09:17.346 CET;17,4
2023-01-02 10:09:27.907 CET;18,3
2023-01-02 10:09:39.028 CET;17
2023-01-02 10:10:01.506 CET;17,4
2023-01-02 10:10:12.055 CET;17
2023-01-02 10:10:23.496 CET;18,9
2023-01-02 10:10:33.976 CET;17,6
2023-01-02 10:10:44.625 CET;18,2
2023-01-02 10:10:55.744 CET;17,1
2023-01-02 10:12:10.755 CET;18,9
2023-01-02 10:12:21.515 CET;17,1
2023-01-02 10:12:32.625 CET;17,2
2023-01-02 10:15:42.813 CET;18,1
2023-01-02 10:15:53.594 CET;17
2023-01-02 10:16:04.073 CET;16,7
2023-01-02 10:16:31.694 CET;18
2023-01-02 10:16:43.604 CET;19,4
2023-01-02 10:16:55.125 CET;18,6
2023-01-02 10:17:06.243 CET;16,8
2023-01-02 10:17:17.204 CET;17,1
2023-01-02 10:17:38.394 CET;17,3
2023-01-02 10:17:49.585 CET;18,1
2023-01-02 10:18:00.075 CET;17,9
2023-01-02 10:18:11.105 CET;18,6
2023-01-02 10:18:28.645 CET;17
2023-01-02 10:18:39.516 CET;18,3
2023-01-02 10:19:01.035 CET;18,5
2023-01-02 10:23:59.062 CET;17,1
2023-01-02 10:24:10.012 CET;17,7
2023-01-02 10:24:30.903 CET;17,9
2023-01-02 10:42:29.114 CET;17
2023-01-02 10:50:35.914 CET;17,3
2023-01-02 10:51:27.023 CET;17,4
2023-01-02 10:54:05.589 CET;17,3
2023-01-02 10:55:19.898 CET;18,9
2023-01-02 10:57:02.457 CET;17,5
2023-01-02 10:57:28.507 CET;17,8
2023-01-02 10:57:39.457 CET;17,7
2023-01-02 10:57:50.187 CET;18,8
2023-01-02 10:58:01.868 CET;18
2023-01-02 10:58:13.076 CET;18,5
2023-01-02 10:58:23.467 CET;17,2
2023-01-02 10:58:34.357 CET;17,3
2023-01-02 10:58:56.256 CET;17,1
2023-01-02 10:59:06.826 CET;17,2
2023-01-02 10:59:17.466 CET;16,7
2023-01-02 10:59:28.095 CET;16,9
2023-01-02 10:59:39.635 CET;18,7
2023-01-02 11:00:37.505 CET;18,3
2023-01-02 11:00:48.513 CET;18,1
2023-01-02 11:00:59.164 CET;17,7
2023-01-02 11:01:09.793 CET;17,9
2023-01-02 11:01:20.342 CET;18,5
2023-01-02 11:01:31.953 CET;18
2023-01-02 11:01:43.072 CET;16,8
2023-01-02 11:20:36.723 CET;17
2023-01-02 11:23:39.141 CET;17,4
2023-01-02 11:23:50.039 CET;17,9
2023-01-02 11:24:14.539 CET;18,5
2023-01-02 11:24:36.279 CET;17,9
2023-01-02 11:25:25.427 CET;17,5
2023-01-02 11:25:36.209 CET;18,1
2023-01-02 11:25:46.529 CET;17,4
2023-01-02 11:34:48.348 CET;9,2
2023-01-02 11:38:37.612 CET;1,3
2023-01-02 12:25:15.075 CET;17,7
2023-01-02 12:32:07.028 CET;17,6
2023-01-02 12:32:27.398 CET;17,4
2023-01-02 12:37:45.173 CET;16,5
2023-01-02 12:37:54.983 CET;18,1
2023-01-02 12:38:03.944 CET;18,4
2023-01-02 12:38:13.062 CET;19
2023-01-02 12:38:22.572 CET;18,9
2023-01-02 12:38:31.451 CET;18,8
2023-01-02 12:38:40.502 CET;18,9
2023-01-02 12:38:49.552 CET;19
2023-01-02 12:38:58.671 CET;19,2
2023-01-02 12:39:07.782 CET;18,9
2023-01-02 12:39:16.982 CET;19,5
2023-01-02 12:39:25.881 CET;18,9
2023-01-02 12:40:30.059 CET;18,3
2023-01-02 12:40:38.990 CET;17,9
2023-01-02 12:40:47.871 CET;17,7
2023-01-02 12:40:56.759 CET;18,3
2023-01-02 12:41:05.549 CET;18,4
2023-01-02 12:41:14.588 CET;19
2023-01-02 12:41:32.259 CET;18,8
2023-01-02 12:41:41.229 CET;18,7
2023-01-02 12:41:50.029 CET;18,9
2023-01-02 12:41:59.069 CET;18,7
2023-01-02 12:42:29.407 CET;18,5
2023-01-02 12:42:37.788 CET;18,8
2023-01-02 12:42:55.069 CET;18,5
2023-01-02 12:43:03.788 CET;19,2
2023-01-02 12:43:21.467 CET;18,9
2023-01-02 12:43:30.437 CET;19,1
2023-01-02 12:43:39.308 CET;18,9
2023-01-02 12:43:48.197 CET;18,8
2023-01-02 12:44:06.038 CET;18,5
2023-01-02 12:44:14.907 CET;18,8
2023-01-02 12:44:23.877 CET;18,9
2023-01-02 12:44:32.826 CET;18,4
2023-01-02 12:44:41.707 CET;18,7
2023-01-02 12:44:50.585 CET;18,9
2023-01-02 12:44:59.625 CET;18,8
2023-01-02 12:45:08.426 CET;19
2023-01-02 12:45:17.467 CET;18,8
2023-01-02 12:45:26.436 CET;18,9
2023-01-02 12:45:35.486 CET;19,7
2023-01-02 12:45:44.365 CET;18,9
2023-01-02 12:45:53.315 CET;18,8
2023-01-02 12:46:02.276 CET;18,9
2023-01-02 12:46:11.236 CET;18,8
2023-01-02 12:46:20.276 CET;18,9
2023-01-02 12:46:38.194 CET;18,5
2023-01-02 12:46:47.246 CET;18,7
2023-01-02 12:46:56.275 CET;18,6
2023-01-02 12:47:05.154 CET;18,9
2023-01-02 12:47:32.194 CET;19
2023-01-02 12:47:49.954 CET;18,8
2023-01-02 12:47:58.753 CET;19,1
2023-01-02 12:48:07.792 CET;18,9
2023-01-02 12:48:16.753 CET;19
2023-01-02 12:48:25.723 CET;18,8
2023-01-02 12:48:34.684 CET;19,3
2023-01-02 12:48:43.553 CET;18,8
2023-01-02 12:48:52.441 CET;19,2
2023-01-02 12:49:01.631 CET;18,8
2023-01-02 12:49:10.752 CET;18,9
2023-01-02 12:49:37.881 CET;19
2023-01-02 12:49:46.842 CET;18,9
2023-01-02 12:49:55.802 CET;18,7
2023-01-02 12:50:04.992 CET;18,5
2023-01-02 12:50:23.000 CET;18,7
2023-01-02 12:50:31.880 CET;18,6
2023-01-02 12:50:40.839 CET;18,9
2023-01-02 12:50:49.801 CET;19,1
2023-01-02 12:51:07.950 CET;19
2023-01-02 12:51:17.000 CET;18,8
2023-01-02 12:51:25.890 CET;18,7
2023-01-02 12:51:35.009 CET;18,8
2023-01-02 12:51:44.029 CET;18,5
2023-01-02 12:51:53.088 CET;18,8
2023-01-02 12:52:02.198 CET;18,4
2023-01-02 12:52:11.148 CET;18,8
2023-01-02 12:52:20.198 CET;18,6
2023-01-02 12:52:38.279 CET;18,4
2023-01-02 12:52:47.237 CET;18,6
2023-01-02 12:52:56.118 CET;18,8
2023-01-02 12:53:05.078 CET;18,5
2023-01-02 12:53:13.967 CET;18,6
2023-01-02 12:53:22.996 CET;18,7
2023-01-02 12:53:31.967 CET;18,8
2023-01-02 12:53:40.927 CET;18,6
2023-01-02 12:53:49.957 CET;19
2023-01-02 12:53:58.835 CET;18,8
2023-01-02 12:54:07.815 CET;18,6
2023-01-02 12:54:16.756 CET;18,7
2023-01-02 12:54:25.805 CET;18,4
2023-01-02 12:54:34.766 CET;18,8
2023-01-02 12:54:43.726 CET;18,6
2023-01-02 12:54:52.595 CET;18,8
2023-01-02 12:55:01.805 CET;19
2023-01-02 12:55:10.766 CET;18,6
2023-01-02 12:55:19.796 CET;18,5
2023-01-02 12:55:28.686 CET;18,8
2023-01-02 12:55:37.645 CET;18,3
2023-01-02 12:55:46.676 CET;18,4
2023-01-02 12:55:55.555 CET;18,6
2023-01-02 12:56:04.674 CET;18,8
2023-01-02 12:56:13.815 CET;18,6
2023-01-02 12:56:22.844 CET;18,5
2023-01-02 12:56:31.963 CET;18,7
2023-01-02 12:56:40.923 CET;18,6
2023-01-02 12:56:49.882 CET;18,5
2023-01-02 12:56:58.773 CET;18,8
2023-01-02 12:57:07.963 CET;18,9
2023-01-02 12:57:16.773 CET;18,4
2023-01-02 12:57:25.723 CET;18,5
2023-01-02 12:57:34.691 CET;18,8
2023-01-02 12:57:43.892 CET;18,4
2023-01-02 12:57:52.923 CET;18,3
2023-01-02 12:58:01.973 CET;18,5
2023-01-02 12:58:10.842 CET;18,3
2023-01-02 12:58:37.801 CET;18,2
2023-01-02 12:58:46.681 CET;18,5
2023-01-02 12:58:55.790 CET;18,6
2023-01-02 12:59:13.720 CET;18,7
2023-01-02 12:59:22.759 CET;18,5
2023-01-02 12:59:31.799 CET;18,6
2023-01-02 12:59:40.690 CET;18,4
2023-01-02 12:59:58.608 CET;18,6
2023-01-02 13:00:07.569 CET;18,4
2023-01-02 13:00:17.009 CET;18,8
2023-01-02 13:00:25.809 CET;18,5
2023-01-02 13:00:43.890 CET;18,6
2023-01-02 13:00:52.917 CET;18,5
2023-01-02 13:01:02.048 CET;18,1
2023-01-02 13:01:10.927 CET;18,4
2023-01-02 13:01:19.898 CET;18,3
2023-01-02 13:01:28.757 CET;18,5
2023-01-02 13:01:46.687 CET;19,1
2023-01-02 13:01:55.727 CET;18,9
2023-01-02 13:02:04.848 CET;19,6
2023-01-02 13:02:13.717 CET;19,4
2023-01-02 13:02:22.627 CET;19,3
2023-01-02 13:02:31.578 CET;19,4
2023-01-02 13:02:40.767 CET;19,3
2023-01-02 13:02:58.776 CET;19,5
2023-01-02 13:03:07.637 CET;19,2
2023-01-02 13:03:34.855 CET;18,9
2023-01-02 13:03:43.796 CET;19
2023-01-02 13:03:52.694 CET;18,8
2023-01-02 13:04:01.734 CET;18,9
2023-01-02 13:04:19.644 CET;18,8
2023-01-02 13:04:28.525 CET;18,9
2023-01-02 13:04:37.565 CET;18,8
2023-01-02 13:04:46.535 CET;19
2023-01-02 13:04:55.563 CET;19,1
2023-01-02 13:05:04.454 CET;18,9
2023-01-02 13:05:22.293 CET;19
2023-01-02 13:05:31.174 CET;19,2
2023-01-02 13:05:40.374 CET;19,1
2023-01-02 13:05:49.323 CET;19
2023-01-02 13:05:58.213 CET;19,2
2023-01-02 13:06:07.094 CET;19,1
2023-01-02 13:06:16.052 CET;19
2023-01-02 13:06:25.012 CET;18,9
2023-01-02 13:06:43.012 CET;18,7
2023-01-02 13:06:52.042 CET;18,9
2023-01-02 13:07:18.773 CET;18,7
2023-01-02 13:07:27.812 CET;19
2023-01-02 13:07:36.921 CET;19,1
2023-01-02 13:07:45.653 CET;19
2023-01-02 13:07:54.941 CET;18,9
2023-01-02 13:08:03.822 CET;19,2
2023-01-02 13:08:12.941 CET;18,8
2023-01-02 13:08:30.690 CET;18,9
2023-01-02 13:08:39.730 CET;19
2023-01-02 13:08:57.730 CET;18,8
2023-01-02 13:09:06.619 CET;18,9
2023-01-02 13:09:15.890 CET;19
2023-01-02 13:09:24.779 CET;18,9
2023-01-02 13:09:33.819 CET;18,3
2023-01-02 13:09:42.930 CET;18,9
2023-01-02 13:09:51.970 CET;18,6
2023-01-02 13:10:00.930 CET;19
2023-01-02 13:10:09.960 CET;18,7
2023-01-02 13:10:18.859 CET;18,8
2023-01-02 13:10:28.069 CET;18,9
2023-01-02 13:10:37.019 CET;18,8
2023-01-02 13:10:45.980 CET;18,9
2023-01-02 13:10:55.019 CET;18,7
2023-01-02 13:11:03.970 CET;18,8
2023-01-02 13:11:30.697 CET;18,6
2023-01-02 13:11:39.737 CET;18,8
2023-01-02 13:11:48.778 CET;18,7
2023-01-02 13:11:57.739 CET;19
2023-01-02 13:12:06.618 CET;18,6
2023-01-02 13:12:15.578 CET;18,8
2023-01-02 13:12:24.618 CET;18,6
2023-01-02 13:12:33.568 CET;18,7
2023-01-02 13:12:42.538 CET;18,8
2023-01-02 13:12:51.417 CET;18,7
2023-01-02 13:13:00.377 CET;19,1
2023-01-02 13:13:09.575 CET;18,9
2023-01-02 13:13:27.586 CET;18,8
2023-01-02 13:13:36.627 CET;18,9
2023-01-02 13:13:45.506 CET;18,7
2023-01-02 13:14:03.415 CET;19
2023-01-02 13:14:12.385 CET;18,9
2023-01-02 13:14:21.265 CET;18,7
2023-01-02 13:14:30.234 CET;18,5
2023-01-02 13:14:39.415 CET;18,9
2023-01-02 13:14:48.466 CET;18,8
2023-01-02 13:14:57.414 CET;18,9
2023-01-02 13:15:06.453 CET;18,4
2023-01-02 13:15:15.334 CET;18,6
2023-01-02 13:15:24.293 CET;18,5
2023-01-02 13:15:33.255 CET;18,9
2023-01-02 13:15:42.295 CET;18,5
2023-01-02 13:15:51.173 CET;18,8
2023-01-02 13:16:00.052 CET;18,9
2023-01-02 13:16:09.253 CET;18,7
2023-01-02 13:16:18.384 CET;19,1
2023-01-02 13:16:27.273 CET;18,6
2023-01-02 13:16:36.302 CET;18,4
2023-01-02 13:16:45.431 CET;18,6
2023-01-02 13:16:54.371 CET;19,1
2023-01-02 13:17:03.181 CET;18,9
2023-01-02 13:17:12.142 CET;19,1
2023-01-02 13:17:21.342 CET;18,6
2023-01-02 13:17:30.540 CET;18,5
2023-01-02 13:17:39.252 CET;18,7
2023-01-02 13:17:48.371 CET;18,6
2023-01-02 13:17:57.272 CET;18,7
2023-01-02 13:18:15.181 CET;18,4
2023-01-02 13:18:24.141 CET;18,3
2023-01-02 13:18:33.180 CET;18,6
2023-01-02 13:18:42.391 CET;18,8
2023-01-02 13:18:51.341 CET;18,7
2023-01-02 13:19:00.230 CET;18,5
2023-01-02 13:19:09.269 CET;18,6
2023-01-02 13:19:18.390 CET;18,5
2023-01-02 13:19:27.349 CET;18,7
2023-01-02 13:19:36.309 CET;18,5
2023-01-02 13:19:45.259 CET;18,9
2023-01-02 13:19:54.299 CET;18,5
2023-01-02 13:20:03.178 CET;18,7
2023-01-02 13:20:21.108 CET;18,6
2023-01-02 13:20:30.068 CET;18,9
2023-01-02 13:20:39.108 CET;18,6
2023-01-02 13:20:48.227 CET;18,3
2023-01-02 13:21:05.897 CET;18,5
2023-01-02 13:21:15.177 CET;18,2
2023-01-02 13:21:24.138 CET;18,5
2023-01-02 13:21:33.117 CET;18,6
2023-01-02 13:21:42.056 CET;18,4
2023-01-02 13:21:51.107 CET;18,2
2023-01-02 13:21:59.996 CET;18,5
2023-01-02 13:22:08.946 CET;18,4
2023-01-02 13:22:17.976 CET;18,1
2023-01-02 13:22:26.877 CET;18,3
2023-01-02 13:22:35.907 CET;18,2
2023-01-02 13:22:53.755 CET;17,8
2023-01-02 13:25:18.663 CET;16,2
2023-01-02 13:25:28.483 CET;17,4
2023-01-02 13:25:37.522 CET;17,7
2023-01-02 13:25:47.111 CET;18,4
2023-01-02 13:25:55.982 CET;18,5
2023-01-02 13:26:05.032 CET;18,7
2023-01-02 13:26:14.141 CET;18,6
2023-01-02 13:26:23.181 CET;18,7
2023-01-02 13:26:32.071 CET;19,1
2023-01-02 13:26:41.101 CET;19,3
2023-01-02 13:26:50.071 CET;19,2
2023-01-02 13:26:59.109 CET;19,1
2023-01-02 13:27:07.980 CET;19,4
2023-01-02 13:27:17.190 CET;19,2
2023-01-02 13:27:26.150 CET;19,1
2023-01-02 13:27:35.180 CET;19,2
2023-01-02 13:27:44.150 CET;19,3
2023-01-02 13:28:02.230 CET;19,4
2023-01-02 13:31:25.875 CET;18,1
2023-01-02 13:33:18.874 CET;18,2
2023-01-02 13:33:27.345 CET;18,8
2023-01-02 13:33:44.785 CET;19,1
2023-01-02 13:33:53.674 CET;18,7
2023-01-02 13:34:02.634 CET;18,6
2023-01-02 13:34:11.493 CET;18,9
2023-01-02 13:34:20.394 CET;18,7
2023-01-02 13:34:29.423 CET;18,8
2023-01-02 13:34:47.184 CET;18,9
2023-01-02 13:35:05.263 CET;19
2023-01-02 13:35:14.233 CET;18,8
2023-01-02 13:35:32.003 CET;18,7
2023-01-02 13:35:49.914 CET;18,8
2023-01-02 13:36:08.072 CET;18,5
2023-01-02 13:36:25.992 CET;18,6
2023-01-02 13:36:34.950 CET;18,5
2023-01-02 13:36:44.071 CET;18,9
2023-01-02 13:36:52.950 CET;18,6
2023-01-02 13:37:01.821 CET;18,9
2023-01-02 13:37:50.019 CET;18,2
2023-01-02 13:38:06.950 CET;18,6
2023-01-02 13:38:15.519 CET;18,8
2023-01-02 13:38:24.239 CET;19
2023-01-02 13:38:33.188 CET;18,6
2023-01-02 13:38:42.150 CET;19
2023-01-02 13:38:51.118 CET;18,7
2023-01-02 13:39:17.908 CET;18,3
2023-01-02 13:39:26.878 CET;18,6
2023-01-02 13:39:35.898 CET;18,4
2023-01-02 13:39:44.858 CET;18,6
2023-01-02 13:39:53.836 CET;18,7
2023-01-02 13:40:11.756 CET;18,5
2023-01-02 13:40:20.717 CET;18,6
2023-01-02 13:40:29.586 CET;18,5
2023-01-02 13:40:38.638 CET;18,6
2023-01-02 13:40:47.528 CET;18,5
2023-01-02 13:40:56.546 CET;18,6
2023-01-02 13:41:05.516 CET;18,5
2023-01-02 13:41:32.316 CET;18,7
2023-01-02 13:41:41.367 CET;18,4
2023-01-02 13:41:50.316 CET;18,5
2023-01-02 13:41:59.196 CET;18,3
2023-01-02 13:42:08.164 CET;18,8
2023-01-02 13:42:17.115 CET;18,3
2023-01-02 13:42:26.165 CET;18,5
2023-01-02 13:42:35.036 CET;18,6
2023-01-02 13:42:43.994 CET;18,4
2023-01-02 13:42:52.964 CET;18,7
2023-01-02 13:43:02.005 CET;18,5
2023-01-02 13:43:28.882 CET;19,1
2023-01-02 13:43:37.763 CET;18,8
2023-01-02 13:43:46.803 CET;18,4
2023-01-02 13:43:55.832 CET;19,1
2023-01-02 13:44:04.622 CET;18,9
2023-01-02 13:44:13.743 CET;18,8
2023-01-02 13:44:22.792 CET;18,6
2023-01-02 13:44:31.842 CET;18,9
2023-01-02 13:44:49.992 CET;18,4
2023-01-02 13:44:59.032 CET;18,3
2023-01-02 13:45:07.921 CET;18,4
2023-01-02 13:45:17.022 CET;18,5
2023-01-02 13:45:25.901 CET;18,6
2023-01-02 13:45:35.111 CET;18,5
2023-01-02 13:45:44.082 CET;18,6
2023-01-02 13:45:52.950 CET;18,7
2023-01-02 13:46:11.200 CET;18,6
2023-01-02 13:46:20.171 CET;18,5
2023-01-02 13:46:47.190 CET;18,6
2023-01-02 13:46:56.319 CET;18,7
2023-01-02 13:47:05.289 CET;18,6
2023-01-02 13:47:14.398 CET;18,4
2023-01-02 13:47:23.450 CET;18,2
2023-01-02 13:47:32.319 CET;18,5
2023-01-02 13:47:41.349 CET;18,4
2023-01-02 13:47:50.319 CET;18,2
2023-01-02 13:47:59.368 CET;18,4
2023-01-02 13:48:08.319 CET;18,3
2023-01-02 13:48:17.198 CET;18,2
2023-01-02 13:48:26.239 CET;18,3
2023-01-02 13:48:35.279 CET;18,7
2023-01-02 13:48:44.158 CET;18,5
2023-01-02 13:48:53.038 CET;18,3
2023-01-02 13:49:01.997 CET;18
2023-01-02 13:49:10.967 CET;18,4
2023-01-02 13:49:28.877 CET;18,3
2023-01-02 13:49:37.927 CET;18,1
2023-01-02 13:49:46.887 CET;18,4
2023-01-02 13:49:55.756 CET;18,6
2023-01-02 13:50:04.726 CET;18,3
2023-01-02 13:50:13.686 CET;18,5
2023-01-02 13:50:22.555 CET;18,1
2023-01-02 13:50:31.684 CET;18,2
2023-01-02 13:51:46.325 CET;18,6
2023-01-02 13:51:55.273 CET;18,3
2023-01-02 13:52:04.154 CET;18,1
2023-01-02 13:52:13.043 CET;18,5
2023-01-02 13:52:22.003 CET;18,6
2023-01-02 13:52:30.894 CET;18,3
2023-01-02 13:52:39.523 CET;18,9
2023-01-02 13:52:48.572 CET;19,2
2023-01-02 13:52:57.523 CET;18,8
2023-01-02 13:53:06.483 CET;19,3
2023-01-02 13:53:15.443 CET;18,8
2023-01-02 13:53:42.322 CET;18,9
2023-01-02 13:53:51.292 CET;19,1
2023-01-02 13:54:00.242 CET;19
2023-01-02 13:54:09.201 CET;19,2
2023-01-02 13:54:18.072 CET;19
2023-01-02 13:54:27.111 CET;18,9
2023-01-02 13:54:36.092 CET;18,8
2023-01-02 13:54:45.040 CET;19
2023-01-02 13:55:02.970 CET;19,1
2023-01-02 13:55:11.910 CET;18,9
