time;StrokeCounter
2023-02-08 03:53:39.015 CET;26260685
2023-02-08 03:53:47.894 CET;26260686
2023-02-08 03:53:56.765 CET;26260687
2023-02-08 03:54:05.734 CET;26260688
2023-02-08 03:54:14.765 CET;26260689
2023-02-08 03:54:55.615 CET;26260690
2023-02-08 03:55:03.973 CET;26260691
2023-02-08 03:55:12.375 CET;26260692
2023-02-08 03:55:20.775 CET;26260693
2023-02-08 03:55:29.095 CET;26260694
2023-02-08 03:55:37.404 CET;26260695
2023-02-08 03:55:45.812 CET;26260696
2023-02-08 03:55:54.213 CET;26260697
2023-02-08 03:56:02.523 CET;26260698
2023-02-08 03:56:10.933 CET;26260699
2023-02-08 03:56:19.342 CET;26260700
2023-02-08 03:56:28.382 CET;26260701
2023-02-08 03:56:37.263 CET;26260702
2023-02-08 03:56:46.211 CET;26260703
2023-02-08 03:56:55.092 CET;26260704
2023-02-08 03:57:04.141 CET;26260705
2023-02-08 03:57:13.181 CET;26260706
2023-02-08 03:57:22.052 CET;26260707
2023-02-08 03:57:31.012 CET;26260708
2023-02-08 03:57:40.051 CET;26260709
2023-02-08 03:57:48.930 CET;26260710
2023-02-08 04:02:48.766 CET;26260711
2023-02-08 04:03:16.776 CET;26260712
2023-02-08 04:03:25.336 CET;26260713
2023-02-08 04:03:34.377 CET;26260714
2023-02-08 04:03:43.417 CET;26260715
2023-02-08 04:03:52.296 CET;26260716
2023-02-08 04:04:01.335 CET;26260717
2023-02-08 04:04:10.295 CET;26260718
2023-02-08 04:04:19.184 CET;26260719
2023-02-08 04:04:28.226 CET;26260720
2023-02-08 04:04:37.256 CET;26260721
2023-02-08 04:04:46.295 CET;26260722
2023-02-08 04:04:55.174 CET;26260723
2023-02-08 04:05:04.134 CET;26260724
2023-02-08 04:05:13.026 CET;26260725
2023-02-08 04:05:22.055 CET;26260726
2023-02-08 04:05:31.026 CET;26260727
2023-02-08 04:05:40.055 CET;26260728
2023-02-08 04:05:49.184 CET;26260729
2023-02-08 04:05:58.154 CET;26260730
2023-02-08 04:06:07.105 CET;26260731
2023-02-08 04:06:16.065 CET;26260732
2023-02-08 04:06:25.174 CET;26260733
2023-02-08 04:06:34.134 CET;26260734
2023-02-08 04:06:43.263 CET;26260735
2023-02-08 04:06:52.144 CET;26260736
2023-02-08 04:07:00.713 CET;26260737
2023-02-08 04:07:09.663 CET;26260738
2023-02-08 04:07:18.634 CET;26260739
2023-02-08 04:07:27.743 CET;26260740
2023-02-08 04:07:36.533 CET;26260741
2023-02-08 04:07:45.344 CET;26260742
2023-02-08 04:07:54.312 CET;26260743
2023-02-08 04:08:03.263 CET;26260744
2023-02-08 04:08:12.221 CET;26260745
2023-02-08 04:08:21.191 CET;26260746
2023-02-08 04:08:30.062 CET;26260747
2023-02-08 04:08:38.951 CET;26260748
2023-02-08 04:08:47.903 CET;26260749
2023-02-08 04:08:56.861 CET;26260750
2023-02-08 04:09:05.982 CET;26260751
2023-02-08 04:09:15.032 CET;26260752
2023-02-08 04:09:23.822 CET;26260753
2023-02-08 04:09:32.701 CET;26260754
2023-02-08 04:09:41.832 CET;26260755
2023-02-08 04:09:50.631 CET;26260756
2023-02-08 04:09:59.582 CET;26260757
2023-02-08 04:10:08.540 CET;26260758
2023-02-08 04:10:17.510 CET;26260759
2023-02-08 04:10:26.551 CET;26260760
2023-02-08 04:10:35.270 CET;26260761
2023-02-08 04:10:44.220 CET;26260762
2023-02-08 04:10:53.029 CET;26260763
2023-02-08 04:11:01.990 CET;26260764
2023-02-08 04:11:10.871 CET;26260765
2023-02-08 04:11:19.839 CET;26260766
2023-02-08 04:11:28.790 CET;26260767
2023-02-08 04:11:37.740 CET;26260768
2023-02-08 04:11:46.779 CET;26260769
2023-02-08 04:11:55.671 CET;26260770
2023-02-08 04:12:04.631 CET;26260771
2023-02-08 04:12:13.660 CET;26260772
2023-02-08 04:12:22.700 CET;26260773
2023-02-08 04:12:31.749 CET;26260774
2023-02-08 04:12:40.709 CET;26260775
2023-02-08 04:12:49.658 CET;26260776
2023-02-08 04:12:58.719 CET;26260777
2023-02-08 04:13:07.598 CET;26260778
2023-02-08 04:13:16.628 CET;26260779
2023-02-08 04:13:25.588 CET;26260780
2023-02-08 04:13:34.707 CET;26260781
2023-02-08 04:13:43.588 CET;26260782
2023-02-08 04:13:52.707 CET;26260783
2023-02-08 04:14:01.509 CET;26260784
2023-02-08 04:14:10.628 CET;26260785
2023-02-08 04:14:19.428 CET;26260786
2023-02-08 04:14:28.319 CET;26260787
2023-02-08 04:14:37.279 CET;26260788
2023-02-08 04:14:46.308 CET;26260789
2023-02-08 04:14:55.118 CET;26260790
2023-02-08 04:15:04.066 CET;26260791
2023-02-08 04:15:12.877 CET;26260792
2023-02-08 04:15:21.838 CET;26260793
2023-02-08 04:15:30.707 CET;26260794
2023-02-08 04:15:39.677 CET;26260795
2023-02-08 04:15:48.716 CET;26260796
2023-02-08 04:15:57.676 CET;26260797
2023-02-08 04:16:06.796 CET;26260798
2023-02-08 04:16:15.744 CET;26260799
2023-02-08 04:16:24.716 CET;26260800
2023-02-08 04:16:33.744 CET;26260801
2023-02-08 04:16:42.555 CET;26260802
2023-02-08 04:16:51.516 CET;26260803
2023-02-08 04:17:00.545 CET;26260804
2023-02-08 04:17:09.436 CET;26260805
2023-02-08 04:17:18.483 CET;26260806
2023-02-08 04:17:27.434 CET;26260807
2023-02-08 04:17:36.473 CET;26260808
2023-02-08 04:17:45.594 CET;26260809
2023-02-08 04:17:54.543 CET;26260810
2023-02-08 04:18:03.595 CET;26260811
2023-02-08 04:18:12.553 CET;26260812
2023-02-08 04:23:14.069 CET;26260813
2023-02-08 04:23:39.928 CET;26260814
2023-02-08 04:23:48.249 CET;26260815
2023-02-08 04:23:57.288 CET;26260816
2023-02-08 04:24:06.388 CET;26260817
2023-02-08 04:24:15.278 CET;26260818
2023-02-08 04:24:24.309 CET;26260819
2023-02-08 04:24:33.198 CET;26260820
2023-02-08 04:24:42.308 CET;26260821
2023-02-08 04:24:51.197 CET;26260822
2023-02-08 04:25:00.068 CET;26260823
2023-02-08 04:25:09.038 CET;26260824
2023-02-08 04:25:17.607 CET;26260825
2023-02-08 04:25:26.556 CET;26260826
2023-02-08 04:25:35.506 CET;26260827
2023-02-08 04:25:44.477 CET;26260828
2023-02-08 04:25:53.276 CET;26260829
2023-02-08 04:26:02.236 CET;26260830
2023-02-08 04:26:11.207 CET;26260831
2023-02-08 04:26:20.237 CET;26260832
2023-02-08 04:26:29.286 CET;26260833
2023-02-08 04:26:38.316 CET;26260834
2023-02-08 04:26:47.206 CET;26260835
2023-02-08 04:26:55.996 CET;26260836
2023-02-08 04:27:04.967 CET;26260837
2023-02-08 04:27:14.076 CET;26260838
2023-02-08 04:27:23.117 CET;26260839
2023-02-08 04:27:31.996 CET;26260840
2023-02-08 04:27:47.964 CET;26260841
2023-02-08 04:27:56.966 CET;26260842
2023-02-08 04:28:05.926 CET;26260843
2023-02-08 04:28:14.885 CET;26260844
2023-02-08 04:28:23.845 CET;26260845
2023-02-08 04:28:32.805 CET;26260846
2023-02-08 04:28:41.595 CET;26260847
2023-02-08 04:28:50.654 CET;26260848
2023-02-08 04:28:59.526 CET;26260849
2023-02-08 04:29:08.325 CET;26260850
2023-02-08 04:29:17.365 CET;26260851
2023-02-08 04:29:26.255 CET;26260852
2023-02-08 04:29:35.115 CET;26260853
2023-02-08 04:29:44.164 CET;26260854
2023-02-08 04:29:53.055 CET;26260855
2023-02-08 04:30:01.914 CET;26260856
2023-02-08 04:30:10.812 CET;26260857
2023-02-08 04:30:19.773 CET;26260858
2023-02-08 04:30:28.713 CET;26260859
2023-02-08 04:30:37.684 CET;26260860
2023-02-08 04:30:46.483 CET;26260861
2023-02-08 04:30:55.443 CET;26260862
2023-02-08 04:31:04.312 CET;26260863
2023-02-08 04:31:13.443 CET;26260864
2023-02-08 04:31:22.403 CET;26260865
2023-02-08 04:31:31.282 CET;26260866
2023-02-08 04:31:40.243 CET;26260867
2023-02-08 04:31:49.121 CET;26260868
2023-02-08 04:31:58.092 CET;26260869
2023-02-08 04:32:07.213 CET;26260870
2023-02-08 04:32:16.171 CET;26260871
2023-02-08 04:32:25.131 CET;26260872
2023-02-08 04:32:34.161 CET;26260873
2023-02-08 04:57:23.423 CET;26260874
2023-02-08 04:57:34.134 CET;26260875
2023-02-08 04:57:48.664 CET;26260876
2023-02-08 04:58:04.243 CET;26260877
2023-02-08 04:58:25.022 CET;26260878
2023-02-08 05:02:07.719 CET;26260879
2023-02-08 05:02:17.618 CET;26260880
2023-02-08 05:03:46.036 CET;26260881
2023-02-08 05:03:55.006 CET;26260882
2023-02-08 05:04:02.926 CET;26260883
2023-02-08 05:04:13.095 CET;26260884
2023-02-08 05:04:20.914 CET;26260885
2023-02-08 05:04:28.845 CET;26260886
2023-02-08 05:04:36.194 CET;26260887
2023-02-08 05:04:43.484 CET;26260888
2023-02-08 05:06:13.193 CET;26260889
2023-02-08 05:06:21.092 CET;26260890
2023-02-08 05:06:28.362 CET;26260891
2023-02-08 05:06:35.642 CET;26260892
2023-02-08 05:06:42.903 CET;26260893
2023-02-08 05:10:31.099 CET;26260894
2023-02-08 05:10:38.930 CET;26260895
2023-02-08 05:10:47.650 CET;26260896
2023-02-08 05:10:55.000 CET;26260897
2023-02-08 05:12:36.858 CET;26260898
2023-02-08 05:12:47.507 CET;26260899
2023-02-08 05:19:33.423 CET;26260900
2023-02-08 05:19:39.803 CET;26260901
2023-02-08 05:19:47.062 CET;26260902
2023-02-08 05:19:54.473 CET;26260903
2023-02-08 05:20:01.822 CET;26260904
2023-02-08 05:20:09.262 CET;26260905
2023-02-08 05:20:16.601 CET;26260906
2023-02-08 05:20:24.191 CET;26260907
2023-02-08 05:20:32.542 CET;26260908
2023-02-08 05:20:40.391 CET;26260909
2023-02-08 05:20:48.710 CET;26260910
2023-02-08 05:20:56.381 CET;26260911
2023-02-08 05:21:04.792 CET;26260912
2023-02-08 05:21:12.710 CET;26260913
2023-02-08 05:21:20.871 CET;26260914
2023-02-08 05:21:28.871 CET;26260915
2023-02-08 05:21:37.032 CET;26260916
2023-02-08 05:21:45.091 CET;26260917
2023-02-08 05:21:53.180 CET;26260918
2023-02-08 05:22:01.351 CET;26260919
2023-02-08 05:22:09.421 CET;26260920
2023-02-08 05:22:17.421 CET;26260921
2023-02-08 05:22:25.670 CET;26260922
2023-02-08 05:22:33.339 CET;26260923
2023-02-08 05:22:41.589 CET;26260924
2023-02-08 05:22:49.819 CET;26260925
2023-02-08 05:22:57.900 CET;26260926
2023-02-08 05:23:05.910 CET;26260927
2023-02-08 05:23:14.069 CET;26260928
2023-02-08 05:23:22.138 CET;26260929
2023-02-08 05:26:55.365 CET;26260930
2023-02-08 05:27:02.065 CET;26260931
2023-02-08 05:27:09.405 CET;26260932
2023-02-08 05:27:17.555 CET;26260933
2023-02-08 05:27:25.434 CET;26260934
2023-02-08 05:27:32.865 CET;26260935
2023-02-08 05:27:40.135 CET;26260936
2023-02-08 05:27:47.493 CET;26260937
2023-02-08 05:27:54.755 CET;26260938
2023-02-08 05:28:02.073 CET;26260939
2023-02-08 05:28:09.334 CET;26260940
2023-02-08 05:28:16.855 CET;26260941
2023-02-08 05:28:24.115 CET;26260942
2023-02-08 05:28:31.644 CET;26260943
2023-02-08 05:28:38.944 CET;26260944
2023-02-08 05:30:03.444 CET;26260945
2023-02-08 05:30:09.983 CET;26260946
2023-02-08 05:30:17.161 CET;26260947
2023-02-08 05:30:24.522 CET;26260948
2023-02-08 05:30:31.842 CET;26260949
2023-02-08 05:30:39.272 CET;26260950
2023-02-08 05:30:46.471 CET;26260951
2023-02-08 05:30:53.812 CET;26260952
2023-02-08 05:31:01.082 CET;26260953
2023-02-08 05:31:08.542 CET;26260954
2023-02-08 05:31:15.842 CET;26260955
2023-02-08 05:31:23.121 CET;26260956
2023-02-08 05:31:30.611 CET;26260957
2023-02-08 05:31:37.881 CET;26260958
2023-02-08 05:31:45.240 CET;26260959
2023-02-08 05:31:52.711 CET;26260960
2023-02-08 05:32:00.082 CET;26260961
2023-02-08 05:32:07.601 CET;26260962
2023-02-08 05:32:15.270 CET;26260963
2023-02-08 05:32:23.111 CET;26260964
2023-02-08 05:32:31.430 CET;26260965
2023-02-08 05:32:39.592 CET;26260966
2023-02-08 05:32:47.591 CET;26260967
2023-02-08 05:33:04.440 CET;26260968
2023-02-08 05:33:11.940 CET;26260969
2023-02-08 05:33:19.200 CET;26260970
2023-02-08 05:33:26.630 CET;26260971
2023-02-08 05:33:34.049 CET;26260972
2023-02-08 05:33:41.401 CET;26260973
2023-02-08 05:33:48.970 CET;26260974
2023-02-08 05:33:56.309 CET;26260975
2023-02-08 05:34:03.740 CET;26260976
2023-02-08 05:34:11.099 CET;26260977
2023-02-08 05:34:18.519 CET;26260978
2023-02-08 05:34:26.769 CET;26260979
2023-02-08 05:34:35.130 CET;26260980
2023-02-08 05:34:43.108 CET;26260981
2023-02-08 05:34:51.118 CET;26260982
2023-02-08 05:34:59.438 CET;26260983
2023-02-08 05:35:07.598 CET;26260984
2023-02-08 05:35:15.598 CET;26260985
2023-02-08 05:35:23.838 CET;26260986
2023-02-08 05:35:31.769 CET;26260987
2023-02-08 05:35:40.088 CET;26260988
2023-02-08 05:35:47.997 CET;26260989
2023-02-08 05:35:56.078 CET;26260990
2023-02-08 05:36:04.338 CET;26260991
2023-02-08 05:36:12.319 CET;26260992
2023-02-08 05:36:20.408 CET;26260993
2023-02-08 05:36:28.569 CET;26260994
2023-02-08 05:36:36.479 CET;26260995
2023-02-08 05:36:44.568 CET;26260996
2023-02-08 05:36:53.048 CET;26260997
2023-02-08 05:37:00.967 CET;26260998
2023-02-08 05:37:09.207 CET;26260999
2023-02-08 05:37:17.607 CET;26261000
2023-02-08 05:37:25.766 CET;26261001
2023-02-08 05:37:34.076 CET;26261002
2023-02-08 05:37:42.246 CET;26261003
2023-02-08 05:37:50.467 CET;26261004
2023-02-08 05:37:58.726 CET;26261005
2023-02-08 05:39:35.526 CET;26261006
2023-02-08 05:39:43.855 CET;26261007
2023-02-08 05:39:54.484 CET;26261008
2023-02-08 05:40:02.964 CET;26261009
2023-02-08 05:40:11.204 CET;26261010
2023-02-08 05:40:19.525 CET;26261011
2023-02-08 05:40:27.674 CET;26261012
2023-02-08 05:40:35.525 CET;26261013
2023-02-08 05:40:43.924 CET;26261014
2023-02-08 05:40:51.854 CET;26261015
2023-02-08 05:41:00.094 CET;26261016
2023-02-08 05:41:08.092 CET;26261017
2023-02-08 05:41:16.411 CET;26261018
2023-02-08 05:41:24.262 CET;26261019
2023-02-08 05:41:32.651 CET;26261020
2023-02-08 05:41:40.732 CET;26261021
2023-02-08 05:41:48.973 CET;26261022
2023-02-08 05:41:57.052 CET;26261023
2023-02-08 05:42:05.361 CET;26261024
2023-02-08 05:44:12.270 CET;26261025
2023-02-08 05:44:28.448 CET;26261026
2023-02-08 05:44:36.819 CET;26261027
2023-02-08 05:44:44.727 CET;26261028
2023-02-08 05:45:06.168 CET;26261029
2023-02-08 05:45:14.078 CET;26261030
2023-02-08 05:45:21.437 CET;26261031
2023-02-08 05:45:29.278 CET;26261032
2023-02-08 05:45:36.559 CET;26261033
2023-02-08 05:45:43.997 CET;26261034
2023-02-08 05:45:51.246 CET;26261035
2023-02-08 05:45:58.618 CET;26261036
2023-02-08 05:46:05.878 CET;26261037
2023-02-08 05:46:13.766 CET;26261038
2023-02-08 05:46:21.038 CET;26261039
2023-02-08 05:46:28.316 CET;26261040
2023-02-08 05:46:35.596 CET;26261041
2023-02-08 05:46:42.937 CET;26261042
2023-02-08 05:46:50.226 CET;26261043
2023-02-08 05:46:57.607 CET;26261044
2023-02-08 05:47:05.617 CET;26261045
2023-02-08 05:47:12.887 CET;26261046
2023-02-08 05:47:20.397 CET;26261047
2023-02-08 05:47:27.926 CET;26261048
2023-02-08 05:47:36.316 CET;26261049
2023-02-08 05:47:44.486 CET;26261050
2023-02-08 05:47:52.555 CET;26261051
2023-02-08 05:48:01.046 CET;26261052
2023-02-08 05:48:09.125 CET;26261053
2023-02-08 05:48:17.525 CET;26261054
2023-02-08 05:48:25.604 CET;26261055
2023-02-08 05:48:34.013 CET;26261056
2023-02-08 05:48:42.174 CET;26261057
2023-02-08 05:48:50.654 CET;26261058
2023-02-08 05:48:58.565 CET;26261059
2023-02-08 05:49:06.815 CET;26261060
2023-02-08 05:49:15.134 CET;26261061
2023-02-08 05:49:23.384 CET;26261062
2023-02-08 05:49:31.444 CET;26261063
2023-02-08 05:49:39.694 CET;26261064
2023-02-08 05:49:48.253 CET;26261065
2023-02-08 05:49:56.253 CET;26261066
2023-02-08 05:50:04.493 CET;26261067
2023-02-08 05:50:12.894 CET;26261068
2023-02-08 05:50:21.292 CET;26261069
2023-02-08 05:51:54.621 CET;26261070
2023-02-08 05:52:11.540 CET;26261071
2023-02-08 05:53:16.088 CET;26261072
2023-02-08 05:53:23.609 CET;26261073
2023-02-08 05:53:31.059 CET;26261074
2023-02-08 05:53:38.489 CET;26261075
2023-02-08 05:53:46.007 CET;26261076
2023-02-08 05:53:53.279 CET;26261077
2023-02-08 05:54:00.548 CET;26261078
2023-02-08 05:54:08.058 CET;26261079
2023-02-08 05:54:15.457 CET;26261080
2023-02-08 05:54:22.969 CET;26261081
2023-02-08 05:54:30.417 CET;26261082
2023-02-08 05:54:38.338 CET;26261083
2023-02-08 05:54:46.736 CET;26261084
2023-02-08 05:54:54.818 CET;26261085
2023-02-08 05:55:03.058 CET;26261086
2023-02-08 05:55:11.296 CET;26261087
2023-02-08 05:55:19.697 CET;26261088
2023-02-08 05:55:27.776 CET;26261089
2023-02-08 05:55:36.006 CET;26261090
2023-02-08 05:55:44.085 CET;26261091
2023-02-08 05:55:52.336 CET;26261092
2023-02-08 05:56:00.407 CET;26261093
2023-02-08 05:56:08.907 CET;26261094
2023-02-08 05:56:16.894 CET;26261095
2023-02-08 05:56:25.135 CET;26261096
2023-02-08 05:56:33.214 CET;26261097
2023-02-08 05:56:41.546 CET;26261098
2023-02-08 05:56:49.865 CET;26261099
2023-02-08 05:56:58.266 CET;26261100
2023-02-08 05:57:06.415 CET;26261101
2023-02-08 05:57:33.664 CET;26261102
2023-02-08 05:57:41.295 CET;26261103
2023-02-08 05:57:49.614 CET;26261104
2023-02-08 05:57:56.963 CET;26261105
2023-02-08 05:58:04.404 CET;26261106
2023-02-08 05:58:11.773 CET;26261107
2023-02-08 05:58:19.114 CET;26261108
2023-02-08 05:58:26.463 CET;26261109
2023-02-08 05:58:33.832 CET;26261110
2023-02-08 05:58:41.384 CET;26261111
2023-02-08 05:58:48.732 CET;26261112
2023-02-08 05:58:56.092 CET;26261113
2023-02-08 06:00:27.601 CET;26261114
2023-02-08 06:00:35.701 CET;26261115
2023-02-08 06:00:48.190 CET;26261116
2023-02-08 06:00:55.690 CET;26261117
2023-02-08 06:01:03.051 CET;26261118
2023-02-08 06:01:10.561 CET;26261119
2023-02-08 06:01:17.900 CET;26261120
2023-02-08 06:01:25.420 CET;26261121
2023-02-08 06:01:32.740 CET;26261122
2023-02-08 06:01:40.420 CET;26261123
2023-02-08 06:01:47.769 CET;26261124
2023-02-08 06:01:55.128 CET;26261125
2023-02-08 06:02:02.480 CET;26261126
2023-02-08 06:02:09.908 CET;26261127
2023-02-08 06:02:17.438 CET;26261128
2023-02-08 06:02:24.737 CET;26261129
2023-02-08 06:02:32.187 CET;26261130
2023-02-08 06:02:39.628 CET;26261131
2023-02-08 06:02:47.058 CET;26261132
2023-02-08 06:02:54.497 CET;26261133
2023-02-08 06:03:01.747 CET;26261134
2023-02-08 06:03:09.108 CET;26261135
2023-02-08 06:03:16.598 CET;26261136
2023-02-08 06:03:23.937 CET;26261137
2023-02-08 06:03:31.368 CET;26261138
2023-02-08 06:03:38.788 CET;26261139
2023-02-08 06:03:46.137 CET;26261140
2023-02-08 06:03:53.546 CET;26261141
2023-02-08 06:04:00.897 CET;26261142
2023-02-08 06:04:08.336 CET;26261143
2023-02-08 06:04:15.676 CET;26261144
2023-02-08 06:04:23.186 CET;26261145
2023-02-08 06:04:30.686 CET;26261146
2023-02-08 06:04:38.085 CET;26261147
2023-02-08 06:04:45.446 CET;26261148
2023-02-08 06:04:52.855 CET;26261149
2023-02-08 06:05:00.155 CET;26261150
2023-02-08 06:05:07.476 CET;26261151
2023-02-08 06:05:14.825 CET;26261152
2023-02-08 06:05:22.256 CET;26261153
2023-02-08 06:05:29.766 CET;26261154
2023-02-08 06:05:37.115 CET;26261155
2023-02-08 06:05:44.515 CET;26261156
2023-02-08 06:05:52.015 CET;26261157
2023-02-08 06:05:59.463 CET;26261158
2023-02-08 06:06:06.805 CET;26261159
2023-02-08 06:06:14.065 CET;26261160
2023-02-08 06:06:21.424 CET;26261161
2023-02-08 06:06:29.065 CET;26261162
2023-02-08 06:06:36.493 CET;26261163
2023-02-08 06:06:44.105 CET;26261164
2023-02-08 06:06:51.374 CET;26261165
2023-02-08 06:06:58.654 CET;26261166
2023-02-08 06:07:06.084 CET;26261167
2023-02-08 06:07:13.513 CET;26261168
2023-02-08 06:07:21.042 CET;26261169
2023-02-08 06:07:28.582 CET;26261170
2023-02-08 06:07:35.933 CET;26261171
2023-02-08 06:07:43.223 CET;26261172
2023-02-08 06:07:50.723 CET;26261173
2023-02-08 06:07:58.003 CET;26261174
2023-02-08 06:08:05.523 CET;26261175
2023-02-08 06:08:12.924 CET;26261176
2023-02-08 06:08:20.413 CET;26261177
2023-02-08 06:10:49.950 CET;26261178
2023-02-08 06:11:24.430 CET;26261179
2023-02-08 06:11:47.880 CET;26261180
2023-02-08 06:11:55.150 CET;26261181
2023-02-08 06:12:02.420 CET;26261182
2023-02-08 06:12:09.759 CET;26261183
2023-02-08 06:12:17.039 CET;26261184
2023-02-08 06:12:24.369 CET;26261185
2023-02-08 06:12:31.619 CET;26261186
2023-02-08 06:12:38.900 CET;26261187
2023-02-08 06:13:07.230 CET;26261188
2023-02-08 06:15:16.016 CET;26261189
2023-02-08 06:15:29.127 CET;26261190
2023-02-08 06:15:48.447 CET;26261191
2023-02-08 06:15:55.947 CET;26261192
2023-02-08 06:16:03.387 CET;26261193
2023-02-08 06:16:10.818 CET;26261194
2023-02-08 06:16:18.075 CET;26261195
2023-02-08 06:16:25.667 CET;26261196
2023-02-08 06:16:33.095 CET;26261197
2023-02-08 06:16:40.345 CET;26261198
2023-02-08 06:16:47.776 CET;26261199
2023-02-08 06:16:55.117 CET;26261200
2023-02-08 06:17:02.585 CET;26261201
2023-02-08 06:17:09.956 CET;26261202
2023-02-08 06:17:17.305 CET;26261203
2023-02-08 06:17:24.746 CET;26261204
2023-02-08 06:17:32.184 CET;26261205
2023-02-08 06:17:39.456 CET;26261206
2023-02-08 06:17:46.884 CET;26261207
2023-02-08 06:17:54.424 CET;26261208
2023-02-08 06:18:01.795 CET;26261209
2023-02-08 06:18:09.233 CET;26261210
2023-02-08 06:18:16.674 CET;26261211
2023-02-08 06:18:24.033 CET;26261212
2023-02-08 06:18:31.293 CET;26261213
2023-02-08 06:18:38.644 CET;26261214
2023-02-08 06:18:46.263 CET;26261215
2023-02-08 06:18:53.632 CET;26261216
2023-02-08 06:19:00.983 CET;26261217
2023-02-08 06:19:08.334 CET;26261218
2023-02-08 06:19:15.614 CET;26261219
2023-02-08 06:19:22.953 CET;26261220
2023-02-08 06:19:30.453 CET;26261221
2023-02-08 06:19:37.783 CET;26261222
2023-02-08 06:19:45.302 CET;26261223
2023-02-08 06:19:52.552 CET;26261224
2023-02-08 06:20:00.082 CET;26261225
2023-02-08 06:20:07.421 CET;26261226
2023-02-08 06:20:14.913 CET;26261227
2023-02-08 06:20:22.273 CET;26261228
2023-02-08 06:20:29.703 CET;26261229
2023-02-08 06:20:37.132 CET;26261230
2023-02-08 06:20:44.403 CET;26261231
2023-02-08 06:20:51.812 CET;26261232
2023-02-08 06:20:59.230 CET;26261233
2023-02-08 06:21:06.591 CET;26261234
2023-02-08 06:21:14.092 CET;26261235
2023-02-08 06:21:21.601 CET;26261236
2023-02-08 06:21:28.921 CET;26261237
2023-02-08 06:21:36.270 CET;26261238
2023-02-08 06:21:43.532 CET;26261239
2023-02-08 06:21:51.200 CET;26261240
2023-02-08 06:21:58.490 CET;26261241
2023-02-08 06:22:59.168 CET;26261242
2023-02-08 06:23:06.599 CET;26261243
2023-02-08 06:23:13.950 CET;26261244
2023-02-08 06:23:21.299 CET;26261245
2023-02-08 06:23:28.730 CET;26261246
2023-02-08 06:23:36.299 CET;26261247
2023-02-08 06:23:43.710 CET;26261248
2023-02-08 06:23:51.148 CET;26261249
2023-02-08 06:23:59.069 CET;26261250
2023-02-08 06:24:06.319 CET;26261251
2023-02-08 06:24:13.769 CET;26261252
2023-02-08 06:24:21.078 CET;26261253
2023-02-08 06:24:28.438 CET;26261254
2023-02-08 06:24:35.868 CET;26261255
2023-02-08 06:24:43.227 CET;26261256
2023-02-08 06:24:50.648 CET;26261257
2023-02-08 06:24:57.999 CET;26261258
2023-02-08 06:25:05.328 CET;26261259
2023-02-08 06:25:12.757 CET;26261260
2023-02-08 06:25:20.187 CET;26261261
2023-02-08 06:25:27.707 CET;26261262
2023-02-08 06:25:34.967 CET;26261263
2023-02-08 06:25:42.328 CET;26261264
2023-02-08 06:25:49.638 CET;26261265
2023-02-08 06:25:56.977 CET;26261266
2023-02-08 06:26:04.276 CET;26261267
2023-02-08 06:26:11.627 CET;26261268
2023-02-08 06:26:18.897 CET;26261269
2023-02-08 06:26:26.247 CET;26261270
2023-02-08 06:26:33.898 CET;26261271
2023-02-08 06:26:41.147 CET;26261272
2023-02-08 06:26:48.415 CET;26261273
2023-02-08 06:26:55.766 CET;26261274
2023-02-08 06:27:03.226 CET;26261275
2023-02-08 06:27:10.595 CET;26261276
2023-02-08 06:27:18.036 CET;26261277
2023-02-08 06:27:25.405 CET;26261278
2023-02-08 06:27:32.825 CET;26261279
2023-02-08 06:27:40.176 CET;26261280
2023-02-08 06:27:47.526 CET;26261281
2023-02-08 06:27:55.177 CET;26261282
2023-02-08 06:28:02.447 CET;26261283
2023-02-08 06:28:09.697 CET;26261284
2023-02-08 06:28:16.954 CET;26261285
2023-02-08 06:28:24.415 CET;26261286
2023-02-08 06:28:31.796 CET;26261287
2023-02-08 06:28:39.075 CET;26261288
2023-02-08 06:28:46.345 CET;26261289
2023-02-08 06:28:53.775 CET;26261290
2023-02-08 06:29:01.134 CET;26261291
2023-02-08 06:29:08.575 CET;26261292
2023-02-08 06:29:15.974 CET;26261293
2023-02-08 06:29:23.325 CET;26261294
2023-02-08 06:29:30.595 CET;26261295
2023-02-08 06:29:37.875 CET;26261296
2023-02-08 06:29:45.295 CET;26261297
2023-02-08 06:29:52.585 CET;26261298
2023-02-08 06:29:59.974 CET;26261299
2023-02-08 06:30:07.325 CET;26261300
2023-02-08 06:30:14.765 CET;26261301
2023-02-08 06:30:22.045 CET;26261302
2023-02-08 06:30:29.315 CET;26261303
2023-02-08 06:30:36.654 CET;26261304
2023-02-08 06:30:44.025 CET;26261305
2023-02-08 06:30:51.384 CET;26261306
2023-02-08 06:30:58.673 CET;26261307
2023-02-08 06:31:06.604 CET;26261308
2023-02-08 06:31:13.953 CET;26261309
2023-02-08 06:31:21.312 CET;26261310
2023-02-08 06:31:28.602 CET;26261311
2023-02-08 06:31:35.852 CET;26261312
2023-02-08 06:31:43.203 CET;26261313
2023-02-08 06:31:50.451 CET;26261314
2023-02-08 06:31:58.361 CET;26261315
2023-02-08 06:32:05.651 CET;26261316
2023-02-08 06:32:12.921 CET;26261317
2023-02-08 06:32:20.193 CET;26261318
2023-02-08 06:32:28.112 CET;26261319
