time;StrokeCounter
2023-01-02 22:06:19.082 CET;25686780
2023-01-02 22:06:28.273 CET;25686781
2023-01-02 22:06:37.392 CET;25686782
2023-01-02 22:06:46.592 CET;25686783
2023-01-02 22:06:55.694 CET;25686784
2023-01-02 22:07:04.834 CET;25686785
2023-01-02 22:07:14.045 CET;25686786
2023-01-02 22:07:23.233 CET;25686787
2023-01-02 22:07:32.434 CET;25686788
2023-01-02 22:07:41.805 CET;25686789
2023-01-02 22:07:50.993 CET;25686790
2023-01-02 22:08:00.194 CET;25686791
2023-01-02 22:08:09.404 CET;25686792
2023-01-02 22:08:18.595 CET;25686793
2023-01-02 22:08:27.795 CET;25686794
2023-01-02 22:08:36.905 CET;25686795
2023-01-02 22:08:46.194 CET;25686796
2023-01-02 22:08:55.305 CET;25686797
2023-01-02 22:09:04.595 CET;25686798
2023-01-02 22:09:13.805 CET;25686799
2023-01-02 22:09:22.996 CET;25686800
2023-01-02 22:09:32.286 CET;25686801
2023-01-02 22:09:41.476 CET;25686802
2023-01-02 22:09:50.687 CET;25686803
2023-01-02 22:09:59.796 CET;25686804
2023-01-02 22:10:09.076 CET;25686805
2023-01-02 22:10:18.286 CET;25686806
2023-01-02 22:10:27.566 CET;25686807
2023-01-02 22:10:36.766 CET;25686808
2023-01-02 22:10:46.046 CET;25686809
2023-01-02 22:10:55.256 CET;25686810
2023-01-02 22:11:04.536 CET;25686811
2023-01-02 22:11:13.726 CET;25686812
2023-01-02 22:11:22.927 CET;25686813
2023-01-02 22:11:32.197 CET;25686814
2023-01-02 22:11:41.417 CET;25686815
2023-01-02 22:11:50.687 CET;25686816
2023-01-02 22:11:59.966 CET;25686817
2023-01-02 22:12:09.167 CET;25686818
2023-01-02 22:12:18.456 CET;25686819
2023-01-02 22:12:27.655 CET;25686820
2023-01-02 22:12:36.936 CET;25686821
2023-01-02 22:12:46.125 CET;25686822
2023-01-02 22:14:35.734 CET;25686823
2023-01-02 22:14:45.424 CET;25686824
2023-01-02 22:14:55.263 CET;25686825
2023-01-02 22:15:05.023 CET;25686826
2023-01-02 22:15:14.132 CET;25686827
2023-01-02 22:15:23.403 CET;25686828
2023-01-02 22:15:32.622 CET;25686829
2023-01-02 22:15:41.733 CET;25686830
2023-01-02 22:15:50.854 CET;25686831
2023-01-02 22:15:59.973 CET;25686832
2023-01-02 22:16:09.164 CET;25686833
2023-01-02 22:16:18.453 CET;25686834
2023-01-02 22:16:27.572 CET;25686835
2023-01-02 22:16:36.862 CET;25686836
2023-01-02 22:17:15.571 CET;25686837
2023-01-02 22:17:25.092 CET;25686838
2023-01-02 22:17:34.770 CET;25686839
2023-01-02 22:17:44.200 CET;25686840
2023-01-02 22:17:53.331 CET;25686841
2023-01-02 22:18:02.530 CET;25686842
2023-01-02 22:18:11.641 CET;25686843
2023-01-02 22:18:20.930 CET;25686844
2023-01-02 22:18:30.140 CET;25686845
2023-01-02 22:18:39.411 CET;25686846
2023-01-02 22:18:48.780 CET;25686847
2023-01-02 22:18:57.990 CET;25686848
2023-01-02 22:19:07.170 CET;25686849
2023-01-02 22:19:16.368 CET;25686850
2023-01-02 22:19:25.569 CET;25686851
2023-01-02 22:19:34.858 CET;25686852
2023-01-02 22:19:44.049 CET;25686853
2023-01-02 22:19:53.178 CET;25686854
2023-01-02 22:20:02.378 CET;25686855
2023-01-02 22:20:11.569 CET;25686856
2023-01-02 22:20:20.697 CET;25686857
2023-01-02 22:20:29.798 CET;25686858
2023-01-02 22:20:39.088 CET;25686859
2023-01-02 22:20:48.296 CET;25686860
2023-01-02 22:20:57.578 CET;25686861
2023-01-02 22:21:06.778 CET;25686862
2023-01-02 22:21:15.977 CET;25686863
2023-01-02 22:21:25.257 CET;25686864
2023-01-02 22:21:34.538 CET;25686865
2023-01-02 22:21:43.736 CET;25686866
2023-01-02 22:21:53.016 CET;25686867
2023-01-02 22:22:02.226 CET;25686868
2023-01-02 22:22:11.426 CET;25686869
2023-01-02 22:22:20.607 CET;25686870
2023-01-02 22:22:29.806 CET;25686871
2023-01-02 22:22:39.026 CET;25686872
2023-01-02 22:22:48.145 CET;25686873
2023-01-02 22:22:57.415 CET;25686874
2023-01-02 22:23:06.615 CET;25686875
2023-01-02 22:23:15.895 CET;25686876
2023-01-02 22:23:25.016 CET;25686877
2023-01-02 22:23:34.204 CET;25686878
2023-01-02 22:23:43.404 CET;25686879
2023-01-02 22:23:52.543 CET;25686880
2023-01-02 22:24:01.815 CET;25686881
2023-01-02 22:24:11.013 CET;25686882
2023-01-02 22:24:20.312 CET;25686883
2023-01-02 22:24:29.493 CET;25686884
2023-01-02 22:24:38.783 CET;25686885
2023-01-02 22:24:47.993 CET;25686886
2023-01-02 22:24:57.273 CET;25686887
2023-01-02 22:25:06.463 CET;25686888
2023-01-02 22:25:15.671 CET;25686889
2023-01-02 22:25:24.953 CET;25686890
2023-01-02 22:25:34.141 CET;25686891
2023-01-02 22:25:43.423 CET;25686892
2023-01-02 22:25:52.542 CET;25686893
2023-01-02 22:26:01.742 CET;25686894
2023-01-02 22:26:10.931 CET;25686895
2023-01-02 22:26:20.131 CET;25686896
2023-01-02 22:26:29.351 CET;25686897
2023-01-02 22:26:38.631 CET;25686898
2023-01-02 22:26:47.831 CET;25686899
2023-01-02 22:26:57.111 CET;25686900
2023-01-02 22:27:06.290 CET;25686901
2023-01-02 22:27:15.520 CET;25686902
2023-01-02 22:27:24.790 CET;25686903
2023-01-02 22:27:33.901 CET;25686904
2023-01-02 22:27:43.099 CET;25686905
2023-01-02 22:27:52.309 CET;25686906
2023-01-02 22:28:01.430 CET;25686907
2023-01-02 22:28:10.710 CET;25686908
2023-01-02 22:28:19.908 CET;25686909
2023-01-02 22:28:29.190 CET;25686910
2023-01-02 22:28:38.390 CET;25686911
2023-01-02 22:28:47.588 CET;25686912
2023-01-02 22:28:56.858 CET;25686913
2023-01-02 22:29:06.058 CET;25686914
2023-01-02 22:29:15.257 CET;25686915
2023-01-02 22:29:24.457 CET;25686916
2023-01-02 22:29:33.737 CET;25686917
2023-01-02 22:29:42.878 CET;25686918
2023-01-02 22:29:52.157 CET;25686919
2023-01-02 22:30:01.357 CET;25686920
2023-01-02 22:30:10.548 CET;25686921
2023-01-02 22:30:19.828 CET;25686922
2023-01-02 22:30:28.947 CET;25686923
2023-01-02 22:30:38.227 CET;25686924
2023-01-02 22:30:47.506 CET;25686925
2023-01-02 22:30:56.796 CET;25686926
2023-01-02 22:31:06.055 CET;25686927
2023-01-02 22:31:39.726 CET;25686928
2023-01-02 22:31:49.694 CET;25686929
2023-01-02 22:32:30.864 CET;25686930
2023-01-02 22:32:40.144 CET;25686931
2023-01-02 22:32:49.345 CET;25686932
2023-01-02 22:32:58.625 CET;25686933
2023-01-02 22:33:07.825 CET;25686934
2023-01-02 22:33:17.032 CET;25686935
2023-01-02 22:33:26.233 CET;25686936
2023-01-02 22:33:35.352 CET;25686937
2023-01-02 22:33:44.622 CET;25686938
2023-01-02 22:33:53.832 CET;25686939
2023-01-02 22:34:03.104 CET;25686940
2023-01-02 22:34:12.302 CET;25686941
2023-01-02 22:34:21.433 CET;25686942
2023-01-02 22:34:30.713 CET;25686943
2023-01-02 22:34:39.913 CET;25686944
2023-01-02 22:34:49.112 CET;25686945
2023-01-02 22:34:58.382 CET;25686946
2023-01-02 22:35:07.673 CET;25686947
2023-01-02 22:35:16.963 CET;25686948
2023-01-02 22:35:26.163 CET;25686949
2023-01-02 22:35:35.342 CET;25686950
2023-01-02 22:35:44.552 CET;25686951
2023-01-02 22:35:53.742 CET;25686952
2023-01-02 22:36:02.941 CET;25686953
2023-01-02 22:36:12.221 CET;25686954
2023-01-02 22:36:21.430 CET;25686955
2023-01-02 22:36:30.561 CET;25686956
2023-01-02 22:36:39.760 CET;25686957
2023-01-02 22:36:48.951 CET;25686958
2023-01-02 22:36:58.151 CET;25686959
2023-01-02 22:37:07.351 CET;25686960
2023-01-02 22:37:16.480 CET;25686961
2023-01-02 22:37:25.599 CET;25686962
2023-01-02 22:37:34.801 CET;25686963
2023-01-02 22:37:44.061 CET;25686964
2023-01-02 22:37:53.280 CET;25686965
2023-01-02 22:38:02.480 CET;25686966
2023-01-02 22:38:11.599 CET;25686967
2023-01-02 22:38:20.801 CET;25686968
2023-01-02 22:38:30.071 CET;25686969
2023-01-02 22:38:39.361 CET;25686970
2023-01-02 22:38:48.549 CET;25686971
2023-01-02 22:38:57.589 CET;25686972
2023-01-02 22:39:06.720 CET;25686973
2023-01-02 22:39:16.000 CET;25686974
2023-01-02 22:39:25.210 CET;25686975
2023-01-02 22:39:34.490 CET;25686976
2023-01-02 22:39:43.769 CET;25686977
2023-01-02 22:39:52.888 CET;25686978
2023-01-02 22:40:02.078 CET;25686979
2023-01-02 22:40:11.368 CET;25686980
2023-01-02 22:40:20.558 CET;25686981
2023-01-02 22:40:29.757 CET;25686982
2023-01-02 22:40:39.038 CET;25686983
2023-01-02 22:40:48.306 CET;25686984
2023-01-02 22:40:57.357 CET;25686985
2023-01-02 22:41:06.637 CET;25686986
2023-01-02 22:41:15.756 CET;25686987
2023-01-02 22:41:25.026 CET;25686988
2023-01-02 22:41:34.318 CET;25686989
2023-01-02 22:41:43.595 CET;25686990
2023-01-02 22:41:52.796 CET;25686991
2023-01-02 22:42:02.006 CET;25686992
2023-01-02 22:42:11.186 CET;25686993
2023-01-02 22:42:20.484 CET;25686994
2023-01-02 22:42:29.684 CET;25686995
2023-01-02 22:44:28.302 CET;25686996
2023-01-02 22:44:42.302 CET;25686997
2023-01-02 22:44:52.263 CET;25686998
2023-01-02 22:46:47.401 CET;25686999
2023-01-02 22:46:56.562 CET;25687000
2023-01-02 22:51:11.928 CET;25687001
2023-01-02 22:51:22.346 CET;25687002
2023-01-02 22:52:00.387 CET;25687003
2023-01-02 22:52:10.246 CET;25687004
2023-01-02 22:52:20.076 CET;25687005
2023-01-02 22:52:47.125 CET;25687006
2023-01-02 22:53:56.042 CET;25687007
2023-01-02 22:56:23.611 CET;25687008
2023-01-02 22:56:54.430 CET;25687009
2023-01-02 22:57:04.240 CET;25687010
2023-01-02 22:57:13.759 CET;25687011
2023-01-02 22:57:23.440 CET;25687012
2023-01-02 22:57:32.959 CET;25687013
2023-01-02 22:57:42.398 CET;25687014
2023-01-02 22:58:39.188 CET;25687015
2023-01-02 22:58:49.138 CET;25687016
2023-01-02 22:59:15.927 CET;25687017
2023-01-02 22:59:25.118 CET;25687018
2023-01-02 22:59:34.227 CET;25687019
2023-01-02 22:59:43.437 CET;25687020
2023-01-02 22:59:52.717 CET;25687021
2023-01-02 23:00:01.917 CET;25687022
2023-01-02 23:00:11.127 CET;25687023
2023-01-02 23:00:20.246 CET;25687024
2023-01-02 23:00:29.516 CET;25687025
2023-01-02 23:00:38.717 CET;25687026
2023-01-02 23:00:47.815 CET;25687027
2023-01-02 23:00:57.115 CET;25687028
2023-01-02 23:01:06.395 CET;25687029
2023-01-02 23:01:15.676 CET;25687030
2023-01-02 23:01:24.956 CET;25687031
2023-01-02 23:01:34.177 CET;25687032
2023-01-02 23:01:43.446 CET;25687033
2023-01-02 23:01:52.716 CET;25687034
2023-01-02 23:02:01.855 CET;25687035
2023-01-02 23:02:11.055 CET;25687036
2023-01-02 23:02:20.335 CET;25687037
2023-01-02 23:02:29.614 CET;25687038
2023-01-02 23:02:38.815 CET;25687039
2023-01-02 23:02:48.075 CET;25687040
2023-01-02 23:02:57.375 CET;25687041
2023-01-02 23:03:06.585 CET;25687042
2023-01-02 23:03:15.763 CET;25687043
2023-01-02 23:03:24.963 CET;25687044
2023-01-02 23:03:34.243 CET;25687045
2023-01-02 23:03:43.443 CET;25687046
2023-01-02 23:03:52.562 CET;25687047
2023-01-02 23:04:01.773 CET;25687048
2023-01-02 23:04:11.042 CET;25687049
2023-01-02 23:04:20.243 CET;25687050
2023-01-02 23:04:29.362 CET;25687051
2023-01-02 23:04:38.653 CET;25687052
2023-01-02 23:04:47.772 CET;25687053
2023-01-02 23:04:56.982 CET;25687054
2023-01-02 23:05:06.253 CET;25687055
2023-01-02 23:05:15.450 CET;25687056
2023-01-02 23:05:24.641 CET;25687057
2023-01-02 23:05:33.930 CET;25687058
2023-01-02 23:05:43.131 CET;25687059
2023-01-02 23:05:52.410 CET;25687060
2023-01-02 23:06:01.609 CET;25687061
2023-01-02 23:06:10.799 CET;25687062
