time;PressSpeed
2023-01-09 22:45:17.466 CET;6
2023-01-09 23:02:51.667 CET;12
2023-01-10 00:10:22.844 CET;6
2023-01-10 00:31:09.825 CET;12
2023-01-10 01:26:15.025 CET;6
2023-01-10 02:00:44.290 CET;16
2023-01-10 02:13:08.259 CET;6
2023-01-10 02:26:15.405 CET;16
2023-01-10 02:27:20.665 CET;6
2023-01-10 02:27:27.684 CET;16
2023-01-10 10:36:59.013 CET;6
2023-01-10 10:54:24.171 CET;14
2023-01-10 14:58:16.608 CET;6
2023-01-10 15:12:55.111 CET;14
2023-01-10 15:15:35.747 CET;6
2023-01-10 15:15:40.767 CET;14
2023-01-10 15:18:59.563 CET;6
2023-01-10 15:19:08.592 CET;14
2023-01-10 15:19:18.634 CET;6
2023-01-10 15:19:24.663 CET;14
2023-01-11 01:45:23.651 CET;6
2023-01-11 01:59:04.940 CET;14
2023-01-11 02:16:44.165 CET;6
2023-01-11 02:25:24.243 CET;14
2023-01-11 03:21:39.724 CET;6
2023-01-11 03:21:45.744 CET;0
2023-01-11 03:21:46.755 CET;14
2023-01-11 07:12:01.934 CET;6
2023-01-11 07:12:59.164 CET;14
2023-01-11 09:18:58.345 CET;6
2023-01-11 09:30:34.115 CET;0
2023-01-11 09:30:35.127 CET;6
2023-01-11 09:45:43.753 CET;13
2023-01-11 09:46:56.042 CET;6
2023-01-11 09:47:00.062 CET;0
2023-01-11 09:47:01.062 CET;13
2023-01-11 10:11:26.920 CET;6
2023-01-11 10:11:33.940 CET;13
2023-01-11 10:29:25.220 CET;6
2023-01-11 10:30:08.390 CET;13
2023-01-11 10:30:09.398 CET;6
2023-01-11 10:41:16.062 CET;14
2023-01-11 10:47:09.474 CET;6
2023-01-11 10:47:15.494 CET;14
2023-01-11 13:51:01.529 CET;6
2023-01-11 13:51:37.677 CET;14
2023-01-11 16:19:23.085 CET;6
2023-01-11 16:32:01.112 CET;0
2023-01-11 16:32:02.112 CET;6
2023-01-11 16:33:21.431 CET;18
2023-01-11 16:54:52.594 CET;6
2023-01-11 17:17:42.059 CET;18
2023-01-11 17:19:26.479 CET;6
2023-01-11 17:19:32.496 CET;18
2023-01-11 17:39:00.167 CET;6
2023-01-11 17:39:24.257 CET;18
2023-01-11 17:48:44.489 CET;6
2023-01-11 18:07:29.992 CET;18
2023-01-11 18:21:24.319 CET;6
2023-01-11 18:21:43.398 CET;18
2023-01-11 18:42:58.490 CET;6
2023-01-11 18:43:11.539 CET;18
2023-01-11 18:51:15.474 CET;6
2023-01-11 18:51:29.533 CET;18
2023-01-11 19:03:23.382 CET;6
2023-01-11 19:03:37.444 CET;18
2023-01-11 21:04:48.480 CET;6
2023-01-11 21:10:54.947 CET;16
2023-01-11 21:21:08.397 CET;6
2023-01-11 21:26:00.563 CET;16
2023-01-12 00:46:34.608 CET;0
2023-01-12 00:46:35.618 CET;6
2023-01-12 00:54:58.631 CET;18
2023-01-12 00:57:47.296 CET;6
2023-01-12 00:57:51.316 CET;18
2023-01-12 04:42:26.148 CET;6
2023-01-12 04:52:41.605 CET;0
2023-01-12 04:52:42.605 CET;6
2023-01-12 04:55:30.273 CET;12
2023-01-12 05:10:19.826 CET;6
2023-01-12 05:22:12.671 CET;12
2023-01-12 05:30:16.592 CET;6
2023-01-12 05:31:13.832 CET;12
2023-01-12 05:46:15.427 CET;6
2023-01-12 05:46:21.447 CET;12
2023-01-12 06:32:11.434 CET;6
2023-01-12 06:58:11.670 CET;12
2023-01-12 06:58:54.838 CET;6
2023-01-12 06:58:58.849 CET;12
2023-01-12 09:51:38.234 CET;6
2023-01-12 10:02:28.825 CET;12
2023-01-12 11:32:32.410 CET;6
2023-01-12 11:45:54.608 CET;12
2023-01-12 11:53:45.490 CET;6
2023-01-12 11:53:46.502 CET;12
2023-01-12 12:07:13.720 CET;6
2023-01-12 12:07:26.770 CET;12
2023-01-12 12:13:30.223 CET;6
2023-01-12 12:13:50.305 CET;11
2023-01-12 12:17:42.232 CET;6
2023-01-12 12:17:58.301 CET;10
2023-01-12 12:33:29.009 CET;6
2023-01-12 12:33:50.096 CET;10
2023-01-12 15:52:37.732 CET;0
2023-01-12 15:52:38.732 CET;6
2023-01-12 16:09:43.836 CET;12
2023-01-12 16:27:16.032 CET;6
2023-01-12 16:38:33.743 CET;12
2023-01-12 16:39:05.872 CET;6
2023-01-12 17:00:30.005 CET;12
2023-01-12 18:06:34.828 CET;6
2023-01-12 18:13:20.453 CET;12
2023-01-12 18:39:52.809 CET;6
2023-01-12 18:40:08.880 CET;10
2023-01-12 20:52:08.500 CET;6
2023-01-13 00:13:10.674 CET;0
2023-01-13 00:13:11.684 CET;6
2023-01-13 01:42:47.142 CET;15
2023-01-13 02:02:16.809 CET;6
2023-01-13 02:02:22.841 CET;15
2023-01-13 04:20:57.046 CET;6
2023-01-13 10:18:26.716 CET;12
2023-01-13 14:52:20.339 CET;6
2023-01-13 14:55:29.096 CET;0
2023-01-13 14:55:30.096 CET;6
2023-01-13 15:07:12.908 CET;12
2023-01-13 15:12:34.191 CET;6
2023-01-13 15:12:37.201 CET;12
2023-01-13 16:53:14.319 CET;6
2023-01-13 16:53:54.477 CET;0
2023-01-13 16:53:55.477 CET;6
2023-01-13 19:00:50.897 CET;12
2023-01-13 19:29:34.779 CET;6
2023-01-13 19:29:45.819 CET;12
2023-01-13 19:34:00.845 CET;6
2023-01-13 19:34:13.894 CET;12
2023-01-13 20:13:52.390 CET;6
2023-01-16 05:45:12.289 CET;16
2023-01-16 06:10:52.443 CET;6
2023-01-16 06:11:08.503 CET;16
2023-01-16 06:14:05.210 CET;6
2023-01-16 06:14:20.269 CET;0
2023-01-16 06:14:21.279 CET;16
2023-01-16 06:39:02.187 CET;6
2023-01-16 06:39:17.247 CET;16
2023-01-16 06:49:17.650 CET;6
2023-01-16 06:49:38.729 CET;16
2023-01-16 10:36:23.063 CET;6
2023-01-16 10:37:01.213 CET;16
2023-01-16 10:54:36.427 CET;6
2023-01-16 11:04:42.851 CET;16
2023-01-16 11:13:30.963 CET;6
2023-01-16 11:13:37.993 CET;16
2023-01-16 11:26:46.141 CET;6
2023-01-16 11:26:53.171 CET;16
2023-01-16 11:26:54.171 CET;6
2023-01-16 11:28:18.510 CET;16
2023-01-16 11:28:23.530 CET;6
2023-01-16 11:29:08.710 CET;16
2023-01-16 11:38:10.871 CET;6
2023-01-16 11:38:36.980 CET;16
2023-01-16 11:43:44.207 CET;6
2023-01-16 11:44:07.296 CET;16
2023-01-16 11:47:01.994 CET;6
2023-01-16 11:47:47.174 CET;16
2023-01-16 11:53:06.460 CET;6
2023-01-16 11:53:56.658 CET;16
2023-01-16 12:00:39.263 CET;6
2023-01-16 12:01:04.362 CET;16
2023-01-16 12:01:44.522 CET;6
2023-01-16 12:01:49.540 CET;16
2023-01-16 12:03:58.059 CET;6
2023-01-16 12:04:45.250 CET;16
2023-01-16 12:12:20.062 CET;6
2023-01-16 12:12:34.122 CET;16
2023-01-16 12:23:38.773 CET;6
2023-01-16 12:24:01.861 CET;16
2023-01-16 12:28:53.029 CET;6
2023-01-16 12:29:04.078 CET;16
2023-01-16 12:32:56.006 CET;6
2023-01-16 12:33:01.025 CET;16
2023-01-16 13:22:23.848 CET;6
2023-01-16 13:32:29.256 CET;16
2023-01-16 13:32:44.315 CET;6
2023-01-16 13:33:12.426 CET;16
2023-01-16 13:45:56.480 CET;0
2023-01-16 13:45:57.480 CET;6
2023-01-16 13:46:45.670 CET;0
2023-01-16 13:46:46.680 CET;16
2023-01-16 13:48:38.118 CET;6
2023-01-16 13:48:48.158 CET;16
2023-01-16 13:49:37.357 CET;6
2023-01-16 13:50:17.516 CET;16
2023-01-16 13:53:17.233 CET;6
2023-01-16 13:53:21.253 CET;16
2023-01-16 14:02:40.483 CET;6
2023-01-16 14:02:44.503 CET;16
2023-01-16 14:04:59.040 CET;6
2023-01-16 14:05:22.128 CET;16
2023-01-16 14:07:06.546 CET;6
2023-01-16 14:07:38.677 CET;16
2023-01-16 14:08:32.885 CET;6
2023-01-16 14:10:36.384 CET;16
2023-01-16 14:12:45.904 CET;6
2023-01-16 14:16:23.770 CET;16
2023-01-16 14:30:06.058 CET;6
2023-01-16 14:32:21.595 CET;16
2023-01-16 14:34:49.184 CET;6
2023-01-16 14:35:34.374 CET;16
2023-01-16 14:37:46.901 CET;6
2023-01-16 14:37:54.931 CET;16
2023-01-16 14:39:24.289 CET;6
2023-01-16 14:39:58.418 CET;16
2023-01-16 14:42:26.016 CET;0
2023-01-16 14:42:27.016 CET;6
2023-01-16 14:44:57.615 CET;16
2023-01-16 14:45:01.635 CET;6
2023-01-16 14:45:10.664 CET;16
2023-01-16 14:46:09.903 CET;6
2023-01-16 14:46:15.934 CET;16
2023-01-16 14:53:36.686 CET;6
2023-01-16 15:28:24.025 CET;16
2023-01-16 15:29:14.233 CET;6
2023-01-16 15:29:24.273 CET;16
2023-01-16 15:31:16.710 CET;6
2023-01-16 15:32:10.930 CET;16
2023-01-16 15:34:37.519 CET;6
2023-01-16 15:36:52.058 CET;16
2023-01-16 15:53:40.082 CET;6
2023-01-16 15:54:52.371 CET;16
2023-01-16 16:14:34.094 CET;6
2023-01-16 16:15:22.285 CET;16
2023-01-16 22:18:13.221 CET;6
2023-01-16 22:33:21.845 CET;14
2023-01-17 03:03:01.471 CET;6
2023-01-17 08:41:02.463 CET;10
2023-01-17 08:50:56.842 CET;6
2023-01-17 11:18:11.117 CET;10
2023-01-17 11:31:58.423 CET;6
2023-01-17 12:16:52.184 CET;0
2023-01-17 12:16:53.186 CET;10
2023-01-17 13:16:35.489 CET;6
2023-01-17 14:32:45.753 CET;15
2023-01-17 14:34:16.111 CET;6
2023-01-17 14:41:11.765 CET;15
2023-01-17 19:14:50.338 CET;6
2023-01-17 19:58:53.892 CET;14
2023-01-17 20:01:38.552 CET;6
2023-01-17 20:08:17.137 CET;14
2023-01-17 20:43:01.466 CET;6
2023-01-17 20:46:49.372 CET;14
2023-01-18 02:55:36.739 CET;6
2023-01-18 02:55:46.779 CET;14
2023-01-18 10:22:21.799 CET;6
2023-01-18 10:33:07.375 CET;0
2023-01-18 10:33:08.377 CET;6
2023-01-18 10:47:57.931 CET;10
2023-01-18 10:48:46.121 CET;6
2023-01-18 10:55:46.803 CET;0
2023-01-18 10:55:47.803 CET;10
2023-01-18 10:56:10.894 CET;6
2023-01-18 13:55:08.780 CET;0
2023-01-18 13:55:09.790 CET;6
2023-01-18 14:08:54.076 CET;12
2023-01-18 14:17:19.092 CET;6
2023-01-18 14:17:24.111 CET;10
2023-01-18 18:21:46.664 CET;6
2023-01-18 18:30:32.778 CET;10
2023-01-18 18:59:00.592 CET;6
2023-01-18 19:33:17.808 CET;10
2023-01-18 19:58:21.815 CET;6
2023-01-18 19:58:53.944 CET;0
2023-01-18 19:58:54.944 CET;6
2023-01-18 20:05:34.549 CET;12
2023-01-18 20:05:35.549 CET;6
2023-01-18 20:06:06.668 CET;12
2023-01-18 20:14:13.611 CET;6
2023-01-18 20:14:17.631 CET;10
2023-01-19 02:24:34.355 CET;6
2023-01-19 02:48:04.996 CET;14
2023-01-19 03:41:35.815 CET;6
2023-01-19 03:42:21.996 CET;14
2023-01-19 03:55:12.075 CET;6
2023-01-19 03:55:30.144 CET;14
2023-01-19 09:57:40.934 CET;6
2023-01-19 09:57:45.954 CET;14
2023-01-19 10:01:34.871 CET;0
2023-01-19 10:01:35.881 CET;6
2023-01-19 10:10:11.944 CET;18
2023-01-19 10:23:50.210 CET;6
2023-01-19 10:28:58.434 CET;18
2023-01-19 11:58:07.802 CET;6
2023-01-19 12:07:22.016 CET;14
2023-01-19 12:48:57.973 CET;6
2023-01-19 12:49:06.013 CET;14
2023-01-19 12:57:20.984 CET;6
2023-01-19 12:57:30.025 CET;14
2023-01-19 16:43:02.073 CET;6
2023-01-19 16:43:22.153 CET;0
2023-01-19 16:43:23.154 CET;14
2023-01-19 17:09:24.391 CET;6
2023-01-19 17:09:36.438 CET;10
2023-01-19 17:09:37.448 CET;6
2023-01-19 17:26:07.401 CET;12
2023-01-19 17:54:37.219 CET;6
2023-01-19 18:02:06.012 CET;12
2023-01-19 19:30:00.075 CET;6
2023-01-19 19:30:26.183 CET;0
2023-01-19 19:30:27.184 CET;6
2023-01-19 20:01:03.513 CET;18
2023-01-19 20:20:08.085 CET;6
2023-01-19 20:22:00.535 CET;18
2023-01-20 00:19:25.424 CET;6
2023-01-20 00:37:51.835 CET;16
2023-01-20 00:52:12.282 CET;6
2023-01-20 01:08:34.197 CET;16
2023-01-20 04:15:22.966 CET;6
2023-01-20 05:04:16.684 CET;16
2023-01-20 05:31:05.108 CET;6
2023-01-20 05:45:25.536 CET;16
2023-01-20 07:42:47.667 CET;6
2023-01-20 07:43:27.825 CET;16
2023-01-20 09:06:26.710 CET;6
2023-01-20 09:06:36.750 CET;16
2023-01-20 09:58:53.275 CET;6
2023-01-20 09:58:56.285 CET;16
2023-01-20 10:03:18.329 CET;6
2023-01-20 10:03:23.349 CET;16
2023-01-20 12:05:45.680 CET;6
2023-01-20 12:16:18.210 CET;17
2023-01-20 12:50:37.424 CET;6
2023-01-20 12:50:39.436 CET;17
2023-01-20 15:09:54.802 CET;6
2023-01-20 15:22:26.802 CET;12
2023-01-20 15:31:51.055 CET;6
2023-01-20 15:32:10.134 CET;12
2023-01-20 16:19:19.434 CET;6
2023-01-20 16:35:12.240 CET;12
2023-01-20 18:52:30.141 CET;6
2023-01-20 19:05:52.348 CET;12
2023-01-20 20:13:16.489 CET;6
2023-01-20 20:30:14.553 CET;12
2023-01-20 20:38:33.546 CET;6
2023-01-20 20:38:48.607 CET;0
2023-01-20 20:38:49.607 CET;12
2023-01-20 22:23:02.588 CET;6
2023-01-20 22:30:07.283 CET;0
2023-01-20 22:30:08.282 CET;12
2023-01-21 01:50:06.197 CET;6
2023-01-21 02:08:56.720 CET;12
2023-01-21 02:09:42.900 CET;6
2023-01-21 02:09:46.918 CET;12
2023-01-21 02:44:32.240 CET;6
2023-01-21 02:58:02.477 CET;12
2023-01-21 04:06:51.973 CET;6
2023-01-21 14:20:28.989 CET;12
2023-01-21 14:21:09.148 CET;6
2023-01-21 14:21:17.187 CET;10
2023-01-21 20:02:07.835 CET;6
2023-01-24 06:04:03.911 CET;14
2023-01-24 06:18:23.336 CET;6
2023-01-24 06:19:00.487 CET;14
2023-01-24 08:41:24.589 CET;6
2023-01-24 08:41:40.661 CET;14
2023-01-24 11:21:21.918 CET;6
2023-01-24 11:21:32.959 CET;14
2023-01-24 15:55:17.539 CET;6
2023-01-24 16:08:12.638 CET;0
2023-01-24 16:08:13.648 CET;6
2023-01-24 16:10:18.137 CET;12
2023-01-24 16:13:48.983 CET;6
2023-01-24 16:19:40.388 CET;12
2023-01-24 16:29:41.790 CET;6
2023-01-24 16:32:57.566 CET;12
2023-01-24 16:34:31.947 CET;0
2023-01-24 16:34:32.957 CET;6
2023-01-24 16:34:54.035 CET;12
2023-01-24 16:37:31.663 CET;6
2023-01-24 16:38:03.792 CET;0
2023-01-24 16:38:04.802 CET;12
2023-01-24 16:38:29.901 CET;6
2023-01-24 16:38:59.010 CET;12
2023-01-24 16:46:33.825 CET;6
2023-01-24 16:46:49.895 CET;12
2023-01-24 16:48:01.184 CET;0
2023-01-24 16:48:02.184 CET;6
2023-01-24 16:48:15.234 CET;12
2023-01-24 16:56:26.197 CET;6
2023-01-24 17:05:49.447 CET;12
2023-01-24 17:06:34.628 CET;6
2023-01-24 17:08:03.986 CET;12
2023-01-24 17:21:09.109 CET;6
2023-01-24 17:26:43.444 CET;12
2023-01-24 19:59:02.934 CET;6
2023-01-24 19:59:18.005 CET;12
2023-01-24 20:57:30.953 CET;6
2023-01-24 20:57:44.003 CET;12
2023-01-24 20:58:03.082 CET;6
2023-01-24 21:23:19.141 CET;16
2023-01-24 21:30:07.766 CET;6
2023-01-24 21:33:03.463 CET;16
2023-01-25 00:16:22.589 CET;6
2023-01-25 00:57:11.361 CET;16
2023-01-25 00:58:42.730 CET;6
2023-01-25 00:58:48.759 CET;16
2023-01-25 02:44:29.069 CET;6
2023-01-25 02:44:40.118 CET;16
2023-01-25 10:01:11.711 CET;6
2023-01-25 10:14:59.017 CET;12
2023-01-25 10:15:00.019 CET;6
2023-01-25 10:15:29.137 CET;12
2023-01-25 10:48:10.963 CET;6
2023-01-25 10:48:26.022 CET;10
2023-01-25 14:04:17.954 CET;6
2023-01-25 14:05:31.243 CET;10
2023-01-25 14:33:30.960 CET;6
2023-01-25 14:42:58.232 CET;12
2023-01-25 15:07:12.025 CET;6
2023-01-25 15:21:34.469 CET;12
2023-01-25 15:56:56.947 CET;6
2023-01-25 16:01:42.085 CET;12
2023-01-25 16:04:46.821 CET;6
2023-01-25 16:04:53.851 CET;12
2023-01-25 16:36:26.403 CET;0
2023-01-25 16:36:27.413 CET;6
2023-01-25 16:45:46.645 CET;10
2023-01-25 16:45:47.655 CET;6
2023-01-25 16:51:00.903 CET;12
2023-01-25 16:53:29.500 CET;6
2023-01-25 16:53:47.569 CET;10
2023-01-25 21:59:47.894 CET;6
2023-01-25 21:59:49.894 CET;0
2023-01-25 21:59:50.904 CET;10
2023-01-25 21:59:57.934 CET;6
2023-01-25 22:00:08.974 CET;10
2023-01-25 22:01:50.371 CET;6
2023-01-25 23:20:25.198 CET;15
2023-01-26 06:06:11.407 CET;6
2023-01-26 06:11:39.721 CET;15
2023-01-26 10:39:17.845 CET;6
2023-01-26 10:57:49.286 CET;12
2023-01-26 13:13:25.788 CET;6
2023-01-26 13:42:16.704 CET;12
2023-01-26 13:44:40.272 CET;6
2023-01-26 14:04:25.005 CET;12
2023-01-26 14:05:08.176 CET;6
2023-01-26 14:05:10.184 CET;12
2023-01-26 15:23:04.846 CET;6
2023-01-26 15:23:35.976 CET;12
2023-01-26 15:24:34.207 CET;6
2023-01-26 15:24:50.266 CET;12
2023-01-26 15:25:23.404 CET;6
2023-01-26 15:25:41.476 CET;12
2023-01-26 16:27:36.303 CET;6
2023-01-26 16:42:23.849 CET;0
2023-01-26 16:42:24.859 CET;13
2023-01-26 17:06:37.657 CET;6
2023-01-26 17:14:25.520 CET;13
2023-01-26 18:20:04.253 CET;6
2023-01-26 18:20:33.361 CET;0
2023-01-26 18:20:34.371 CET;6
2023-01-27 05:40:59.401 CET;16
2023-01-27 06:18:40.427 CET;6
2023-01-27 06:18:49.457 CET;16
2023-01-27 07:22:06.612 CET;0
2023-01-27 07:22:07.624 CET;6
2023-01-27 07:23:39.992 CET;16
2023-01-27 08:07:08.413 CET;6
2023-01-27 08:07:47.562 CET;0
2023-01-27 08:07:48.572 CET;16
2023-01-27 08:13:21.897 CET;6
2023-01-27 08:14:03.065 CET;16
2023-01-27 09:20:04.887 CET;6
2023-01-27 09:21:14.167 CET;16
2023-01-27 09:21:15.167 CET;6
2023-01-27 09:34:37.377 CET;12
2023-01-27 09:54:02.029 CET;6
2023-01-27 10:09:24.704 CET;12
2023-01-27 10:10:16.914 CET;6
2023-01-27 10:10:21.936 CET;12
2023-01-27 13:40:05.180 CET;6
2023-01-27 14:14:32.443 CET;16
2023-01-27 14:39:45.480 CET;6
2023-01-27 14:56:29.492 CET;16
2023-01-27 16:25:26.809 CET;0
2023-01-27 16:25:27.809 CET;6
2023-01-27 16:26:57.167 CET;0
2023-01-27 16:26:58.167 CET;16
2023-01-27 18:50:52.651 CET;10
2023-01-27 18:50:53.653 CET;6
2023-01-27 18:52:16.990 CET;0
2023-01-27 18:52:17.990 CET;6
2023-01-30 06:13:47.144 CET;10
